--------------------  GAPlot_input  --------------------

inc_size= [1247, 267, 243, 224, 173, 125, 121, 108, 26, 22, 15, 7]
inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市', '中標津町', '稚内市', '根室市', '浜頓別町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町', '留萌市', '増毛町', '小平町'], ['稚内市', '豊富町'], ['美深町', '音威子府村', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '興部町', '西興部村', '雄武町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[2, 0, 0]
trans_facility = ['遠別町', '天塩町', '室蘭市']
trans_blocks = [[], ['中川町', '苫前町', '羽幌町', '初山別村', '遠別町'], ['天塩町', '幌延町']]

arrows = [[['稚内市'], ['遠別町', '天塩町']]]

----------------------  実行情報  ----------------------
実行時間＝463秒
個体数＝750
合計世代数＝328
------------------------  前提  ------------------------

waste=kanen

ごみ量25位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736)

焼却施設数: 12
中継施設数: 3

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 107750.56481999999, '旭川市': 45055.949669999995, '函館市': 33495.620160000006, '苫小牧市': 48106.58742, '帯広市': 25443.31968, '釧路市': 5221.74414, '室蘭市': 20651.749350000002, '北見市': 29263.9788, '中標津町': 4994.53689, '稚内市': 39.35547, '根室市': 1239.6003600000001, '浜頓別町': 3302.31144}
IC_inc: {'札幌市': 159613.1891114947, '旭川市': 47930.92657296889, '函館市': 44807.04482740549, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 27746.089065790613, '室蘭市': 27114.20586589729, '北見市': 25048.63221091822, '中標津町': 8872.651784106152, '稚内市': 7841.646451909765, '根室市': 5977.738680892802, '浜頓別町': 3581.1638855278143}
OC_inc: {'札幌市': 66833.21738291832, '旭川市': 57006.95362235835, '函館市': 56407.36772522112, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 45433.20587338103, '室蘭市': 44768.76962017755, '北見市': 42464.59053278037, '中標津町': 17379.31890023605, '稚内市': 15376.24248327561, '根室市': 11658.634045924002, '浜頓別町': 6754.057093675192}

TC_indirect: {'遠別町': 1234.93056, '天塩町': 33.434208000000005, '室蘭市': 0}
IC_trans: {'遠別町': 132.7060026900764, '天塩町': 17.06308741828291, '室蘭市': 0}
OC_trans: {'遠別町': 5649.309230979834, '天塩町': 2803.376700057743, '室蘭市': 0}

=============================
Total cost: 1241674.826564424
=============================

----------------------  輸送情報  ----------------------

direct 札幌市(1247/1247) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(267/267) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町, 留萌市, 増毛町, 小平町
direct 函館市(243/243) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 苫小牧市(224/224) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 帯広市(173/173) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(121/121) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 北見市(108/108) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 大空町, 陸別町
direct 中標津町(26/26) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(20/22) t/day → receive from: 稚内市, 豊富町
indirect 稚内市(2/22) t/day → receive from: 中継施設＝ 遠別町(701) → receive from: 中川町, 苫前町, 羽幌町, 初山別村, 遠別町
                                                    　　　天塩町(48) → receive from: 天塩町, 幌延町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 浜頓別町(7/7) t/day → receive from: 美深町, 音威子府村, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 興部町, 西興部村, 雄武町

----------------------  遺伝情報  ----------------------

個体数＝750
世代数＝1000
0: neval=750{'avg': 1944382.4490397943, 'max': 2943204.2531123813, 'min': 1377514.692091751} best=1377514.692091751
1: neval=613{'avg': 1759193.5647846614, 'max': 2398100.6083451123, 'min': 1392633.2806323972} best=1377514.692091751
2: neval=617{'avg': 1644066.9874611804, 'max': 2117796.5882385117, 'min': 1344790.9110064488} best=1344790.9110064488
3: neval=596{'avg': 1559962.1184360536, 'max': 2044969.3701221258, 'min': 1385599.9034966782} best=1344790.9110064488
4: neval=606{'avg': 1502876.697529503, 'max': 2110489.1870341576, 'min': 1355249.8153676016} best=1344790.9110064488
5: neval=586{'avg': 1457177.480943703, 'max': 1803563.6669953414, 'min': 1346464.893623488} best=1344790.9110064488
6: neval=605{'avg': 1431513.7787695217, 'max': 1887858.515773728, 'min': 1314593.964374242} best=1314593.964374242
7: neval=590{'avg': 1401690.201903758, 'max': 1696061.5999579714, 'min': 1310532.5985064784} best=1310532.5985064784
8: neval=579{'avg': 1376051.2237619078, 'max': 1623958.5755231082, 'min': 1296203.8483042303} best=1296203.8483042303
9: neval=595{'avg': 1356030.9725645059, 'max': 1662897.5682542156, 'min': 1280438.095712865} best=1280438.095712865
10: neval=601{'avg': 1339993.3899285162, 'max': 1843113.350901701, 'min': 1280229.002280947} best=1280229.002280947
11: neval=566{'avg': 1324509.9856614734, 'max': 1740812.7842886087, 'min': 1266198.109684263} best=1266198.109684263
12: neval=594{'avg': 1312042.9501928221, 'max': 1668111.7649394842, 'min': 1265258.3963255335} best=1265258.3963255335
13: neval=580{'avg': 1301161.2592836707, 'max': 1940616.2472645643, 'min': 1259542.3325035798} best=1259542.3325035798
14: neval=580{'avg': 1289217.925798115, 'max': 1648530.1565357198, 'min': 1259542.3325035798} best=1259542.3325035798
15: neval=589{'avg': 1278156.9738119403, 'max': 1500098.1286758923, 'min': 1254410.3743945244} best=1254410.3743945244
16: neval=591{'avg': 1274008.2897416616, 'max': 1854527.03995685, 'min': 1248735.301435033} best=1248735.301435033
17: neval=628{'avg': 1265957.0461690694, 'max': 1619699.8692841046, 'min': 1248195.1387505566} best=1248195.1387505566
18: neval=603{'avg': 1262408.2192211915, 'max': 1713826.6131650107, 'min': 1247742.9851404028} best=1247742.9851404028
19: neval=597{'avg': 1260261.039617737, 'max': 1870342.6026381117, 'min': 1246440.6187244137} best=1246440.6187244137
20: neval=589{'avg': 1254168.1180448653, 'max': 1628192.5513225861, 'min': 1245805.4506444759} best=1245805.4506444759
21: neval=600{'avg': 1251478.624866347, 'max': 1578943.5584084531, 'min': 1245805.4506444759} best=1245805.4506444759
22: neval=590{'avg': 1250223.0177129044, 'max': 1724693.354098618, 'min': 1244861.1002518155} best=1244861.1002518155
23: neval=602{'avg': 1249532.85930156, 'max': 1749199.33117614, 'min': 1243803.5561685131} best=1243803.5561685131
24: neval=569{'avg': 1249141.1998987535, 'max': 2122229.144697697, 'min': 1244451.4084922522} best=1243803.5561685131
25: neval=588{'avg': 1248828.6672928168, 'max': 2174726.2686468866, 'min': 1243803.5561685131} best=1243803.5561685131
26: neval=590{'avg': 1248736.8909368308, 'max': 1889231.7111937383, 'min': 1244451.4084922522} best=1243803.5561685131
27: neval=597{'avg': 1246131.3822697396, 'max': 1611417.7330283572, 'min': 1244451.4084922522} best=1243803.5561685131
28: neval=574{'avg': 1245954.9304821787, 'max': 1560998.6365752819, 'min': 1244451.4084922522} best=1243803.5561685131
29: neval=578{'avg': 1246668.8449657583, 'max': 1612533.6413481375, 'min': 1244451.4084922522} best=1243803.5561685131
30: neval=601{'avg': 1246751.424467616, 'max': 1898055.7034203701, 'min': 1244451.4084922522} best=1243803.5561685131
31: neval=617{'avg': 1245316.851324229, 'max': 1565874.0924031695, 'min': 1244451.4084922522} best=1243803.5561685131
32: neval=584{'avg': 1246883.4953888564, 'max': 1803014.2698873633, 'min': 1244451.4084922522} best=1243803.5561685131
33: neval=587{'avg': 1245159.8333077524, 'max': 1486286.5934486613, 'min': 1244451.4084922522} best=1243803.5561685131
34: neval=606{'avg': 1246858.6384234522, 'max': 1591161.26521907, 'min': 1244451.4084922522} best=1243803.5561685131
35: neval=622{'avg': 1249418.8559939237, 'max': 2187759.3832333162, 'min': 1244451.4084922522} best=1243803.5561685131
36: neval=586{'avg': 1246453.2711411251, 'max': 1626769.5309593119, 'min': 1244451.4084922522} best=1243803.5561685131
37: neval=612{'avg': 1246709.0627170247, 'max': 1767325.6224788078, 'min': 1244451.4084922522} best=1243803.5561685131
38: neval=576{'avg': 1247046.9661988143, 'max': 1768596.986041681, 'min': 1244451.4084922522} best=1243803.5561685131
39: neval=596{'avg': 1246999.4087401691, 'max': 1726297.1016527433, 'min': 1244451.4084922522} best=1243803.5561685131
40: neval=584{'avg': 1244840.4148201689, 'max': 1402398.4004134918, 'min': 1244451.4084922522} best=1243803.5561685131
41: neval=589{'avg': 1245882.0676585059, 'max': 1767443.1408715267, 'min': 1244451.4084922522} best=1243803.5561685131
42: neval=593{'avg': 1244563.4866720827, 'max': 1282816.3013414906, 'min': 1244451.4084922522} best=1243803.5561685131
43: neval=582{'avg': 1245652.8314428364, 'max': 1685477.844432726, 'min': 1244451.4084922522} best=1243803.5561685131
44: neval=595{'avg': 1246634.1989248442, 'max': 1939525.15107266, 'min': 1244451.4084922522} best=1243803.5561685131
45: neval=593{'avg': 1246281.95090182, 'max': 1998932.9045012388, 'min': 1244451.4084922522} best=1243803.5561685131
46: neval=579{'avg': 1246801.5000289932, 'max': 1912256.2866929518, 'min': 1244451.4084922522} best=1243803.5561685131
47: neval=609{'avg': 1246541.3006104168, 'max': 1661664.1539621814, 'min': 1244451.4084922522} best=1243803.5561685131
48: neval=606{'avg': 1245502.4063309734, 'max': 1671469.1194392983, 'min': 1244451.4084922522} best=1243803.5561685131
49: neval=612{'avg': 1246120.6627221839, 'max': 1531611.2178316442, 'min': 1244451.4084922522} best=1243803.5561685131
50: neval=587{'avg': 1245747.013898756, 'max': 1491292.8873192824, 'min': 1244451.4084922522} best=1243803.5561685131
51: neval=602{'avg': 1245432.029194925, 'max': 1475054.0990733209, 'min': 1244451.4084922522} best=1243803.5561685131
52: neval=608{'avg': 1245846.184684748, 'max': 1496573.3514220866, 'min': 1244451.4084922522} best=1243803.5561685131
53: neval=587{'avg': 1245789.4663898, 'max': 1673883.1485969364, 'min': 1244451.4084922522} best=1243803.5561685131
54: neval=626{'avg': 1246659.8307409121, 'max': 1627052.956445254, 'min': 1244451.4084922522} best=1243803.5561685131
55: neval=604{'avg': 1246694.1091871238, 'max': 1745390.151640488, 'min': 1244451.4084922522} best=1243803.5561685131
56: neval=614{'avg': 1244494.9017905656, 'max': 1277071.3822273419, 'min': 1244451.4084922522} best=1243803.5561685131
57: neval=584{'avg': 1245695.885517805, 'max': 1858272.6949074217, 'min': 1244451.4084922522} best=1243803.5561685131
58: neval=584{'avg': 1246356.14880132, 'max': 1855366.9425797544, 'min': 1244451.4084922522} best=1243803.5561685131
59: neval=574{'avg': 1246905.7603174325, 'max': 1874899.688153075, 'min': 1244451.4084922522} best=1243803.5561685131
60: neval=586{'avg': 1245401.5408656194, 'max': 1444390.5421271613, 'min': 1244451.4084922522} best=1243803.5561685131
