----------------------  実行情報  ----------------------
実行時間＝1225秒
個体数＝700
合計世代数＝100
===============================
Total cost: -306049.78722081555
===============================
------------------------  前提  ------------------------

waste=kanen

ごみ量24位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837)

焼却施設数: 6
中継施設数: 8

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='kanen'

unit ='t/year'

inc_size= [927532, 7127, 3992, 2351, 61, 33]

inc_facility = ['札幌市', '稚内市', '遠別町', '猿払村', '幌延町', '豊富町']
inc_blocks = [['岩見沢市', '美唄市', '三笠市', '砂川市', '南幌町', '奈井江町', '上砂川町', '栗山町', '月形町', '浦臼町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['名寄市', '美深町', '音威子府村', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '遠別町'], ['稚内市'], ['猿払村', '浜頓別町', '中頓別町', '枝幸町', '斜里町', '興部町', '雄武町'], ['豊富町'], ['中川町', '天塩町', '幌延町']]

trans_size=[90121, 88709, 86814, 62756, 61067, 47593, 33488, 7759]
trans_facility = ['旭川市', '函館市', '千歳市', '帯広市', '鶴居村', '室蘭市', '陸別町', '上川町']
trans_blocks = [['夕張市', '由仁町', '長沼町', '千歳市', '恵庭市', '苫小牧市', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町', '占冠村'], ['島牧村', '寿都町', '黒松内町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '白老町', '洞爺湖町', '長万部町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '大空町', '本別町', '足寄町', '陸別町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '歌志内市', '深川市', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['愛別町', '上川町', '下川町', '紋別市', '遠軽町', '湧別町', '滝上町', '西興部村'], ['浦河町', '様似町', 'えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '浦幌町'], ['清里町', '小清水町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['上川町', '陸別町', '函館市', '鶴居村', '帯広市', '室蘭市', '旭川市', '千歳市']]]


---------------------  エネルギー情報  ---------------------
[31090.70763635418, 230716.11723656382, -597105.4127512679, 29248.800657534248]

EL_direct: {'札幌市': 27218.65801687501, '稚内市': 0.0, '遠別町': 2743.7641530000005, '猿払村': 1121.1229377291668, '幌延町': 7.162528750000002, '豊富町': 0.0}
ED_inc: {'札幌市': -629267.8316750744, '稚内市': 15144.566798995975, '遠別町': 9916.658645882688, '猿払村': 6611.560751988967, '幌延町': 309.5872649382699, '豊富町': 180.0454620005565}

EL_indirect: {'旭川市': 26457.534863513003, '函館市': 50269.389274710666, '千歳市': 22412.750799118337, '帯広市': 25719.86424899017, '鶴居村': 53297.02760080617, '室蘭市': 16094.550167945168, '陸別町': 29667.00494090883, '上川町': 6797.995340571501}
ED_trans: {'旭川市': 5510.960876712329, '函館市': 5424.616109589041, '千歳市': 5308.735561643835, '帯広市': 3837.572383561643, '鶴居村': 3734.2888767123286, '室蘭市': 2910.3445479452057, '陸別町': 2047.8141369863015, '上川町': 474.46816438356166}

----------------------  輸送情報  ----------------------

direct 札幌市(1231/2541) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 砂川市, 南幌町, 奈井江町, 上砂川町, 栗山町, 月形町, 浦臼町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
indirect 札幌市(1310/2541) t/day → receive from: 中継施設＝ 上川町(7759) → receive from: 愛別町, 上川町, 下川町, 紋別市, 遠軽町, 湧別町, 滝上町, 西興部村
陸別町(33488) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 大空町, 本別町, 足寄町, 陸別町
函館市(88709) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
鶴居村(61067) → receive from: 清里町, 小清水町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
帯広市(62756) → receive from: 浦河町, 様似町, えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 浦幌町
室蘭市(47593) → receive from: 島牧村, 寿都町, 黒松内町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 洞爺湖町, 長万部町
旭川市(90121) → receive from: 芦別市, 赤平市, 滝川市, 歌志内市, 深川市, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
千歳市(86814) → receive from: 夕張市, 由仁町, 長沼町, 千歳市, 恵庭市, 苫小牧市, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町, 占冠村
direct 稚内市(20/20) t/day → receive from: 稚内市
direct 遠別町(11/11) t/day → receive from: 名寄市, 美深町, 音威子府村, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町
direct 猿払村(6/6) t/day → receive from: 猿払村, 浜頓別町, 中頓別町, 枝幸町, 斜里町, 興部町, 雄武町
direct 幌延町(0/0) t/day → receive from: 中川町, 天塩町, 幌延町
direct 豊富町(0/0) t/day → receive from: 豊富町

----------------------  遺伝情報  ----------------------

個体数＝700
世代数＝100
0: neval=700{'avg': 103812.31838775588, 'max': 304252.0897714485, 'min': -99517.78310267635} best=-99517.78310267635
1: neval=530{'avg': 47282.153980888106, 'max': 254185.27827959906, 'min': -112778.43230873228} best=-112778.43230873228
2: neval=520{'avg': 9709.91328282711, 'max': 222224.33367905274, 'min': -136566.25742343933} best=-136566.25742343933
3: neval=550{'avg': -24562.153964904195, 'max': 212021.13198312512, 'min': -154160.18021286844} best=-154160.18021286844
4: neval=565{'avg': -48267.627066746856, 'max': 179380.32400871103, 'min': -147675.68640116235} best=-154160.18021286844
5: neval=561{'avg': -71499.55786360896, 'max': 131636.48069666565, 'min': -157503.65053973527} best=-157503.65053973527
6: neval=548{'avg': -91183.10062622758, 'max': 106258.80968508891, 'min': -157987.45141343013} best=-157987.45141343013
7: neval=548{'avg': -106703.59940547343, 'max': 183547.57497814612, 'min': -166575.58486837804} best=-166575.58486837804
8: neval=583{'avg': -120354.70180696335, 'max': 70423.24240060817, 'min': -175578.17466618004} best=-175578.17466618004
9: neval=522{'avg': -135016.5976293877, 'max': 79118.49644157784, 'min': -190005.2637149279} best=-190005.2637149279
10: neval=587{'avg': -144748.57180908034, 'max': 33571.52593164807, 'min': -190005.2637149279} best=-190005.2637149279
11: neval=564{'avg': -154845.78082317466, 'max': 29203.07082860294, 'min': -193810.87854615835} best=-193810.87854615835
12: neval=567{'avg': -163563.17921823577, 'max': -25621.842450008753, 'min': -194529.24419257246} best=-194529.24419257246
13: neval=536{'avg': -171972.94004028817, 'max': -18566.94334517583, 'min': -197800.76095548022} best=-197800.76095548022
14: neval=516{'avg': -179166.16766991027, 'max': -41063.71345294567, 'min': -200885.64209009078} best=-200885.64209009078
15: neval=589{'avg': -184814.11904341515, 'max': -25539.713713092053, 'min': -202826.23339948646} best=-202826.23339948646
16: neval=516{'avg': -190329.61922596494, 'max': -10097.923726652021, 'min': -202826.23339948646} best=-202826.23339948646
17: neval=563{'avg': -194460.59651647278, 'max': -93881.61151503591, 'min': -206770.55030420588} best=-206770.55030420588
18: neval=545{'avg': -196962.79322431525, 'max': 100856.53825600937, 'min': -206554.6611786312} best=-206770.55030420588
19: neval=558{'avg': -199097.87346919996, 'max': -106773.96727414256, 'min': -207262.09373042718} best=-207262.09373042718
20: neval=540{'avg': -200798.46601011953, 'max': 30693.868968294395, 'min': -207506.91024573203} best=-207506.91024573203
21: neval=548{'avg': -203182.44222074474, 'max': -100286.3819173681, 'min': -207506.91024573203} best=-207506.91024573203
22: neval=579{'avg': -203772.33469818303, 'max': 33364.137331063495, 'min': -209712.00715308712} best=-209712.00715308712
23: neval=533{'avg': -205462.27755149547, 'max': -55872.543156748114, 'min': -209712.00715308712} best=-209712.00715308712
24: neval=530{'avg': -205744.78848664663, 'max': 32782.34677039314, 'min': -210180.4883162877} best=-210180.4883162877
25: neval=566{'avg': -207184.4542673386, 'max': 44008.12194068368, 'min': -210180.4883162877} best=-210180.4883162877
26: neval=571{'avg': -208273.86969116508, 'max': -69956.26463545063, 'min': -210691.73831015645} best=-210691.73831015645
27: neval=569{'avg': -208448.4926017509, 'max': -2280.7080641866633, 'min': -210691.73831015645} best=-210691.73831015645
28: neval=528{'avg': -209238.41759222746, 'max': -29809.003829877493, 'min': -210691.73831015645} best=-210691.73831015645
29: neval=557{'avg': -209089.2192584202, 'max': -40125.696351121784, 'min': -211911.6050700696} best=-211911.6050700696
30: neval=549{'avg': -209134.0747875173, 'max': -95742.29005663889, 'min': -212040.74506437284} best=-212040.74506437284
31: neval=566{'avg': -210302.32380488957, 'max': 2286.3637582818264, 'min': -212203.0953363149} best=-212203.0953363149
32: neval=546{'avg': -211125.7757744513, 'max': -90415.11179610176, 'min': -212203.0953363149} best=-212203.0953363149
33: neval=574{'avg': -210715.49656706196, 'max': -11088.77044145685, 'min': -212203.0953363149} best=-212203.0953363149
34: neval=553{'avg': -211064.79230305555, 'max': -68453.45848571855, 'min': -212203.0953363149} best=-212203.0953363149
35: neval=562{'avg': -211868.91612216167, 'max': -99830.90473819614, 'min': -212203.0953363149} best=-212203.0953363149
36: neval=552{'avg': -211102.56775078355, 'max': 125884.38498719795, 'min': -212203.0953363149} best=-212203.0953363149
37: neval=559{'avg': -212032.09617724686, 'max': -119622.78475096589, 'min': -212203.0953363149} best=-212203.0953363149
38: neval=572{'avg': -211429.97538714306, 'max': 70489.3298465366, 'min': -212203.0953363149} best=-212203.0953363149
39: neval=553{'avg': -210991.754945067, 'max': 71208.03795913249, 'min': -212203.0953363149} best=-212203.0953363149
40: neval=551{'avg': -210771.93513455434, 'max': 21746.30767883218, 'min': -212203.0953363149} best=-212203.0953363149
41: neval=562{'avg': -210443.41284638984, 'max': 78718.30985037998, 'min': -212203.0953363149} best=-212203.0953363149
42: neval=532{'avg': -211313.3466585327, 'max': -7729.686192535693, 'min': -212203.0953363149} best=-212203.0953363149
43: neval=551{'avg': -211691.56891011784, 'max': -57683.8807616468, 'min': -216514.32127765886} best=-216514.32127765886
44: neval=544{'avg': -211333.02552414435, 'max': 71552.20998281184, 'min': -216514.32127765886} best=-216514.32127765886
45: neval=538{'avg': -212192.05507409625, 'max': -125740.32900328164, 'min': -216514.32127765886} best=-216514.32127765886
46: neval=556{'avg': -211353.23129821438, 'max': 19234.667762588888, 'min': -216514.32127765886} best=-216514.32127765886
47: neval=550{'avg': -212040.4743548765, 'max': 6299.075715300831, 'min': -216514.32127765886} best=-216514.32127765886
48: neval=569{'avg': -214354.0685704461, 'max': -72772.85585120626, 'min': -216514.32127765886} best=-216514.32127765886
49: neval=565{'avg': -215434.86415621583, 'max': -93833.29826256857, 'min': -216514.32127765886} best=-216514.32127765886
50: neval=548{'avg': -215499.89613021986, 'max': -54698.273714769406, 'min': -216514.32127765886} best=-216514.32127765886
51: neval=559{'avg': -215835.4291864322, 'max': -114943.29429495096, 'min': -216514.32127765886} best=-216514.32127765886
52: neval=560{'avg': -215531.0210803333, 'max': -74345.51778331675, 'min': -219515.04189604495} best=-219515.04189604495
53: neval=550{'avg': -216050.7218261677, 'max': -110021.50121621537, 'min': -219515.04189604495} best=-219515.04189604495
54: neval=578{'avg': -216061.56235304207, 'max': -102748.37293637251, 'min': -221515.56315345946} best=-221515.56315345946
55: neval=560{'avg': -215899.79828121632, 'max': 29656.54844871633, 'min': -221515.56315345946} best=-221515.56315345946
56: neval=558{'avg': -215772.26411718395, 'max': -39861.33713551251, 'min': -221515.56315345946} best=-221515.56315345946
57: neval=571{'avg': -217390.46782679192, 'max': 36817.042125972046, 'min': -232892.67698368398} best=-232892.67698368398
58: neval=540{'avg': -219570.7177840647, 'max': 20474.192355995314, 'min': -232892.67698368398} best=-232892.67698368398
59: neval=565{'avg': -221013.54490189254, 'max': -16588.987307774718, 'min': -249399.19967736874} best=-249399.19967736874
60: neval=558{'avg': -222610.52690213686, 'max': -65746.86116138556, 'min': -249399.19967736874} best=-249399.19967736874
