----------------------  実行情報  ----------------------
実行時間＝539秒
個体数＝350
合計世代数＝77
===============================
Total cost: -3955557.3444345994
===============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量17位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767)

焼却施設数: 6
中継施設数: 1

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='sanpai'

unit ='t/year'

inc_size= [2402133, 1756323, 1587389, 1101394, 752551, 268502]

inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '旭川市', '函館市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '中川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町', '紋別市', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '大空町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[315930]
trans_facility = ['清水町']
trans_blocks = [['南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町']]

arrows = [[['旭川市'], ['清水町']]]


---------------------  エネルギー情報  ---------------------
[1047525.913902, 166811.87608407837, -5189214.4703110885, 19319.33589041096]

EL_direct: {'苫小牧市': 108544.91666416668, '釧路市': 341195.2955401252, '室蘭市': 188952.58375608336, '札幌市': 107421.66674741669, '旭川市': 255747.6035248333, '函館市': 45663.847669375}
ED_inc: {'苫小牧市': -1629685.0397669747, '釧路市': -1191546.562200616, '室蘭市': -1076936.2502370425, '札幌市': -747221.4588822132, '旭川市': -510555.03852687444, '函館市': -33270.120697368}

EL_indirect: {'清水町': 166811.87608407837}
ED_trans: {'清水町': 19319.33589041096}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6581/6581) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 釧路市(4812/4812) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 大空町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 室蘭市(4349/4349) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 札幌市(3018/3018) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(1196/2062) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町, 紋別市, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
indirect 旭川市(866/2062) t/day → receive from: 中継施設＝ 清水町(315930) → receive from: 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町
direct 函館市(736/736) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町

----------------------  遺伝情報  ----------------------

個体数＝350
世代数＝100
0: neval=350{'avg': -2977453.055244455, 'max': -1481506.9764679691, 'min': -3837389.3383726855} best=-3837389.3383726855
1: neval=276{'avg': -3230723.435998485, 'max': -1837993.4401490826, 'min': -3837389.3383726855} best=-3837389.3383726855
2: neval=283{'avg': -3457531.622137571, 'max': -2507696.4783699876, 'min': -3837389.3383726855} best=-3837389.3383726855
3: neval=272{'avg': -3573302.0080700917, 'max': -2642957.786808432, 'min': -3930862.128909083} best=-3930862.128909083
4: neval=285{'avg': -3667776.6366698523, 'max': -2905955.286589633, 'min': -3930862.128909083} best=-3930862.128909083
5: neval=277{'avg': -3762718.022005355, 'max': -2592806.878104786, 'min': -3930862.128909083} best=-3930862.128909083
6: neval=289{'avg': -3819131.448968325, 'max': -2498442.605368355, 'min': -3955557.3444345994} best=-3955557.3444345994
7: neval=292{'avg': -3874203.991683009, 'max': -3563835.1661707917, 'min': -3955557.3444345994} best=-3955557.3444345994
8: neval=278{'avg': -3917379.508378648, 'max': -3038633.1072708764, 'min': -3955557.3444345994} best=-3955557.3444345994
9: neval=272{'avg': -3933169.1078802645, 'max': -1490424.4272834982, 'min': -3955557.3444345994} best=-3955557.3444345994
10: neval=270{'avg': -3941268.860204898, 'max': -2677952.92133323, 'min': -3955557.3444345994} best=-3955557.3444345994
11: neval=281{'avg': -3948452.420264884, 'max': -2677952.92133323, 'min': -3955557.3444345994} best=-3955557.3444345994
12: neval=263{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
13: neval=259{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
14: neval=287{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
15: neval=258{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
16: neval=271{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
17: neval=276{'avg': -3944479.358540603, 'max': -2376205.4697213327, 'min': -3955557.3444345994} best=-3955557.3444345994
18: neval=295{'avg': -3950432.243228411, 'max': -3376760.607866679, 'min': -3955557.3444345994} best=-3955557.3444345994
19: neval=290{'avg': -3943006.1047605323, 'max': -2570279.4592202017, 'min': -3955557.3444345994} best=-3955557.3444345994
20: neval=274{'avg': -3953741.694899048, 'max': -3506023.623700998, 'min': -3955557.3444345994} best=-3955557.3444345994
21: neval=268{'avg': -3952957.308068782, 'max': -3045544.6163986544, 'min': -3955557.3444345994} best=-3955557.3444345994
22: neval=280{'avg': -3945015.5155934636, 'max': -2522345.5070649507, 'min': -3955557.3444345994} best=-3955557.3444345994
23: neval=275{'avg': -3951115.9730073386, 'max': -3251465.9717563284, 'min': -3955557.3444345994} best=-3955557.3444345994
24: neval=284{'avg': -3953776.914554681, 'max': -3529031.6436018213, 'min': -3955557.3444345994} best=-3955557.3444345994
25: neval=293{'avg': -3934248.3456676533, 'max': -1568367.2608468584, 'min': -3955557.3444345994} best=-3955557.3444345994
26: neval=261{'avg': -3946233.737383285, 'max': -2706367.006464905, 'min': -3955557.3444345994} best=-3955557.3444345994
27: neval=284{'avg': -3952000.378320591, 'max': -3132784.385999173, 'min': -3955557.3444345994} best=-3955557.3444345994
28: neval=275{'avg': -3954728.6505039297, 'max': -3810535.9065673114, 'min': -3955557.3444345994} best=-3955557.3444345994
29: neval=258{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
30: neval=261{'avg': -3951207.835686238, 'max': -3042507.6273967735, 'min': -3955557.3444345994} best=-3955557.3444345994
31: neval=282{'avg': -3950576.8782379096, 'max': -3138545.444422398, 'min': -3955557.3444345994} best=-3955557.3444345994
32: neval=278{'avg': -3954969.201678514, 'max': -3749707.3798046634, 'min': -3955557.3444345994} best=-3955557.3444345994
33: neval=282{'avg': -3953372.864800095, 'max': -3504562.1842303323, 'min': -3955557.3444345994} best=-3955557.3444345994
34: neval=275{'avg': -3949250.8934827833, 'max': -2886199.6354247243, 'min': -3955557.3444345994} best=-3955557.3444345994
35: neval=273{'avg': -3950211.829980309, 'max': -3223806.795422732, 'min': -3955557.3444345994} best=-3955557.3444345994
36: neval=274{'avg': -3955359.240368441, 'max': -3886220.921279141, 'min': -3955557.3444345994} best=-3955557.3444345994
37: neval=278{'avg': -3950888.492785224, 'max': -2792461.508509725, 'min': -3955557.3444345994} best=-3955557.3444345994
38: neval=273{'avg': -3954514.708258258, 'max': -3736964.540665303, 'min': -3955557.3444345994} best=-3955557.3444345994
39: neval=267{'avg': -3952798.3790210136, 'max': -3196459.3338825614, 'min': -3955557.3444345994} best=-3955557.3444345994
40: neval=273{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
41: neval=272{'avg': -3948434.4256577375, 'max': -2657757.763991497, 'min': -3955557.3444345994} best=-3955557.3444345994
42: neval=285{'avg': -3952023.0712803397, 'max': -2718561.7404436115, 'min': -3955557.3444345994} best=-3955557.3444345994
43: neval=265{'avg': -3950178.7542700027, 'max': -2942066.3013758278, 'min': -3955557.3444345994} best=-3955557.3444345994
44: neval=273{'avg': -3953371.323339611, 'max': -3190449.9611885888, 'min': -3955557.3444345994} best=-3955557.3444345994
45: neval=291{'avg': -3945581.9254637826, 'max': -2217595.9882124066, 'min': -3955557.3444345994} best=-3955557.3444345994
46: neval=282{'avg': -3945866.8106206935, 'max': -1911900.6507533095, 'min': -3955557.3444345994} best=-3955557.3444345994
47: neval=273{'avg': -3950007.3481164877, 'max': -2978201.0686592995, 'min': -3955557.3444345994} best=-3955557.3444345994
48: neval=276{'avg': -3948155.2419679095, 'max': -2977376.4768544575, 'min': -3955557.3444345994} best=-3955557.3444345994
49: neval=280{'avg': -3954259.561999627, 'max': -3501333.4921941534, 'min': -3955557.3444345994} best=-3955557.3444345994
50: neval=273{'avg': -3945048.5977722616, 'max': -2700164.8684969335, 'min': -3955557.3444345994} best=-3955557.3444345994
51: neval=275{'avg': -3951946.5898144627, 'max': -3574051.5695896586, 'min': -3955557.3444345994} best=-3955557.3444345994
52: neval=267{'avg': -3955557.3444345994, 'max': -3955557.3444345994, 'min': -3955557.3444345994} best=-3955557.3444345994
53: neval=271{'avg': -3954242.9364853143, 'max': -3696823.632731008, 'min': -3955557.3444345994} best=-3955557.3444345994
