局----------------------  実行情報  ----------------------
実行時間＝4295秒
個体数＝1300
合計世代数＝100
===============================
Total cost: -214580.94448544242
===============================
------------------------  前提  ------------------------

waste=kanen

ごみ量36位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584), 余市町 (2489), 砂川市 (2419)

焼却施設数: 13
中継施設数: 13

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='kanen'

unit ='t/year'

inc_size= [769100, 100611, 51061, 10006, 7127, 2167, 954, 37, 33, 0, 0, 0, 0]

inc_facility = ['札幌市', '帯広市', '釧路市', '標津町', '稚内市', '猿払村', '天塩町', '幌延町', '豊富町', '標津町', '標津町', '標津町', '標津町']
inc_blocks = [['札幌市', '江別市', '北広島市', '石狩市', '当別町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['美深町', '音威子府村', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町'], ['稚内市'], ['猿払村', '浜頓別町', '中頓別町', '枝幸町', '雄武町'], ['豊富町'], ['中川町', '幌延町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['清里町', '斜里町', '小清水町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[83618, 80858, 46307, 34734, 32119, 32045, 31874, 19924, 17415, 16543, 9414, 7118, 5428]
trans_facility = ['函館市', '旭川市', '苫小牧市', '千歳市', '訓子府町', '小樽市', '室蘭市', '岩見沢市', '豊浦町', '滝川市', '新ひだか町', '遠軽町', '浜中町']
trans_blocks = [['浜中町', '根室市'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町'], ['千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['紋別市', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村'], ['苫小牧市', '白老町', 'むかわ町'], ['室蘭市', '登別市'], ['島牧村', '寿都町', '黒松内町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '八雲町', '長万部町', '今金町', 'せたな町'], ['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '新篠津村'], ['旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '大空町', '陸別町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市', '新ひだか町', '滝川市', '函館市', '室蘭市', '苫小牧市', '旭川市', '豊浦町', '千歳市']], [['帯広市'], ['遠軽町', '訓子府町']], [['釧路市'], ['浜中町']]]


---------------------  エネルギー情報  ---------------------
[18176.679822166665, 124470.03575934192, -382751.7725053072, 25524.112438356166]

EL_direct: {'札幌市': 7439.4520657708335, '帯広市': 5223.382572687501, '釧路市': 1367.081625541667, '標津町': 2714.6896459583336, '稚内市': 0.0, '猿払村': 922.9125487291667, '天塩町': 505.69268072916674, '幌延町': 3.4686827500000006, '豊富町': 0.0}
ED_inc: {'札幌市': -521782.417578369, '帯広市': 48734.37300749284, '釧路市': 46194.32455207245, '標津町': 0.0, '稚内市': 15144.566798995975, '猿払村': 6203.551143701294, '天塩町': 3216.086424149118, '幌延町': 199.24585617849738, '豊富町': 180.0454620005565}

EL_indirect: {'函館市': 43456.43243837133, '旭川市': 21551.46713733651, '苫小牧市': 5473.828935984501, '千歳市': 3418.35192296, '訓子府町': 13955.264978020166, '小樽市': 4121.8003181225, '室蘭市': 7848.347992996334, '岩見沢市': 2480.698255949334, '豊浦町': 8111.562295091669, '滝川市': 4243.775886302334, '新ひだか町': 3460.287126696834, '遠軽町': 3466.9370147425, '浜中町': 2881.281456768}
ED_trans: {'函館市': 5113.297972602739, '旭川市': 4944.522082191781, '苫小牧市': 2831.7047671232876, '千歳市': 2124.007890410959, '訓子府町': 1964.0988493150687, '小樽市': 1959.5736986301372, '室蘭市': 1949.1169315068496, '岩見沢市': 1218.3662465753425, '豊浦町': 1064.9391780821918, '滝川市': 1011.6157808219178, '新ひだか町': 575.6725479452055, '遠軽町': 435.27057534246575, '浜中町': 331.9259178082192}

----------------------  輸送情報  ----------------------

direct 札幌市(1086/2107) t/day → receive from: 札幌市, 江別市, 北広島市, 石狩市, 当別町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(1021/2107) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(19924) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 新篠津村
新ひだか町(9414) → receive from: 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
滝川市(16543) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町
函館市(83618) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
室蘭市(31874) → receive from: 室蘭市, 登別市
苫小牧市(46307) → receive from: 苫小牧市, 白老町, むかわ町
旭川市(80858) → receive from: 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
豊浦町(17415) → receive from: 島牧村, 寿都町, 黒松内町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 八雲町, 長万部町, 今金町, せたな町
千歳市(34734) → receive from: 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 帯広市(168/276) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(107/276) t/day → receive from: 中継施設＝ 遠軽町(7118) → receive from: 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村
訓子府町(32119) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 大空町, 陸別町
direct 釧路市(125/140) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
indirect 釧路市(15/140) t/day → receive from: 中継施設＝ 浜中町(5428) → receive from: 浜中町, 根室市
direct 標津町(27/27) t/day → receive from: 清里町, 斜里町, 小清水町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(20/20) t/day → receive from: 稚内市
direct 猿払村(6/6) t/day → receive from: 猿払村, 浜頓別町, 中頓別町, 枝幸町, 雄武町
direct 天塩町(3/3) t/day → receive from: 美深町, 音威子府村, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町
direct 幌延町(0/0) t/day → receive from: 中川町, 幌延町
direct 豊富町(0/0) t/day → receive from: 豊富町
direct 標津町(0/0) t/day → receive from: 清里町, 斜里町, 小清水町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 標津町(0/0) t/day → receive from: 清里町, 斜里町, 小清水町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 標津町(0/0) t/day → receive from: 清里町, 斜里町, 小清水町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 標津町(0/0) t/day → receive from: 清里町, 斜里町, 小清水町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町

----------------------  遺伝情報  ----------------------

個体数＝1300
世代数＝100
0: neval=1300{'avg': 330068.10885988467, 'max': 484365.9956951028, 'min': 109872.07935942854} best=109872.07935942854
1: neval=1033{'avg': 274210.31967044866, 'max': 423837.85329959844, 'min': 18723.793251233146} best=18723.793251233146
2: neval=985{'avg': 224183.6684869659, 'max': 422086.89143585606, 'min': -13813.674448533937} best=-13813.674448533937
3: neval=1004{'avg': 190078.9098735328, 'max': 392074.32417103474, 'min': 8516.17975697348} best=-13813.674448533937
4: neval=1014{'avg': 152622.20150251454, 'max': 395217.7086844793, 'min': 8263.921840694082} best=-13813.674448533937
5: neval=1028{'avg': 127412.23308551584, 'max': 377166.2375564776, 'min': -12395.039971075232} best=-13813.674448533937
6: neval=998{'avg': 96493.35828457224, 'max': 393488.7310804504, 'min': -17610.52706204575} best=-17610.52706204575
7: neval=1031{'avg': 63327.25898398493, 'max': 293584.9448396112, 'min': -91804.39475152714} best=-91804.39475152714
8: neval=1032{'avg': 38796.15995330116, 'max': 311582.9544953732, 'min': -117527.30386509704} best=-117527.30386509704
9: neval=1021{'avg': 14508.266978006712, 'max': 265325.716399109, 'min': -117527.30386509704} best=-117527.30386509704
10: neval=1033{'avg': -5316.178514696224, 'max': 237929.33541246428, 'min': -117527.30386509704} best=-117527.30386509704
11: neval=1019{'avg': -25981.39885131894, 'max': 278315.3709472005, 'min': -117527.30386509704} best=-117527.30386509704
12: neval=1014{'avg': -45181.9750631406, 'max': 216622.45690873708, 'min': -117527.30386509704} best=-117527.30386509704
13: neval=1020{'avg': -64170.86402542632, 'max': 164797.02124160313, 'min': -121229.36784831835} best=-121229.36784831835
14: neval=1071{'avg': -75723.46091789436, 'max': 226173.68822224592, 'min': -132142.71207281563} best=-132142.71207281563
15: neval=1069{'avg': -90621.62177053998, 'max': 243691.71906142426, 'min': -139298.2311801638} best=-139298.2311801638
16: neval=1041{'avg': -99847.33685774726, 'max': 165250.76869110324, 'min': -139298.2311801638} best=-139298.2311801638
17: neval=1032{'avg': -107631.94362189624, 'max': 229136.02525524524, 'min': -139298.2311801638} best=-139298.2311801638
18: neval=1048{'avg': -114879.20095865695, 'max': 306263.41747052135, 'min': -143528.1266113022} best=-143528.1266113022
19: neval=1018{'avg': -122239.83569298849, 'max': 225301.6820611234, 'min': -148414.36492705246} best=-148414.36492705246
20: neval=984{'avg': -127534.79259091224, 'max': 206516.85845055626, 'min': -155031.6092937879} best=-155031.6092937879
21: neval=1006{'avg': -132493.7609158403, 'max': 221133.9677143783, 'min': -156992.86929766185} best=-156992.86929766185
22: neval=1009{'avg': -137643.46771164765, 'max': 163312.82194253348, 'min': -164583.02622169384} best=-164583.02622169384
23: neval=1007{'avg': -142315.17049252652, 'max': 189983.1088218043, 'min': -164583.02622169384} best=-164583.02622169384
24: neval=1023{'avg': -147600.29233962265, 'max': 75059.42571827714, 'min': -165579.0352037998} best=-165579.0352037998
25: neval=1023{'avg': -150263.48489430657, 'max': 205255.56115459392, 'min': -178632.76762187178} best=-178632.76762187178
26: neval=986{'avg': -153088.6658767984, 'max': 252914.9264390055, 'min': -168636.64975067382} best=-178632.76762187178
27: neval=1028{'avg': -157142.64899207462, 'max': 133960.0983783933, 'min': -173849.242947481} best=-178632.76762187178
28: neval=1008{'avg': -160973.88107568797, 'max': 110830.9354717732, 'min': -174442.17334576443} best=-178632.76762187178
29: neval=1017{'avg': -162593.06612177516, 'max': 202616.97071829182, 'min': -178981.086477085} best=-178981.086477085
30: neval=993{'avg': -166391.74989188413, 'max': 141389.89662367606, 'min': -176690.88138200933} best=-178981.086477085
31: neval=1004{'avg': -168339.15763224612, 'max': 115116.33570142387, 'min': -182306.5650797836} best=-182306.5650797836
32: neval=1004{'avg': -169501.28183370325, 'max': 244309.23202509197, 'min': -191258.6620616951} best=-191258.6620616951
33: neval=1045{'avg': -171768.66194547454, 'max': 71992.76180299785, 'min': -187387.64985574692} best=-191258.6620616951
34: neval=1072{'avg': -172902.38544602363, 'max': 184792.43689926536, 'min': -192335.31292776307} best=-192335.31292776307
35: neval=1056{'avg': -174663.0043756753, 'max': 230869.87333024564, 'min': -193146.43063474487} best=-193146.43063474487
36: neval=1018{'avg': -176346.43298966606, 'max': 134460.82099965587, 'min': -193872.30492978907} best=-193872.30492978907
37: neval=1005{'avg': -179412.66581151186, 'max': 178681.77752785897, 'min': -194170.2528775064} best=-194170.2528775064
38: neval=1046{'avg': -183966.59115807424, 'max': 23392.628816518594, 'min': -194996.64965253783} best=-194996.64965253783
39: neval=1030{'avg': -186400.69481302344, 'max': 137731.57460076266, 'min': -194996.64965253783} best=-194996.64965253783
40: neval=1045{'avg': -189288.82699060993, 'max': 214991.91708827944, 'min': -195214.1062605235} best=-195214.1062605235
41: neval=1027{'avg': -191176.69722703862, 'max': 236865.7881166853, 'min': -197190.50970100894} best=-197190.50970100894
42: neval=1022{'avg': -191991.84494305597, 'max': 232906.86098341088, 'min': -197190.50970100894} best=-197190.50970100894
43: neval=1033{'avg': -192504.007400195, 'max': 174910.72028020993, 'min': -197305.5662251976} best=-197305.5662251976
44: neval=1005{'avg': -192979.95754703032, 'max': 155653.69026259056, 'min': -197305.5662251976} best=-197305.5662251976
45: neval=1029{'avg': -194072.35022583226, 'max': -814.3142796511565, 'min': -197305.5662251976} best=-197305.5662251976
46: neval=1028{'avg': -194786.11841813955, 'max': 93372.27642914004, 'min': -197305.5662251976} best=-197305.5662251976
47: neval=1010{'avg': -194368.78502427062, 'max': 147750.63372193876, 'min': -197305.5662251976} best=-197305.5662251976
48: neval=996{'avg': -194688.2176948892, 'max': 252177.80926158425, 'min': -197305.5662251976} best=-197305.5662251976
49: neval=993{'avg': -195906.19631891337, 'max': 41306.1069167533, 'min': -197305.5662251976} best=-197305.5662251976
50: neval=1047{'avg': -194326.59221232176, 'max': 233764.73243658248, 'min': -197305.5662251976} best=-197305.5662251976
51: neval=1057{'avg': -193845.7476140488, 'max': 227624.53537391574, 'min': -197305.5662251976} best=-197305.5662251976
52: neval=1025{'avg': -194603.5853100872, 'max': 276561.1147176234, 'min': -197305.5662251976} best=-197305.5662251976
53: neval=1017{'avg': -196207.8191478957, 'max': 62256.81982381513, 'min': -197305.5662251976} best=-197305.5662251976
54: neval=992{'avg': -196009.62751643485, 'max': 124874.51257388387, 'min': -197305.5662251976} best=-197305.5662251976
55: neval=1032{'avg': -194977.3794348299, 'max': 180949.4320424492, 'min': -197305.5662251976} best=-197305.5662251976
56: neval=1025{'avg': -195131.8792420881, 'max': 178165.7437415565, 'min': -197305.5662251976} best=-197305.5662251976
57: neval=1060{'avg': -196504.36881559572, 'max': 98408.73466343478, 'min': -197305.5662251976} best=-197305.5662251976
58: neval=1014{'avg': -195405.76670042382, 'max': 334044.26179877657, 'min': -197305.5662251976} best=-197305.5662251976
59: neval=1027{'avg': -194874.68717443408, 'max': 205472.3347298325, 'min': -197305.5662251976} best=-197305.5662251976
60: neval=1038{'avg': -195365.44017842665, 'max': 205970.33943289687, 'min': -197305.5662251976} best=-197305.5662251976
61: neval=1045{'avg': -195479.0065507929, 'max': 168579.52251485188, 'min': -197305.5662251976} best=-197305.5662251976
62: neval=1024{'avg': -194771.8874617572, 'max': 184534.59159509535, 'min': -197305.5662251976} best=-197305.5662251976
63: neval=1007{'avg': -195275.38075929516, 'max': 180656.6686896154, 'min': -197305.5662251976} best=-197305.5662251976
64: neval=1013{'avg': -196740.39963630386, 'max': 181145.58496049396, 'min': -197305.5662251976} best=-197305.5662251976
65: neval=1018{'avg': -196492.3205918032, 'max': 136156.1445173874, 'min': -197305.5662251976} best=-197305.5662251976
66: neval=1039{'avg': -195506.93839752907, 'max': 144595.16742104737, 'min': -197305.5662251976} best=-197305.5662251976
67: neval=1009{'avg': -196410.75403076643, 'max': 42315.28317311415, 'min': -197305.5662251976} best=-197305.5662251976
68: neval=1029{'avg': -195455.72489387006, 'max': 233854.07574591314, 'min': -197441.85883241516} best=-197441.85883241516
