局----------------------  実行情報  ----------------------
実行時間＝3646秒
個体数＝1400
合計世代数＝100
==============================
Total cost: -4153950.624482207
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量38位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糠町 (22810)

焼却施設数: 13
中継施設数: 15

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2388591, 1602881, 1107995, 1090522, 750794, 503468, 325167, 65516, 20150, 9594, 1637, 1455, 522]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '帯広市', '旭川市', '稚内市', '苫前町', '幌延町', '遠別町', '天塩町', '初山別村']
inc_blocks = [['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村'], ['室蘭市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町'], ['ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['芦別市', '深川市', '秩父別町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町', '紋別市'], ['初山別村'], ['留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['音威子府村', '遠別町'], ['稚内市'], ['天塩町'], ['中川町', '中頓別町', '豊富町', '幌延町'], ['南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 163364, 133081, 125721, 110888, 87021, 82141, 70429, 55484, 37776, 36215, 24477, 22487, 19288, 13542]
trans_facility = ['登別市', '訓子府町', '函館市', '小樽市', '北斗市', '標茶町', '厚岸町', '中標津町', '滝川市', '士別市', '長万部町', '根室市', '新ひだか町', '猿払村', '様似町']
trans_blocks = [['美唄市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '雨竜町', '北竜町'], ['浦河町', '様似町', 'えりも町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['新冠町', '新ひだか町'], ['函館市'], ['北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '滝上町', '興部町', '西興部村', '雄武町'], ['猿払村', '浜頓別町', '枝幸町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '大空町', '陸別町'], ['厚岸町', '浜中町'], ['小清水町', '標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['新ひだか町']], [['伊達市'], ['長万部町', '函館市', '北斗市']], [['旭川市'], ['士別市', '滝川市']], [['稚内市'], ['猿払村']], [['帯広市'], ['様似町', '訓子府町']], [['釧路市'], ['根室市', '厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[246336.65396139584, 450547.92884037073, -4937194.039064796, 86358.83178082194]

EL_direct: {'苫小牧市': 79573.69350070834, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 54269.73578731251, '伊達市': 24261.04308008334, '帯広市': 28275.07506227084, '旭川市': 34904.42008733333, '稚内市': 0.0, '苫前町': 5236.175902750001, '幌延町': 1364.178678416667, '遠別町': 85.64305072916667, '天塩町': 0.0, '初山別村': 0.0}
ED_inc: {'苫小牧市': -1620497.7071719335, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -739845.5409990874, '伊達市': -509363.0326658874, '帯広市': -258526.31920777023, '旭川市': -78875.88517068514, '稚内市': 49151.05862854446, '苫前町': 29840.039027784493, '幌延町': 18619.58278841154, '遠別町': 4970.830970226124, '天塩町': 4524.448325401096, '初山別村': 1954.8042299610127}

EL_indirect: {'登別市': 22552.445014112, '訓子府町': 108195.65931352534, '函館市': 70592.95804818401, '小樽市': 24968.969471381006, '北斗市': 74087.23945721368, '標茶町': 22380.9423789965, '厚岸町': 20735.049800569, '中標津町': 30115.285485220003, '滝川市': 13621.309040986836, '士別市': 14689.078495238335, '長万部町': 17376.74430146417, '根室市': 9062.761594848, '新ひだか町': 5892.052968806334, '猿払村': 9549.018787791167, '様似町': 6728.4146820345}
ED_trans: {'登別市': 26314.118136986304, '訓子府町': 9989.820493150686, '函館市': 8137.994301369864, '小樽市': 7687.925260273973, '北斗市': 6780.8771506849325, '標茶町': 5321.393753424658, '厚岸町': 5022.978410958904, '中標津町': 4306.781589041097, '滝川市': 3392.8846027397262, '士別市': 2310.0282739726026, '長万部町': 2214.5720547945207, '根室市': 1496.7853150684934, '新ひだか町': 1375.0954520547946, '猿払村': 1179.4744109589042, '様似町': 828.1025753424659}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6482/6544) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町
indirect 苫小牧市(62/6544) t/day → receive from: 中継施設＝ 新ひだか町(22487) → receive from: 新冠町, 新ひだか町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
厚岸町(82141) → receive from: 厚岸町, 浜中町
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2643/2988) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村
indirect 札幌市(344/2988) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1289/2057) t/day → receive from: ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(768/2057) t/day → receive from: 中継施設＝ 長万部町(36215) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
函館市(133081) → receive from: 函館市
北斗市(110888) → receive from: 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 帯広市(895/1379) t/day → receive from: 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(485/1379) t/day → receive from: 中継施設＝ 様似町(13542) → receive from: 浦河町, 様似町, えりも町
訓子府町(163364) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 大空町, 陸別町
direct 旭川市(635/891) t/day → receive from: 芦別市, 深川市, 秩父別町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町, 紋別市
indirect 旭川市(256/891) t/day → receive from: 中継施設＝ 士別市(37776) → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 滝上町, 興部町, 西興部村, 雄武町
滝川市(55484) → receive from: 美唄市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 北竜町
direct 稚内市(127/179) t/day → receive from: 稚内市
indirect 稚内市(53/179) t/day → receive from: 中継施設＝ 猿払村(19288) → receive from: 猿払村, 浜頓別町, 枝幸町
direct 苫前町(55/55) t/day → receive from: 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
direct 幌延町(26/26) t/day → receive from: 中川町, 中頓別町, 豊富町, 幌延町
direct 遠別町(4/4) t/day → receive from: 音威子府村, 遠別町
direct 天塩町(4/4) t/day → receive from: 天塩町
direct 初山別村(1/1) t/day → receive from: 初山別村

----------------------  遺伝情報  ----------------------

個体数＝1400
世代数＝100
0: neval=1400{'avg': -3133231.4459718573, 'max': -2318170.2757139383, 'min': -3664912.1330396165} best=-3664912.1330396165
1: neval=1086{'avg': -3288463.1064150035, 'max': -2620857.403516332, 'min': -3664912.1330396165} best=-3664912.1330396165
2: neval=1113{'avg': -3389964.477707931, 'max': -2538838.9130186946, 'min': -3677607.7699304176} best=-3677607.7699304176
3: neval=1102{'avg': -3472056.129910845, 'max': -2859868.3125251313, 'min': -3695778.6349671227} best=-3695778.6349671227
4: neval=1090{'avg': -3531497.21825834, 'max': -2881378.2520186333, 'min': -3748711.5078252377} best=-3748711.5078252377
5: neval=1117{'avg': -3570304.6446089805, 'max': -2939625.078040647, 'min': -3785844.7405656134} best=-3785844.7405656134
6: neval=1103{'avg': -3606435.7434872445, 'max': -2765559.675869323, 'min': -3770441.255488287} best=-3785844.7405656134
7: neval=1122{'avg': -3641730.4697936005, 'max': -3197204.3113412606, 'min': -3841702.2531859125} best=-3841702.2531859125
8: neval=1072{'avg': -3676627.127119597, 'max': -3312170.5689830338, 'min': -3841702.2531859125} best=-3841702.2531859125
9: neval=1075{'avg': -3706140.8749505035, 'max': -3276146.9705116274, 'min': -3833026.6994968546} best=-3841702.2531859125
10: neval=1134{'avg': -3721883.8634776613, 'max': -3321502.909320479, 'min': -3858459.510615926} best=-3858459.510615926
11: neval=1103{'avg': -3740320.023078745, 'max': -2972163.354826898, 'min': -3871319.3574551092} best=-3871319.3574551092
12: neval=1076{'avg': -3763957.6922698608, 'max': -2868108.8307728893, 'min': -3890404.1612571487} best=-3890404.1612571487
13: neval=1100{'avg': -3790906.4096084433, 'max': -3216598.375261398, 'min': -3905307.88615729} best=-3905307.88615729
14: neval=1123{'avg': -3810269.5954227215, 'max': -2601857.40296027, 'min': -3967894.374175785} best=-3967894.374175785
15: neval=1097{'avg': -3827387.613976006, 'max': -2722693.1415130016, 'min': -3967894.374175785} best=-3967894.374175785
16: neval=1110{'avg': -3848455.840839795, 'max': -2924168.851768031, 'min': -3966266.117877949} best=-3967894.374175785
17: neval=1115{'avg': -3870318.8390542725, 'max': -2807053.290640928, 'min': -3979957.964940313} best=-3979957.964940313
18: neval=1108{'avg': -3892116.6628105408, 'max': -3182980.967606305, 'min': -3976810.3920761044} best=-3979957.964940313
19: neval=1098{'avg': -3910273.7480935315, 'max': -3031381.4755311855, 'min': -3987564.8902814398} best=-3987564.8902814398
20: neval=1106{'avg': -3930136.11410617, 'max': -2674549.003021733, 'min': -4019531.32498377} best=-4019531.32498377
21: neval=1054{'avg': -3950537.315714264, 'max': -3115946.258570529, 'min': -4019531.32498377} best=-4019531.32498377
22: neval=1092{'avg': -3966762.5252301632, 'max': -2515265.9696905483, 'min': -4054218.79786847} best=-4054218.79786847
23: neval=1103{'avg': -3981759.144310099, 'max': -3035888.7943616724, 'min': -4054218.79786847} best=-4054218.79786847
24: neval=1112{'avg': -3998157.249182806, 'max': -2864998.5908850646, 'min': -4065414.287317008} best=-4065414.287317008
25: neval=1083{'avg': -4013169.9275763594, 'max': -3481593.2311310912, 'min': -4076241.675969651} best=-4076241.675969651
26: neval=1101{'avg': -4026406.531872713, 'max': -3181856.153732144, 'min': -4092476.578822671} best=-4092476.578822671
27: neval=1095{'avg': -4037043.109729604, 'max': -3262616.7103852127, 'min': -4092476.578822671} best=-4092476.578822671
28: neval=1093{'avg': -4046692.5142933303, 'max': -3319882.9708170113, 'min': -4092476.578822671} best=-4092476.578822671
29: neval=1117{'avg': -4052508.6546607725, 'max': -3201043.627595705, 'min': -4100411.686547368} best=-4100411.686547368
30: neval=1096{'avg': -4059726.011101109, 'max': -2830692.665415524, 'min': -4102858.5631589973} best=-4102858.5631589973
31: neval=1117{'avg': -4068194.063381158, 'max': -2452074.3919234034, 'min': -4107161.0020475006} best=-4107161.0020475006
32: neval=1081{'avg': -4076344.3440156556, 'max': -3212030.6347069857, 'min': -4107381.155900507} best=-4107381.155900507
33: neval=1072{'avg': -4084765.941083234, 'max': -3422216.944865904, 'min': -4109941.6472586966} best=-4109941.6472586966
34: neval=1111{'avg': -4091946.659399211, 'max': -3198846.256233825, 'min': -4115465.205067945} best=-4115465.205067945
35: neval=1112{'avg': -4097610.2833335265, 'max': -3144755.810260831, 'min': -4116138.390824883} best=-4116138.390824883
36: neval=1110{'avg': -4101423.7919031363, 'max': -3027182.933401427, 'min': -4120735.3623806164} best=-4120735.3623806164
37: neval=1095{'avg': -4103353.260368684, 'max': -2657134.3674883186, 'min': -4122366.4855738245} best=-4122366.4855738245
38: neval=1076{'avg': -4109374.568944544, 'max': -2996165.9038828346, 'min': -4124338.722294391} best=-4124338.722294391
39: neval=1106{'avg': -4110584.3075626325, 'max': -3323973.0081552854, 'min': -4124591.842291828} best=-4124591.842291828
40: neval=1098{'avg': -4115271.9387966157, 'max': -3306175.236174326, 'min': -4129954.2483633505} best=-4129954.2483633505
41: neval=1123{'avg': -4118211.7806348554, 'max': -3493306.3229716104, 'min': -4133290.5691560516} best=-4133290.5691560516
42: neval=1121{'avg': -4122238.7183393994, 'max': -2854311.9127999423, 'min': -4136621.8560385443} best=-4136621.8560385443
43: neval=1108{'avg': -4125111.737405409, 'max': -3143470.6336629656, 'min': -4137375.067680145} best=-4137375.067680145
44: neval=1102{'avg': -4127015.5419908655, 'max': -3240153.1239396106, 'min': -4138099.230136547} best=-4138099.230136547
45: neval=1082{'avg': -4129586.212680422, 'max': -3184250.4750992246, 'min': -4138099.230136547} best=-4138099.230136547
46: neval=1142{'avg': -4126440.1477008956, 'max': -1716773.1159034106, 'min': -4138099.230136547} best=-4138099.230136547
47: neval=1111{'avg': -4134668.8597642914, 'max': -3359891.3144070483, 'min': -4138099.230136547} best=-4138099.230136547
48: neval=1120{'avg': -4132657.298968452, 'max': -2740520.644529161, 'min': -4138099.230136547} best=-4138099.230136547
49: neval=1092{'avg': -4135179.7887061276, 'max': -2936861.435285199, 'min': -4138099.230136547} best=-4138099.230136547
50: neval=1113{'avg': -4133401.382166143, 'max': -2983591.911845936, 'min': -4138099.230136547} best=-4138099.230136547
51: neval=1129{'avg': -4132918.6950003244, 'max': -2508357.767711113, 'min': -4138099.230136547} best=-4138099.230136547
52: neval=1125{'avg': -4130047.7886697007, 'max': -2943707.537055416, 'min': -4138099.230136547} best=-4138099.230136547
53: neval=1117{'avg': -4134624.7123777554, 'max': -3501114.2257507266, 'min': -4138099.230136547} best=-4138099.230136547
54: neval=1119{'avg': -4134250.0980441025, 'max': -2734938.8308176235, 'min': -4138099.230136547} best=-4138099.230136547
55: neval=1040{'avg': -4136059.944709508, 'max': -3468942.9739278685, 'min': -4138099.230136547} best=-4138099.230136547
56: neval=1090{'avg': -4136074.741920343, 'max': -3569271.98339791, 'min': -4138099.230136547} best=-4138099.230136547
57: neval=1111{'avg': -4132957.415065249, 'max': -2744854.40692589, 'min': -4138099.230136547} best=-4138099.230136547
58: neval=1084{'avg': -4134172.481961185, 'max': -2924159.453182916, 'min': -4138099.230136547} best=-4138099.230136547
59: neval=1108{'avg': -4134087.5997971427, 'max': -2982714.781204404, 'min': -4138099.230136547} best=-4138099.230136547
60: neval=1117{'avg': -4133867.369974188, 'max': -2764435.4162691995, 'min': -4138099.230136547} best=-4138099.230136547
61: neval=1082{'avg': -4133853.377368927, 'max': -3220306.2665330237, 'min': -4138099.230136547} best=-4138099.230136547
62: neval=1112{'avg': -4131893.273550406, 'max': -3220306.2665330237, 'min': -4138099.230136547} best=-4138099.230136547
63: neval=1117{'avg': -4134482.232831362, 'max': -3467995.5961265536, 'min': -4138099.230136547} best=-4138099.230136547
64: neval=1082{'avg': -4133362.403222158, 'max': -2760351.3469887176, 'min': -4138099.230136547} best=-4138099.230136547
65: neval=1085{'avg': -4132209.246999642, 'max': -2976144.5773575334, 'min': -4138570.6841073693} best=-4138570.6841073693
66: neval=1102{'avg': -4133552.215506321, 'max': -3126534.691930877, 'min': -4138570.6841073693} best=-4138570.6841073693
67: neval=1122{'avg': -4130581.001610613, 'max': -2303292.1057170485, 'min': -4138570.6841073693} best=-4138570.6841073693
68: neval=1092{'avg': -4132328.6930151503, 'max': -2607423.990230117, 'min': -4138570.6841073693} best=-4138570.6841073693
69: neval=1094{'avg': -4132955.0015296405, 'max': -3043814.613457372, 'min': -4138570.6841073693} best=-4138570.6841073693
70: neval=1108{'avg': -4132108.6263990076, 'max': -2912163.247637055, 'min': -4138570.6841073693} best=-4138570.6841073693
71: neval=1085{'avg': -4134536.930883539, 'max': -2384288.220137365, 'min': -4138570.6841073693} best=-4138570.6841073693
72: neval=1154{'avg': -4134743.3674619496, 'max': -3006727.0531423423, 'min': -4138570.6841073693} best=-4138570.6841073693
73: neval=1146{'avg': -4131509.6267595366, 'max': -2627152.9159608823, 'min': -4138570.6841073693} best=-4138570.6841073693
74: neval=1125{'avg': -4132402.6664295434, 'max': -2562707.7668146105, 'min': -4138570.6841073693} best=-4138570.6841073693
75: neval=1150{'avg': -4133353.0762930214, 'max': -3379881.550340876, 'min': -4138570.6841073693} best=-4138570.6841073693
76: neval=1088{'avg': -4130753.1300363205, 'max': -2178316.323162156, 'min': -4140963.8229428763} best=-4140963.8229428763
77: neval=1102{'avg': -4129257.830454348, 'max': -2724831.6251995172, 'min': -4140963.8229428763} best=-4140963.8229428763
78: neval=1126{'avg': -4128876.096421842, 'max': -2772686.493552557, 'min': -4140963.8229428763} best=-4140963.8229428763
