----------------------  実行情報  ----------------------
実行時間＝12975秒
個体数＝1400
合計世代数＝330
==============================
Total cost: 10049693.814346015
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量38位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糖町 (22810)

焼却施設数: 17
中継施設数: 11

輸送単価＝ 877 円/t/km
--------------------  GAPlot_input  --------------------

waste =sanpai

inc_size= [2138420, 1338813, 754911, 677679, 454117, 430316, 325699, 300843, 272299, 234172, 192760, 173623, 165871, 150099, 93580, 86581, 78509]

inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '厚真町', '函館市', '旭川市', '北見市', '江別市', '標茶町', '小樽市', '滝川市', '中標津町', '稚内市']
inc_blocks = [['美唄市', '芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['札幌市', '石狩市'], ['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '江別市', '北広島市', '当別町', '新篠津村'], ['小樽市', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['苫小牧市'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '留寿都村', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['厚真町', '安平町', 'むかわ町', '日高町', '平取町', '占冠村'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['中川町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['標茶町', '弟子屈町'], ['別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[106190, 99038, 82141, 43471, 39986, 36029, 31814, 28330, 24477, 22325, 16535]
trans_facility = ['千歳市', '白老町', '厚岸町', '網走市', '俱知安町', '新ひだか町', '名寄市', '八雲町', '根室市', '紋別市', '浜頓別町']
trans_blocks = [['千歳市', '恵庭市'], ['蘭越町', 'ニセコ町', '真狩村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村'], ['白老町'], ['新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['八雲町', '長万部町', '今金町', 'せたな町'], ['士別市', '名寄市', '下川町', '美深町', '音威子府村', '西興部村'], ['浜頓別町', '中頓別町', '枝幸町'], ['網走市', '清里町', '斜里町', '小清水町', '大空町'], ['紋別市', '湧別町', '滝上町', '興部町', '雄武町'], ['厚岸町', '浜中町'], ['根室市']]

arrows = [[['小樽市'], ['俱知安町']], [['苫小牧市'], ['白老町']], [['厚真町'], ['千歳市', '新ひだか町']], [['函館市'], ['八雲町']], [['旭川市'], ['名寄市']], [['稚内市'], ['浜頓別町']], [['北見市'], ['網走市', '紋別市']], [['標茶町'], ['厚岸町']], [['中標津町'], ['根室市']]]


---------------------  コスト情報  ---------------------
[2260986.4023953, 1246433.7689852999, 4631707.767110784, 1684142.067155651, 116037.0150968552, 110386.79360212623]

TC_direct: {'苫小牧市': 0.0, '釧路市': 205083.3241966, '札幌市': 34990.7106129, '室蘭市': 0.0, '伊達市': 188430.1176556, '登別市': 0.0, '帯広市': 309207.7568684, '厚真町': 216314.65802260002, '函館市': 286608.7125592, '旭川市': 171603.8398127, '北見市': 120470.9181975, '江別市': 213314.7405181, '標茶町': 89161.03815, '小樽市': 40917.490031, '滝川市': 239827.7465487, '中標津町': 68182.0990059, '稚内市': 76873.25021609999}
IC_inc: {'苫小牧市': 1212690.6424980236, '釧路市': 759236.2572154704, '札幌市': 428107.4370885165, '室蘭市': 384309.43496479554, '伊達市': 257528.19207605382, '登別市': 244030.72666603362, '帯広市': 185144.59186416608, '厚真町': 174845.0992131103, '函館市': 162719.12027952564, '旭川市': 145950.33562665747, '北見市': 126843.31562682978, '江別市': 117632.47094881536, '標茶町': 113821.65391025541, '小樽市': 105910.44215550747, '滝川市': 75334.40467044024, '中標津町': 71228.21828953657, '稚内市': 66375.42401704588}
OC_inc: {'苫小牧市': 384222.61659818835, '釧路市': 240552.47986628927, '札幌市': 135639.34106431616, '室蘭市': 121762.60911965079, '伊達市': 81593.89735492536, '登別市': 77317.43038508152, '帯広市': 58520.27291337218, '厚真町': 54054.247830290005, '函館市': 48925.57789258896, '旭川市': 42075.07345331177, '北見市': 50932.224368691524, '江別市': 57902.44629504709, '標茶町': 60336.37946146424, '小樽市': 64534.645511415365, '滝川市': 69525.90942825249, '中標津町': 68784.79816929539, '稚内市': 67462.11744347046}

TC_indirect: {'千歳市': 121894.49313930002, '白老町': 74164.853895, '厚岸町': 201833.1156316, '網走市': 103207.0873142, '俱知安町': 130905.87747759999, '新ひだか町': 143487.6610213, '名寄市': 111666.1022926, '八雲町': 135229.7858219, '根室市': 59953.51097549999, '紋別市': 91068.3736638, '浜頓別町': 73022.9077525}
IC_trans: {'千歳市': 16691.40882494278, '白老町': 16023.64309900052, '厚岸町': 14537.339389361081, '網走市': 10317.890215029785, '俱知安町': 9885.167719834359, '新ひだか町': 9404.522309150798, '名寄市': 8882.831863780779, '八雲町': 8395.544092371953, '根室市': 7849.987614121693, '紋別市': 7441.525677346138, '浜頓別町': 6607.15429191533}
OC_trans: {'千歳市': 16623.383272745363, '白老町': 16255.275348952313, '厚岸町': 13958.753688105198, '網走市': 9582.602492720373, '俱知安町': 9352.108927314439, '新ひだか町': 8382.196098137043, '名寄市': 8083.311357643814, '八雲町': 7825.567903720223, '根室市': 7526.6054980197505, '紋別市': 6651.897414015534, '浜頓別町': 6145.091600752185}


----------------------  輸送情報  ----------------------

direct 苫小牧市(5587/5859) t/day → receive from: 苫小牧市
indirect 苫小牧市(271/5859) t/day → receive from: 中継施設＝ 白老町(99038) → receive from: 白老町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1244/1244) t/day → receive from: 島牧村, 寿都町, 黒松内町, 留寿都村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 厚真町(435/824) t/day → receive from: 厚真町, 安平町, むかわ町, 日高町, 平取町, 占冠村
indirect 厚真町(390/824) t/day → receive from: 中継施設＝ 千歳市(106190) → receive from: 千歳市, 恵庭市
新ひだか町(36029) → receive from: 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 函館市(668/746) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
indirect 函館市(78/746) t/day → receive from: 中継施設＝ 八雲町(28330) → receive from: 八雲町, 長万部町, 今金町, せたな町
direct 旭川市(554/642) t/day → receive from: 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
indirect 旭川市(87/642) t/day → receive from: 中継施設＝ 名寄市(31814) → receive from: 士別市, 名寄市, 下川町, 美深町, 音威子府村, 西興部村
direct 北見市(348/528) t/day → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 陸別町
indirect 北見市(180/528) t/day → receive from: 中継施設＝ 網走市(43471) → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
紋別市(22325) → receive from: 紋別市, 湧別町, 滝上町, 興部町, 雄武町
direct 江別市(476/476) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 江別市, 北広島市, 当別町, 新篠津村
direct 標茶町(229/454) t/day → receive from: 標茶町, 弟子屈町
indirect 標茶町(225/454) t/day → receive from: 中継施設＝ 厚岸町(82141) → receive from: 厚岸町, 浜中町
direct 小樽市(302/411) t/day → receive from: 小樽市, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
indirect 小樽市(110/411) t/day → receive from: 中継施設＝ 俱知安町(39986) → receive from: 蘭越町, ニセコ町, 真狩村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村
direct 滝川市(256/256) t/day → receive from: 美唄市, 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
direct 中標津町(170/237) t/day → receive from: 別海町, 中標津町, 標津町, 羅臼町
indirect 中標津町(67/237) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
direct 稚内市(170/215) t/day → receive from: 中川町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(45/215) t/day → receive from: 中継施設＝ 浜頓別町(16535) → receive from: 浜頓別町, 中頓別町, 枝幸町

----------------------  遺伝情報  ----------------------

個体数＝1400
世代数＝1000
0: neval=1400{'avg': 15355063.420896254, 'max': 23374393.503740147, 'min': 11760553.121357026} best=11760553.121357026
1: neval=1096{'avg': 14127689.280556101, 'max': 19739171.758332565, 'min': 11602814.255261526} best=11602814.255261526
2: neval=1085{'avg': 13306817.555300388, 'max': 18808132.317509204, 'min': 11335537.812669717} best=11335537.812669717
3: neval=1035{'avg': 12808907.81669004, 'max': 19435383.823474754, 'min': 11253303.158911658} best=11253303.158911658
4: neval=1089{'avg': 12440440.912918668, 'max': 19985116.61167611, 'min': 10818450.760813499} best=10818450.760813499
5: neval=1105{'avg': 12072943.74920266, 'max': 17069797.894640844, 'min': 10700764.707757447} best=10700764.707757447
6: neval=1072{'avg': 11779454.144162357, 'max': 15225061.597120441, 'min': 10700764.707757447} best=10700764.707757447
7: neval=1111{'avg': 11593939.231539993, 'max': 17457964.269441027, 'min': 10728982.80538609} best=10700764.707757447
8: neval=1110{'avg': 11393334.13234846, 'max': 20996452.185893375, 'min': 10711067.303490955} best=10700764.707757447
9: neval=1099{'avg': 11206269.251995577, 'max': 17415293.597826988, 'min': 10625971.014741417} best=10625971.014741417
10: neval=1090{'avg': 11088014.17898742, 'max': 20673544.719637707, 'min': 10625971.014741417} best=10625971.014741417
11: neval=1112{'avg': 11003988.067814374, 'max': 16715147.926523838, 'min': 10507835.068635985} best=10507835.068635985
12: neval=1083{'avg': 10911732.87716264, 'max': 14161661.42365633, 'min': 10507835.068635985} best=10507835.068635985
13: neval=1133{'avg': 10842631.812025784, 'max': 15184999.41218817, 'min': 10434522.810345318} best=10434522.810345318
14: neval=1119{'avg': 10803465.305964883, 'max': 21572390.49031676, 'min': 10426253.157453258} best=10426253.157453258
15: neval=1116{'avg': 10731597.679113213, 'max': 14440272.25907262, 'min': 10378100.854932299} best=10378100.854932299
16: neval=1082{'avg': 10697865.52190242, 'max': 20029506.725206297, 'min': 10378100.854932299} best=10378100.854932299
17: neval=1095{'avg': 10645465.07414158, 'max': 19105294.297644507, 'min': 10293129.484949226} best=10293129.484949226
18: neval=1105{'avg': 10612108.40740838, 'max': 18817760.521029472, 'min': 10293129.484949226} best=10293129.484949226
19: neval=1094{'avg': 10553288.251811195, 'max': 15597796.548547931, 'min': 10293129.484949226} best=10293129.484949226
20: neval=1125{'avg': 10532871.651728231, 'max': 15577131.733900113, 'min': 10293129.484949226} best=10293129.484949226
21: neval=1106{'avg': 10503635.708205936, 'max': 17357312.25782491, 'min': 10288314.955847602} best=10288314.955847602
22: neval=1105{'avg': 10468935.180702964, 'max': 14441185.173158832, 'min': 10249467.12775925} best=10249467.12775925
23: neval=1119{'avg': 10424988.496385029, 'max': 14637125.389169415, 'min': 10241078.41379223} best=10241078.41379223
24: neval=1115{'avg': 10414012.321760483, 'max': 16719332.030849377, 'min': 10164451.215297714} best=10164451.215297714
25: neval=1078{'avg': 10380955.542983215, 'max': 16327173.079758363, 'min': 10164451.215297714} best=10164451.215297714
26: neval=1092{'avg': 10345802.352389727, 'max': 15618431.23308068, 'min': 10175714.29646737} best=10164451.215297714
27: neval=1121{'avg': 10322592.449966494, 'max': 15617905.50834279, 'min': 10169272.017207962} best=10164451.215297714
28: neval=1093{'avg': 10303682.280728413, 'max': 15422404.697552951, 'min': 10147888.65018625} best=10147888.65018625
29: neval=1075{'avg': 10256378.57406079, 'max': 12864891.568349361, 'min': 10124991.31228441} best=10124991.31228441
30: neval=1095{'avg': 10292757.277366124, 'max': 21726388.6901131, 'min': 10109311.105981564} best=10109311.105981564
31: neval=1092{'avg': 10236103.17697119, 'max': 17616735.5520352, 'min': 10118017.340397933} best=10109311.105981564
32: neval=1094{'avg': 10212001.10856506, 'max': 14495386.89083579, 'min': 10096685.963008724} best=10096685.963008724
33: neval=1109{'avg': 10193643.196673363, 'max': 15002661.767394014, 'min': 10095371.21350991} best=10095371.21350991
34: neval=1081{'avg': 10188071.542494368, 'max': 18736021.06837279, 'min': 10087067.373690864} best=10087067.373690864
35: neval=1070{'avg': 10174070.449139984, 'max': 19527800.81028263, 'min': 10074830.562273644} best=10074830.562273644
36: neval=1085{'avg': 10152740.635453375, 'max': 17590366.162581727, 'min': 10074830.562273644} best=10074830.562273644
37: neval=1136{'avg': 10139923.70213408, 'max': 14049660.26609721, 'min': 10078184.01551271} best=10074830.562273644
38: neval=1132{'avg': 10149293.57992128, 'max': 18742347.13747656, 'min': 10063716.087260934} best=10063716.087260934
39: neval=1145{'avg': 10128819.974003907, 'max': 14885859.858046278, 'min': 10063716.087260934} best=10063716.087260934
40: neval=1113{'avg': 10119477.370342435, 'max': 16147076.547475362, 'min': 10063716.087260934} best=10063716.087260934
41: neval=1114{'avg': 10107213.326802373, 'max': 16348083.63090774, 'min': 10063716.087260934} best=10063716.087260934
42: neval=1119{'avg': 10104231.73002134, 'max': 13563201.449209297, 'min': 10053596.416949287} best=10053596.416949287
43: neval=1067{'avg': 10089381.916308166, 'max': 14893027.053705866, 'min': 10053596.416949287} best=10053596.416949287
44: neval=1138{'avg': 10095221.621787066, 'max': 17802495.582420535, 'min': 10053596.416949287} best=10053596.416949287
45: neval=1066{'avg': 10069974.344860135, 'max': 12211012.85741227, 'min': 10050848.8947367} best=10050848.8947367
46: neval=1112{'avg': 10097204.262792692, 'max': 15948489.12090384, 'min': 10050848.8947367} best=10050848.8947367
47: neval=1122{'avg': 10071619.450690802, 'max': 14906345.91342713, 'min': 10050848.8947367} best=10050848.8947367
48: neval=1130{'avg': 10072995.108479952, 'max': 16855226.34362927, 'min': 10050848.8947367} best=10050848.8947367
49: neval=1113{'avg': 10075571.028383648, 'max': 16399536.690088179, 'min': 10049693.814346015} best=10049693.814346015
50: neval=1081{'avg': 10068281.25392484, 'max': 14235404.38096993, 'min': 10049693.814346015} best=10049693.814346015
51: neval=1075{'avg': 10062178.800703041, 'max': 13511119.151465267, 'min': 10049693.814346015} best=10049693.814346015
52: neval=1095{'avg': 10095757.162105722, 'max': 18506089.26836896, 'min': 10049693.814346015} best=10049693.814346015
53: neval=1137{'avg': 10085348.429601196, 'max': 17099003.864690874, 'min': 10049693.814346015} best=10049693.814346015
54: neval=1128{'avg': 10074978.577071995, 'max': 14335563.029589461, 'min': 10049693.814346015} best=10049693.814346015
55: neval=1106{'avg': 10072147.071077855, 'max': 15742752.100036992, 'min': 10049693.814346015} best=10049693.814346015
56: neval=1112{'avg': 10079460.636620758, 'max': 15749244.020014256, 'min': 10049693.814346015} best=10049693.814346015
57: neval=1068{'avg': 10064837.756902799, 'max': 15236560.60289728, 'min': 10049693.814346015} best=10049693.814346015
58: neval=1103{'avg': 10075648.120455872, 'max': 18773875.951539677, 'min': 10049693.814346015} best=10049693.814346015
59: neval=1112{'avg': 10073969.988872295, 'max': 17931875.861233722, 'min': 10049693.814346015} best=10049693.814346015
60: neval=1104{'avg': 10100214.026268305, 'max': 19327531.271725874, 'min': 10049693.814346015} best=10049693.814346015
61: neval=1124{'avg': 10072335.103961626, 'max': 16405968.52514936, 'min': 10049693.814346015} best=10049693.814346015
62: neval=1113{'avg': 10072442.55908741, 'max': 14452094.619037854, 'min': 10049693.814346015} best=10049693.814346015
63: neval=1102{'avg': 10107232.621157916, 'max': 19270267.66825449, 'min': 10049693.814346015} best=10049693.814346015
64: neval=1089{'avg': 10087854.160232332, 'max': 18737223.05656008, 'min': 10049693.814346015} best=10049693.814346015
65: neval=1087{'avg': 10065089.701595364, 'max': 18002694.67669844, 'min': 10049693.814346015} best=10049693.814346015
66: neval=1128{'avg': 10080996.177751519, 'max': 17447712.09238407, 'min': 10049693.814346015} best=10049693.814346015
67: neval=1161{'avg': 10095604.558342561, 'max': 19107446.793107755, 'min': 10049693.814346015} best=10049693.814346015
68: neval=1133{'avg': 10083582.185005048, 'max': 18049827.605508, 'min': 10049693.814346015} best=10049693.814346015
69: neval=1116{'avg': 10068775.954500059, 'max': 17244866.503775954, 'min': 10049693.814346015} best=10049693.814346015
70: neval=1131{'avg': 10072037.642090103, 'max': 18768886.21326623, 'min': 10049693.814346015} best=10049693.814346015
71: neval=1123{'avg': 10067230.463630872, 'max': 15013437.591410896, 'min': 10049693.814346015} best=10049693.814346015
72: neval=1104{'avg': 10075493.053777523, 'max': 15202762.148528794, 'min': 10049693.814346015} best=10049693.814346015
73: neval=1089{'avg': 10072266.524834609, 'max': 17000221.83085254, 'min': 10049693.814346015} best=10049693.814346015
74: neval=1077{'avg': 10063056.58820108, 'max': 16047280.108485613, 'min': 10049693.814346015} best=10049693.814346015
75: neval=1101{'avg': 10067421.302170895, 'max': 15983303.234111637, 'min': 10049693.814346015} best=10049693.814346015
76: neval=1062{'avg': 10059738.070238898, 'max': 13064054.046952274, 'min': 10049693.814346015} best=10049693.814346015
77: neval=1130{'avg': 10082021.674997043, 'max': 16651377.287144825, 'min': 10049693.814346015} best=10049693.814346015
78: neval=1073{'avg': 10093879.07771439, 'max': 17369176.182297576, 'min': 10049693.814346015} best=10049693.814346015
79: neval=1102{'avg': 10095482.018521307, 'max': 19030085.172599252, 'min': 10049693.814346015} best=10049693.814346015
80: neval=1114{'avg': 10069986.477526048, 'max': 16521613.379296564, 'min': 10049693.814346015} best=10049693.814346015
81: neval=1138{'avg': 10070347.769962147, 'max': 18270999.325277254, 'min': 10049693.814346015} best=10049693.814346015
82: neval=1123{'avg': 10077453.428017676, 'max': 15422646.62523252, 'min': 10049693.814346015} best=10049693.814346015
83: neval=1133{'avg': 10097618.375873268, 'max': 17106206.916181374, 'min': 10049693.814346015} best=10049693.814346015
84: neval=1096{'avg': 10068509.571270443, 'max': 13717018.890472267, 'min': 10049693.814346015} best=10049693.814346015
85: neval=1127{'avg': 10075839.863904402, 'max': 20759046.71476726, 'min': 10049693.814346015} best=10049693.814346015
86: neval=1100{'avg': 10059627.677129706, 'max': 16558336.37246218, 'min': 10049693.814346015} best=10049693.814346015
87: neval=1086{'avg': 10066560.63124594, 'max': 14416840.596196331, 'min': 10049693.814346015} best=10049693.814346015
88: neval=1112{'avg': 10085397.832283018, 'max': 19094808.225776155, 'min': 10049693.814346015} best=10049693.814346015
89: neval=1108{'avg': 10086105.733252903, 'max': 16348923.225017495, 'min': 10049693.814346015} best=10049693.814346015
90: neval=1099{'avg': 10076141.749593789, 'max': 18472213.543362096, 'min': 10049693.814346015} best=10049693.814346015
91: neval=1077{'avg': 10078288.923061775, 'max': 20985106.709186908, 'min': 10049693.814346015} best=10049693.814346015
92: neval=1107{'avg': 10060417.48084398, 'max': 13803284.660546945, 'min': 10049693.814346015} best=10049693.814346015
