----------------------  実行情報  ----------------------
実行時間＝11266秒
個体数＝950
合計世代数＝327
==============================
Total cost: 12605859.379858967
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量29位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109)

焼却施設数: 9
中継施設数: 10

輸送単価＝ 877 円/t/km
--------------------  GAPlot_input  --------------------

waste =sanpai

inc_size= [2439263, 1591265, 1583030, 1078610, 325699, 316381, 262560, 192760, 78724]

inc_facility = ['苫小牧市', '釧路市', '登別市', '札幌市', '帯広市', '旭川市', '函館市', '北見市', '稚内市']
inc_blocks = [['南幌町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '喜茂別町'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町'], ['登別市'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', 'せたな町'], ['芦別市', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '西興部村'], ['音威子府村', '中川町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町']]

trans_size=[677679, 475035, 167381, 137675, 106618, 83730, 81020, 76880, 62104, 36029]
trans_facility = ['室蘭市', '伊達市', '千歳市', '小樽市', '厚岸町', '標茶町', '岩見沢市', '深川市', '中標津町', '新ひだか町']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '奈井江町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '新篠津村'], ['赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '上砂川町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '京極町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町'], ['新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['厚岸町', '浜中町', '根室市'], ['標茶町', '弟子屈町'], ['別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['苫小牧市'], ['千歳市', '新ひだか町']], [['登別市'], ['室蘭市', '伊達市']], [['旭川市'], ['深川市']], [['釧路市'], ['中標津町', '厚岸町', '標茶町']]]


---------------------  コスト情報  ---------------------
[2851525.9311632, 3282009.7077757004, 4513411.772488262, 1483400.0538880837, 225767.83454768595, 249744.07999603476]

TC_direct: {'苫小牧市': 513960.01873929997, '釧路市': 205083.3241966, '登別市': 0.0, '札幌市': 241122.71220759998, '帯広市': 309207.7568684, '旭川市': 405295.30357049993, '函館市': 447589.76525019994, '北見市': 502257.82036839996, '稚内市': 227009.22996219998}
IC_inc: {'苫小牧市': 1383297.6752423083, '釧路市': 902400.9199477265, '登別市': 897730.8797119585, '札幌市': 611676.0289862577, '帯広市': 185144.59186416608, '旭川市': 181310.13552429204, '函館市': 158501.7941647455, '北見市': 126843.31562682978, '稚内市': 66506.43141997656}
OC_inc: {'苫小牧市': 438276.86442847835, '釧路市': 285912.02944282047, '登別市': 284432.39810394123, '札幌市': 193800.26210425075, '帯広市': 58520.27291337218, '旭川市': 56846.05253502652, '函館市': 47175.713944884694, '北見市': 50932.224368691524, '稚内市': 67504.23604661807}

TC_indirect: {'室蘭市': 358323.38116110006, '伊達市': 775767.8565273, '千歳市': 290518.23620670004, '小樽市': 345138.60343089997, '厚岸町': 424942.47579939995, '標茶町': 214482.634581, '岩見沢市': 167979.55373339998, '深川市': 296371.3171486, '中標津町': 247706.8460019, '新ひだか町': 160778.8031854}
IC_trans: {'室蘭市': 58308.0340244253, '伊達市': 44593.589990409826, '千歳市': 22012.54211899579, '小樽市': 19549.32774282651, '厚岸町': 16707.060129314974, '標茶町': 14605.545175398795, '岩見沢市': 14288.709910581436, '深川市': 13905.269115423318, '中標津町': 12393.234031159203, '新ひだか町': 9404.522309150798}
OC_trans: {'室蘭市': 73347.72576399347, '伊達市': 54253.9960253419, '千歳市': 23087.930022785564, '小樽市': 20283.463542646132, '厚岸町': 16645.22574904105, '標茶町': 14044.895678110355, '岩見沢市': 13897.726659400305, '深川市': 13670.422963191111, '中標津町': 12130.497493387822, '新ひだか町': 8382.196098137043}


----------------------  輸送情報  ----------------------

direct 苫小牧市(6126/6683) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町
indirect 苫小牧市(557/6683) t/day → receive from: 中継施設＝ 千歳市(167381) → receive from: 千歳市, 恵庭市, 安平町, 占冠村
新ひだか町(36029) → receive from: 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 釧路市(3668/4360) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
indirect 釧路市(692/4360) t/day → receive from: 中継施設＝ 中標津町(62104) → receive from: 別海町, 中標津町, 標津町, 羅臼町
厚岸町(106618) → receive from: 厚岸町, 浜中町, 根室市
標茶町(83730) → receive from: 標茶町, 弟子屈町
direct 登別市(1179/4337) t/day → receive from: 登別市
indirect 登別市(3158/4337) t/day → receive from: 中継施設＝ 室蘭市(677679) → receive from: 室蘭市
伊達市(475035) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 京極町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町
direct 札幌市(2356/2955) t/day → receive from: 南幌町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 喜茂別町
indirect 札幌市(599/2955) t/day → receive from: 中継施設＝ 小樽市(137675) → receive from: 小樽市, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(81020) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 奈井江町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新篠津村
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(656/867) t/day → receive from: 芦別市, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 西興部村
indirect 旭川市(211/867) t/day → receive from: 中継施設＝ 深川市(76880) → receive from: 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 上砂川町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
direct 函館市(719/719) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, せたな町
direct 北見市(528/528) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 稚内市(216/216) t/day → receive from: 音威子府村, 中川町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町

----------------------  遺伝情報  ----------------------

個体数＝950
世代数＝1000
0: neval=950{'avg': 21243954.20694201, 'max': 31897469.015449945, 'min': 14871277.659309657} best=14871277.659309657
1: neval=703{'avg': 19463605.991956417, 'max': 28286005.56556592, 'min': 15415992.286074303} best=14871277.659309657
2: neval=719{'avg': 18511235.689188983, 'max': 28841372.55509173, 'min': 15182457.003339173} best=14871277.659309657
3: neval=770{'avg': 17570096.9149021, 'max': 26728193.034971472, 'min': 13986782.081705853} best=13986782.081705853
4: neval=739{'avg': 16875610.70584943, 'max': 26732721.00658878, 'min': 14168167.65557451} best=13986782.081705853
5: neval=747{'avg': 16349973.292955587, 'max': 24118999.743129514, 'min': 14066492.177675616} best=13986782.081705853
6: neval=752{'avg': 15850492.164451037, 'max': 22834942.207841154, 'min': 13968137.318400018} best=13968137.318400018
7: neval=761{'avg': 15442494.042132603, 'max': 30793809.975257628, 'min': 13559965.023015406} best=13559965.023015406
8: neval=751{'avg': 15030799.658593237, 'max': 22087149.019096393, 'min': 13282437.042558057} best=13282437.042558057
9: neval=766{'avg': 14712918.692605162, 'max': 26059807.255286995, 'min': 13131052.744848106} best=13131052.744848106
10: neval=748{'avg': 14448933.484177181, 'max': 26019713.09127516, 'min': 13131052.744848106} best=13131052.744848106
11: neval=734{'avg': 14111731.529404294, 'max': 18111238.768144526, 'min': 13181698.990720045} best=13131052.744848106
12: neval=742{'avg': 13869899.42376921, 'max': 20421206.58534311, 'min': 13063543.999985877} best=13063543.999985877
13: neval=719{'avg': 13694064.259807426, 'max': 25485180.809227653, 'min': 12879823.772988934} best=12879823.772988934
14: neval=737{'avg': 13516231.909685573, 'max': 19396400.184342626, 'min': 12901807.387667513} best=12879823.772988934
15: neval=764{'avg': 13390229.167452415, 'max': 22602121.252970036, 'min': 12896220.46303822} best=12879823.772988934
16: neval=731{'avg': 13244882.793748284, 'max': 17765037.58076591, 'min': 12835143.998364875} best=12835143.998364875
17: neval=746{'avg': 13126687.706831759, 'max': 17660209.413783986, 'min': 12835143.998364875} best=12835143.998364875
18: neval=733{'avg': 13047821.087642401, 'max': 24642441.582706448, 'min': 12762241.068477187} best=12762241.068477187
19: neval=778{'avg': 13033774.162953379, 'max': 26052436.95904096, 'min': 12756530.857902221} best=12756530.857902221
20: neval=771{'avg': 12939169.933971755, 'max': 26867265.09334918, 'min': 12669202.496456847} best=12669202.496456847
21: neval=730{'avg': 12873518.204330672, 'max': 20138936.069986053, 'min': 12669202.496456847} best=12669202.496456847
22: neval=750{'avg': 12818258.328803819, 'max': 21080530.613359693, 'min': 12653437.94513188} best=12653437.94513188
23: neval=751{'avg': 12815017.91771007, 'max': 27186946.77180136, 'min': 12619957.27112481} best=12619957.27112481
24: neval=755{'avg': 12750861.966591962, 'max': 19613329.824454647, 'min': 12619957.27112481} best=12619957.27112481
25: neval=772{'avg': 12731349.236801634, 'max': 29328826.130217467, 'min': 12619957.27112481} best=12619957.27112481
26: neval=731{'avg': 12689512.5426426, 'max': 19639149.44313393, 'min': 12616791.169482905} best=12616791.169482905
27: neval=743{'avg': 12701402.06748011, 'max': 24472313.54474792, 'min': 12616791.169482905} best=12616791.169482905
28: neval=758{'avg': 12711890.64401594, 'max': 31200716.091648575, 'min': 12616791.169482905} best=12616791.169482905
29: neval=766{'avg': 12656453.795255823, 'max': 19279100.1080184, 'min': 12616791.169482905} best=12616791.169482905
30: neval=760{'avg': 12661413.778402047, 'max': 29924527.927180894, 'min': 12616791.169482905} best=12616791.169482905
31: neval=736{'avg': 12673584.645470385, 'max': 28385884.284056798, 'min': 12616791.169482905} best=12616791.169482905
32: neval=760{'avg': 12642264.127927165, 'max': 18356547.624512415, 'min': 12616791.169482905} best=12616791.169482905
33: neval=731{'avg': 12641037.214531386, 'max': 19636496.586738903, 'min': 12616791.169482905} best=12616791.169482905
34: neval=789{'avg': 12677964.350758582, 'max': 24830078.770849515, 'min': 12616791.169482905} best=12616791.169482905
35: neval=746{'avg': 12656631.451193957, 'max': 22287148.478288412, 'min': 12616791.169482905} best=12616791.169482905
36: neval=761{'avg': 12672775.801217368, 'max': 21928771.40985582, 'min': 12616791.169482905} best=12616791.169482905
37: neval=771{'avg': 12627255.900195379, 'max': 17797860.14530644, 'min': 12616791.169482905} best=12616791.169482905
38: neval=747{'avg': 12644859.870103065, 'max': 21689304.006032884, 'min': 12616791.169482905} best=12616791.169482905
39: neval=736{'avg': 12626593.554427633, 'max': 16683223.931233555, 'min': 12616791.169482905} best=12616791.169482905
40: neval=752{'avg': 12660111.955587106, 'max': 21672375.57605329, 'min': 12616791.169482905} best=12616791.169482905
41: neval=751{'avg': 12650941.275758632, 'max': 25464147.89514141, 'min': 12616791.169482905} best=12616791.169482905
42: neval=769{'avg': 12699223.522082647, 'max': 25464147.89514141, 'min': 12616791.169482905} best=12616791.169482905
43: neval=716{'avg': 12663478.797150483, 'max': 26009051.12810749, 'min': 12616791.169482905} best=12616791.169482905
44: neval=754{'avg': 12676415.937021434, 'max': 27397582.192331247, 'min': 12616791.169482905} best=12616791.169482905
45: neval=742{'avg': 12654436.91301802, 'max': 21637722.810549237, 'min': 12616791.169482905} best=12616791.169482905
46: neval=783{'avg': 12665687.972271476, 'max': 20370180.04502785, 'min': 12616791.169482905} best=12616791.169482905
47: neval=771{'avg': 12657964.747152159, 'max': 23067888.61028429, 'min': 12616791.169482905} best=12616791.169482905
48: neval=739{'avg': 12641139.125380887, 'max': 20428573.518305674, 'min': 12616791.169482905} best=12616791.169482905
49: neval=740{'avg': 12664107.776253749, 'max': 25273258.632784706, 'min': 12616791.169482905} best=12616791.169482905
50: neval=773{'avg': 12645698.148094198, 'max': 21352377.079698022, 'min': 12616791.169482905} best=12616791.169482905
51: neval=758{'avg': 12656171.284584943, 'max': 20667750.866728406, 'min': 12616791.169482905} best=12616791.169482905
52: neval=719{'avg': 12654399.771812785, 'max': 20195203.353723437, 'min': 12616791.169482905} best=12616791.169482905
53: neval=746{'avg': 12653035.204362119, 'max': 20872279.53836452, 'min': 12616791.169482905} best=12616791.169482905
54: neval=740{'avg': 12665952.346866969, 'max': 20574436.044067334, 'min': 12616791.169482905} best=12616791.169482905
55: neval=743{'avg': 12618466.425973723, 'max': 14080593.706221273, 'min': 12616791.169482905} best=12616791.169482905
56: neval=745{'avg': 12644112.347333482, 'max': 18688403.51570422, 'min': 12616791.169482905} best=12616791.169482905
57: neval=740{'avg': 12656986.039432043, 'max': 23281950.399287116, 'min': 12616791.169482905} best=12616791.169482905
58: neval=760{'avg': 12718642.959807178, 'max': 30978634.84272201, 'min': 12616791.169482905} best=12616791.169482905
59: neval=741{'avg': 12657253.867415678, 'max': 26003037.508163556, 'min': 12616791.169482905} best=12616791.169482905
60: neval=770{'avg': 12656259.417886358, 'max': 22577574.172423456, 'min': 12616791.169482905} best=12616791.169482905
61: neval=725{'avg': 12642069.087622046, 'max': 17686847.515469577, 'min': 12616791.169482905} best=12616791.169482905
62: neval=759{'avg': 12655389.114026867, 'max': 32293122.29770268, 'min': 12616791.169482905} best=12616791.169482905
63: neval=733{'avg': 12644110.363910196, 'max': 18381833.50252495, 'min': 12616791.169482905} best=12616791.169482905
64: neval=743{'avg': 12662994.22651309, 'max': 26927885.985766094, 'min': 12616791.169482905} best=12616791.169482905
65: neval=759{'avg': 12631499.063120643, 'max': 18831143.155382965, 'min': 12616791.169482905} best=12616791.169482905
66: neval=744{'avg': 12645475.318254607, 'max': 24052433.527629703, 'min': 12616791.169482905} best=12616791.169482905
67: neval=736{'avg': 12637571.378900485, 'max': 18097489.940671768, 'min': 12616791.169482905} best=12616791.169482905
68: neval=763{'avg': 12647154.678476479, 'max': 21644076.449272774, 'min': 12616791.169482905} best=12616791.169482905
69: neval=746{'avg': 12637916.925538877, 'max': 19037236.0975011, 'min': 12616791.169482905} best=12616791.169482905
70: neval=764{'avg': 12663431.270516803, 'max': 22652663.274144966, 'min': 12616791.169482905} best=12616791.169482905
71: neval=745{'avg': 12633591.836171174, 'max': 17198344.241339467, 'min': 12616791.169482905} best=12616791.169482905
72: neval=753{'avg': 12651379.879667783, 'max': 22994221.16138738, 'min': 12616791.169482905} best=12616791.169482905
73: neval=761{'avg': 12660821.426481064, 'max': 21632618.80397091, 'min': 12616791.169482905} best=12616791.169482905
74: neval=771{'avg': 12660934.662199937, 'max': 21273303.04714452, 'min': 12616791.169482905} best=12616791.169482905
75: neval=752{'avg': 12672140.583860908, 'max': 21822431.781829976, 'min': 12616791.169482905} best=12616791.169482905
76: neval=762{'avg': 12649531.876741437, 'max': 21040891.16537586, 'min': 12616791.169482905} best=12616791.169482905
77: neval=748{'avg': 12686795.475107204, 'max': 29123451.53540838, 'min': 12616791.169482905} best=12616791.169482905
78: neval=765{'avg': 12665155.820592621, 'max': 21058496.78117879, 'min': 12616791.169482905} best=12616791.169482905
79: neval=749{'avg': 12647263.270575017, 'max': 19790639.613487337, 'min': 12616791.169482905} best=12616791.169482905
80: neval=775{'avg': 12647514.649930913, 'max': 24009731.084658246, 'min': 12616791.169482905} best=12616791.169482905
81: neval=740{'avg': 12657247.35881053, 'max': 24663604.182317875, 'min': 12616791.169482905} best=12616791.169482905
