局----------------------  実行情報  ----------------------
実行時間＝3403秒
個体数＝1600
合計世代数＝100
==============================
Total cost: -4153966.238615486
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量42位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糠町 (22810), 壮瞥町 (22382), 別海町 (18297), 名寄市 (17639), 新ひだか町 (16942)

焼却施設数: 16
中継施設数: 16

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2441154, 1602881, 1107995, 1038822, 750794, 502605, 325167, 65516, 14369, 5115, 4479, 4463, 1637, 1455, 1318, 522]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '帯広市', '旭川市', '稚内市', '増毛町', '幌延町', '豊富町', '羽幌町', '遠別町', '天塩町', '苫前町', '初山別村']
inc_blocks = [['岩見沢市', '三笠市', '南幌町', '月形町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村'], ['室蘭市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['芦別市', '深川市', '秩父別町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町', '紋別市'], ['留萌市', '増毛町', '小平町'], ['苫前町'], ['羽幌町'], ['初山別村'], ['音威子府村', '遠別町'], ['天塩町'], ['稚内市'], ['豊富町'], ['中川町', '中頓別町', '幌延町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 218943, 163364, 125721, 106190, 87021, 82141, 76624, 70429, 55484, 49559, 37776, 24477, 22487, 19288, 13542]
trans_facility = ['登別市', '函館市', '訓子府町', '小樽市', '千歳市', '標茶町', '厚岸町', '安平町', '中標津町', '滝川市', '八雲町', '士別市', '根室市', '新ひだか町', '猿払村', '様似町']
trans_blocks = [['猿払村', '浜頓別町', '枝幸町'], ['美唄市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '雨竜町', '北竜町'], ['登別市'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['浦河町', '様似町', 'えりも町'], ['千歳市', '恵庭市'], ['夕張市', '由仁町', '長沼町', '栗山町', '安平町', '占冠村'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町'], ['森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '滝上町', '興部町', '西興部村', '雄武町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '大空町', '陸別町'], ['厚岸町', '浜中町'], ['新冠町', '新ひだか町'], ['小清水町', '標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['千歳市', '新ひだか町', '安平町']], [['伊達市'], ['函館市', '八雲町']], [['旭川市'], ['士別市', '滝川市']], [['稚内市'], ['猿払村']], [['帯広市'], ['様似町', '訓子府町']], [['釧路市'], ['根室市', '厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[199348.99589393748, 473147.92936605134, -4923286.834669995, 96823.67079452057]

EL_direct: {'苫小牧市': 46028.82151860417, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 38839.9047635625, '伊達市': 30903.085096000003, '帯広市': 27691.781722583342, '旭川市': 34904.42008733333, '稚内市': 0.0, '増毛町': 1705.8037316666669, '幌延町': 822.8471116666668, '豊富町': 0.0, '羽幌町': 0.0, '遠別町': 85.64305072916667, '天塩町': 0.0, '苫前町': 0.0, '初山別村': 0.0}
ED_inc: {'苫小牧市': -1656158.15342752, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -704770.5819706103, '伊達市': -509363.0326658874, '帯広市': -257548.83501820697, '旭川市': -78875.88517068514, '稚内市': 49151.05862854446, '増毛町': 24289.85627436178, '幌延町': 11920.604064552643, '豊富町': 10806.935615633145, '羽幌町': 10778.22824901246, '遠別町': 4970.830970226124, '天塩町': 4524.448325401096, '苫前町': 4179.205044982637, '初山別村': 1954.8042299610127}

EL_indirect: {'登別市': 22552.445014112, '函館市': 129839.34471353951, '訓子府町': 108195.65931352534, '小樽市': 24968.969471381006, '千歳市': 12232.7166563875, '標茶町': 22380.9423789965, '厚岸町': 20735.049800569, '安平町': 11816.482959879002, '中標津町': 30115.285485220003, '滝川市': 13621.309040986836, '八雲町': 30768.398002736336, '士別市': 14689.078495238335, '根室市': 9062.761594848, '新ひだか町': 5892.052968806334, '猿払村': 9549.018787791167, '様似町': 6728.4146820345}
ED_trans: {'登別市': 26314.118136986304, '函館市': 13388.514410958904, '訓子府町': 9989.820493150686, '小樽市': 7687.925260273973, '千歳市': 6493.591232876712, '標茶町': 5321.393753424658, '厚岸町': 5022.978410958904, '安平町': 4685.610082191781, '中標津町': 4306.781589041097, '滝川市': 3392.8846027397262, '八雲町': 3030.566794520548, '士別市': 2310.0282739726026, '根室市': 1496.7853150684934, '新ひだか町': 1375.0954520547946, '猿払村': 1179.4744109589042, '様似町': 828.1025753424659}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6126/6688) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町
indirect 苫小牧市(562/6688) t/day → receive from: 中継施設＝ 千歳市(106190) → receive from: 千歳市, 恵庭市
新ひだか町(22487) → receive from: 新冠町, 新ひだか町
安平町(76624) → receive from: 夕張市, 由仁町, 長沼町, 栗山町, 安平町, 占冠村
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
厚岸町(82141) → receive from: 厚岸町, 浜中町
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2502/2846) t/day → receive from: 岩見沢市, 三笠市, 南幌町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村
indirect 札幌市(344/2846) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1321/2057) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
indirect 伊達市(736/2057) t/day → receive from: 中継施設＝ 函館市(218943) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町
八雲町(49559) → receive from: 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 帯広市(892/1377) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(485/1377) t/day → receive from: 中継施設＝ 様似町(13542) → receive from: 浦河町, 様似町, えりも町
訓子府町(163364) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 大空町, 陸別町
direct 旭川市(635/891) t/day → receive from: 芦別市, 深川市, 秩父別町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町, 紋別市
indirect 旭川市(256/891) t/day → receive from: 中継施設＝ 士別市(37776) → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 滝上町, 興部町, 西興部村, 雄武町
滝川市(55484) → receive from: 美唄市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 北竜町
direct 稚内市(127/179) t/day → receive from: 稚内市
indirect 稚内市(53/179) t/day → receive from: 中継施設＝ 猿払村(19288) → receive from: 猿払村, 浜頓別町, 枝幸町
direct 増毛町(39/39) t/day → receive from: 留萌市, 増毛町, 小平町
direct 幌延町(14/14) t/day → receive from: 中川町, 中頓別町, 幌延町
direct 豊富町(12/12) t/day → receive from: 豊富町
direct 羽幌町(12/12) t/day → receive from: 羽幌町
direct 遠別町(4/4) t/day → receive from: 音威子府村, 遠別町
direct 天塩町(4/4) t/day → receive from: 天塩町
direct 苫前町(4/4) t/day → receive from: 苫前町
direct 初山別村(1/1) t/day → receive from: 初山別村

----------------------  遺伝情報  ----------------------

個体数＝1600
世代数＝100
0: neval=1600{'avg': inf, 'max': inf, 'min': -3344385.020344301} best=-3344385.020344301
1: neval=1276{'avg': inf, 'max': inf, 'min': -3428106.3980671186} best=-3428106.3980671186
2: neval=1235{'avg': inf, 'max': inf, 'min': -3495808.6459749807} best=-3495808.6459749807
3: neval=1242{'avg': inf, 'max': inf, 'min': -3495808.6459749807} best=-3495808.6459749807
4: neval=1272{'avg': inf, 'max': inf, 'min': -3605622.671195812} best=-3605622.671195812
5: neval=1275{'avg': inf, 'max': inf, 'min': -3605622.671195812} best=-3605622.671195812
6: neval=1242{'avg': inf, 'max': inf, 'min': -3470499.951077779} best=-3605622.671195812
7: neval=1275{'avg': inf, 'max': inf, 'min': -3470499.951077779} best=-3605622.671195812
8: neval=1298{'avg': inf, 'max': inf, 'min': -3516232.469091318} best=-3605622.671195812
9: neval=1270{'avg': inf, 'max': inf, 'min': -3555520.690160939} best=-3605622.671195812
10: neval=1264{'avg': inf, 'max': inf, 'min': -3540740.1973274164} best=-3605622.671195812
11: neval=1254{'avg': inf, 'max': inf, 'min': -3560790.2780435607} best=-3605622.671195812
12: neval=1267{'avg': inf, 'max': inf, 'min': -3560790.2780435607} best=-3605622.671195812
13: neval=1302{'avg': inf, 'max': inf, 'min': -3641895.0625059605} best=-3641895.0625059605
14: neval=1256{'avg': inf, 'max': inf, 'min': -3592117.212832854} best=-3641895.0625059605
15: neval=1265{'avg': inf, 'max': inf, 'min': -3592117.212832854} best=-3641895.0625059605
16: neval=1277{'avg': inf, 'max': inf, 'min': -3630180.760485186} best=-3641895.0625059605
17: neval=1272{'avg': inf, 'max': inf, 'min': -3641269.727027357} best=-3641895.0625059605
18: neval=1245{'avg': inf, 'max': inf, 'min': -3641269.727027357} best=-3641895.0625059605
19: neval=1254{'avg': inf, 'max': inf, 'min': -3711706.630420621} best=-3711706.630420621
20: neval=1303{'avg': inf, 'max': inf, 'min': -3721603.744401378} best=-3721603.744401378
21: neval=1214{'avg': inf, 'max': inf, 'min': -3700751.4839377566} best=-3721603.744401378
22: neval=1262{'avg': inf, 'max': inf, 'min': -3749808.4078143076} best=-3749808.4078143076
23: neval=1269{'avg': inf, 'max': inf, 'min': -3752188.4331301134} best=-3752188.4331301134
24: neval=1262{'avg': inf, 'max': inf, 'min': -3782926.0545885134} best=-3782926.0545885134
25: neval=1271{'avg': inf, 'max': inf, 'min': -3761634.5688028294} best=-3782926.0545885134
26: neval=1270{'avg': inf, 'max': inf, 'min': -3779455.6099416977} best=-3782926.0545885134
27: neval=1257{'avg': -3622238.5495611704, 'max': -1957336.7937646222, 'min': -3799473.5281610223} best=-3799473.5281610223
28: neval=1274{'avg': -3637604.5143586695, 'max': -1825391.4964111755, 'min': -3835763.2247494254} best=-3835763.2247494254
29: neval=1258{'avg': inf, 'max': inf, 'min': -3846502.3433460244} best=-3846502.3433460244
30: neval=1324{'avg': -3675583.1556535126, 'max': -2241735.195932446, 'min': -3838979.9808565974} best=-3846502.3433460244
31: neval=1307{'avg': -3678217.934369366, 'max': -1338502.3799295062, 'min': -3838979.9808565974} best=-3846502.3433460244
32: neval=1257{'avg': -3700829.1129386383, 'max': -2573687.871362749, 'min': -3843878.985578215} best=-3846502.3433460244
33: neval=1276{'avg': -3711504.5990251624, 'max': -1817116.2493274757, 'min': -3867543.1481575663} best=-3867543.1481575663
34: neval=1291{'avg': inf, 'max': inf, 'min': -3871724.931387744} best=-3871724.931387744
35: neval=1258{'avg': -3736427.112940011, 'max': -597239.2908446225, 'min': -3918700.27088032} best=-3918700.27088032
36: neval=1254{'avg': -3762228.814188254, 'max': -2600188.902103691, 'min': -3918289.297177031} best=-3918700.27088032
37: neval=1290{'avg': -3771751.302961416, 'max': -2055159.009496398, 'min': -3918289.297177031} best=-3918700.27088032
38: neval=1264{'avg': -3791353.91446748, 'max': -2173177.4228677517, 'min': -3993526.8952556117} best=-3993526.8952556117
39: neval=1266{'avg': -3812271.6211365922, 'max': -2583339.3753394065, 'min': -3993526.8952556117} best=-3993526.8952556117
40: neval=1261{'avg': -3826187.0095757563, 'max': -2122697.193832114, 'min': -3993526.8952556117} best=-3993526.8952556117
41: neval=1241{'avg': -3846744.0585705135, 'max': -2289990.0850806516, 'min': -3993526.8952556117} best=-3993526.8952556117
42: neval=1269{'avg': -3865148.651976768, 'max': -2562766.8167044506, 'min': -3993526.8952556117} best=-3993526.8952556117
43: neval=1258{'avg': -3885508.168598369, 'max': -2762960.809890041, 'min': -3993526.8952556117} best=-3993526.8952556117
44: neval=1267{'avg': -3903980.3319117655, 'max': -1800724.5583385124, 'min': -4022962.9760916033} best=-4022962.9760916033
45: neval=1252{'avg': -3923882.5120336353, 'max': -2926539.6113054813, 'min': -4048227.510744969} best=-4048227.510744969
46: neval=1253{'avg': -3945527.636306957, 'max': -2949797.8999528456, 'min': -4024038.1748940516} best=-4048227.510744969
47: neval=1253{'avg': -3957696.067645415, 'max': -2707212.992586113, 'min': -4032035.7173214727} best=-4048227.510744969
48: neval=1240{'avg': -3978191.453498847, 'max': -2392940.607119958, 'min': -4053767.3985605505} best=-4053767.3985605505
49: neval=1287{'avg': -3993203.894595506, 'max': -2783356.620763881, 'min': -4063805.549435056} best=-4063805.549435056
50: neval=1244{'avg': -4007593.0484344233, 'max': -2428690.095389265, 'min': -4069962.8093142235} best=-4069962.8093142235
51: neval=1287{'avg': -4019508.6228930885, 'max': -3135527.507717518, 'min': -4081220.567242858} best=-4081220.567242858
52: neval=1283{'avg': -4031062.615596228, 'max': -2474125.0370312743, 'min': -4084710.1848032135} best=-4084710.1848032135
53: neval=1274{'avg': -4042240.8145989375, 'max': -2578605.9937006724, 'min': -4090643.8448408353} best=-4090643.8448408353
54: neval=1243{'avg': -4054052.568913977, 'max': -2782526.372516757, 'min': -4090643.8448408353} best=-4090643.8448408353
55: neval=1285{'avg': -4063480.795843685, 'max': -2544212.5375645375, 'min': -4095950.383346366} best=-4095950.383346366
56: neval=1297{'avg': -4063852.932730807, 'max': -2595913.4065942783, 'min': -4095066.6263967976} best=-4095950.383346366
57: neval=1228{'avg': -4075218.706457074, 'max': -2934931.694838367, 'min': -4098311.7968433206} best=-4098311.7968433206
58: neval=1261{'avg': -4079472.006461909, 'max': -2457830.640063695, 'min': -4100136.9974671854} best=-4100136.9974671854
59: neval=1202{'avg': -4081673.1115668807, 'max': -2594512.448295962, 'min': -4104301.117070514} best=-4104301.117070514
60: neval=1256{'avg': -4088962.75329718, 'max': -2946115.3867271184, 'min': -4104933.632485548} best=-4104933.632485548
61: neval=1213{'avg': -4092293.3846891103, 'max': -2795999.056700319, 'min': -4107301.256257047} best=-4107301.256257047
62: neval=1263{'avg': -4095835.4129284597, 'max': -2959695.535595556, 'min': -4115739.7412041244} best=-4115739.7412041244
63: neval=1298{'avg': -4094819.543009784, 'max': -2825287.3135971273, 'min': -4116992.96559752} best=-4116992.96559752
64: neval=1276{'avg': -4099424.0113272094, 'max': -3125035.5662299534, 'min': -4116470.9320273767} best=-4116992.96559752
65: neval=1257{'avg': -4099956.9914727784, 'max': -2217475.277418579, 'min': -4120716.6186965113} best=-4120716.6186965113
66: neval=1309{'avg': -4103274.05942927, 'max': -3043007.9023767337, 'min': -4122208.726322649} best=-4122208.726322649
67: neval=1251{'avg': -4102934.0221195924, 'max': -2699209.9966984936, 'min': -4122448.1748320158} best=-4122448.1748320158
68: neval=1264{'avg': -4101411.82164787, 'max': -2750506.1700740843, 'min': -4123436.2514736773} best=-4123436.2514736773
69: neval=1257{'avg': -4102057.617383593, 'max': -2628783.411468104, 'min': -4126880.9242452728} best=-4126880.9242452728
70: neval=1276{'avg': -4107038.4676993657, 'max': -2549501.9497050582, 'min': -4127565.3070545215} best=-4127565.3070545215
71: neval=1297{'avg': -4112522.1901273816, 'max': -2496876.4021064374, 'min': -4127565.3070545215} best=-4127565.3070545215
72: neval=1259{'avg': -4116157.784150033, 'max': -2780936.7195035527, 'min': -4127690.4966044696} best=-4127690.4966044696
73: neval=1267{'avg': -4121710.961802316, 'max': -3344080.0409679916, 'min': -4127690.4966044696} best=-4127690.4966044696
74: neval=1270{'avg': -4119587.974386306, 'max': -2489182.561424193, 'min': -4127690.4966044696} best=-4127690.4966044696
75: neval=1304{'avg': -4121105.088906842, 'max': -2754234.8711997047, 'min': -4128468.1726917727} best=-4128468.1726917727
76: neval=1274{'avg': -4118635.8431999874, 'max': -2505897.302900037, 'min': -4128817.3075123355} best=-4128817.3075123355
77: neval=1284{'avg': -4122120.1551519264, 'max': -2812795.4049261827, 'min': -4128817.3075123355} best=-4128817.3075123355
78: neval=1318{'avg': -4123493.4111923063, 'max': -2602966.9672152703, 'min': -4128942.4970622845} best=-4128942.4970622845
79: neval=1281{'avg': -4124251.144278214, 'max': -2919592.2971956856, 'min': -4128942.4970622845} best=-4128942.4970622845
80: neval=1292{'avg': -4124322.99061567, 'max': -3464406.0374252973, 'min': -4128942.4970622845} best=-4128942.4970622845
81: neval=1271{'avg': -4124938.915664503, 'max': -2939261.2837531096, 'min': -4128942.4970622845} best=-4128942.4970622845
82: neval=1259{'avg': -4122570.618166906, 'max': -2577843.068606237, 'min': -4128942.4970622845} best=-4128942.4970622845
83: neval=1267{'avg': -4121319.4937406564, 'max': -2503429.9947054433, 'min': -4128942.4970622845} best=-4128942.4970622845
84: neval=1252{'avg': -4124772.503919831, 'max': -3437314.5553915356, 'min': -4128942.4970622845} best=-4128942.4970622845
85: neval=1252{'avg': -4120702.186487618, 'max': -2325623.476252267, 'min': -4128942.4970622845} best=-4128942.4970622845
86: neval=1230{'avg': -4126163.448926854, 'max': -2954866.3366337386, 'min': -4128942.4970622845} best=-4128942.4970622845
87: neval=1259{'avg': -4123966.6002448653, 'max': -3078942.950355378, 'min': -4128942.4970622845} best=-4128942.4970622845
