局----------------------  実行情報  ----------------------
実行時間＝5190秒
個体数＝1300
合計世代数＝100
==============================
Total cost: -4145720.815906433
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量36位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546)

焼却施設数: 13
中継施設数: 13

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2388591, 1602881, 1107995, 1090522, 750794, 503468, 325167, 74524, 14369, 5781, 2223, 1455, 522]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '帯広市', '旭川市', '豊富町', '増毛町', '羽幌町', '遠別町', '天塩町', '初山別村']
inc_blocks = [['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村'], ['室蘭市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町'], ['ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['芦別市', '深川市', '秩父別町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['留萌市', '増毛町', '小平町'], ['苫前町', '羽幌町'], ['初山別村'], ['音威子府村', '中川町', '遠別町'], ['天塩町'], ['稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 163364, 133081, 125721, 110888, 87021, 82141, 70429, 55484, 49379, 36215, 24477, 13542]
trans_facility = ['登別市', '訓子府町', '函館市', '小樽市', '北斗市', '標茶町', '厚岸町', '中標津町', '滝川市', '名寄市', '長万部町', '根室市', '様似町']
trans_blocks = [['美唄市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '雨竜町', '北竜町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['浦河町', '様似町', 'えりも町'], ['北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['根室市'], ['函館市'], ['士別市', '名寄市', '下川町', '美深町', '紋別市', '滝上町', '興部町', '西興部村', '雄武町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '大空町', '陸別町'], ['厚岸町', '浜中町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['小清水町', '標茶町', '弟子屈町'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['伊達市'], ['長万部町', '函館市', '北斗市']], [['旭川市'], ['名寄市', '滝川市']], [['帯広市'], ['様似町', '訓子府町']], [['釧路市'], ['根室市', '厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[268340.6435720833, 447588.03238101106, -4946163.285174596, 84513.79331506851]

EL_direct: {'苫小牧市': 94030.15908677084, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 54269.73578731251, '伊達市': 24261.04308008334, '帯広市': 28275.07506227084, '旭川市': 20418.029113083336, '豊富町': 26685.46671266667, '増毛町': 1705.8037316666669, '羽幌町': 79.13944729166667, '遠別町': 249.50273914583335, '天塩町': 0.0, '初山別村': 0.0}
ED_inc: {'苫小牧市': -1620497.7071719335, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -739845.5409990874, '伊達市': -509363.0326658874, '帯広市': -258526.31920777023, '旭川市': -78875.88517068514, '豊富町': 49959.45547130491, '増毛町': 24289.85627436178, '羽幌町': 13034.236860624724, '遠別町': 6328.716698875426, '天塩町': 4524.448325401096, '初山別村': 1954.8042299610127}

EL_indirect: {'登別市': 22552.445014112, '訓子府町': 108195.65931352534, '函館市': 70592.95804818401, '小樽市': 24968.969471381006, '北斗市': 74087.23945721368, '標茶町': 22380.9423789965, '厚岸町': 20735.049800569, '中標津町': 30115.285485220003, '滝川市': 13621.309040986836, '名寄市': 27170.253792476167, '長万部町': 17376.74430146417, '根室市': 9062.761594848, '様似町': 6728.4146820345}
ED_trans: {'登別市': 26314.118136986304, '訓子府町': 9989.820493150686, '函館市': 8137.994301369864, '小樽市': 7687.925260273973, '北斗市': 6780.8771506849325, '標茶町': 5321.393753424658, '厚岸町': 5022.978410958904, '中標津町': 4306.781589041097, '滝川市': 3392.8846027397262, '名寄市': 3019.559671232877, '長万部町': 2214.5720547945207, '根室市': 1496.7853150684934, '様似町': 828.1025753424659}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6544/6544) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
厚岸町(82141) → receive from: 厚岸町, 浜中町
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2643/2988) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村
indirect 札幌市(344/2988) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1289/2057) t/day → receive from: ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(768/2057) t/day → receive from: 中継施設＝ 長万部町(36215) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
函館市(133081) → receive from: 函館市
北斗市(110888) → receive from: 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 帯広市(895/1379) t/day → receive from: 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(485/1379) t/day → receive from: 中継施設＝ 様似町(13542) → receive from: 浦河町, 様似町, えりも町
訓子府町(163364) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 大空町, 陸別町
direct 旭川市(604/891) t/day → receive from: 芦別市, 深川市, 秩父別町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
indirect 旭川市(287/891) t/day → receive from: 中継施設＝ 名寄市(49379) → receive from: 士別市, 名寄市, 下川町, 美深町, 紋別市, 滝上町, 興部町, 西興部村, 雄武町
滝川市(55484) → receive from: 美唄市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 北竜町
direct 豊富町(204/204) t/day → receive from: 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
direct 増毛町(39/39) t/day → receive from: 留萌市, 増毛町, 小平町
direct 羽幌町(16/16) t/day → receive from: 苫前町, 羽幌町
direct 遠別町(6/6) t/day → receive from: 音威子府村, 中川町, 遠別町
direct 天塩町(4/4) t/day → receive from: 天塩町
direct 初山別村(1/1) t/day → receive from: 初山別村

----------------------  遺伝情報  ----------------------

個体数＝1300
世代数＝100
0: neval=1300{'avg': inf, 'max': inf, 'min': -3624206.1026416407} best=-3624206.1026416407
1: neval=1036{'avg': inf, 'max': inf, 'min': -3590225.9511027853} best=-3624206.1026416407
2: neval=1063{'avg': inf, 'max': inf, 'min': -3589017.6113875536} best=-3624206.1026416407
3: neval=1043{'avg': inf, 'max': inf, 'min': -3589017.6113875536} best=-3624206.1026416407
4: neval=1022{'avg': inf, 'max': inf, 'min': -3589017.6113875536} best=-3624206.1026416407
5: neval=1018{'avg': inf, 'max': inf, 'min': -3589017.6113875536} best=-3624206.1026416407
6: neval=1002{'avg': inf, 'max': inf, 'min': -3623476.0572236707} best=-3624206.1026416407
7: neval=1003{'avg': inf, 'max': inf, 'min': -3664250.9493859275} best=-3664250.9493859275
8: neval=1045{'avg': inf, 'max': inf, 'min': -3713821.235447356} best=-3713821.235447356
9: neval=1037{'avg': inf, 'max': inf, 'min': -3713821.235447356} best=-3713821.235447356
10: neval=1062{'avg': inf, 'max': inf, 'min': -3716271.644297936} best=-3716271.644297936
11: neval=1018{'avg': inf, 'max': inf, 'min': -3716271.644297936} best=-3716271.644297936
12: neval=1027{'avg': inf, 'max': inf, 'min': -3738650.356997266} best=-3738650.356997266
13: neval=1024{'avg': inf, 'max': inf, 'min': -3766758.9482129496} best=-3766758.9482129496
14: neval=1004{'avg': inf, 'max': inf, 'min': -3778063.4970148928} best=-3778063.4970148928
15: neval=1031{'avg': inf, 'max': inf, 'min': -3783408.1607097583} best=-3783408.1607097583
16: neval=1030{'avg': inf, 'max': inf, 'min': -3797868.9914696165} best=-3797868.9914696165
17: neval=1040{'avg': -3623989.897503469, 'max': -1934556.4293195761, 'min': -3853510.2416026345} best=-3853510.2416026345
18: neval=1009{'avg': -3644569.4002891597, 'max': -2007603.3996781546, 'min': -3853510.2416026345} best=-3853510.2416026345
19: neval=1063{'avg': -3667372.529350542, 'max': -2217002.5968651227, 'min': -3915080.412521477} best=-3915080.412521477
20: neval=1031{'avg': -3693884.3683471987, 'max': -2110373.50699082, 'min': -3893018.247135604} best=-3915080.412521477
21: neval=1003{'avg': -3713691.662401855, 'max': -1253065.4436465653, 'min': -3893018.247135604} best=-3915080.412521477
22: neval=1032{'avg': -3728546.554598056, 'max': -1203439.0116447448, 'min': -3893018.247135604} best=-3915080.412521477
23: neval=1024{'avg': -3748187.826541949, 'max': -2258582.5502191717, 'min': -3913028.566289981} best=-3915080.412521477
24: neval=1034{'avg': -3767331.3975089174, 'max': -1889984.4980938046, 'min': -3916755.7622326915} best=-3916755.7622326915
25: neval=1016{'avg': -3793569.1239795163, 'max': -2505112.99179729, 'min': -3988787.061284054} best=-3988787.061284054
26: neval=1028{'avg': -3813172.34747191, 'max': -2107888.6820748, 'min': -3988787.061284054} best=-3988787.061284054
27: neval=1010{'avg': -3839316.973559122, 'max': -2803388.068159786, 'min': -3976435.268593327} best=-3988787.061284054
28: neval=1042{'avg': -3858874.364582386, 'max': -2846000.807442739, 'min': -3983294.337164665} best=-3988787.061284054
29: neval=1025{'avg': -3871706.8796376237, 'max': -2467099.24822145, 'min': -4007512.874297866} best=-4007512.874297866
30: neval=995{'avg': -3901218.02793398, 'max': -3096594.4184434046, 'min': -4007512.874297866} best=-4007512.874297866
31: neval=1033{'avg': -3922990.2396700955, 'max': -2874209.800641867, 'min': -4007739.718293627} best=-4007739.718293627
32: neval=1015{'avg': -3942100.982239443, 'max': -2929585.0273282183, 'min': -4019824.7532510646} best=-4019824.7532510646
33: neval=994{'avg': -3954835.989008957, 'max': -1783980.0319450707, 'min': -4037943.8586192788} best=-4037943.8586192788
34: neval=1006{'avg': -3975410.0424977187, 'max': -3043635.3337441743, 'min': -4037943.8586192788} best=-4037943.8586192788
35: neval=1014{'avg': -3990174.3158816895, 'max': -3172442.9862086377, 'min': -4064448.6789905974} best=-4064448.6789905974
36: neval=1026{'avg': -4000079.9930986455, 'max': -2492871.59728656, 'min': -4073906.5096205724} best=-4073906.5096205724
37: neval=1010{'avg': -4015681.014408565, 'max': -2665340.7163097407, 'min': -4074565.2002505627} best=-4074565.2002505627
38: neval=986{'avg': -4026708.9241218506, 'max': -2980518.235471102, 'min': -4086274.503622426} best=-4086274.503622426
39: neval=1019{'avg': -4034604.782017036, 'max': -2844124.6070510442, 'min': -4087197.3187896563} best=-4087197.3187896563
40: neval=1029{'avg': -4042015.0279854056, 'max': -2858387.8061475125, 'min': -4087197.3187896563} best=-4087197.3187896563
41: neval=1041{'avg': -4052199.147869299, 'max': -2975175.549730019, 'min': -4104085.103065417} best=-4104085.103065417
42: neval=1012{'avg': -4059532.0170910857, 'max': -3341395.2427585144, 'min': -4105646.619573523} best=-4105646.619573523
43: neval=997{'avg': -4064790.430535318, 'max': -3066278.5363403386, 'min': -4105646.619573523} best=-4105646.619573523
44: neval=1031{'avg': -4073279.3387288484, 'max': -2824143.0389259723, 'min': -4118150.2254403206} best=-4118150.2254403206
45: neval=1024{'avg': -4079791.965602097, 'max': -2436690.0402032947, 'min': -4118113.343670821} best=-4118150.2254403206
46: neval=1034{'avg': -4087545.3283855687, 'max': -2565760.629632488, 'min': -4119710.510106081} best=-4119710.510106081
47: neval=1017{'avg': -4097275.973755634, 'max': -2642202.366725118, 'min': -4121095.279097866} best=-4121095.279097866
48: neval=1033{'avg': -4104685.719467447, 'max': -2740786.095040148, 'min': -4121095.279097866} best=-4121095.279097866
49: neval=1041{'avg': -4110193.8407245604, 'max': -3210606.657788313, 'min': -4121815.4314265605} best=-4121815.4314265605
50: neval=1037{'avg': -4111832.469901855, 'max': -2676407.5201593484, 'min': -4123586.6131298495} best=-4123586.6131298495
51: neval=1047{'avg': -4115068.631690161, 'max': -2933015.066820356, 'min': -4125108.72509315} best=-4125108.72509315
52: neval=993{'avg': -4115876.775100607, 'max': -2670305.0990032577, 'min': -4125155.470167391} best=-4125155.470167391
53: neval=1013{'avg': -4116332.28799914, 'max': -3302117.1440638495, 'min': -4126764.464596068} best=-4126764.464596068
54: neval=1009{'avg': -4117573.7226369977, 'max': -3129869.7766379416, 'min': -4126764.464596068} best=-4126764.464596068
55: neval=999{'avg': -4119638.607999269, 'max': -3344203.6154257767, 'min': -4128298.047767309} best=-4128298.047767309
56: neval=1007{'avg': -4119418.018813098, 'max': -2634623.17788813, 'min': -4128298.047767309} best=-4128298.047767309
57: neval=1029{'avg': -4124377.018359392, 'max': -3756511.2692521624, 'min': -4128298.047767309} best=-4128298.047767309
58: neval=1026{'avg': -4124160.8803188875, 'max': -2864400.7564982558, 'min': -4128298.047767309} best=-4128298.047767309
59: neval=1024{'avg': -4123575.192588592, 'max': -2673805.5083095715, 'min': -4128298.047767309} best=-4128298.047767309
60: neval=1018{'avg': -4120417.146410873, 'max': -3244798.735964841, 'min': -4128298.047767309} best=-4128298.047767309
61: neval=1012{'avg': -4123739.333358507, 'max': -2866619.4355177484, 'min': -4128298.047767309} best=-4128298.047767309
62: neval=1003{'avg': -4122491.952022898, 'max': -2946199.9043376716, 'min': -4128298.047767309} best=-4128298.047767309
63: neval=1033{'avg': -4120503.664515827, 'max': -2597879.0607170584, 'min': -4128298.047767309} best=-4128298.047767309
64: neval=1022{'avg': -4123784.0216694362, 'max': -3375404.51801128, 'min': -4128298.047767309} best=-4128298.047767309
65: neval=1049{'avg': -4126397.8935048287, 'max': -3620700.1387958997, 'min': -4131338.091315845} best=-4131338.091315845
66: neval=1009{'avg': -4123309.6599461245, 'max': -3171316.5290414426, 'min': -4131338.091315845} best=-4131338.091315845
67: neval=1013{'avg': -4124859.1748292292, 'max': -3250232.892469464, 'min': -4131338.091315845} best=-4131338.091315845
68: neval=1047{'avg': -4123538.46730766, 'max': -2607055.4883018974, 'min': -4131338.091315845} best=-4131338.091315845
69: neval=1019{'avg': -4125780.7152308063, 'max': -3364331.591063736, 'min': -4131338.091315845} best=-4131338.091315845
70: neval=1043{'avg': -4127231.0359757864, 'max': -3449745.9734209077, 'min': -4131338.091315845} best=-4131338.091315845
71: neval=1035{'avg': -4125544.2337256884, 'max': -2939471.345871867, 'min': -4131338.091315845} best=-4131338.091315845
72: neval=1063{'avg': -4122788.212395496, 'max': -2505667.078047593, 'min': -4131338.091315845} best=-4131338.091315845
73: neval=1035{'avg': -4121666.2953205784, 'max': -2456642.399319019, 'min': -4131338.091315845} best=-4131338.091315845
74: neval=1022{'avg': -4127940.409256466, 'max': -3048316.560584332, 'min': -4131338.091315845} best=-4131338.091315845
75: neval=1047{'avg': -4124783.3716134997, 'max': -2699036.6151272273, 'min': -4131338.091315845} best=-4131338.091315845
76: neval=1016{'avg': -4128731.55155811, 'max': -3441108.7220687484, 'min': -4131338.091315845} best=-4131338.091315845
77: neval=988{'avg': -4128865.3827953865, 'max': -3522518.5840379265, 'min': -4131338.091315845} best=-4131338.091315845
78: neval=1000{'avg': -4122924.154999078, 'max': -2661701.595527432, 'min': -4131338.091315845} best=-4131338.091315845
