局----------------------  実行情報  ----------------------
実行時間＝6847秒
個体数＝1550
合計世代数＝100
==============================
Total cost: -4165340.773967708
==============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量41位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糠町 (22810), 壮瞥町 (22382), 別海町 (18297), 名寄市 (17639)

焼却施設数: 15
中継施設数: 16

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2388591, 1602881, 1107995, 1100931, 750794, 498923, 331845, 46228, 21115, 7725, 4479, 3045, 1484, 1455, 801]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '帯広市', '旭川市', '稚内市', '浜頓別町', '遠別町', '豊富町', '幌延町', '中頓別町', '天塩町', '中川町']
inc_blocks = [['南幌町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町'], ['室蘭市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町'], ['ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['芦別市', '深川市', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町'], ['音威子府村', '中川町'], ['苫前町', '羽幌町', '初山別村', '遠別町'], ['天塩町'], ['稚内市'], ['猿払村', '浜頓別町', '枝幸町', '雄武町'], ['中頓別町'], ['豊富町'], ['幌延町'], ['南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 158819, 133081, 125721, 110888, 87021, 82141, 80273, 70429, 61359, 36215, 32373, 24477, 22487, 21199, 13542]
trans_facility = ['登別市', '訓子府町', '函館市', '小樽市', '北斗市', '標茶町', '厚岸町', '岩見沢市', '中標津町', '雨竜町', '長万部町', '士別市', '根室市', '新ひだか町', '滝上町', '様似町']
trans_blocks = [['赤平市', '滝川市', '砂川市', '歌志内市', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町'], ['浦河町', '様似町', 'えりも町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['夕張市', '岩見沢市', '美唄市', '三笠市', '奈井江町', '由仁町', '長沼町', '栗山町', '月形町', '新篠津村'], ['新冠町', '新ひだか町'], ['函館市'], ['北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['紋別市', '湧別町', '滝上町', '興部町', '西興部村'], ['厚岸町', '浜中町'], ['小清水町', '標茶町', '弟子屈町'], ['根室市'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['室蘭市'], ['登別市']], [['苫小牧市'], ['新ひだか町']], [['伊達市'], ['長万部町', '函館市', '北斗市']], [['旭川市'], ['士別市', '滝上町', '雨竜町']], [['帯広市'], ['様似町', '訓子府町']], [['釧路市'], ['根室市', '厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[207479.68841627074, 467876.41500053776, -4931832.250316024, 91135.37293150688]

EL_direct: {'苫小牧市': 79573.69350070834, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 30771.52569941667, '伊達市': 24261.04308008334, '帯広市': 28275.07506227084, '旭川市': 19139.411464333338, '稚内市': 0.0, '浜頓別町': 4909.431557875, '遠別町': 2127.6072756250005, '豊富町': 0.0, '幌延町': 0.0, '中頓別町': 0.0, '天塩町': 0.0, '中川町': 55.211964166666675}
ED_inc: {'苫小牧市': -1620497.7071719335, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -746907.3446456526, '伊達市': -509363.0326658874, '帯広市': -253388.72291091792, '旭川市': -84676.32539272598, '稚内市': 44670.52942040367, '浜頓別町': 30656.997336829856, '遠別町': 16029.581560418546, '豊富町': 10806.935615633145, '幌延町': 8075.163552571184, '中頓別町': 4596.477152754557, '天塩町': 4524.448325401096, '中川町': 2787.067326842596}

EL_indirect: {'登別市': 22552.445014112, '訓子府町': 103715.67399095284, '函館市': 70592.95804818401, '小樽市': 24968.969471381006, '北斗市': 74087.23945721368, '標茶町': 22380.9423789965, '厚岸町': 20735.049800569, '岩見沢市': 15467.2905428015, '中標津町': 30115.285485220003, '雨竜町': 20604.711309060673, '長万部町': 17376.74430146417, '士別市': 9949.252497231668, '根室市': 9062.761594848, '新ひだか町': 5892.052968806334, '滝上町': 13646.623457662, '様似町': 6728.4146820345}
ED_trans: {'登別市': 26314.118136986304, '訓子府町': 9711.890630136986, '函館市': 8137.994301369864, '小樽市': 7687.925260273973, '北斗市': 6780.8771506849325, '標茶町': 5321.393753424658, '厚岸町': 5022.978410958904, '岩見沢市': 4908.74893150685, '中標津町': 4306.781589041097, '雨竜町': 3752.144876712329, '長万部町': 2214.5720547945207, '士別市': 1979.6311232876712, '根室市': 1496.7853150684934, '新ひだか町': 1375.0954520547946, '滝上町': 1296.3333698630138, '様似町': 828.1025753424659}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6482/6544) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町
indirect 苫小牧市(62/6544) t/day → receive from: 中継施設＝ 新ひだか町(22487) → receive from: 新冠町, 新ひだか町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
厚岸町(82141) → receive from: 厚岸町, 浜中町
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2452/3016) t/day → receive from: 南幌町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町
indirect 札幌市(564/3016) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(80273) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 奈井江町, 由仁町, 長沼町, 栗山町, 月形町, 新篠津村
direct 伊達市(1289/2057) t/day → receive from: ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(768/2057) t/day → receive from: 中継施設＝ 長万部町(36215) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
函館市(133081) → receive from: 函館市
北斗市(110888) → receive from: 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 帯広市(895/1367) t/day → receive from: 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(472/1367) t/day → receive from: 中継施設＝ 様似町(13542) → receive from: 浦河町, 様似町, えりも町
訓子府町(158819) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
direct 旭川市(594/909) t/day → receive from: 芦別市, 深川市, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
indirect 旭川市(315/909) t/day → receive from: 中継施設＝ 士別市(32373) → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町
滝上町(21199) → receive from: 紋別市, 湧別町, 滝上町, 興部町, 西興部村
雨竜町(61359) → receive from: 赤平市, 滝川市, 砂川市, 歌志内市, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町
direct 稚内市(127/127) t/day → receive from: 稚内市
direct 浜頓別町(58/58) t/day → receive from: 猿払村, 浜頓別町, 枝幸町, 雄武町
direct 遠別町(21/21) t/day → receive from: 苫前町, 羽幌町, 初山別村, 遠別町
direct 豊富町(12/12) t/day → receive from: 豊富町
direct 幌延町(8/8) t/day → receive from: 幌延町
direct 中頓別町(4/4) t/day → receive from: 中頓別町
direct 天塩町(4/4) t/day → receive from: 天塩町
direct 中川町(2/2) t/day → receive from: 音威子府村, 中川町

----------------------  遺伝情報  ----------------------

個体数＝1550
世代数＝100
0: neval=1550{'avg': inf, 'max': inf, 'min': -3426466.3833036125} best=-3426466.3833036125
1: neval=1247{'avg': inf, 'max': inf, 'min': -3380483.59102028} best=-3426466.3833036125
2: neval=1187{'avg': inf, 'max': inf, 'min': -3425320.0786417928} best=-3426466.3833036125
3: neval=1213{'avg': inf, 'max': inf, 'min': -3450687.4559985427} best=-3450687.4559985427
4: neval=1209{'avg': inf, 'max': inf, 'min': -3603632.7212414793} best=-3603632.7212414793
5: neval=1224{'avg': inf, 'max': inf, 'min': -3603632.7212414793} best=-3603632.7212414793
6: neval=1244{'avg': inf, 'max': inf, 'min': -3571742.9746903107} best=-3603632.7212414793
7: neval=1189{'avg': inf, 'max': inf, 'min': -3548686.679908589} best=-3603632.7212414793
8: neval=1191{'avg': inf, 'max': inf, 'min': -3695075.71035432} best=-3695075.71035432
9: neval=1205{'avg': inf, 'max': inf, 'min': -3695075.71035432} best=-3695075.71035432
10: neval=1261{'avg': inf, 'max': inf, 'min': -3633467.968465546} best=-3695075.71035432
11: neval=1252{'avg': inf, 'max': inf, 'min': -3654918.5294232704} best=-3695075.71035432
12: neval=1238{'avg': inf, 'max': inf, 'min': -3703214.238148619} best=-3703214.238148619
13: neval=1237{'avg': inf, 'max': inf, 'min': -3719387.8931012265} best=-3719387.8931012265
14: neval=1201{'avg': inf, 'max': inf, 'min': -3719974.422595987} best=-3719974.422595987
15: neval=1205{'avg': inf, 'max': inf, 'min': -3743292.989678434} best=-3743292.989678434
16: neval=1222{'avg': inf, 'max': inf, 'min': -3809236.610593479} best=-3809236.610593479
17: neval=1246{'avg': inf, 'max': inf, 'min': -3784205.5963193076} best=-3809236.610593479
18: neval=1273{'avg': inf, 'max': inf, 'min': -3817917.3009098293} best=-3817917.3009098293
19: neval=1207{'avg': inf, 'max': inf, 'min': -3798883.149768296} best=-3817917.3009098293
20: neval=1246{'avg': inf, 'max': inf, 'min': -3856556.186745552} best=-3856556.186745552
21: neval=1224{'avg': inf, 'max': inf, 'min': -3856706.1313515482} best=-3856706.1313515482
22: neval=1209{'avg': inf, 'max': inf, 'min': -3874988.689700296} best=-3874988.689700296
23: neval=1253{'avg': inf, 'max': inf, 'min': -3915354.348580563} best=-3915354.348580563
24: neval=1243{'avg': inf, 'max': inf, 'min': -3969845.5641090544} best=-3969845.5641090544
25: neval=1238{'avg': inf, 'max': inf, 'min': -3960590.927716634} best=-3969845.5641090544
26: neval=1214{'avg': -3759651.089564086, 'max': -1607416.5491689646, 'min': -3960590.927716634} best=-3969845.5641090544
27: neval=1193{'avg': -3792190.547240933, 'max': -2171678.548010522, 'min': -3960590.927716634} best=-3969845.5641090544
28: neval=1253{'avg': -3808524.2492734585, 'max': -2141006.242197598, 'min': -3960590.927716634} best=-3969845.5641090544
29: neval=1225{'avg': -3829082.9489627457, 'max': -1652964.845218499, 'min': -3994019.381675801} best=-3994019.381675801
30: neval=1231{'avg': -3859032.8916775496, 'max': -2507836.1803658092, 'min': -4012644.120885096} best=-4012644.120885096
31: neval=1198{'avg': -3880238.1164259524, 'max': -2733844.4292743783, 'min': -4015993.9930461375} best=-4015993.9930461375
32: neval=1274{'avg': -3894663.9899972687, 'max': -2651934.41088786, 'min': -4045164.6820551516} best=-4045164.6820551516
33: neval=1220{'avg': -3918840.8890668806, 'max': -2294841.470948783, 'min': -4045164.6820551516} best=-4045164.6820551516
34: neval=1221{'avg': -3937640.8569811587, 'max': -2721613.3274583025, 'min': -4049562.02308856} best=-4049562.02308856
35: neval=1240{'avg': -3953493.294720234, 'max': -2268412.3632847704, 'min': -4083568.3740899386} best=-4083568.3740899386
36: neval=1205{'avg': -3977679.519075482, 'max': -2464008.903286101, 'min': -4077513.030132445} best=-4083568.3740899386
37: neval=1238{'avg': -4003329.3364511286, 'max': -2863914.7627824177, 'min': -4094932.2508296235} best=-4094932.2508296235
38: neval=1213{'avg': -4021136.472500389, 'max': -2530188.684373317, 'min': -4094932.2508296235} best=-4094932.2508296235
39: neval=1186{'avg': -4042563.327009915, 'max': -3130324.586586065, 'min': -4116625.700015671} best=-4116625.700015671
40: neval=1228{'avg': -4058551.7435736293, 'max': -3086922.084723585, 'min': -4116625.700015671} best=-4116625.700015671
41: neval=1197{'avg': -4072327.716192003, 'max': -3445550.1762147653, 'min': -4109041.2644325728} best=-4116625.700015671
42: neval=1228{'avg': -4081783.0862688604, 'max': -2719459.9286041404, 'min': -4120477.0641521374} best=-4120477.0641521374
43: neval=1195{'avg': -4088538.246637034, 'max': -3039294.342903974, 'min': -4118724.1702971105} best=-4120477.0641521374
44: neval=1228{'avg': -4095069.1301037706, 'max': -2953630.701112836, 'min': -4125778.7138029146} best=-4125778.7138029146
45: neval=1254{'avg': -4100909.990655344, 'max': -2736961.4109759913, 'min': -4133076.138562962} best=-4133076.138562962
46: neval=1225{'avg': -4104769.4647891615, 'max': -2855443.066006054, 'min': -4139781.999626166} best=-4139781.999626166
47: neval=1276{'avg': -4113421.716499599, 'max': -3091136.4054551465, 'min': -4141345.3671390084} best=-4141345.3671390084
48: neval=1185{'avg': -4115243.1054535834, 'max': -2849628.69798196, 'min': -4143857.743385101} best=-4143857.743385101
49: neval=1286{'avg': -4120380.5724972454, 'max': -3384389.399868993, 'min': -4148684.824984399} best=-4148684.824984399
50: neval=1241{'avg': -4123420.6967773573, 'max': -2538950.8806915455, 'min': -4143857.743385101} best=-4148684.824984399
51: neval=1225{'avg': -4127637.775281138, 'max': -2994171.9465447892, 'min': -4151967.6070031966} best=-4151967.6070031966
52: neval=1220{'avg': -4132359.1376573634, 'max': -3497976.474123033, 'min': -4151442.3488637484} best=-4151967.6070031966
53: neval=1262{'avg': -4131772.584951071, 'max': -2619357.6068699085, 'min': -4151442.3488637484} best=-4151967.6070031966
54: neval=1184{'avg': -4137942.476752076, 'max': -2260576.9382213606, 'min': -4154491.587665614} best=-4154491.587665614
55: neval=1234{'avg': -4139945.0948827276, 'max': -3184510.5281125945, 'min': -4154491.587665614} best=-4154491.587665614
56: neval=1221{'avg': -4144965.087011527, 'max': -2881133.6163752046, 'min': -4155169.3768344084} best=-4155169.3768344084
57: neval=1216{'avg': -4145420.53494346, 'max': -2554149.978100773, 'min': -4155677.088622612} best=-4155677.088622612
58: neval=1279{'avg': -4148318.4180693626, 'max': -3270146.4327640864, 'min': -4158052.1947493316} best=-4158052.1947493316
59: neval=1250{'avg': -4149105.5687922584, 'max': -3468346.817510177, 'min': -4158052.1947493316} best=-4158052.1947493316
60: neval=1235{'avg': -4149539.9900698005, 'max': -2802455.4390652385, 'min': -4158300.7908336953} best=-4158300.7908336953
61: neval=1197{'avg': -4149942.083670114, 'max': -3118849.4867016184, 'min': -4159328.4837330696} best=-4159328.4837330696
62: neval=1214{'avg': -4153345.069743767, 'max': -3201872.3390645515, 'min': -4159916.961281544} best=-4159916.961281544
63: neval=1180{'avg': -4155062.015544645, 'max': -3573404.455556085, 'min': -4160087.2869898286} best=-4160087.2869898286
64: neval=1204{'avg': -4152739.4507995374, 'max': -2592075.608326828, 'min': -4160087.2869898286} best=-4160087.2869898286
65: neval=1218{'avg': -4157109.8524869955, 'max': -3465079.957784188, 'min': -4160087.2869898286} best=-4160087.2869898286
66: neval=1216{'avg': -4152163.8719076933, 'max': -2328576.9031389486, 'min': -4160087.2869898286} best=-4160087.2869898286
67: neval=1220{'avg': -4152490.548068623, 'max': -2987470.439457017, 'min': -4160087.2869898286} best=-4160087.2869898286
68: neval=1248{'avg': -4154270.1371995513, 'max': -3154284.8348950776, 'min': -4160087.2869898286} best=-4160087.2869898286
69: neval=1227{'avg': -4156741.378082289, 'max': -3513638.4741010224, 'min': -4160087.2869898286} best=-4160087.2869898286
70: neval=1248{'avg': -4156672.6223990875, 'max': -3502737.7251277035, 'min': -4160087.2869898286} best=-4160087.2869898286
71: neval=1206{'avg': -4157143.638238342, 'max': -3477606.145729545, 'min': -4160087.2869898286} best=-4160087.2869898286
72: neval=1218{'avg': -4155221.3267467697, 'max': -3082996.58403048, 'min': -4160087.2869898286} best=-4160087.2869898286
73: neval=1215{'avg': -4156235.4827809837, 'max': -3427225.3636299376, 'min': -4160087.2869898286} best=-4160087.2869898286
74: neval=1252{'avg': -4156710.4314765846, 'max': -3221825.590023771, 'min': -4160087.2869898286} best=-4160087.2869898286
75: neval=1242{'avg': -4156863.3751914357, 'max': -3002447.801023493, 'min': -4160087.2869898286} best=-4160087.2869898286
76: neval=1232{'avg': -4154291.6984652076, 'max': -3124620.315421598, 'min': -4160087.2869898286} best=-4160087.2869898286
77: neval=1238{'avg': -4156322.224212526, 'max': -3035813.744327638, 'min': -4160087.2869898286} best=-4160087.2869898286
78: neval=1236{'avg': -4154460.519952109, 'max': -2707655.8686183705, 'min': -4160087.2869898286} best=-4160087.2869898286
79: neval=1212{'avg': -4151289.1027705874, 'max': -2941657.388465386, 'min': -4160087.2869898286} best=-4160087.2869898286
80: neval=1217{'avg': -4155313.987318573, 'max': -3153485.0788811115, 'min': -4160087.2869898286} best=-4160087.2869898286
81: neval=1197{'avg': -4157505.790499622, 'max': -3482564.631227174, 'min': -4160087.2869898286} best=-4160087.2869898286
82: neval=1224{'avg': -4156941.002643482, 'max': -3586829.2577825664, 'min': -4160087.2869898286} best=-4160087.2869898286
83: neval=1257{'avg': -4154187.3141788887, 'max': -2813546.4935239293, 'min': -4160087.2869898286} best=-4160087.2869898286
84: neval=1209{'avg': -4153442.5427448205, 'max': -2723504.867977801, 'min': -4160087.2869898286} best=-4160087.2869898286
85: neval=1214{'avg': -4155024.331326089, 'max': -2790701.1853883727, 'min': -4160087.2869898286} best=-4160087.2869898286
86: neval=1214{'avg': -4152538.362448447, 'max': -2591613.2093288596, 'min': -4160087.2869898286} best=-4160087.2869898286
87: neval=1252{'avg': -4156887.9603328938, 'max': -3106616.509217773, 'min': -4160087.2869898286} best=-4160087.2869898286
