
実行時間＝324秒
個体数＝750
合計世代数＝237
------------------------  前提  ------------------------

waste=kanen

ごみ量25位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736)

焼却施設数: 11
中継施設数: 4

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 107750.56481999999, '旭川市': 43550.713769999995, '函館市': 33495.620160000006, '苫小牧市': 48106.58742, '帯広市': 25443.31968, '釧路市': 5221.74414, '室蘭市': 20651.749350000002, '北見市': 30605.29884, '中標津町': 4994.53689, '稚内市': 5381.06322, '根室市': 1239.6003600000001}
IC_inc: {'札幌市': 159613.1891114947, '旭川市': 48276.37879137182, '函館市': 44807.04482740549, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 27746.089065790613, '室蘭市': 27114.20586589729, '北見市': 25209.88580292738, '中標津町': 8872.651784106152, '稚内市': 8777.042882333853, '根室市': 5977.738680892802}
OC_inc: {'札幌市': 66833.21738291832, '旭川市': 57047.30032364152, '函館市': 56407.36772522112, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 45433.20587338103, '室蘭市': 44768.76962017755, '北見市': 42651.77878044167, '中標津町': 17379.31890023605, '稚内市': 17195.319671981848, '根室市': 11658.634045924002}

TC_indirect: {'留萌市': 576.96474, '苫前町': 662.908344, '天塩町': 334.72227, '小平町': 109.835136}
IC_trans: {'留萌市': 139.22204161501742, '苫前町': 126.86534657951412, '天塩町': 50.151790706863274, '小平町': 48.60933248679088}
OC_trans: {'留萌市': 6352.404174361117, '苫前町': 5646.565983107014, '天塩町': 2814.0687457976555, '小平町': 2813.506014510286}

=============================
Total cost: 1246508.804543726
=============================

----------------------  輸送情報  ----------------------

direct 札幌市(1247/1247) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(265/270) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 西興部村
indirect 旭川市(4/270) t/day → receive from: 中継施設＝ 小平町(192) → receive from: 小平町
                                                    　　　苫前町(662) → receive from: 苫前町, 羽幌町, 初山別村
                                                    　　　留萌市(745) → receive from: 北竜町, 留萌市, 増毛町
direct 函館市(243/243) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 苫小牧市(224/224) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 帯広市(173/173) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(121/121) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 北見市(109/109) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 中標津町(26/26) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(25/25) t/day → receive from: 稚内市, 猿払村, 浜頓別町, 枝幸町, 豊富町
indirect 稚内市(1/25) t/day → receive from: 中継施設＝ 天塩町(200) → receive from: 音威子府村, 中川町, 遠別町, 天塩町, 中頓別町, 幌延町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市

----------------------  遺伝情報  ----------------------

個体数＝750
世代数＝1000
0: neval=750{'avg': 2148272.326475316, 'max': 3113126.9549359106, 'min': 1515130.48394962} best=1515130.48394962
1: neval=590{'avg': 1929760.413053431, 'max': 2619537.5920481686, 'min': 1445251.958165373} best=1445251.958165373
2: neval=579{'avg': 1789411.3280945276, 'max': 2323377.700525944, 'min': 1398017.515936398} best=1398017.515936398
3: neval=603{'avg': 1703045.7707145396, 'max': 2288713.249107266, 'min': 1309546.4714269063} best=1309546.4714269063
4: neval=590{'avg': 1617218.0822353382, 'max': 2088213.8824141272, 'min': 1309546.4714269063} best=1309546.4714269063
5: neval=596{'avg': 1557104.4379119924, 'max': 2137618.6819806886, 'min': 1309546.4714269063} best=1309546.4714269063
6: neval=608{'avg': 1492397.742668675, 'max': 1982483.7041294365, 'min': 1309546.4714269063} best=1309546.4714269063
7: neval=614{'avg': 1454560.1085107143, 'max': 2007749.0973242936, 'min': 1297407.1209689379} best=1297407.1209689379
8: neval=584{'avg': 1415880.6281712635, 'max': 1823552.4841149752, 'min': 1298687.1411150538} best=1297407.1209689379
9: neval=592{'avg': 1376316.1341842872, 'max': 2109745.618899624, 'min': 1305152.187425528} best=1297407.1209689379
10: neval=580{'avg': 1345417.6086351713, 'max': 1683934.9769449583, 'min': 1284604.0359193617} best=1284604.0359193617
11: neval=583{'avg': 1323531.788938954, 'max': 1896477.34178142, 'min': 1283299.1173216628} best=1283299.1173216628
12: neval=589{'avg': 1308472.5760538578, 'max': 1626953.9144157271, 'min': 1276355.5390630632} best=1276355.5390630632
13: neval=599{'avg': 1299311.8144717163, 'max': 2072155.1815007236, 'min': 1268518.3858622243} best=1268518.3858622243
14: neval=593{'avg': 1292370.7068863546, 'max': 1923640.7392039662, 'min': 1260424.4787773325} best=1260424.4787773325
15: neval=583{'avg': 1282356.0291305827, 'max': 1588677.0241657542, 'min': 1260424.4787773325} best=1260424.4787773325
16: neval=600{'avg': 1278991.127355126, 'max': 1708821.4671676299, 'min': 1259355.6463647035} best=1259355.6463647035
17: neval=605{'avg': 1272530.2762118753, 'max': 1823101.9979885863, 'min': 1259355.6463647035} best=1259355.6463647035
18: neval=597{'avg': 1270491.7335993967, 'max': 2135924.910188252, 'min': 1258518.3902996115} best=1258518.3902996115
19: neval=578{'avg': 1266416.6052312893, 'max': 1638400.083076105, 'min': 1255616.550026812} best=1255616.550026812
20: neval=601{'avg': 1264786.163730493, 'max': 2184950.102959264, 'min': 1250583.1983256044} best=1250583.1983256044
21: neval=601{'avg': 1262248.2559001218, 'max': 1670754.7590338688, 'min': 1250583.1983256044} best=1250583.1983256044
22: neval=593{'avg': 1262678.678777204, 'max': 1987440.896884078, 'min': 1249394.3367883668} best=1249394.3367883668
23: neval=605{'avg': 1259103.74278626, 'max': 2039394.8965773536, 'min': 1249394.3367883668} best=1249394.3367883668
24: neval=614{'avg': 1256118.186222815, 'max': 1861018.3020594353, 'min': 1249394.3367883668} best=1249394.3367883668
25: neval=583{'avg': 1252340.7875624672, 'max': 1333398.6409012736, 'min': 1249394.3367883668} best=1249394.3367883668
26: neval=570{'avg': 1252896.9546404162, 'max': 1670239.9060177687, 'min': 1249394.3367883668} best=1249394.3367883668
27: neval=594{'avg': 1251961.54037323, 'max': 1769488.8651149406, 'min': 1249369.1623368966} best=1249369.1623368966
28: neval=599{'avg': 1251422.113379645, 'max': 1690492.359719555, 'min': 1247347.3987326606} best=1247347.3987326606
29: neval=593{'avg': 1252696.9661440894, 'max': 1815064.6009075413, 'min': 1247347.3987326606} best=1247347.3987326606
30: neval=612{'avg': 1251644.0602552025, 'max': 2039770.8526649345, 'min': 1247347.3987326606} best=1247347.3987326606
31: neval=618{'avg': 1251430.5269676594, 'max': 2039770.8526649345, 'min': 1247347.3987326606} best=1247347.3987326606
32: neval=577{'avg': 1250368.1796628586, 'max': 1839675.7764868063, 'min': 1247347.3987326606} best=1247347.3987326606
33: neval=605{'avg': 1253194.9693513655, 'max': 2372731.6201841356, 'min': 1247347.3987326606} best=1247347.3987326606
34: neval=598{'avg': 1250123.9670541834, 'max': 1930788.4084623102, 'min': 1247347.3987326606} best=1247347.3987326606
35: neval=589{'avg': 1248048.5460914776, 'max': 1418841.617701017, 'min': 1247347.3987326606} best=1247347.3987326606
36: neval=587{'avg': 1250082.7442414125, 'max': 1650790.8848899384, 'min': 1247347.3987326606} best=1247347.3987326606
37: neval=614{'avg': 1250043.1070485704, 'max': 1898852.9157962678, 'min': 1247347.3987326606} best=1247347.3987326606
38: neval=601{'avg': 1249595.868875046, 'max': 1540404.0621855597, 'min': 1247347.3987326606} best=1247347.3987326606
39: neval=608{'avg': 1250077.7150045922, 'max': 2213690.5656056902, 'min': 1247347.3987326606} best=1247347.3987326606
40: neval=592{'avg': 1247950.9671184698, 'max': 1507926.9741223666, 'min': 1247347.3987326606} best=1247347.3987326606
