
Best Solution:
ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

施設数: 5
札幌市 (455900) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
本別町 (155240) → receive from: えりも町, 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
苫小牧市 (124954) → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, 新ひだか町
旭川市 (116226) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 南富良野町, 占冠村, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町, 紋別市, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
函館市 (90136) → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町

TC: {'札幌市': 110118.56417999999, '本別町': 393776.8523099999, '苫小牧市': 146761.64502, '旭川市': 152387.39372999998, '函館市': 39078.45768000001}
IC: {'札幌市': 159815.1051030265, '本別町': 67077.24578587252, '苫小牧市': 57361.23187360729, '旭川市': 54443.404499556615, '函館市': 45325.56878233742}
OC: {'札幌市': 66917.76362518221, '本別町': 51696.20515364606, '苫小牧市': 56287.16549771179, '旭川市': 56910.1653007014, '函館市': 56536.28280428931}

Total cost: 1514493.051345931

実行時間= 12秒


------------------  施設数: 5  ------------------

個体数＝150
世代数＝70
gen	nevals	avg        	min        	max       
0  	150   	2.48618e+06	1.59427e+06	4.6966e+06
1  	125   	2.32832e+06	1.56829e+06	3.92556e+06
2  	131   	2.21243e+06	1.58705e+06	4.88764e+06
3  	130   	2.17656e+06	1.56686e+06	4.12585e+06
4  	132   	2.0986e+06 	1.54689e+06	4.74322e+06
5  	118   	2.02454e+06	1.54689e+06	8.1891e+06 
6  	128   	2.04755e+06	1.54689e+06	5.88631e+06
7  	128   	1.92033e+06	1.54689e+06	4.64139e+06
8  	130   	1.77706e+06	1.54689e+06	4.7757e+06 
9  	131   	1.78603e+06	1.54689e+06	4.81489e+06
10 	114   	1.74047e+06	1.54689e+06	4.52202e+06
11 	125   	1.75179e+06	1.54689e+06	4.01411e+06
12 	129   	1.7332e+06 	1.54689e+06	4.71254e+06
13 	137   	1.75888e+06	1.54689e+06	4.70149e+06
14 	127   	1.74817e+06	1.53522e+06	4.82718e+06
15 	133   	1.69667e+06	1.53522e+06	3.62836e+06
16 	124   	1.70868e+06	1.53522e+06	3.72006e+06
17 	136   	1.73929e+06	1.53522e+06	5.57326e+06
18 	134   	1.68856e+06	1.53522e+06	3.7189e+06 
19 	128   	1.80528e+06	1.53522e+06	4.72142e+06
20 	134   	1.74719e+06	1.53522e+06	4.79357e+06
21 	125   	1.75567e+06	1.53522e+06	5.99832e+06
22 	130   	1.80866e+06	1.53522e+06	4.71012e+06
23 	121   	1.74266e+06	1.53522e+06	5.13973e+06
24 	126   	1.75853e+06	1.53522e+06	4.64562e+06
25 	124   	1.76235e+06	1.53522e+06	4.66679e+06
26 	128   	1.75765e+06	1.53522e+06	4.79672e+06
27 	131   	1.80652e+06	1.53522e+06	4.84507e+06
28 	125   	1.80407e+06	1.53522e+06	5.32502e+06
29 	128   	1.809e+06  	1.53522e+06	4.56201e+06
30 	132   	1.78466e+06	1.53522e+06	4.33936e+06
31 	123   	1.66931e+06	1.53522e+06	3.75266e+06
32 	126   	1.82218e+06	1.53522e+06	3.82279e+06
33 	133   	1.81751e+06	1.53522e+06	4.26233e+06
34 	124   	1.7012e+06 	1.53522e+06	4.1478e+06 
35 	128   	1.80579e+06	1.53522e+06	4.83923e+06
36 	131   	1.76956e+06	1.53522e+06	4.96433e+06
37 	122   	1.71244e+06	1.53522e+06	4.84238e+06
38 	137   	1.81118e+06	1.53522e+06	6.12694e+06
39 	131   	1.75774e+06	1.53522e+06	4.77855e+06
40 	125   	1.77695e+06	1.53522e+06	4.75897e+06
41 	136   	1.77038e+06	1.53522e+06	4.75005e+06
42 	136   	1.72093e+06	1.53522e+06	3.95806e+06
43 	119   	1.698e+06  	1.53522e+06	4.76352e+06
44 	127   	1.72535e+06	1.53522e+06	4.65067e+06
45 	126   	1.80074e+06	1.53522e+06	4.59482e+06
46 	130   	1.73673e+06	1.53522e+06	4.35797e+06
47 	138   	1.76353e+06	1.53522e+06	3.77711e+06
48 	132   	1.82159e+06	1.53522e+06	4.87929e+06
49 	128   	1.71566e+06	1.53522e+06	3.87091e+06
50 	128   	1.78671e+06	1.53522e+06	4.26523e+06
51 	137   	1.73919e+06	1.53522e+06	4.70267e+06
52 	124   	1.79712e+06	1.53522e+06	5.08335e+06
53 	123   	1.75567e+06	1.53522e+06	4.94157e+06
54 	129   	1.74104e+06	1.53261e+06	4.62072e+06
55 	127   	1.75968e+06	1.53261e+06	4.14728e+06
