
Best Solution:
ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

施設数: 8
札幌市 (455900) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
苫小牧市 (124425) → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
旭川市 (97811) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
函館市 (90136) → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町
帯広市 (62985) → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
釧路市 (60124) → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
北見市 (40276) → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
稚内市 (10799) → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町

TC: {'札幌市': 110118.56417999999, '苫小牧市': 144536.67102, '旭川市': 46390.299869999995, '函館市': 39078.45768000001, '帯広市': 25443.31968, '釧路市': 49420.275149999994, '北見市': 31307.94792, '稚内市': 9886.457279999999}
IC: {'札幌市': 159815.1051030265, '苫小牧市': 57186.039128624805, '旭川市': 48076.31066532725, '函館市': 45325.56878233742, '帯広市': 35003.50835214785, '釧路市': 33849.72255062314, '北見市': 25357.124756538607, '稚内市': 9815.922821275713}
OC: {'札幌市': 66917.76362518221, '苫小牧市': 56334.55844093495, '旭川市': 57024.56046545789, '函館市': 56536.28280428931, '帯広市': 51724.01573343067, '釧路市': 50887.191237607556, '北見市': 42821.615360375356, '稚内市': 19174.56440623127}

Total cost: 1272031.8470134106

実行時間= 17秒


------------------  施設数: 8  ------------------

個体数＝150
世代数＝70
gen	nevals	avg      	min       	max       
0  	150   	2.111e+06	1.3726e+06	2.7712e+06
1  	128   	1.93726e+06	1.32153e+06	2.89768e+06
2  	127   	1.76764e+06	1.32153e+06	2.62386e+06
3  	124   	1.70562e+06	1.32153e+06	2.63533e+06
4  	130   	1.64718e+06	1.32072e+06	2.50668e+06
5  	139   	1.62379e+06	1.29618e+06	2.58969e+06
6  	132   	1.5937e+06 	1.29618e+06	2.44836e+06
7  	129   	1.54063e+06	1.29618e+06	2.23109e+06
8  	123   	1.51145e+06	1.29618e+06	2.48944e+06
9  	120   	1.50666e+06	1.29618e+06	2.32867e+06
10 	130   	1.49146e+06	1.29618e+06	2.21748e+06
11 	125   	1.46624e+06	1.30798e+06	2.98871e+06
12 	126   	1.47531e+06	1.30798e+06	2.13538e+06
13 	125   	1.45771e+06	1.30798e+06	2.88546e+06
14 	126   	1.44301e+06	1.30798e+06	2.89241e+06
15 	125   	1.41515e+06	1.29708e+06	2.50299e+06
16 	123   	1.43578e+06	1.30798e+06	2.62049e+06
17 	126   	1.40964e+06	1.30798e+06	2.48507e+06
18 	115   	1.41047e+06	1.30798e+06	2.57609e+06
19 	122   	1.4126e+06 	1.30798e+06	2.26058e+06
20 	123   	1.42287e+06	1.28528e+06	2.89786e+06
21 	132   	1.42476e+06	1.30798e+06	2.28114e+06
22 	126   	1.44401e+06	1.30798e+06	2.27771e+06
23 	132   	1.42405e+06	1.30798e+06	2.51778e+06
24 	127   	1.43524e+06	1.29618e+06	2.44764e+06
25 	128   	1.42047e+06	1.28279e+06	2.4723e+06 
26 	132   	1.44976e+06	1.28279e+06	2.39986e+06
27 	134   	1.44811e+06	1.28279e+06	2.56704e+06
28 	123   	1.43824e+06	1.28279e+06	2.29399e+06
29 	130   	1.42129e+06	1.28279e+06	2.81251e+06
30 	133   	1.43584e+06	1.28279e+06	3.04309e+06
31 	132   	1.39222e+06	1.28279e+06	2.25427e+06
32 	140   	1.42492e+06	1.28279e+06	3.25927e+06
33 	129   	1.37301e+06	1.28279e+06	2.14474e+06
34 	130   	1.42652e+06	1.28279e+06	2.44738e+06
35 	118   	1.39258e+06	1.28279e+06	2.29399e+06
36 	124   	1.36636e+06	1.28279e+06	2.44545e+06
37 	132   	1.41366e+06	1.28279e+06	2.47197e+06
38 	123   	1.38172e+06	1.28279e+06	2.21479e+06
39 	119   	1.43372e+06	1.28279e+06	2.46231e+06
40 	120   	1.40248e+06	1.28279e+06	2.15879e+06
41 	127   	1.4153e+06 	1.27203e+06	3.28162e+06
42 	134   	1.40652e+06	1.27203e+06	2.3068e+06 
43 	130   	1.42325e+06	1.27203e+06	2.20978e+06
44 	128   	1.39377e+06	1.27203e+06	2.27845e+06
45 	127   	1.39757e+06	1.27203e+06	3.09774e+06
46 	118   	1.39953e+06	1.27203e+06	2.30256e+06
47 	137   	1.43145e+06	1.27203e+06	2.32358e+06
48 	128   	1.38959e+06	1.27203e+06	2.37162e+06
49 	129   	1.42284e+06	1.27203e+06	2.30199e+06
50 	122   	1.43301e+06	1.27203e+06	2.33459e+06
51 	130   	1.41843e+06	1.27203e+06	2.44672e+06
52 	126   	1.42787e+06	1.27203e+06	2.352e+06  
53 	129   	1.41907e+06	1.27203e+06	3.06294e+06
54 	137   	1.43542e+06	1.27203e+06	3.29557e+06
55 	126   	1.40977e+06	1.27203e+06	3.46068e+06
56 	123   	1.38601e+06	1.27203e+06	2.46202e+06
57 	132   	1.40417e+06	1.27203e+06	2.49065e+06
58 	139   	1.42035e+06	1.27203e+06	2.45715e+06
59 	128   	1.41483e+06	1.27203e+06	2.7618e+06 
60 	133   	1.38684e+06	1.27203e+06	2.97187e+06
61 	133   	1.36844e+06	1.27203e+06	2.47865e+06
62 	133   	1.41564e+06	1.27203e+06	2.33141e+06
63 	127   	1.40802e+06	1.27203e+06	2.27359e+06
64 	122   	1.37381e+06	1.27203e+06	2.27211e+06
65 	129   	1.40088e+06	1.27203e+06	3.39378e+06
66 	134   	1.41868e+06	1.27203e+06	3.39378e+06
67 	133   	1.39518e+06	1.27203e+06	2.39554e+06
68 	127   	1.38661e+06	1.27203e+06	2.98759e+06
69 	138   	1.41031e+06	1.27203e+06	2.43784e+06
70 	121   	1.40873e+06	1.27203e+06	2.60248e+06
