
Best Solution:
ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

施設数: 5
札幌市 (455900) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
釧路市 (151836) → receive from: 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
苫小牧市 (125489) → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
旭川市 (119095) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 南富良野町, 占冠村, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町, 紋別市, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 新得町, 清水町
函館市 (90136) → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町

TC: {'札幌市': 110118.56417999999, '釧路市': 397017.4569300001, '苫小牧市': 149380.60377, '旭川市': 164093.75324999995, '函館市': 39078.45768000001}
IC: {'札幌市': 159815.1051030265, '釧路市': 66013.50610095885, '苫小牧市': 57538.20134467992, '旭川市': 55409.06683346524, '函館市': 45325.56878233742}
OC: {'札幌市': 66917.76362518221, '釧路市': 52384.54274327736, '苫小牧市': 56238.00228798503, '旭川市': 56743.262720321145, '函館市': 56536.28280428931}

Total cost: 1532610.1381555228

実行時間= 14秒


------------------  施設数: 5  ------------------

個体数＝150
世代数＝70
gen	nevals	avg        	min        	max        
0  	150   	2.49664e+06	1.68788e+06	3.86425e+06
1  	129   	2.28008e+06	1.68788e+06	3.59293e+06
2  	119   	2.08725e+06	1.57715e+06	3.49079e+06
3  	137   	2.10519e+06	1.53522e+06	3.85646e+06
4  	135   	2.02557e+06	1.53522e+06	3.54654e+06
5  	130   	1.92125e+06	1.53522e+06	3.54654e+06
6  	136   	1.94476e+06	1.53522e+06	3.49856e+06
7  	130   	1.887e+06  	1.53522e+06	4.66559e+06
8  	129   	1.78147e+06	1.53522e+06	3.66748e+06
9  	120   	1.71636e+06	1.53522e+06	3.20696e+06
10 	120   	1.67198e+06	1.53522e+06	3.64273e+06
11 	124   	1.68933e+06	1.53522e+06	3.5202e+06 
12 	126   	1.65957e+06	1.53261e+06	3.94062e+06
13 	114   	1.64073e+06	1.53261e+06	3.20696e+06
14 	115   	1.66745e+06	1.53261e+06	3.49652e+06
15 	122   	1.64618e+06	1.53261e+06	3.627e+06  
16 	136   	1.69084e+06	1.53261e+06	3.87801e+06
17 	138   	1.67699e+06	1.53261e+06	3.09048e+06
18 	138   	1.70935e+06	1.53261e+06	2.96368e+06
19 	119   	1.63456e+06	1.53261e+06	3.5202e+06 
20 	139   	1.67775e+06	1.53261e+06	3.66271e+06
21 	128   	1.69522e+06	1.53261e+06	3.25213e+06
22 	128   	1.66373e+06	1.53261e+06	3.60611e+06
23 	135   	1.71033e+06	1.53261e+06	3.50808e+06
24 	128   	1.6824e+06 	1.53261e+06	3.01501e+06
25 	126   	1.65307e+06	1.53261e+06	2.7912e+06 
26 	121   	1.6599e+06 	1.53261e+06	2.75777e+06
27 	115   	1.64106e+06	1.53261e+06	3.5202e+06 
28 	134   	1.68939e+06	1.53261e+06	3.49079e+06
29 	125   	1.65386e+06	1.53261e+06	2.60288e+06
30 	131   	1.67017e+06	1.53261e+06	2.68238e+06
31 	135   	1.69855e+06	1.53261e+06	2.79044e+06
32 	140   	1.68505e+06	1.53261e+06	3.30166e+06
33 	124   	1.6738e+06 	1.53261e+06	3.1511e+06 
34 	128   	1.68659e+06	1.53261e+06	3.38527e+06
35 	132   	1.66739e+06	1.53261e+06	3.59293e+06
36 	137   	1.67757e+06	1.53261e+06	3.90088e+06
37 	126   	1.67902e+06	1.53261e+06	3.1511e+06 
38 	123   	1.63767e+06	1.53261e+06	2.74421e+06
39 	128   	1.67772e+06	1.53261e+06	3.63613e+06
40 	133   	1.69345e+06	1.53261e+06	3.06231e+06
41 	138   	1.67466e+06	1.53261e+06	3.50909e+06
42 	133   	1.70774e+06	1.53261e+06	2.95235e+06
43 	125   	1.67464e+06	1.53261e+06	3.44362e+06
44 	136   	1.67694e+06	1.53261e+06	3.21325e+06
45 	120   	1.68277e+06	1.53261e+06	3.20696e+06
46 	124   	1.67911e+06	1.53261e+06	2.84435e+06
47 	130   	1.70236e+06	1.53261e+06	3.01589e+06
48 	130   	1.65183e+06	1.53261e+06	3.54654e+06
49 	126   	1.6992e+06 	1.53261e+06	3.49856e+06
50 	127   	1.70145e+06	1.53261e+06	3.33287e+06
51 	112   	1.66032e+06	1.53261e+06	2.50511e+06
52 	139   	1.68369e+06	1.53261e+06	3.52223e+06
53 	123   	1.6638e+06 	1.53261e+06	2.8234e+06 
54 	128   	1.65672e+06	1.53261e+06	2.80913e+06
55 	132   	1.66624e+06	1.53261e+06	2.76187e+06
