
Best Solution:
ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

施設数: 10
札幌市 (455324) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
旭川市 (97811) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
函館市 (89082) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町
苫小牧市 (81857) → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
帯広市 (62985) → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
釧路市 (59229) → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町
室蘭市 (44198) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
北見市 (32744) → receive from: 北見市, 紋別市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 陸別町
稚内市 (10799) → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町
網走市 (8427) → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町, 標津町, 羅臼町

TC: {'札幌市': 107750.56481999999, '旭川市': 46390.299869999995, '函館市': 35008.78791, '苫小牧市': 48106.58742, '帯広市': 25443.31968, '釧路市': 45967.36659, '室蘭市': 20651.749350000002, '北見市': 20726.447790000002, '稚内市': 9886.457279999999, '網走市': 3887.50854}
IC: {'札幌市': 159613.1891114947, '旭川市': 48076.31066532725, '函館市': 44942.80374112252, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 33485.66317380824, '室蘭市': 27114.20586589729, '北見市': 21840.95280292915, '稚内市': 9815.922821275713, '網走市': 8208.651735936064}
OC: {'札幌市': 66833.21738291832, '旭川市': 57024.56046545789, '函館市': 56442.255725112984, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 50610.440276808426, '室蘭市': 44768.76962017755, '北見市': 38482.4569865044, '稚内市': 19174.56440623127, '網走市': 16093.981593951288}

Total cost: 1250970.0784633714

実行時間= 19秒


------------------  施設数: 10  ------------------

個体数＝150
世代数＝70
gen	nevals	avg        	min        	max        
0  	150   	1.91416e+06	1.43365e+06	2.86244e+06
1  	124   	1.77454e+06	1.38927e+06	2.36786e+06
2  	138   	1.74822e+06	1.38927e+06	2.89965e+06
3  	132   	1.69479e+06	1.3174e+06 	2.57594e+06
4  	129   	1.66378e+06	1.37101e+06	2.40236e+06
5  	120   	1.66542e+06	1.31907e+06	2.35496e+06
6  	127   	1.62009e+06	1.31907e+06	2.69064e+06
7  	128   	1.60968e+06	1.28819e+06	2.22829e+06
8  	122   	1.55433e+06	1.27006e+06	2.41301e+06
9  	127   	1.52249e+06	1.27006e+06	2.4659e+06 
10 	129   	1.53656e+06	1.25799e+06	2.13109e+06
11 	115   	1.50603e+06	1.27006e+06	2.18574e+06
12 	122   	1.50701e+06	1.27006e+06	2.36109e+06
13 	129   	1.4948e+06 	1.27006e+06	2.28413e+06
14 	117   	1.45288e+06	1.25289e+06	2.32053e+06
15 	128   	1.44119e+06	1.25289e+06	2.20576e+06
16 	133   	1.39088e+06	1.25289e+06	2.42203e+06
17 	127   	1.42899e+06	1.25289e+06	2.4697e+06 
18 	127   	1.36887e+06	1.25289e+06	2.13862e+06
19 	123   	1.3808e+06 	1.25289e+06	2.15084e+06
20 	133   	1.383e+06  	1.25289e+06	2.25137e+06
21 	136   	1.36569e+06	1.25289e+06	2.18139e+06
22 	148   	1.40844e+06	1.25289e+06	2.27235e+06
23 	134   	1.3742e+06 	1.25289e+06	2.11981e+06
24 	141   	1.38154e+06	1.25289e+06	2.40436e+06
25 	137   	1.39079e+06	1.25097e+06	2.21923e+06
26 	129   	1.37682e+06	1.25097e+06	2.49229e+06
27 	121   	1.36887e+06	1.25097e+06	2.10124e+06
28 	129   	1.38444e+06	1.25097e+06	2.5016e+06 
29 	123   	1.37566e+06	1.25097e+06	2.21466e+06
30 	137   	1.38685e+06	1.25097e+06	2.33193e+06
31 	122   	1.38399e+06	1.25097e+06	2.45523e+06
32 	127   	1.37059e+06	1.25097e+06	2.14709e+06
33 	123   	1.36798e+06	1.25097e+06	2.5435e+06 
34 	128   	1.4029e+06 	1.25097e+06	2.47653e+06
35 	138   	1.36425e+06	1.25097e+06	2.15777e+06
36 	128   	1.38939e+06	1.25097e+06	2.58079e+06
37 	133   	1.37371e+06	1.25097e+06	2.28434e+06
38 	126   	1.40052e+06	1.25097e+06	2.36651e+06
39 	136   	1.40748e+06	1.25097e+06	2.31621e+06
40 	130   	1.39845e+06	1.25097e+06	2.2194e+06 
41 	123   	1.36272e+06	1.25097e+06	2.21654e+06
42 	134   	1.38319e+06	1.25097e+06	2.39909e+06
43 	136   	1.40115e+06	1.25097e+06	2.29304e+06
44 	132   	1.34693e+06	1.25097e+06	2.08294e+06
45 	131   	1.37317e+06	1.25097e+06	2.23226e+06
46 	126   	1.3702e+06 	1.25097e+06	2.20641e+06
47 	140   	1.37389e+06	1.25097e+06	2.43049e+06
48 	130   	1.35204e+06	1.25097e+06	2.37247e+06
49 	126   	1.38229e+06	1.25097e+06	2.27354e+06
50 	133   	1.39138e+06	1.25097e+06	2.21948e+06
51 	127   	1.37731e+06	1.25097e+06	2.15071e+06
52 	140   	1.36462e+06	1.25097e+06	2.11098e+06
53 	126   	1.35305e+06	1.25097e+06	2.47254e+06
54 	126   	1.40555e+06	1.25097e+06	2.28633e+06
55 	128   	1.37951e+06	1.25097e+06	2.24778e+06
56 	127   	1.3594e+06 	1.25097e+06	2.40384e+06
57 	117   	1.39252e+06	1.25097e+06	2.16322e+06
58 	132   	1.38027e+06	1.25097e+06	2.14088e+06
59 	123   	1.36965e+06	1.25097e+06	2.25611e+06
60 	135   	1.35447e+06	1.25097e+06	2.23179e+06
61 	131   	1.34086e+06	1.25097e+06	2.01107e+06
62 	132   	1.39553e+06	1.25097e+06	2.31527e+06
63 	133   	1.37323e+06	1.25097e+06	2.23231e+06
64 	117   	1.35618e+06	1.25097e+06	2.10173e+06
65 	134   	1.38387e+06	1.25097e+06	2.35389e+06
66 	128   	1.33485e+06	1.25097e+06	2.08759e+06
67 	117   	1.36044e+06	1.25097e+06	2.22042e+06
68 	129   	1.37913e+06	1.25097e+06	2.85367e+06
69 	128   	1.37106e+06	1.25097e+06	2.32838e+06
70 	132   	1.37925e+06	1.25097e+06	2.36405e+06
