局----------------------  実行情報  ----------------------
実行時間＝3702秒
個体数＝950
合計世代数＝100
=============================
Total cost: 2514363.578127566
=============================
------------------------  前提  ------------------------

waste=kanen

ごみ量29位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063)

焼却施設数: 19
中継施設数: 0

輸送単価＝ 42.68 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='kanen'
unit ='t/year'

inc_size= [455324, 96498, 83618, 73507, 61921, 45633, 42568, 25530, 9414, 9063, 7532, 7466, 6721, 5428, 4032, 3340, 1957, 1444, 100]
inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市', '新ひだか町', '中標津町', '網走市', '稚内市', '今金町', '根室市', '紋別市', '遠軽町', '枝幸町', '苫前町', '初山別村']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町'], ['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['佐呂間町', '遠軽町', '湧別町'], ['留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['稚内市', '猿払村', '豊富町', '幌延町'], ['美深町', '音威子府村', '浜頓別町', '中頓別町', '枝幸町'], ['中川町', '初山別村', '遠別町', '天塩町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '陸別町'], ['網走市', '清里町', '斜里町', '小清水町', '大空町'], ['下川町', '紋別市', '滝上町', '興部町', '西興部村', '雄武町'], ['南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糠町'], ['浜中町', '根室市'], ['弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size = []
trans_facility = []
trans_blocks = []

arrows = []


---------------------  コスト情報  ---------------------
[769671.7801234999, 0, 738300.0931713071, 642199.2401311611, 0, 0]

TC_direct: {'札幌市': 314990.8178237999, '旭川市': 124395.4915312, '函館市': 48439.05229159999, '苫小牧市': 80001.46659389998, '帯広市': 62452.76105339999, '釧路市': 15264.8987026, '室蘭市': 47133.1735078, '北見市': 10133.175298600003, '新ひだか町': 17749.5104765, '中標津町': 12580.7732875, '網走市': 3098.2821753, '稚内市': 1438.8099711, '今金町': 17048.270660399998, '根室市': 3623.7650524000005, '紋別市': 2502.4622319, '遠軽町': 2132.2899158, '枝幸町': 3057.2909321999996, '苫前町': 3422.9290706, '初山別村': 206.5595469}
IC_inc: {'札幌市': 258212.67763337892, '旭川市': 77020.8117227665, '函館市': 69462.19877617802, '苫小牧市': 63298.49434650243, '帯広市': 55935.2467615504, '釧路市': 44885.96457105725, '室蘭市': 42691.302819228265, '北見市': 29529.359399933965, '新ひだか町': 14383.400785826538, '中標津町': 13994.696541128857, '網走市': 12246.802738366207, '稚内市': 12169.334415670593, '今金町': 11281.06825107633, '根室市': 9670.428362331331, '紋別市': 7804.600646383667, '遠軽町': 6813.83465478529, '枝幸町': 4634.547882065788, '苫前町': 3722.359672564196, '初山別村': 542.9631905124642}
OC_inc: {'札幌市': 81810.76621054493, '旭川市': 69730.8964291754, '函館市': 68359.78917872757, '苫小牧市': 66369.81028332068, '帯広市': 62944.85401971646, '釧路市': 55614.94013682977, '室蘭市': 53840.2345597908, '北見市': 40937.34819580554, '新ひだか町': 21317.360971835526, '中標津町': 20750.687681722306, '網走市': 18168.619823905352, '稚内市': 18052.947104986346, '今金町': 16719.58513816527, '根室市': 14271.373152673736, '紋別市': 11395.141923125493, '遠軽町': 9856.060996327624, '枝幸町': 6467.9888431559775, '苫前町': 5063.3073602708755, '初山別村': 527.5281210814431}

TC_indirect: {}
IC_trans: {}
OC_trans: {}


---------------------  エネルギー情報  ---------------------
[68929.65153614584, 0, 238261.74324495788, 0]

EL_direct: {'札幌市': 28209.696484125012, '旭川市': 11140.512235666667, '函館市': 4338.066019083334, '苫小牧市': 7164.707550812501, '帯広市': 5593.0945736250005, '釧路市': 1367.081625541667, '室蘭市': 4221.115168291667, '北見市': 907.4988330416669, '新ひだか町': 1589.5965055208335, '中標津町': 1126.6988619791668, '網走市': 277.4734844375, '稚内市': 128.85579606250002, '今金町': 1526.7954292500003, '根室市': 324.53426091666677, '紋別市': 224.11351706250002, '遠軽町': 190.96191995833334, '枝幸町': 273.80242337500005, '苫前町': 306.5479522083334, '初山別村': 18.498895187500004}
ED_inc: {'札幌市': -205444.27641129788, '旭川市': 49238.0989750414, '函館市': 50089.702096446315, '苫小牧市': 49903.591892954, '帯広市': 48619.58200447589, '釧路市': 44461.91321070771, '室蘭市': 43309.68228102477, '北見市': 34063.23820595852, '新ひだか町': 18380.74004863866, '中標津町': 17908.823992219666, '網走市': 15747.196601640298, '稚内市': 15649.930409786593, '今金町': 14526.125637140198, '根室市': 12450.273615159078, '紋別市': 9991.112237800506, '遠軽町': 8666.092819984662, '枝幸町': 5725.993274210865, '苫前町': 4497.033727607463, '初山別村': 476.8886254591711}

EL_indirect: {}
ED_trans: {}


---------------------  ダブル情報  ---------------------
[307191.3947811037, 2150171.113425968]


----------------------  輸送情報  ----------------------

direct 札幌市(1247/1247) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(264/264) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
direct 函館市(229/229) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 苫小牧市(201/201) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町
direct 帯広市(170/170) t/day → receive from: 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糠町
direct 室蘭市(117/117) t/day → receive from: ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 北見市(70/70) t/day → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 陸別町
direct 新ひだか町(26/26) t/day → receive from: 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 中標津町(25/25) t/day → receive from: 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 網走市(21/21) t/day → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
direct 稚内市(20/20) t/day → receive from: 稚内市, 猿払村, 豊富町, 幌延町
direct 今金町(18/18) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 紋別市(11/11) t/day → receive from: 下川町, 紋別市, 滝上町, 興部町, 西興部村, 雄武町
direct 遠軽町(9/9) t/day → receive from: 佐呂間町, 遠軽町, 湧別町
direct 枝幸町(5/5) t/day → receive from: 美深町, 音威子府村, 浜頓別町, 中頓別町, 枝幸町
direct 苫前町(4/4) t/day → receive from: 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
direct 初山別村(0/0) t/day → receive from: 中川町, 初山別村, 遠別町, 天塩町

----------------------  遺伝情報  ----------------------

個体数＝950
世代数＝100
0: neval=950{'avg': 3160312.827739013, 'max': 4281363.731117574, 'min': 2804911.2565655615} best=2804911.2565655615
1: neval=766{'avg': 3006427.7737978213, 'max': 3695815.786054017, 'min': 2780092.545891483} best=2780092.545891483
2: neval=772{'avg': 2931761.860432937, 'max': 4444702.306035784, 'min': 2736764.408696232} best=2736764.408696232
3: neval=749{'avg': 2868812.983514516, 'max': 3524330.2776478883, 'min': 2651338.8446280668} best=2651338.8446280668
4: neval=749{'avg': 2827541.195146936, 'max': 4614018.863785036, 'min': 2651338.8446280668} best=2651338.8446280668
5: neval=741{'avg': 2784975.839175371, 'max': 3397362.178720256, 'min': 2638708.577084012} best=2638708.577084012
6: neval=766{'avg': 2743775.675016879, 'max': 4327404.709018849, 'min': 2623274.580819357} best=2623274.580819357
7: neval=730{'avg': 2706940.168271618, 'max': 3291162.808281504, 'min': 2623274.580819357} best=2623274.580819357
8: neval=761{'avg': 2684344.5761946626, 'max': 3429089.7769887717, 'min': 2605011.794506778} best=2605011.794506778
9: neval=775{'avg': 2657855.1215156163, 'max': 3060410.716308574, 'min': 2601307.057939993} best=2601307.057939993
10: neval=759{'avg': 2644861.66062194, 'max': 3409326.7075551106, 'min': 2601307.057939993} best=2601307.057939993
11: neval=726{'avg': 2633719.4188585174, 'max': 3422570.102704152, 'min': 2589462.750575706} best=2589462.750575706
12: neval=761{'avg': 2624533.369468969, 'max': 4046300.447625909, 'min': 2579048.202681709} best=2579048.202681709
13: neval=755{'avg': 2610722.7626890577, 'max': 3242250.138121626, 'min': 2569034.9578388357} best=2569034.9578388357
14: neval=754{'avg': 2601723.2051188545, 'max': 3206147.4564937283, 'min': 2549982.758608586} best=2549982.758608586
15: neval=765{'avg': 2593608.245157806, 'max': 3181188.2468348546, 'min': 2549982.758608586} best=2549982.758608586
16: neval=745{'avg': 2583468.320483, 'max': 3757609.9538277052, 'min': 2537104.1614659876} best=2537104.1614659876
17: neval=736{'avg': 2568448.1755039473, 'max': 3020241.2077091965, 'min': 2527293.2211239077} best=2527293.2211239077
18: neval=750{'avg': 2562465.212457352, 'max': 4000803.8159729224, 'min': 2523621.0522673395} best=2523621.0522673395
19: neval=737{'avg': 2553081.2287945873, 'max': 4016451.834934219, 'min': 2523621.0522673395} best=2523621.0522673395
20: neval=722{'avg': 2548136.1921730465, 'max': 4425970.315927434, 'min': 2516819.155878645} best=2516819.155878645
21: neval=753{'avg': 2538234.588225441, 'max': 3787261.385735435, 'min': 2516510.255426365} best=2516510.255426365
22: neval=765{'avg': 2530393.3668157416, 'max': 3205542.954136854, 'min': 2515776.854203793} best=2515776.854203793
23: neval=754{'avg': 2527521.464994606, 'max': 4343542.768332736, 'min': 2515776.854203793} best=2515776.854203793
24: neval=767{'avg': 2522557.438587803, 'max': 3239548.0696971896, 'min': 2515776.854203793} best=2515776.854203793
25: neval=752{'avg': 2521075.9790566736, 'max': 3341055.5851119086, 'min': 2515776.854203793} best=2515776.854203793
26: neval=750{'avg': 2521801.4537983797, 'max': 4466441.808442896, 'min': 2515776.854203793} best=2515776.854203793
27: neval=771{'avg': 2520901.0024218317, 'max': 3416715.171206626, 'min': 2515776.854203793} best=2515776.854203793
28: neval=738{'avg': 2520084.8149931584, 'max': 3360356.1798176276, 'min': 2515776.854203793} best=2515776.854203793
29: neval=753{'avg': 2521624.764580471, 'max': 4047846.4659626344, 'min': 2515776.854203793} best=2515776.854203793
30: neval=743{'avg': 2521212.897123036, 'max': 3457970.962453611, 'min': 2515776.854203793} best=2515776.854203793
31: neval=743{'avg': 2518568.070913117, 'max': 3208105.27714117, 'min': 2515776.854203793} best=2515776.854203793
32: neval=740{'avg': 2518645.9965729984, 'max': 3239088.011542867, 'min': 2515776.854203793} best=2515776.854203793
33: neval=782{'avg': 2518263.7082582014, 'max': 3413448.1320415386, 'min': 2515776.854203793} best=2515776.854203793
34: neval=736{'avg': 2516863.2603369253, 'max': 2928827.113665007, 'min': 2515776.854203793} best=2515776.854203793
35: neval=751{'avg': 2517719.521766419, 'max': 3443456.3193944725, 'min': 2515776.854203793} best=2515776.854203793
36: neval=755{'avg': 2521903.2415745137, 'max': 3461192.230273884, 'min': 2515776.854203793} best=2515776.854203793
37: neval=739{'avg': 2517474.6567001194, 'max': 3070324.3126243316, 'min': 2515776.854203793} best=2515776.854203793
38: neval=738{'avg': 2519378.780981723, 'max': 3107478.9928568043, 'min': 2515776.854203793} best=2515776.854203793
39: neval=775{'avg': 2519995.8826322323, 'max': 3720389.3759624786, 'min': 2515776.854203793} best=2515776.854203793
40: neval=735{'avg': 2518909.109348838, 'max': 3110585.7601014487, 'min': 2515776.854203793} best=2515776.854203793
41: neval=755{'avg': 2519829.706775173, 'max': 3968630.7777569564, 'min': 2515776.854203793} best=2515776.854203793
42: neval=741{'avg': 2519389.8512324756, 'max': 3421206.613085418, 'min': 2515776.854203793} best=2515776.854203793
43: neval=741{'avg': 2519992.965993738, 'max': 3476708.211504643, 'min': 2515776.854203793} best=2515776.854203793
44: neval=774{'avg': 2516735.6120906174, 'max': 2852011.5051655197, 'min': 2515776.854203793} best=2515776.854203793
45: neval=769{'avg': 2518886.458228669, 'max': 3676314.47303894, 'min': 2515776.854203793} best=2515776.854203793
46: neval=744{'avg': 2518855.205919642, 'max': 3483536.851585069, 'min': 2515776.854203793} best=2515776.854203793
47: neval=724{'avg': 2522400.0053965854, 'max': 3938767.149069169, 'min': 2515776.854203793} best=2515776.854203793
48: neval=768{'avg': 2519108.6830218155, 'max': 3884793.997923504, 'min': 2515776.854203793} best=2515776.854203793
49: neval=729{'avg': 2521623.011225971, 'max': 4024065.903948056, 'min': 2515776.854203793} best=2515776.854203793
50: neval=746{'avg': 2522193.1739862757, 'max': 3678469.616058726, 'min': 2515776.854203793} best=2515776.854203793
51: neval=737{'avg': 2520840.520447937, 'max': 3625137.4674463607, 'min': 2515776.854203793} best=2515776.854203793
52: neval=759{'avg': 2520274.8337888136, 'max': 3353788.310323676, 'min': 2515776.854203793} best=2515776.854203793
53: neval=753{'avg': 2518314.3585130754, 'max': 3067977.2582180668, 'min': 2515776.854203793} best=2515776.854203793
54: neval=753{'avg': 2520542.502856832, 'max': 3737130.591286581, 'min': 2515776.854203793} best=2515776.854203793
55: neval=741{'avg': 2519854.81637439, 'max': 3282437.6531104827, 'min': 2515776.854203793} best=2515776.854203793
56: neval=754{'avg': 2518729.721778933, 'max': 3452272.3074673107, 'min': 2515776.854203793} best=2515776.854203793
57: neval=727{'avg': 2517340.944463763, 'max': 3611600.161895203, 'min': 2515776.854203793} best=2515776.854203793
58: neval=761{'avg': 2518892.561172753, 'max': 3170599.954882433, 'min': 2515776.854203793} best=2515776.854203793
59: neval=755{'avg': 2521898.0438321657, 'max': 3451308.1804952035, 'min': 2515776.854203793} best=2515776.854203793
60: neval=741{'avg': 2519975.9273773935, 'max': 3121183.7003285475, 'min': 2515776.854203793} best=2515776.854203793
61: neval=776{'avg': 2521902.2825426073, 'max': 3602133.9084400265, 'min': 2515776.854203793} best=2515776.854203793
62: neval=773{'avg': 2521150.7355987267, 'max': 3420327.5059740017, 'min': 2515776.854203793} best=2515776.854203793
63: neval=774{'avg': 2520731.7664894406, 'max': 3722860.907499866, 'min': 2515776.854203793} best=2515776.854203793
64: neval=769{'avg': 2518135.199769059, 'max': 3001955.3537143418, 'min': 2515776.854203793} best=2515776.854203793
65: neval=781{'avg': 2520284.422204811, 'max': 3866370.8246388626, 'min': 2515776.854203793} best=2515776.854203793
66: neval=758{'avg': 2521339.705432178, 'max': 3579845.9625841477, 'min': 2515776.854203793} best=2515776.854203793
67: neval=751{'avg': 2519325.180762863, 'max': 3098701.473137199, 'min': 2515776.854203793} best=2515776.854203793
68: neval=748{'avg': 2519547.400057388, 'max': 3137743.0914109005, 'min': 2515776.854203793} best=2515776.854203793
69: neval=755{'avg': 2518454.1151828766, 'max': 3342853.1253265445, 'min': 2515776.854203793} best=2515776.854203793
70: neval=741{'avg': 2520959.4530215533, 'max': 4039332.003604711, 'min': 2515776.854203793} best=2515776.854203793
71: neval=755{'avg': 2517066.3441766426, 'max': 3196795.6867619096, 'min': 2515776.854203793} best=2515776.854203793
72: neval=770{'avg': 2523890.9946381426, 'max': 3699922.3860661597, 'min': 2515776.854203793} best=2515776.854203793
73: neval=763{'avg': 2521748.2251772746, 'max': 3316627.4718494434, 'min': 2515776.854203793} best=2515776.854203793
74: neval=753{'avg': 2516429.983576143, 'max': 3136249.757935985, 'min': 2515776.854203793} best=2515776.854203793
75: neval=758{'avg': 2520660.3246682067, 'max': 3669820.0526904617, 'min': 2515776.854203793} best=2515776.854203793
76: neval=732{'avg': 2517432.1635707193, 'max': 3654122.479503716, 'min': 2515776.854203793} best=2515776.854203793
77: neval=754{'avg': 2517672.39291454, 'max': 3066771.1838278323, 'min': 2515776.854203793} best=2515776.854203793
78: neval=750{'avg': 2521249.4198952224, 'max': 4189753.95789161, 'min': 2515776.854203793} best=2515776.854203793
79: neval=771{'avg': 2518139.261319275, 'max': 3780391.7597059, 'min': 2515776.854203793} best=2515776.854203793
