局----------------------  実行情報  ----------------------
実行時間＝1625秒
個体数＝850
合計世代数＝100
===============================
Total cost: -128059.70205507867
===============================
------------------------  前提  ------------------------

waste=kanen

ごみ量27位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277)

焼却施設数: 7
中継施設数: 10

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='kanen'
unit ='t/year'

inc_size= [777018, 107552, 41711, 8168, 5428, 877, 342]
inc_facility = ['札幌市', '釧路市', '北見市', '中標津町', '根室市', '標津町', '羅臼町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['枝幸町', '北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町', '大空町', '足寄町', '陸別町'], ['本別町', '浦幌町', '釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糠町'], ['浜中町', '根室市'], ['弟子屈町', '別海町', '中標津町'], ['清里町', '斜里町', '標津町'], ['羅臼町']]

trans_size=[83618, 80858, 61088, 54657, 34892, 32045, 31874, 17415, 16543, 8982]
trans_facility = ['函館市', '旭川市', '帯広市', '苫小牧市', '千歳市', '小樽市', '室蘭市', '豊浦町', '滝川市', '天塩町']
trans_blocks = [['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町'], ['由仁町', '千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['苫小牧市', '白老町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['室蘭市', '登別市'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['島牧村', '寿都町', '黒松内町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '八雲町', '長万部町', '今金町', 'せたな町'], ['旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['美深町', '音威子府村', '中川町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '豊富町', '幌延町'], ['様似町', 'えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町']]

arrows = [[['札幌市'], ['小樽市', '滝川市', '函館市', '室蘭市', '苫小牧市', '天塩町', '旭川市', '豊浦町', '千歳市']], [['釧路市'], ['帯広市']]]


---------------------  エネルギー情報  ---------------------
[27902.983570854172, 221284.71403425818, -403051.2764821088, 25803.876821917806]

EL_direct: {'札幌市': 14533.605841625, '釧路市': 1843.3429137500002, '北見市': 10174.056791708335, '中標津町': 870.1705786041667, '根室市': 324.53426091666677, '標津町': 157.27318425, '羅臼町': 0.0}
ED_inc: {'札幌市': -527154.2459262894, '釧路市': 47650.082214031674, '北見市': 42963.4499484911, '中標津町': 16666.56662075765, '根室市': 12450.273615159078, '標津町': 3002.244239956554, '羅臼町': 1370.3528057844808}

EL_indirect: {'函館市': 82574.7988576593, '旭川市': 38310.17933936049, '帯広市': 28067.0934494145, '苫小牧市': 17254.181109919005, '千歳市': 5788.847229251666, '小樽市': 5947.0408341825005, '室蘭市': 14137.254320284334, '豊浦町': 10840.559320391669, '滝川市': 6532.673770146334, '天塩町': 11832.085803648504}
ED_trans: {'函館市': 5113.297972602739, '旭川市': 4944.522082191781, '帯広市': 3735.5730410958904, '苫小牧市': 3342.31298630137, '千歳市': 2133.669698630137, '小樽市': 1959.5736986301372, '室蘭市': 1949.1169315068496, '豊浦町': 1064.9391780821918, '滝川市': 1011.6157808219178, '天塩町': 549.2554520547945}

----------------------  輸送情報  ----------------------

direct 札幌市(1140/2129) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(989/2129) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
滝川市(16543) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町
函館市(83618) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
室蘭市(31874) → receive from: 室蘭市, 登別市
苫小牧市(54657) → receive from: 苫小牧市, 白老町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
天塩町(8982) → receive from: 美深町, 音威子府村, 中川町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 豊富町, 幌延町
旭川市(80858) → receive from: 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
豊浦町(17415) → receive from: 島牧村, 寿都町, 黒松内町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 八雲町, 長万部町, 今金町, せたな町
千歳市(34892) → receive from: 由仁町, 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 釧路市(127/295) t/day → receive from: 本別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糠町
indirect 釧路市(167/295) t/day → receive from: 中継施設＝ 帯広市(61088) → receive from: 様似町, えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町
direct 北見市(114/114) t/day → receive from: 枝幸町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 足寄町, 陸別町
direct 中標津町(22/22) t/day → receive from: 弟子屈町, 別海町, 中標津町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 標津町(2/2) t/day → receive from: 清里町, 斜里町, 標津町
direct 羅臼町(1/1) t/day → receive from: 羅臼町

----------------------  遺伝情報  ----------------------

個体数＝850
世代数＝100
0: neval=850{'avg': 166916.3393030225, 'max': 345435.4229273448, 'min': -26921.29323236016} best=-26921.29323236016
1: neval=668{'avg': 111172.04856692647, 'max': 303597.1142088137, 'min': -41592.92839476673} best=-41592.92839476673
2: neval=652{'avg': 73413.01378843277, 'max': 288098.98240255076, 'min': -42497.2664466853} best=-42497.2664466853
3: neval=658{'avg': 41300.9622694861, 'max': 269000.09259826434, 'min': -65297.24155947055} best=-65297.24155947055
4: neval=670{'avg': 11103.3196457116, 'max': 301626.110252091, 'min': -65217.24305254634} best=-65297.24155947055
5: neval=657{'avg': -9460.28475478758, 'max': 238773.9965159424, 'min': -75839.8215330756} best=-75839.8215330756
6: neval=664{'avg': -32276.622916019656, 'max': 154584.40300640234, 'min': -80944.78532145947} best=-80944.78532145947
7: neval=667{'avg': -44763.51486167098, 'max': 220032.07372215507, 'min': -87488.26511346208} best=-87488.26511346208
8: neval=708{'avg': -55167.31994823477, 'max': 344110.068109537, 'min': -86051.49422290982} best=-87488.26511346208
9: neval=677{'avg': -63064.76978456434, 'max': -5008.216690221867, 'min': -91323.00081447513} best=-91323.00081447513
10: neval=654{'avg': -68537.37755885272, 'max': 63139.77643316376, 'min': -92848.33344706515} best=-92848.33344706515
11: neval=690{'avg': -72934.22732611337, 'max': 81667.49382593433, 'min': -99783.78601782562} best=-99783.78601782562
12: neval=664{'avg': -77721.798932413, 'max': 64310.191256016406, 'min': -100603.74321195732} best=-100603.74321195732
13: neval=665{'avg': -80920.26566192704, 'max': 35702.05170101386, 'min': -100603.74321195732} best=-100603.74321195732
14: neval=714{'avg': -84069.69369586745, 'max': 9215.8125733345, 'min': -104546.04627463967} best=-104546.04627463967
15: neval=651{'avg': -87409.78229349044, 'max': 41399.16503236226, 'min': -104546.04627463967} best=-104546.04627463967
16: neval=667{'avg': -90649.34835056774, 'max': 9086.68577772388, 'min': -104546.04627463967} best=-104546.04627463967
17: neval=661{'avg': -92181.46791711083, 'max': 214906.05810054787, 'min': -104546.04627463967} best=-104546.04627463967
18: neval=664{'avg': -94988.59688284727, 'max': 142048.77461042104, 'min': -104546.04627463967} best=-104546.04627463967
19: neval=692{'avg': -96526.0721652674, 'max': 140512.3569200571, 'min': -104546.04627463967} best=-104546.04627463967
20: neval=648{'avg': -98182.1670782971, 'max': 58473.52816634574, 'min': -108031.14564134473} best=-108031.14564134473
21: neval=681{'avg': -98494.84088383063, 'max': 146309.25466296685, 'min': -109777.98267485548} best=-109777.98267485548
22: neval=687{'avg': -100804.35862445775, 'max': 47152.66322274221, 'min': -111497.52520098744} best=-111497.52520098744
23: neval=664{'avg': -102223.8280537741, 'max': 6931.727514901046, 'min': -115102.0339887785} best=-115102.0339887785
24: neval=683{'avg': -104179.14391254731, 'max': 100344.61492664643, 'min': -115102.0339887785} best=-115102.0339887785
25: neval=658{'avg': -105912.88993582218, 'max': 56691.247393778685, 'min': -117522.80381337517} best=-117522.80381337517
26: neval=670{'avg': -108529.45015340518, 'max': 70721.2867640206, 'min': -117522.80381337517} best=-117522.80381337517
27: neval=683{'avg': -108505.65433753762, 'max': 157681.24516659728, 'min': -118827.9260787333} best=-118827.9260787333
28: neval=669{'avg': -111295.92541425952, 'max': 72674.9556446439, 'min': -120789.71042134668} best=-120789.71042134668
29: neval=693{'avg': -112434.46162779658, 'max': 50584.6535283843, 'min': -120789.71042134668} best=-120789.71042134668
30: neval=663{'avg': -114216.42713527166, 'max': 7734.43373515633, 'min': -120789.71042134668} best=-120789.71042134668
31: neval=647{'avg': -114779.31169519594, 'max': 73847.3228303093, 'min': -120789.71042134668} best=-120789.71042134668
32: neval=674{'avg': -115774.72320490623, 'max': 13208.719940532555, 'min': -120789.71042134668} best=-120789.71042134668
33: neval=674{'avg': -116147.73227492992, 'max': 19146.933389859107, 'min': -120789.71042134668} best=-120789.71042134668
34: neval=681{'avg': -116447.7945433595, 'max': 35164.812186829935, 'min': -120789.71042134668} best=-120789.71042134668
35: neval=671{'avg': -116326.53802864428, 'max': 45254.064441327704, 'min': -120789.71042134668} best=-120789.71042134668
36: neval=654{'avg': -115912.17000246719, 'max': 42128.215276412084, 'min': -120789.71042134668} best=-120789.71042134668
37: neval=663{'avg': -116121.67396565013, 'max': 44479.41927357046, 'min': -120789.71042134668} best=-120789.71042134668
38: neval=656{'avg': -116346.0887119951, 'max': 48951.97295023982, 'min': -124551.02156930431} best=-124551.02156930431
39: neval=696{'avg': -116297.10811373925, 'max': 197116.25140784445, 'min': -124551.02156930431} best=-124551.02156930431
40: neval=672{'avg': -117070.52797102398, 'max': 155361.1822788358, 'min': -124551.02156930431} best=-124551.02156930431
41: neval=659{'avg': -117947.68547414283, 'max': 38273.415433474496, 'min': -124551.02156930431} best=-124551.02156930431
42: neval=683{'avg': -119232.82044660528, 'max': -18252.000595820624, 'min': -124551.02156930431} best=-124551.02156930431
43: neval=686{'avg': -120243.62236844312, 'max': 43865.384460076646, 'min': -124551.02156930431} best=-124551.02156930431
44: neval=678{'avg': -120266.02473245542, 'max': 246848.64935072337, 'min': -124551.02156930431} best=-124551.02156930431
45: neval=653{'avg': -121138.20981071153, 'max': 13302.433393829146, 'min': -124551.02156930431} best=-124551.02156930431
46: neval=698{'avg': -121160.93584608797, 'max': 16339.697375946278, 'min': -124551.02156930431} best=-124551.02156930431
47: neval=657{'avg': -121653.06569658143, 'max': 28548.550182910203, 'min': -124551.02156930431} best=-124551.02156930431
48: neval=666{'avg': -122774.80425011227, 'max': 54661.06179630187, 'min': -124551.02156930431} best=-124551.02156930431
49: neval=664{'avg': -123921.56525299927, 'max': 141118.15588289697, 'min': -124551.02156930431} best=-124551.02156930431
50: neval=681{'avg': -124078.3053591488, 'max': -16502.90282167495, 'min': -124551.02156930431} best=-124551.02156930431
51: neval=649{'avg': -123976.6351521144, 'max': 16212.926531890229, 'min': -124551.02156930431} best=-124551.02156930431
52: neval=672{'avg': -124357.92790466882, 'max': -44572.23686134031, 'min': -124551.02156930431} best=-124551.02156930431
53: neval=662{'avg': -123856.2995780286, 'max': 30840.2398700493, 'min': -124551.02156930431} best=-124551.02156930431
54: neval=678{'avg': -123163.26313404244, 'max': 100960.73574663367, 'min': -124551.02156930431} best=-124551.02156930431
55: neval=686{'avg': -123594.10490984267, 'max': 48882.358351173316, 'min': -124551.02156930431} best=-124551.02156930431
56: neval=659{'avg': -123201.6274064472, 'max': 177427.2288941644, 'min': -124551.02156930431} best=-124551.02156930431
57: neval=656{'avg': -123697.55897936797, 'max': 144092.98895459087, 'min': -124551.02156930431} best=-124551.02156930431
58: neval=702{'avg': -124010.89466299006, 'max': 119867.05306812644, 'min': -124551.02156930431} best=-124551.02156930431
59: neval=689{'avg': -123448.92255805209, 'max': 184104.814857855, 'min': -124551.02156930431} best=-124551.02156930431
60: neval=666{'avg': -124194.32742788445, 'max': 6894.244527843701, 'min': -124551.02156930431} best=-124551.02156930431
61: neval=688{'avg': -123861.55442682651, 'max': 48565.411471250765, 'min': -124551.02156930431} best=-124551.02156930431
62: neval=649{'avg': -123806.00479591233, 'max': 87869.25154478816, 'min': -124551.02156930431} best=-124551.02156930431
63: neval=665{'avg': -124035.89125270599, 'max': 40350.12749121957, 'min': -124551.02156930431} best=-124551.02156930431
