--------------------  GAPlot_input  --------------------

inc_size= [5859, 3668, 2068, 1857, 1325, 1179, 892, 699, 634, 507, 476, 459, 377, 366, 292, 258, 229, 219, 193]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '函館市', '旭川市', '北見市', '江別市', '千歳市', '小樽市', 'むかわ町', '厚岸町', '滝川市', '標茶町', '稚内市', '中標津町']
inc_blocks = [['美唄市', '芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町'], ['札幌市', '石狩市'], ['夕張市', '岩見沢市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '江別市', '北広島市', '当別町', '新篠津村'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['苫小牧市', '白老町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['厚真町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '網走市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['厚岸町', '浜中町'], ['標茶町', '弟子屈町'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[67, 63, 35, 22, 21, 16, 16, 9]
trans_facility = ['根室市', '紋別市', '枝幸町', '羽幌町', '浦河町', '浜頓別町', '様似町', '遠別町']
trans_blocks = [['浦河町'], ['様似町', 'えりも町'], ['小平町', '苫前町', '羽幌町', '初山別村'], ['中川町', '遠別町', '天塩町'], ['浜頓別町', '中頓別町'], ['美深町', '音威子府村', '枝幸町'], ['紋別市', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['根室市']]

arrows = [[['滝川市'], ['羽幌町']], [['むかわ町'], ['浦河町', '様似町']], [['稚内市'], ['浜頓別町', '枝幸町', '遠別町']], [['北見市'], ['紋別市']], [['厚岸町'], ['根室市']]]

----------------------  実行情報  ----------------------
実行時間＝1833秒
個体数＝1350
合計世代数＝524
------------------------  前提  ------------------------

waste=sanpai

ごみ量37位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477)

焼却施設数: 19
中継施設数: 8

輸送単価＝ 1000 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 236948.415, '釧路市': 233846.43580000004, '札幌市': 39898.1877, '室蘭市': 0.0, '伊達市': 463557.84270000004, '登別市': 0.0, '帯広市': 352574.4092, '函館市': 418910.4472, '旭川市': 410320.6278, '北見市': 295988.3922, '江別市': 243232.31530000005, '千歳市': 155305.29760000002, '小樽市': 207952.98919999995, 'むかわ町': 219851.07799999998, '厚岸町': 114336.315, '滝川市': 194005.81219999996, '標茶町': 101665.95, '稚内市': 54793.075999999994, '中標津町': 133659.0312}
IC_inc: {'苫小牧市': 749620.1295337001, '釧路市': 469319.01800460217, '札幌市': 264632.9914639851, '室蘭市': 237559.42226609756, '伊達市': 169503.21666199193, '登別市': 150846.66981248945, '帯広市': 114446.42852177891, '函館市': 96017.17383615748, '旭川市': 89436.7801063066, '北見市': 76159.22633868283, '江別市': 72714.06657214632, '千歳市': 70819.64442612199, '小樽市': 61514.304521907994, 'むかわ町': 60151.22165291724, '厚岸町': 51159.632380282615, '滝川市': 46754.81850408827, '標茶町': 42979.25355882733, '稚内市': 41626.031524859834, '中標津町': 37939.3992019562}
OC_inc: {'苫小牧市': 313880.8600380832, '釧路市': 196513.20875701046, '札幌市': 110807.09773206827, '室蘭市': 99470.85574851908, '伊達市': 70974.3686554721, '登別市': 63162.501364628006, '帯広市': 47806.64333177938, '函館市': 37473.80084843144, '旭川市': 33959.70087266814, '北見市': 44005.53296480329, '江別市': 47301.92564485284, '千歳市': 48918.0566852028, '小樽市': 54793.77780014489, 'むかわ町': 55361.8583331192, '厚岸町': 57184.342249211644, '滝川市': 56830.946841622484, '標茶町': 55858.929907376376, '稚内市': 55357.98399610282, '中標津町': 53579.21425801045}

TC_indirect: {'根室市': 37930.53827999999, '紋別市': 75799.32546000001, '枝幸町': 42669.876280000004, '羽幌町': 27739.6305, '浦河町': 14741.236820000002, '浜頓別町': 12354.30202, '様似町': 19875.535120000004, '遠別町': 11008.790399999998}
IC_trans: {'根室市': 2475.215743526457, '紋別市': 2348.222330826181, '枝幸町': 1430.4582109715063, '羽幌町': 958.7400846224489, '浦河町': 940.7913716491121, '浜頓別町': 726.5633823534049, '様似町': 721.3163959728987, '遠別町': 478.22498126505155}
OC_trans: {'根室市': 149421.6569499996, '紋別市': 140919.59767355074, '枝幸町': 79306.86959476679, '羽幌町': 49564.114612617086, '浦河町': 48851.524162613765, '浜頓別町': 36104.518163357214, '様似町': 35401.00126854625, '遠別町': 22643.584727355414}

=============================
Total cost: 9097699.291552002
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(5859/5859) t/day → receive from: 苫小牧市, 白老町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1325/1325) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 旭川市(634/634) t/day → receive from: 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
direct 北見市(444/507) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
indirect 北見市(63/507) t/day → receive from: 中継施設＝ 紋別市(23026) → receive from: 紋別市, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
direct 江別市(476/476) t/day → receive from: 夕張市, 岩見沢市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 江別市, 北広島市, 当別町, 新篠津村
direct 千歳市(459/459) t/day → receive from: 千歳市, 恵庭市, 安平町, 占冠村
direct 小樽市(377/377) t/day → receive from: 小樽市, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct むかわ町(329/366) t/day → receive from: 厚真町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町
indirect むかわ町(37/366) t/day → receive from: 中継施設＝ 浦河町(7841) → receive from: 浦河町
                                                    　　　様似町(5701) → receive from: 様似町, えりも町
direct 厚岸町(225/292) t/day → receive from: 厚岸町, 浜中町
indirect 厚岸町(67/292) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
direct 滝川市(236/258) t/day → receive from: 美唄市, 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町
indirect 滝川市(22/258) t/day → receive from: 中継施設＝ 羽幌町(8020) → receive from: 小平町, 苫前町, 羽幌町, 初山別村
direct 標茶町(229/229) t/day → receive from: 標茶町, 弟子屈町
direct 稚内市(159/219) t/day → receive from: 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(61/219) t/day → receive from: 中継施設＝ 浜頓別町(5751) → receive from: 浜頓別町, 中頓別町
                                                    　　　枝幸町(12893) → receive from: 美深町, 音威子府村, 枝幸町
                                                    　　　遠別町(3463) → receive from: 中川町, 遠別町, 天塩町
direct 中標津町(193/193) t/day → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町

----------------------  遺伝情報  ----------------------

個体数＝1350
世代数＝1000
0: neval=1350{'avg': 20207174.752975024, 'max': 37416284.60492927, 'min': 11868366.485136516} best=11868366.485136516
1: neval=1089{'avg': 16947825.513830308, 'max': 27027486.991596907, 'min': 11920084.646239318} best=11868366.485136516
2: neval=1070{'avg': 15117644.589275105, 'max': 24338735.04490612, 'min': 11605033.125403043} best=11605033.125403043
3: neval=1059{'avg': 14020820.472239392, 'max': 23151191.814663574, 'min': 11008437.313576018} best=11008437.313576018
4: neval=1079{'avg': 13261140.404786423, 'max': 23081823.979002062, 'min': 10931653.948331475} best=10931653.948331475
5: neval=1087{'avg': 12667664.67352793, 'max': 22590052.89116463, 'min': 10722841.865337878} best=10722841.865337878
6: neval=1090{'avg': 12149385.596190944, 'max': 20540046.213243738, 'min': 10290165.53963372} best=10290165.53963372
7: neval=1080{'avg': 11678104.980898848, 'max': 20954721.77400465, 'min': 10133110.388545783} best=10133110.388545783
8: neval=1057{'avg': 11278030.371783897, 'max': 15841657.973254502, 'min': 10066978.851633424} best=10066978.851633424
9: neval=1043{'avg': 11022060.667425163, 'max': 18464448.380584788, 'min': 10032003.96444262} best=10032003.96444262
10: neval=1081{'avg': 10786206.44642137, 'max': 21170148.195991095, 'min': 9798466.630583871} best=9798466.630583871
11: neval=1056{'avg': 10494080.048443394, 'max': 14380253.904503206, 'min': 9795123.72513058} best=9795123.72513058
12: neval=1071{'avg': 10298609.133351382, 'max': 15699656.972228905, 'min': 9527684.507424723} best=9527684.507424723
13: neval=1061{'avg': 10139022.070076207, 'max': 17828125.142042667, 'min': 9524880.706718495} best=9524880.706718495
14: neval=1064{'avg': 10000421.443532404, 'max': 14886278.741976723, 'min': 9445465.177686837} best=9445465.177686837
15: neval=1085{'avg': 9896171.78336276, 'max': 20474788.968940105, 'min': 9400977.60793883} best=9400977.60793883
16: neval=1039{'avg': 9767421.090771245, 'max': 13876763.753700355, 'min': 9428537.311709981} best=9400977.60793883
17: neval=1026{'avg': 9695112.1725587, 'max': 19014130.646930303, 'min': 9402603.04277969} best=9400977.60793883
18: neval=1080{'avg': 9652874.617335472, 'max': 23564615.438884664, 'min': 9377713.693073759} best=9377713.693073759
19: neval=1066{'avg': 9590399.416317964, 'max': 21879257.36929046, 'min': 9339826.106502129} best=9339826.106502129
20: neval=1057{'avg': 9529630.869673884, 'max': 18655243.820391435, 'min': 9277040.245563418} best=9277040.245563418
21: neval=1090{'avg': 9503620.476306558, 'max': 22099263.075913787, 'min': 9246267.160634715} best=9246267.160634715
22: neval=1073{'avg': 9425712.847620498, 'max': 17834594.660153504, 'min': 9246267.160634715} best=9246267.160634715
23: neval=1045{'avg': 9368556.9605425, 'max': 11478240.082764687, 'min': 9204622.46625637} best=9204622.46625637
24: neval=1073{'avg': 9360840.184717322, 'max': 18205737.779676985, 'min': 9221144.757332565} best=9204622.46625637
25: neval=1074{'avg': 9347058.757796487, 'max': 17852228.126587953, 'min': 9220370.434659904} best=9204622.46625637
26: neval=1087{'avg': 9329099.289153669, 'max': 21516375.993277095, 'min': 9205581.693623377} best=9204622.46625637
27: neval=1030{'avg': 9301590.361542951, 'max': 18121277.00540799, 'min': 9205084.572339106} best=9204622.46625637
28: neval=1071{'avg': 9313387.284998247, 'max': 17526827.678613406, 'min': 9187706.371302377} best=9187706.371302377
29: neval=1067{'avg': 9290941.644640084, 'max': 17396338.67819187, 'min': 9159730.096011793} best=9159730.096011793
30: neval=1066{'avg': 9259446.404801331, 'max': 17109169.218156148, 'min': 9159730.096011793} best=9159730.096011793
31: neval=1058{'avg': 9279753.627579786, 'max': 21736828.65209866, 'min': 9159730.096011793} best=9159730.096011793
32: neval=1054{'avg': 9236936.00694378, 'max': 18323490.885645594, 'min': 9159347.918944027} best=9159347.918944027
33: neval=1085{'avg': 9211756.403323825, 'max': 16368885.400385471, 'min': 9149847.359660512} best=9149847.359660512
34: neval=1070{'avg': 9201358.696700767, 'max': 19979491.729233593, 'min': 9149847.359660512} best=9149847.359660512
35: neval=1069{'avg': 9209322.37432176, 'max': 19457949.072566047, 'min': 9137223.635260511} best=9137223.635260511
36: neval=1049{'avg': 9190456.289180662, 'max': 22207878.03277561, 'min': 9131279.084990256} best=9131279.084990256
37: neval=1055{'avg': 9195752.722282467, 'max': 17184830.92839299, 'min': 9135420.30173048} best=9131279.084990256
38: neval=1056{'avg': 9173786.425093764, 'max': 15995649.869576802, 'min': 9131279.084990256} best=9131279.084990256
39: neval=1078{'avg': 9194854.366159696, 'max': 18596476.025267467, 'min': 9131279.084990256} best=9131279.084990256
40: neval=1071{'avg': 9179102.559195912, 'max': 21230349.394111905, 'min': 9131279.084990256} best=9131279.084990256
41: neval=1081{'avg': 9160831.845955709, 'max': 15457726.272707531, 'min': 9131279.084990256} best=9131279.084990256
42: neval=1084{'avg': 9156713.216083504, 'max': 16971945.211426523, 'min': 9131279.084990256} best=9131279.084990256
43: neval=1033{'avg': 9152507.157744737, 'max': 13911287.935185697, 'min': 9131279.084990256} best=9131279.084990256
44: neval=1058{'avg': 9147098.703562211, 'max': 19174722.675164565, 'min': 9131279.084990256} best=9131279.084990256
45: neval=1051{'avg': 9159224.79041055, 'max': 19955221.616523445, 'min': 9131279.084990256} best=9131279.084990256
46: neval=1061{'avg': 9153993.204609184, 'max': 16983733.829083823, 'min': 9131279.084990256} best=9131279.084990256
47: neval=1063{'avg': 9160462.601479746, 'max': 13682475.657639347, 'min': 9131279.084990256} best=9131279.084990256
48: neval=1061{'avg': 9166060.869687837, 'max': 15450550.65848971, 'min': 9131279.084990256} best=9131279.084990256
49: neval=1067{'avg': 9164079.452543741, 'max': 17467784.247171357, 'min': 9131279.084990256} best=9131279.084990256
50: neval=1059{'avg': 9176844.424407084, 'max': 15421147.33157333, 'min': 9131279.084990256} best=9131279.084990256
51: neval=1076{'avg': 9176805.647754023, 'max': 22686045.222260624, 'min': 9131279.084990256} best=9131279.084990256
52: neval=1079{'avg': 9175670.219570072, 'max': 18468285.129565757, 'min': 9131279.084990256} best=9131279.084990256
53: neval=1065{'avg': 9158846.499105182, 'max': 18532170.06083255, 'min': 9131279.084990256} best=9131279.084990256
54: neval=1048{'avg': 9181395.499996256, 'max': 17718504.451724753, 'min': 9131279.084990256} best=9131279.084990256
55: neval=1063{'avg': 9164448.927871473, 'max': 16333170.379297744, 'min': 9131279.084990256} best=9131279.084990256
56: neval=1057{'avg': 9172868.442902977, 'max': 16612381.499484131, 'min': 9131279.084990256} best=9131279.084990256
57: neval=1069{'avg': 9168082.06484964, 'max': 16611896.696225725, 'min': 9131279.084990256} best=9131279.084990256
58: neval=1059{'avg': 9173961.969173403, 'max': 16852032.21515191, 'min': 9131279.084990256} best=9131279.084990256
59: neval=1068{'avg': 9188465.364020789, 'max': 17672756.94017726, 'min': 9131279.084990256} best=9131279.084990256
60: neval=1014{'avg': 9174446.100786597, 'max': 19986801.522116497, 'min': 9131279.084990256} best=9131279.084990256
61: neval=1063{'avg': 9175383.616017357, 'max': 20218273.85462987, 'min': 9131279.084990256} best=9131279.084990256
62: neval=1055{'avg': 9156634.788961548, 'max': 15078236.502639005, 'min': 9131279.084990256} best=9131279.084990256
63: neval=1064{'avg': 9177897.277598798, 'max': 18246668.81209775, 'min': 9131279.084990256} best=9131279.084990256
64: neval=1041{'avg': 9151331.614932964, 'max': 15528697.734331796, 'min': 9131279.084990256} best=9131279.084990256
65: neval=1079{'avg': 9151399.447874775, 'max': 16840023.409578033, 'min': 9131279.084990256} best=9131279.084990256
66: neval=1094{'avg': 9157944.668005811, 'max': 17622426.39862343, 'min': 9131279.084990256} best=9131279.084990256
67: neval=1104{'avg': 9179592.153422657, 'max': 18200146.94755663, 'min': 9131279.084990256} best=9131279.084990256
68: neval=1060{'avg': 9164941.539120063, 'max': 18060954.0244339, 'min': 9131279.084990256} best=9131279.084990256
69: neval=1071{'avg': 9145917.340156114, 'max': 15923425.293670328, 'min': 9111489.773570577} best=9111489.773570577
70: neval=1016{'avg': 9149164.63662087, 'max': 16358587.88152404, 'min': 9111489.773570577} best=9111489.773570577
71: neval=1034{'avg': 9167578.829357905, 'max': 15998466.995560315, 'min': 9111489.773570577} best=9111489.773570577
72: neval=1060{'avg': 9165967.3635607, 'max': 15998466.995560315, 'min': 9111489.773570577} best=9111489.773570577
73: neval=1046{'avg': 9147761.81476814, 'max': 13485712.722588811, 'min': 9111489.773570577} best=9111489.773570577
74: neval=1068{'avg': 9166509.02911502, 'max': 18434208.76841286, 'min': 9111489.773570577} best=9111489.773570577
75: neval=1058{'avg': 9160602.851423964, 'max': 19566902.752671123, 'min': 9111489.773570577} best=9111489.773570577
76: neval=1112{'avg': 9148087.14108, 'max': 16648884.271819446, 'min': 9111489.773570577} best=9111489.773570577
77: neval=1019{'avg': 9148022.42195395, 'max': 19736036.63611426, 'min': 9111489.773570577} best=9111489.773570577
78: neval=1087{'avg': 9121010.913392087, 'max': 14517879.051484754, 'min': 9111489.773570577} best=9111489.773570577
79: neval=1044{'avg': 9163472.961194232, 'max': 19567494.18508579, 'min': 9111489.773570577} best=9111489.773570577
80: neval=1053{'avg': 9134571.345672492, 'max': 16982112.872877076, 'min': 9111489.773570577} best=9111489.773570577
81: neval=1065{'avg': 9147831.545360431, 'max': 15356243.887851, 'min': 9111489.773570577} best=9111489.773570577
82: neval=1053{'avg': 9137521.097228726, 'max': 18501025.504913405, 'min': 9111489.773570577} best=9111489.773570577
