--------------------  GAPlot_input  --------------------

inc_size= [6566, 4360, 4349, 3018, 1101, 910, 736, 518]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '旭川市', '帯広市', '函館市', '北見市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '西興部村'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[127, 57, 40, 32, 27]
trans_facility = ['稚内市', '留萌市', '枝幸町', '幌延町', '浜頓別町']
trans_blocks = [['北竜町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['稚内市'], ['猿払村', '浜頓別町', '中頓別町'], ['音威子府村', '枝幸町', '興部町', '雄武町'], ['中川町', '初山別村', '遠別町', '天塩町', '豊富町', '幌延町']]

arrows = [[['旭川市'], ['留萌市', '稚内市', '浜頓別町', '枝幸町', '幌延町']]]

----------------------  実行情報  ----------------------
実行時間＝164秒
個体数＝650
合計世代数＝154
------------------------  前提  ------------------------

waste=sanpai

ごみ量23位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881)

焼却施設数: 8
中継施設数: 5

輸送単価＝ 1000 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 1294758.6865, '釧路市': 2129269.1816000002, '室蘭市': 2405762.3396, '札幌市': 1367702.9187999999, '旭川市': 773120.1359000002, '帯広市': 432940.4258000001, '函館市': 581396.469, '北見市': 526569.5921}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 557815.7122653376, '室蘭市': 556456.9859056548, '札幌市': 386092.1207936888, '旭川市': 140894.94570902418, '帯広市': 116474.32828876263, '函館市': 99570.97674578993, '北見市': 77337.35414088989}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 233568.53506256978, '室蘭市': 232999.60930733572, '札幌市': 161664.45130553615, '旭川市': 58995.51651804915, '帯広市': 48770.11821757823, '函館市': 39411.17211864153, '北見市': 42773.32642019491}

TC_indirect: {'稚内市': 225964.31312000004, '留萌市': 72938.97534, '枝幸町': 72293.90366, '幌延町': 64842.256180000004, '浜頓別町': 55025.87482}
IC_trans: {'稚内市': 4302.823313780405, '留萌市': 2161.1136626438624, '枝幸町': 1593.4425904626992, '幌延町': 1299.3012579340111, '浜頓別町': 1152.7975424029214}
OC_trans: {'稚内市': 280451.5583332065, '留萌市': 127470.55308180678, '枝幸町': 89929.67875195021, '幌延町': 70809.52250958457, '浜頓別町': 62302.539093819505}

==============================
Total cost: 14588701.721779278
==============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(4360/4360) t/day → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 室蘭市(4349/4349) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 札幌市(3018/3018) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(818/1101) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 西興部村
indirect 旭川市(283/1101) t/day → receive from: 中継施設＝ 留萌市(20907) → receive from: 北竜町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
                                                    　　　稚内市(46228) → receive from: 稚内市
                                                    　　　浜頓別町(9988) → receive from: 猿払村, 浜頓別町, 中頓別町
                                                    　　　枝幸町(14639) → receive from: 音威子府村, 枝幸町, 興部町, 雄武町
                                                    　　　幌延町(11509) → receive from: 中川町, 初山別村, 遠別町, 天塩町, 豊富町, 幌延町
direct 帯広市(910/910) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(736/736) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 北見市(518/518) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 大空町, 陸別町

----------------------  遺伝情報  ----------------------

個体数＝650
世代数＝1000
0: neval=650{'avg': 33365679.533616543, 'max': 48783915.609604634, 'min': 19815231.72812484} best=19815231.72812484
1: neval=516{'avg': 28945046.030853964, 'max': 43291808.85161987, 'min': 19502096.150436506} best=19502096.150436506
2: neval=528{'avg': 25864005.428731494, 'max': 41951647.70475781, 'min': 19329932.899047147} best=19329932.899047147
3: neval=517{'avg': 23529338.3692496, 'max': 37305652.08380213, 'min': 18137187.12984383} best=18137187.12984383
4: neval=540{'avg': 21886236.275047883, 'max': 35880825.09494296, 'min': 18355843.93582323} best=18137187.12984383
5: neval=530{'avg': 20719014.836856496, 'max': 26944705.312907588, 'min': 17498333.59510142} best=17498333.59510142
6: neval=509{'avg': 19812864.61494448, 'max': 28378341.607378192, 'min': 17094361.635054924} best=17094361.635054924
7: neval=512{'avg': 18894093.955306027, 'max': 26244496.00433353, 'min': 16067632.949824806} best=16067632.949824806
8: neval=504{'avg': 18161146.992272854, 'max': 26843824.964530535, 'min': 15704737.116160555} best=15704737.116160555
9: neval=507{'avg': 17494417.74228239, 'max': 29644893.056117143, 'min': 15704737.116160555} best=15704737.116160555
10: neval=501{'avg': 16993729.118999887, 'max': 21967194.464537513, 'min': 15309010.27458339} best=15309010.27458339
11: neval=530{'avg': 16458075.933709508, 'max': 20237164.070569932, 'min': 15137131.587781468} best=15137131.587781468
12: neval=521{'avg': 16055699.589993563, 'max': 18728004.791445166, 'min': 14883474.567154013} best=14883474.567154013
13: neval=532{'avg': 15822170.249038162, 'max': 23150699.075173788, 'min': 14953536.212807044} best=14883474.567154013
14: neval=498{'avg': 15539747.036357848, 'max': 20975762.182404757, 'min': 14937002.806132955} best=14883474.567154013
15: neval=511{'avg': 15420674.941817135, 'max': 31238581.68394389, 'min': 14783377.372403054} best=14783377.372403054
16: neval=524{'avg': 15200675.063711405, 'max': 22232441.383924272, 'min': 14742622.92394134} best=14742622.92394134
17: neval=519{'avg': 15047843.171523074, 'max': 18798318.91699445, 'min': 14672716.612386106} best=14672716.612386106
18: neval=516{'avg': 14960075.23992782, 'max': 24269147.208624113, 'min': 14646233.948559703} best=14646233.948559703
19: neval=552{'avg': 14864531.44169525, 'max': 24518822.789001487, 'min': 14631927.50150345} best=14631927.50150345
20: neval=503{'avg': 14804851.752691632, 'max': 32783274.954573605, 'min': 14613524.16517989} best=14613524.16517989
21: neval=516{'avg': 14762426.57297979, 'max': 31816858.83153162, 'min': 14604600.612789026} best=14604600.612789026
22: neval=518{'avg': 14817020.066915395, 'max': 40870819.984106556, 'min': 14602468.25555908} best=14602468.25555908
23: neval=522{'avg': 14662072.117478978, 'max': 24255131.54909615, 'min': 14588701.721779278} best=14588701.721779278
24: neval=492{'avg': 14633910.306393344, 'max': 18224607.302523196, 'min': 14588701.721779278} best=14588701.721779278
25: neval=498{'avg': 14678675.430580297, 'max': 26598477.447624393, 'min': 14588701.721779278} best=14588701.721779278
26: neval=490{'avg': 14618606.554420516, 'max': 18822974.901255615, 'min': 14588701.721779278} best=14588701.721779278
27: neval=520{'avg': 14660073.100571401, 'max': 30923116.111568324, 'min': 14588701.721779278} best=14588701.721779278
28: neval=490{'avg': 14604632.888888655, 'max': 19014100.246284448, 'min': 14588701.721779278} best=14588701.721779278
29: neval=510{'avg': 14655460.079635326, 'max': 30752110.30667617, 'min': 14588701.721779278} best=14588701.721779278
30: neval=493{'avg': 14613450.447592277, 'max': 21736867.14308776, 'min': 14588701.721779278} best=14588701.721779278
31: neval=504{'avg': 14647478.091611704, 'max': 22470760.655770864, 'min': 14588701.721779278} best=14588701.721779278
32: neval=520{'avg': 14594699.44160054, 'max': 18487219.60560169, 'min': 14588701.721779278} best=14588701.721779278
33: neval=520{'avg': 14618330.989994101, 'max': 29247351.808447644, 'min': 14588701.721779278} best=14588701.721779278
34: neval=515{'avg': 14629562.214329164, 'max': 29982522.686008286, 'min': 14588701.721779278} best=14588701.721779278
35: neval=517{'avg': 14618636.186869612, 'max': 21216253.294987883, 'min': 14588701.721779278} best=14588701.721779278
36: neval=516{'avg': 14631556.919703433, 'max': 31125522.70975187, 'min': 14588701.721779278} best=14588701.721779278
37: neval=488{'avg': 14679523.808181467, 'max': 25018496.08356338, 'min': 14588701.721779278} best=14588701.721779278
38: neval=523{'avg': 14659101.961630909, 'max': 30236840.023989394, 'min': 14588701.721779278} best=14588701.721779278
39: neval=504{'avg': 14636217.050001673, 'max': 24440179.39731098, 'min': 14588701.721779278} best=14588701.721779278
40: neval=489{'avg': 14623049.22353559, 'max': 21200051.561727405, 'min': 14588701.721779278} best=14588701.721779278
41: neval=500{'avg': 14626598.166803788, 'max': 26575967.689008027, 'min': 14588701.721779278} best=14588701.721779278
42: neval=523{'avg': 14614879.041096197, 'max': 22028122.816512097, 'min': 14588701.721779278} best=14588701.721779278
43: neval=518{'avg': 14651808.288322367, 'max': 39487710.339949645, 'min': 14588701.721779278} best=14588701.721779278
44: neval=535{'avg': 14601764.773036757, 'max': 19010181.194599178, 'min': 14588701.721779278} best=14588701.721779278
45: neval=496{'avg': 14615998.295312209, 'max': 24321709.89476801, 'min': 14588701.721779278} best=14588701.721779278
46: neval=499{'avg': 14631480.864630215, 'max': 24794830.02554516, 'min': 14588701.721779278} best=14588701.721779278
47: neval=499{'avg': 14635633.62784452, 'max': 31664294.03840664, 'min': 14588701.721779278} best=14588701.721779278
48: neval=532{'avg': 14702292.228348104, 'max': 31044052.15782518, 'min': 14588701.721779278} best=14588701.721779278
