--------------------  GAPlot_input  --------------------

inc_size= [6566, 4360, 2990, 1857, 1377, 1179, 910, 863, 699, 528, 228]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '旭川市', '函館市', '北見市', '稚内市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '岩内町', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '泊村', '神恵内村', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '西興部村'], ['音威子府村', '中川町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町']]

trans_size=[41, 24, 18, 4]
trans_facility = ['留萌市', '羅臼町', '羽幌町', '苫前町']
trans_blocks = [['苫前町'], ['北竜町', '留萌市', '増毛町', '小平町'], ['羽幌町', '初山別村', '遠別町'], ['標津町', '羅臼町']]

arrows = [[['旭川市'], ['苫前町', '留萌市']], [['稚内市'], ['羽幌町']], [['釧路市'], ['羅臼町']]]

----------------------  実行情報  ----------------------
実行時間＝290秒
個体数＝750
合計世代数＝210
------------------------  前提  ------------------------

waste=sanpai

ごみ量25位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381)

焼却施設数: 11
中継施設数: 4

輸送単価＝ 1000 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 1294758.6865, '釧路市': 2014752.9834, '札幌市': 1280504.8628999998, '室蘭市': 0.0, '伊達市': 605426.7041000001, '登別市': 0.0, '帯広市': 432940.4258000001, '旭川市': 773120.1359000002, '函館市': 418910.4472, '北見市': 572699.9092000001, '稚内市': 240784.59459999998}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 557815.7122653376, '札幌市': 382544.9195466225, '室蘭市': 237559.42226609756, '伊達市': 176224.98599814135, '登別市': 150846.66981248945, '帯広市': 116474.32828876263, '旭川市': 111748.80832015398, '函館市': 96017.17383615748, '北見市': 78407.71533851683, '稚内市': 42778.10974559008}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 233568.53506256978, '札幌市': 160179.1675807649, '室蘭市': 99470.85574851908, '伊達市': 73788.90718916999, '登別市': 63162.501364628006, '帯広市': 48770.11821757823, '旭川市': 46250.904405121546, '函館市': 37473.80084843144, '北見市': 41607.78074450523, '稚内市': 55789.59407736241}

TC_indirect: {'留萌市': 34516.14562, '羅臼町': 50374.1734, '羽幌町': 23845.94264, '苫前町': 3390.0805200000004}
IC_trans: {'留萌市': 1638.4640896337887, '羅臼町': 1026.2446448572152, '羽幌町': 794.8248227342604, '苫前町': 218.918140151922}
OC_trans: {'留萌市': 92763.93306404304, '羅臼町': 53811.803560470726, '羽幌町': 40350.65980011619, '苫前町': 9192.708571520126}

==============================
Total cost: 11948120.825552681
==============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(4336/4360) t/day → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町
indirect 釧路市(24/4360) t/day → receive from: 中継施設＝ 羅臼町(8698) → receive from: 標津町, 羅臼町
direct 札幌市(2990/2990) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 岩内町, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1377/1377) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 泊村, 神恵内村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(910/910) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(818/863) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 西興部村
indirect 旭川市(45/863) t/day → receive from: 中継施設＝ 苫前町(1318) → receive from: 苫前町
                                                    　　　留萌市(15126) → receive from: 北竜町, 留萌市, 増毛町, 小平町
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 北見市(528/528) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 稚内市(210/228) t/day → receive from: 音威子府村, 中川町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
indirect 稚内市(18/228) t/day → receive from: 中継施設＝ 羽幌町(6407) → receive from: 羽幌町, 初山別村, 遠別町

----------------------  遺伝情報  ----------------------

個体数＝750
世代数＝1000
0: neval=750{'avg': 25353277.31231975, 'max': 40973134.065698236, 'min': 15999491.66132722} best=15999491.66132722
1: neval=575{'avg': 21972197.540656254, 'max': 39814449.32956707, 'min': 15220270.463175327} best=15220270.463175327
2: neval=596{'avg': 19530994.36151432, 'max': 29902920.130306818, 'min': 14435254.861536466} best=14435254.861536466
3: neval=577{'avg': 18183298.948235422, 'max': 35381102.2429739, 'min': 14695235.146376582} best=14435254.861536466
4: neval=594{'avg': 17137416.528545074, 'max': 30760169.732600786, 'min': 13502177.205909133} best=13502177.205909133
5: neval=578{'avg': 16257457.75463087, 'max': 28541953.552149337, 'min': 13414009.36996711} best=13414009.36996711
6: neval=597{'avg': 15417500.796494382, 'max': 22876590.76436458, 'min': 13414009.36996711} best=13414009.36996711
7: neval=560{'avg': 14744038.827176588, 'max': 21148975.80902168, 'min': 13053461.920885554} best=13053461.920885554
8: neval=613{'avg': 14342113.098647784, 'max': 23532402.929902192, 'min': 12789919.082143398} best=12789919.082143398
9: neval=596{'avg': 13890017.794619823, 'max': 24555874.93133686, 'min': 12329537.615033578} best=12329537.615033578
10: neval=589{'avg': 13386049.524237826, 'max': 19309665.260142867, 'min': 12256912.908649744} best=12256912.908649744
11: neval=605{'avg': 13008991.658092529, 'max': 34162243.2718932, 'min': 12103387.745566564} best=12103387.745566564
12: neval=594{'avg': 12726524.843222652, 'max': 18061070.76331312, 'min': 12114244.846041294} best=12103387.745566564
13: neval=606{'avg': 12601377.787351364, 'max': 29205340.29862458, 'min': 12085315.917198468} best=12085315.917198468
14: neval=596{'avg': 12334430.743552826, 'max': 26653859.46540371, 'min': 12018590.666550519} best=12018590.666550519
15: neval=593{'avg': 12233046.41661291, 'max': 20383300.18349609, 'min': 12020590.544504454} best=12018590.666550519
16: neval=594{'avg': 12161468.039628357, 'max': 20532352.138779983, 'min': 11990888.830395376} best=11990888.830395376
17: neval=588{'avg': 12132809.382566208, 'max': 28284776.947999254, 'min': 11988748.403437775} best=11988748.403437775
18: neval=573{'avg': 12154401.94976155, 'max': 28660444.37570146, 'min': 11960931.617759902} best=11960931.617759902
19: neval=595{'avg': 12072361.875167144, 'max': 18915123.080023006, 'min': 11960931.617759902} best=11960931.617759902
20: neval=581{'avg': 12026793.046761854, 'max': 19268544.322134692, 'min': 11960931.617759902} best=11960931.617759902
21: neval=603{'avg': 12005985.879361583, 'max': 18607759.45000937, 'min': 11952758.033788007} best=11952758.033788007
22: neval=555{'avg': 12072317.35722413, 'max': 23600628.091660433, 'min': 11952758.033788007} best=11952758.033788007
23: neval=603{'avg': 11988275.15647928, 'max': 17785996.269909482, 'min': 11952758.033788007} best=11952758.033788007
24: neval=621{'avg': 11973147.389600122, 'max': 14724310.465040568, 'min': 11952758.033788007} best=11952758.033788007
25: neval=593{'avg': 11996988.226973174, 'max': 25848559.123978633, 'min': 11952758.033788007} best=11952758.033788007
26: neval=615{'avg': 12007167.865614047, 'max': 22007378.82454991, 'min': 11952758.033788007} best=11952758.033788007
27: neval=586{'avg': 12003034.494127573, 'max': 34179513.601724274, 'min': 11952758.033788007} best=11952758.033788007
28: neval=582{'avg': 11964961.587967947, 'max': 18652908.947750792, 'min': 11952758.033788007} best=11952758.033788007
29: neval=602{'avg': 11985841.87383663, 'max': 23387850.059029512, 'min': 11952758.033788007} best=11952758.033788007
30: neval=611{'avg': 12032746.608555648, 'max': 28644724.916456033, 'min': 11952758.033788007} best=11952758.033788007
31: neval=587{'avg': 11981342.024885131, 'max': 25827383.25625625, 'min': 11952758.033788007} best=11952758.033788007
32: neval=620{'avg': 11970498.898082536, 'max': 17396151.981843054, 'min': 11952758.033788007} best=11952758.033788007
33: neval=595{'avg': 11964743.20040863, 'max': 15731762.562604792, 'min': 11952758.033788007} best=11952758.033788007
34: neval=595{'avg': 11974285.50035881, 'max': 19726405.59627602, 'min': 11952758.033788007} best=11952758.033788007
35: neval=598{'avg': 11978636.562416904, 'max': 19855547.43086395, 'min': 11952758.033788007} best=11952758.033788007
36: neval=604{'avg': 11992068.922907189, 'max': 22490138.840622656, 'min': 11952758.033788007} best=11952758.033788007
37: neval=590{'avg': 11986115.384514552, 'max': 20949139.766246915, 'min': 11952758.033788007} best=11952758.033788007
38: neval=608{'avg': 11987701.436679643, 'max': 23119619.15964322, 'min': 11952758.033788007} best=11952758.033788007
39: neval=606{'avg': 12002313.933055252, 'max': 21451918.909715787, 'min': 11952758.033788007} best=11952758.033788007
40: neval=583{'avg': 11972016.067944152, 'max': 15961759.925142063, 'min': 11952758.033788007} best=11952758.033788007
41: neval=612{'avg': 11979171.245395554, 'max': 20119321.276204422, 'min': 11952758.033788007} best=11952758.033788007
42: neval=594{'avg': 11979386.904161131, 'max': 20119321.276204422, 'min': 11952758.033788007} best=11952758.033788007
43: neval=590{'avg': 11985461.28398231, 'max': 18037855.067428675, 'min': 11952758.033788007} best=11952758.033788007
44: neval=604{'avg': 11961172.498547276, 'max': 14245879.433446934, 'min': 11952758.033788007} best=11952758.033788007
45: neval=592{'avg': 11984460.015197631, 'max': 31772506.545883644, 'min': 11952758.033788007} best=11952758.033788007
46: neval=589{'avg': 12007876.686418684, 'max': 29434506.4637825, 'min': 11952758.033788007} best=11952758.033788007
47: neval=615{'avg': 11971545.6056661, 'max': 19073604.43820341, 'min': 11952758.033788007} best=11952758.033788007
48: neval=577{'avg': 11979642.14894014, 'max': 22173140.97691877, 'min': 11952758.033788007} best=11952758.033788007
49: neval=615{'avg': 12074664.823530314, 'max': 31748821.080468867, 'min': 11952758.033788007} best=11952758.033788007
50: neval=605{'avg': 11971993.611269385, 'max': 19190098.605435904, 'min': 11952758.033788007} best=11952758.033788007
51: neval=602{'avg': 11983603.027054444, 'max': 27453925.351534225, 'min': 11952758.033788007} best=11952758.033788007
52: neval=584{'avg': 11964713.48394932, 'max': 19223092.913332976, 'min': 11952758.033788007} best=11952758.033788007
53: neval=577{'avg': 11987616.99788674, 'max': 27416425.16789707, 'min': 11952758.033788007} best=11952758.033788007
54: neval=586{'avg': 11960965.367357936, 'max': 14958156.8898179, 'min': 11952758.033788007} best=11952758.033788007
55: neval=605{'avg': 11988966.321445389, 'max': 18875456.33490329, 'min': 11952758.033788007} best=11952758.033788007
56: neval=576{'avg': 11960949.724431943, 'max': 15700560.524846502, 'min': 11952758.033788007} best=11952758.033788007
57: neval=596{'avg': 12026995.286921732, 'max': 25083714.7168289, 'min': 11952758.033788007} best=11952758.033788007
58: neval=583{'avg': 12003371.898777323, 'max': 32115886.048771992, 'min': 11952758.033788007} best=11952758.033788007
59: neval=626{'avg': 12024237.808079265, 'max': 34569282.71371313, 'min': 11948120.825552681} best=11948120.825552681
60: neval=587{'avg': 11993449.492827402, 'max': 18506802.45174172, 'min': 11948120.825552681} best=11948120.825552681
61: neval=590{'avg': 12002701.243868494, 'max': 19820384.87708355, 'min': 11948120.825552681} best=11948120.825552681
62: neval=599{'avg': 12028603.574251005, 'max': 26987497.03423228, 'min': 11948120.825552681} best=11948120.825552681
63: neval=588{'avg': 11983982.19329839, 'max': 18930529.01595532, 'min': 11948120.825552681} best=11948120.825552681
64: neval=585{'avg': 11966071.343985287, 'max': 18139007.558376357, 'min': 11948120.825552681} best=11948120.825552681
65: neval=609{'avg': 11976501.451223563, 'max': 24297376.202041168, 'min': 11948120.825552681} best=11948120.825552681
66: neval=611{'avg': 11962134.075035429, 'max': 15991069.434004884, 'min': 11948120.825552681} best=11948120.825552681
67: neval=593{'avg': 11956634.722066266, 'max': 18324268.79426921, 'min': 11948120.825552681} best=11948120.825552681
68: neval=591{'avg': 11996228.60182309, 'max': 36369104.823626526, 'min': 11948120.825552681} best=11948120.825552681
69: neval=598{'avg': 11995890.980281858, 'max': 31467930.1965, 'min': 11948120.825552681} best=11948120.825552681
