--------------------  GAPlot_input  --------------------

inc_size= [6566, 4772, 4349, 3018, 1193, 924, 736]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '旭川市', '帯広市', '函館市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '紋別市', '佐呂間町', '遠軽町', '湧別町', '滝上町', '西興部村'], ['様似町', 'えりも町', '南富良野町', '占冠村', '訓子府町', '置戸町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '陸別町', '浦幌町'], ['北見市', '網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '大空町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[127, 51, 21, 14, 12, 12, 5]
trans_facility = ['稚内市', '浜頓別町', '遠別町', '幌延町', '豊富町', '猿払村', '中頓別町']
trans_blocks = [['音威子府村', '中頓別町'], ['苫前町', '羽幌町', '初山別村', '遠別町'], ['稚内市'], ['猿払村'], ['浜頓別町', '枝幸町', '興部町', '雄武町'], ['豊富町'], ['中川町', '天塩町', '幌延町']]

arrows = [[['旭川市'], ['遠別町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '豊富町', '幌延町']]]

----------------------  実行情報  ----------------------
実行時間＝544秒
個体数＝700
合計世代数＝471
------------------------  前提  ------------------------

waste=sanpai

ごみ量24位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445)

焼却施設数: 7
中継施設数: 7

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 388427.60594999994, '釧路市': 1261987.7836799999, '室蘭市': 721728.70188, '札幌市': 410310.87564000004, '旭川市': 412880.61711, '帯広市': 147543.91047, '函館市': 174418.94070000004}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 610634.6220293177, '室蘭市': 556456.9859056548, '札幌市': 386092.1207936888, '旭川市': 152635.51929996637, '帯広市': 118210.59548677818, '函館市': 99570.97674578993}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 255684.86327977604, '室蘭市': 232999.60930733572, '札幌市': 161664.45130553615, '旭川市': 63911.528229684605, '帯広市': 49497.127832045284, '函館市': 39411.17211864153}

TC_indirect: {'稚内市': 67789.293936, '浜頓別町': 40359.354732, '遠別町': 16406.633700000002, '幌延町': 7331.225915999999, '豊富町': 5552.437140000001, '猿払村': 5594.619540000001, '中頓別町': 1953.5079}
IC_trans: {'稚内市': 4302.823313780405, '浜頓別町': 1963.0853349946728, '遠別町': 929.1300319312941, '幌延町': 656.2133971707281, '豊富町': 590.8172329037377, '猿払村': 564.3854582175265, '中頓別町': 268.3311995820508}
OC_trans: {'稚内市': 280451.5583332065, '浜頓別町': 114014.6856845093, '遠別町': 48143.36498711909, '幌延町': 31857.743439768765, '豊富町': 28315.0482688537, '猿払村': 26898.02645651422, '中頓別町': 11319.507687220586}

=============================
Total cost: 8131147.967876619
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(4772/4772) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 大空町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 室蘭市(4349/4349) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 札幌市(3018/3018) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(951/1193) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 西興部村
indirect 旭川市(241/1193) t/day → receive from: 中継施設＝ 遠別町(7725) → receive from: 苫前町, 羽幌町, 初山別村, 遠別町
                                                    　　　稚内市(46228) → receive from: 稚内市
                                                    　　　猿払村(4237) → receive from: 猿払村
                                                    　　　浜頓別町(18691) → receive from: 浜頓別町, 枝幸町, 興部町, 雄武町
                                                    　　　中頓別町(1699) → receive from: 音威子府村, 中頓別町
                                                    　　　豊富町(4479) → receive from: 豊富町
                                                    　　　幌延町(5086) → receive from: 中川町, 天塩町, 幌延町
direct 帯広市(924/924) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 訓子府町, 置戸町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町
direct 函館市(736/736) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町

----------------------  遺伝情報  ----------------------

個体数＝700
世代数＝1000
0: neval=700{'avg': 23530187.92863404, 'max': 42341386.49068577, 'min': 13680489.916127369} best=13680489.916127369
1: neval=559{'avg': 18992729.121406216, 'max': 31707144.210596412, 'min': 14059836.692531463} best=13680489.916127369
2: neval=531{'avg': 16786304.552758526, 'max': 30353027.16816113, 'min': 12448391.152866382} best=12448391.152866382
3: neval=567{'avg': 15415393.451808522, 'max': 30860047.879055537, 'min': 11950427.402441114} best=11950427.402441114
4: neval=541{'avg': 14422087.07809115, 'max': 20148717.176743545, 'min': 10654320.258722074} best=10654320.258722074
5: neval=557{'avg': 13752368.320465475, 'max': 20704924.76606818, 'min': 11134625.820706537} best=10654320.258722074
6: neval=567{'avg': 13146206.039216373, 'max': 20145316.554502033, 'min': 10877599.075694172} best=10654320.258722074
7: neval=535{'avg': 12610702.09191934, 'max': 19524533.749578923, 'min': 10080116.087285323} best=10080116.087285323
8: neval=560{'avg': 12124858.666462975, 'max': 17550889.141662315, 'min': 9966220.578288972} best=9966220.578288972
9: neval=573{'avg': 11859167.269211937, 'max': 17150862.14704255, 'min': 9996682.97551867} best=9966220.578288972
10: neval=549{'avg': 11491462.495010033, 'max': 16852264.05144395, 'min': 9376942.995680256} best=9376942.995680256
11: neval=565{'avg': 11085730.029524004, 'max': 17601528.842903774, 'min': 9269799.903254155} best=9269799.903254155
12: neval=564{'avg': 10787821.62884866, 'max': 15898664.08048571, 'min': 9116490.419150254} best=9116490.419150254
13: neval=580{'avg': 10427959.820446173, 'max': 15443902.331993448, 'min': 8853345.307733256} best=8853345.307733256
14: neval=549{'avg': 10205648.308230892, 'max': 17157252.153560013, 'min': 8853345.307733256} best=8853345.307733256
15: neval=563{'avg': 9890709.138561597, 'max': 15304959.092145335, 'min': 8878045.52097364} best=8853345.307733256
16: neval=556{'avg': 9613425.681412607, 'max': 15335052.051577248, 'min': 8843255.868360406} best=8843255.868360406
17: neval=558{'avg': 9385577.468805477, 'max': 16561522.618875355, 'min': 8615266.045174701} best=8615266.045174701
18: neval=553{'avg': 9173943.58441524, 'max': 12057363.458342604, 'min': 8486650.411928764} best=8486650.411928764
19: neval=519{'avg': 9042927.034000581, 'max': 18707315.0571018, 'min': 8486650.411928764} best=8486650.411928764
20: neval=563{'avg': 8890497.693900267, 'max': 21969480.668831483, 'min': 8486650.411928764} best=8486650.411928764
21: neval=549{'avg': 8770520.80695081, 'max': 13217972.977456868, 'min': 8445404.889207965} best=8445404.889207965
22: neval=536{'avg': 8635307.890799703, 'max': 10678862.22549687, 'min': 8356827.470293931} best=8356827.470293931
23: neval=563{'avg': 8574948.033699818, 'max': 17012412.984621592, 'min': 8356827.470293931} best=8356827.470293931
24: neval=584{'avg': 8534489.958306996, 'max': 15011110.87144261, 'min': 8341365.6415634435} best=8341365.6415634435
25: neval=566{'avg': 8471677.635437937, 'max': 16219730.773818925, 'min': 8279477.91795198} best=8279477.91795198
26: neval=568{'avg': 8447850.479375733, 'max': 14450644.016169325, 'min': 8279477.91795198} best=8279477.91795198
27: neval=540{'avg': 8399646.245873747, 'max': 12599676.206735814, 'min': 8265583.04962072} best=8265583.04962072
28: neval=538{'avg': 8345797.582039854, 'max': 12361579.813241608, 'min': 8195714.98539172} best=8195714.98539172
29: neval=542{'avg': 8326337.878269735, 'max': 14628776.671235668, 'min': 8195714.98539172} best=8195714.98539172
30: neval=535{'avg': 8313674.135617959, 'max': 16433337.152734773, 'min': 8195714.98539172} best=8195714.98539172
31: neval=558{'avg': 8275710.374197276, 'max': 13977053.861990882, 'min': 8195714.98539172} best=8195714.98539172
32: neval=535{'avg': 8237885.52993765, 'max': 10983367.547122905, 'min': 8195714.98539172} best=8195714.98539172
33: neval=537{'avg': 8224292.569882475, 'max': 13664785.574291246, 'min': 8195714.98539172} best=8195714.98539172
34: neval=542{'avg': 8232496.220198435, 'max': 12612583.613409342, 'min': 8195714.98539172} best=8195714.98539172
35: neval=559{'avg': 8244144.574766794, 'max': 18026444.71773241, 'min': 8195714.98539172} best=8195714.98539172
36: neval=579{'avg': 8230112.629678132, 'max': 13679567.571582489, 'min': 8195714.98539172} best=8195714.98539172
37: neval=533{'avg': 8210227.759545211, 'max': 12294226.576864954, 'min': 8195714.98539172} best=8195714.98539172
38: neval=568{'avg': 8214950.767557673, 'max': 14286409.745473888, 'min': 8195714.98539172} best=8195714.98539172
39: neval=528{'avg': 8212488.925297452, 'max': 12820893.893080529, 'min': 8195714.98539172} best=8195714.98539172
40: neval=551{'avg': 8217800.456520919, 'max': 15904793.335007595, 'min': 8195714.98539172} best=8195714.98539172
41: neval=550{'avg': 8195714.98539172, 'max': 8195714.98539172, 'min': 8195714.98539172} best=8195714.98539172
42: neval=552{'avg': 8235173.444733782, 'max': 23951769.484126117, 'min': 8195714.98539172} best=8195714.98539172
43: neval=551{'avg': 8253367.709789589, 'max': 14416039.772608912, 'min': 8195714.98539172} best=8195714.98539172
44: neval=551{'avg': 8213571.403722678, 'max': 12453267.902580433, 'min': 8195714.98539172} best=8195714.98539172
45: neval=552{'avg': 8196897.830262131, 'max': 9023706.394679885, 'min': 8195714.98539172} best=8195714.98539172
46: neval=534{'avg': 8222663.957210835, 'max': 15263209.939730637, 'min': 8195714.98539172} best=8195714.98539172
47: neval=559{'avg': 8206054.171041497, 'max': 12397512.29590886, 'min': 8158172.404710944} best=8158172.404710944
48: neval=560{'avg': 8215871.618200147, 'max': 12543331.966686882, 'min': 8158172.404710944} best=8158172.404710944
49: neval=527{'avg': 8214032.620029629, 'max': 13740035.688495044, 'min': 8158172.404710944} best=8158172.404710944
50: neval=564{'avg': 8200812.899419337, 'max': 11423899.08397754, 'min': 8158172.404710944} best=8158172.404710944
51: neval=550{'avg': 8202932.948898713, 'max': 13976762.904439287, 'min': 8158172.404710944} best=8158172.404710944
52: neval=528{'avg': 8185672.663085098, 'max': 11614440.392207198, 'min': 8158172.404710944} best=8158172.404710944
53: neval=561{'avg': 8189390.862111522, 'max': 15232792.099458233, 'min': 8146823.733689662} best=8146823.733689662
54: neval=564{'avg': 8170912.324279935, 'max': 15337673.056729136, 'min': 8158172.404710944} best=8146823.733689662
55: neval=550{'avg': 8176624.725633948, 'max': 16075654.365763918, 'min': 8158172.404710944} best=8146823.733689662
56: neval=542{'avg': 8170674.581479135, 'max': 14253862.159903552, 'min': 8158172.404710944} best=8146823.733689662
57: neval=560{'avg': 8172561.997765471, 'max': 16400534.661954109, 'min': 8158172.404710944} best=8146823.733689662
