--------------------  GAPlot_input  --------------------

inc_size= [5859, 3668, 2068, 1857, 1305, 1179, 901, 855, 719, 716, 697, 606, 522, 377, 228]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '旭川市', '北斗市', '厚真町', '標茶町', '江別市', '北見市', '小樽市', '稚内市']
inc_blocks = [['札幌市', '石狩市'], ['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '奈井江町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '江別市', '恵庭市', '北広島市', '当別町', '新篠津村'], ['小樽市', '俱知安町', '共和町', '岩内町', '泊村', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['苫小牧市', '白老町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町'], ['千歳市', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', '新ひだか町', '占冠村'], ['函館市', '北斗市', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '上砂川町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '西興部村'], ['音威子府村', '中川町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '斜里町', '小清水町', '訓子府町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町', '大空町'], ['えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['清里町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[8, 7, 7, 5, 0]
trans_facility = ['古平町', '松前町', '置戸町', '福島町', '江別市']
trans_blocks = [[], ['神恵内村', '積丹町', '古平町'], ['松前町'], ['福島町'], ['置戸町', '陸別町']]

arrows = [[['小樽市'], ['古平町']], [['北斗市'], ['松前町', '福島町']], [['北見市'], ['置戸町']]]

----------------------  実行情報  ----------------------
実行時間＝984秒
個体数＝1000
合計世代数＝462
------------------------  前提  ------------------------

waste=sanpai

ごみ量30位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093)

焼却施設数: 15
中継施設数: 5

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 71084.5245, '釧路市': 70153.93074000001, '札幌市': 11969.45631, '室蘭市': 0.0, '伊達市': 113445.28062, '登別市': 0.0, '帯広市': 118094.54630999999, '旭川市': 271048.96518, '北斗市': 154558.31328, '厚真町': 211159.92957, '標茶町': 351145.10040000005, '江別市': 119206.62453000002, '北見市': 163920.99888, '小樽市': 58407.34428, '稚内市': 95033.96591999999}
IC_inc: {'苫小牧市': 749620.1295337001, '釧路市': 469319.01800460217, '札幌市': 264632.9914639851, '室蘭市': 237559.42226609756, '伊達市': 166959.28549784917, '登別市': 150846.66981248945, '帯広市': 115289.82458149541, '旭川市': 110934.02157839951, '北斗市': 97977.28399087075, '厚真町': 97662.5694732357, '標茶町': 95809.91974270863, '江別市': 86543.32962619234, '北見市': 77794.71871463192, '小樽市': 61514.304521907994, '稚内市': 42778.10974559008}
OC_inc: {'苫小牧市': 313880.8600380832, '釧路市': 196513.20875701046, '札幌市': 110807.09773206827, '室蘭市': 99470.85574851908, '伊達市': 69909.1740719495, '登別市': 63162.501364628006, '帯広市': 48274.14295263089, '旭川市': 45783.84512928183, '北斗市': 38538.99543195403, '厚真町': 38367.4076590261, '標茶町': 37361.65965209531, '江別市': 32445.501158789266, '北見市': 42280.643790667615, '小樽市': 54793.77780014489, '稚内市': 55789.59407736241}

TC_indirect: {'古平町': 1708.789656, '松前町': 1326.11364, '置戸町': 1779.36867, '福島町': 650.37093, '江別市': 0}
IC_trans: {'古平町': 407.6279188708323, '松前町': 382.515349714713, '置戸町': 363.64481539188716, '福島町': 271.8820333377116, '江別市': 0}
OC_trans: {'古平町': 18400.326678815385, '松前町': 16985.274262805768, '置戸町': 16274.090449902204, '福島町': 12021.47717281558, '江別市': 0}

=============================
Total cost: 5952421.326015621
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(5859/5859) t/day → receive from: 苫小牧市, 白老町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1305/1305) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(901/901) t/day → receive from: えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(855/855) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 上砂川町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
direct 北斗市(707/719) t/day → receive from: 函館市, 北斗市, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, せたな町
indirect 北斗市(12/719) t/day → receive from: 中継施設＝ 松前町(2634) → receive from: 松前町
                                                    　　　福島町(1727) → receive from: 福島町
direct 厚真町(716/716) t/day → receive from: 千歳市, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, 新ひだか町, 占冠村
direct 標茶町(697/697) t/day → receive from: 清里町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 江別市(606/606) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 奈井江町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 江別市, 恵庭市, 北広島市, 当別町, 新篠津村
direct 北見市(516/522) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 斜里町, 小清水町, 訓子府町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町
indirect 北見市(7/522) t/day → receive from: 中継施設＝ 置戸町(2475) → receive from: 置戸町, 陸別町
direct 小樽市(369/377) t/day → receive from: 小樽市, 俱知安町, 共和町, 岩内町, 泊村, 仁木町, 余市町, 赤井川村
indirect 小樽市(8/377) t/day → receive from: 中継施設＝ 古平町(2848) → receive from: 神恵内村, 積丹町, 古平町
direct 稚内市(228/228) t/day → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町

----------------------  遺伝情報  ----------------------

個体数＝1000
世代数＝1000
0: neval=1000{'avg': 12676674.348463962, 'max': 25857173.774766326, 'min': 7874725.3454381535} best=7874725.3454381535
1: neval=793{'avg': 10785652.181143142, 'max': 22776990.716444496, 'min': 8183432.040986367} best=7874725.3454381535
2: neval=783{'avg': 9723272.355186222, 'max': 14765345.026465671, 'min': 7712641.001937488} best=7712641.001937488
3: neval=800{'avg': 9253049.784406165, 'max': 13091125.228265464, 'min': 7203025.095438128} best=7203025.095438128
4: neval=784{'avg': 8798530.438136155, 'max': 11471919.850562977, 'min': 6850921.158206764} best=6850921.158206764
5: neval=817{'avg': 8407747.298259707, 'max': 10937459.586434297, 'min': 6956222.102418552} best=6850921.158206764
6: neval=796{'avg': 8093880.144837686, 'max': 11611420.168653004, 'min': 6905106.649630541} best=6850921.158206764
7: neval=781{'avg': 7763343.192064619, 'max': 10636364.891490083, 'min': 6664366.295226157} best=6664366.295226157
8: neval=801{'avg': 7512007.927691531, 'max': 10989002.906839438, 'min': 6601731.532613788} best=6601731.532613788
9: neval=807{'avg': 7282932.711543174, 'max': 12051880.95086505, 'min': 6562815.091226291} best=6562815.091226291
10: neval=767{'avg': 7110737.709205704, 'max': 9696505.715747107, 'min': 6470592.07033193} best=6470592.07033193
11: neval=793{'avg': 6963646.432367611, 'max': 11453192.082303183, 'min': 6373995.918271048} best=6373995.918271048
12: neval=778{'avg': 6839668.418379682, 'max': 10968474.11735003, 'min': 6323712.454814922} best=6323712.454814922
13: neval=779{'avg': 6700603.460574385, 'max': 8410756.37428996, 'min': 6283215.125353635} best=6283215.125353635
14: neval=773{'avg': 6608254.570981115, 'max': 9632921.980197325, 'min': 6281005.502322353} best=6281005.502322353
15: neval=755{'avg': 6519173.50641497, 'max': 11191970.763804674, 'min': 6281005.502322353} best=6281005.502322353
16: neval=814{'avg': 6454897.454293637, 'max': 9981189.079376005, 'min': 6173591.846767778} best=6173591.846767778
17: neval=797{'avg': 6401589.711954462, 'max': 8546595.15692202, 'min': 6143271.848015412} best=6143271.848015412
18: neval=802{'avg': 6354984.880107411, 'max': 10617186.444640415, 'min': 6143271.848015412} best=6143271.848015412
19: neval=814{'avg': 6328936.658422743, 'max': 10307838.494530525, 'min': 6143271.848015412} best=6143271.848015412
20: neval=803{'avg': 6287122.994112091, 'max': 9431208.49093816, 'min': 6125910.830744277} best=6125910.830744277
21: neval=813{'avg': 6266631.391109072, 'max': 9865600.049620816, 'min': 6049302.014815031} best=6049302.014815031
22: neval=796{'avg': 6235339.014854118, 'max': 10472612.160315588, 'min': 6049302.014815031} best=6049302.014815031
23: neval=763{'avg': 6222049.026065671, 'max': 8930065.373424018, 'min': 6049302.014815031} best=6049302.014815031
24: neval=808{'avg': 6202345.464856901, 'max': 12831177.49327967, 'min': 6026488.532783964} best=6026488.532783964
25: neval=789{'avg': 6164436.221039002, 'max': 9052790.58429604, 'min': 5999555.547826103} best=5999555.547826103
26: neval=784{'avg': 6142289.22361878, 'max': 9622009.020580564, 'min': 5999555.547826103} best=5999555.547826103
27: neval=797{'avg': 6139454.6243587285, 'max': 9887772.616451602, 'min': 5999555.547826103} best=5999555.547826103
28: neval=818{'avg': 6094271.031485125, 'max': 8934100.813204959, 'min': 5991140.937800337} best=5991140.937800337
29: neval=781{'avg': 6054503.405902162, 'max': 8186379.675917233, 'min': 5974692.595897274} best=5974692.595897274
30: neval=798{'avg': 6031278.302237024, 'max': 8909355.743554553, 'min': 5968435.502733818} best=5968435.502733818
31: neval=808{'avg': 6025219.077096435, 'max': 9593925.847870575, 'min': 5968435.502733818} best=5968435.502733818
32: neval=790{'avg': 6009630.970925968, 'max': 10319536.20056299, 'min': 5968435.502733818} best=5968435.502733818
33: neval=810{'avg': 6001680.111442191, 'max': 9598282.624269122, 'min': 5968435.502733818} best=5968435.502733818
34: neval=770{'avg': 5988233.847376035, 'max': 9574902.928719677, 'min': 5965031.6306681} best=5965031.6306681
35: neval=813{'avg': 5992538.683056162, 'max': 9539108.096633244, 'min': 5965031.6306681} best=5965031.6306681
36: neval=749{'avg': 5973917.734760569, 'max': 7208970.133096376, 'min': 5965031.6306681} best=5965031.6306681
37: neval=803{'avg': 5983246.93053882, 'max': 9162823.182240568, 'min': 5965031.6306681} best=5965031.6306681
38: neval=785{'avg': 5974135.872230021, 'max': 8662256.182291884, 'min': 5965031.6306681} best=5965031.6306681
39: neval=775{'avg': 5980536.633863539, 'max': 10633440.551327668, 'min': 5965031.6306681} best=5965031.6306681
40: neval=785{'avg': 5978208.507210242, 'max': 9437013.263584692, 'min': 5965031.6306681} best=5965031.6306681
41: neval=797{'avg': 5983836.017292825, 'max': 9135939.64377608, 'min': 5965031.6306681} best=5965031.6306681
42: neval=803{'avg': 5977909.59653203, 'max': 10048128.389266444, 'min': 5965031.6306681} best=5965031.6306681
43: neval=785{'avg': 5977525.861286949, 'max': 9401997.97248264, 'min': 5965031.6306681} best=5965031.6306681
44: neval=787{'avg': 5981882.73133457, 'max': 8565370.502563803, 'min': 5965031.6306681} best=5965031.6306681
45: neval=795{'avg': 5984993.939583353, 'max': 9348984.883209543, 'min': 5965031.6306681} best=5965031.6306681
46: neval=789{'avg': 5972387.726651316, 'max': 8627735.417178858, 'min': 5965031.6306681} best=5965031.6306681
47: neval=784{'avg': 5985230.337344542, 'max': 9594359.540226879, 'min': 5965031.6306681} best=5965031.6306681
48: neval=812{'avg': 5973971.171905197, 'max': 8573676.500716493, 'min': 5965031.6306681} best=5965031.6306681
49: neval=801{'avg': 5971039.489512482, 'max': 9447535.920343935, 'min': 5965031.6306681} best=5965031.6306681
50: neval=783{'avg': 5980791.321652478, 'max': 8926338.50304233, 'min': 5965031.6306681} best=5965031.6306681
51: neval=802{'avg': 5976624.654826726, 'max': 8689516.577507958, 'min': 5965031.6306681} best=5965031.6306681
52: neval=802{'avg': 5989358.59882506, 'max': 9981665.084178321, 'min': 5965031.6306681} best=5965031.6306681
53: neval=841{'avg': 5989587.0697351955, 'max': 10106681.72704279, 'min': 5965031.6306681} best=5965031.6306681
54: neval=804{'avg': 5987439.665410535, 'max': 10093866.842642387, 'min': 5965031.6306681} best=5965031.6306681
55: neval=772{'avg': 5983052.578426042, 'max': 9325025.061635165, 'min': 5965031.6306681} best=5965031.6306681
56: neval=757{'avg': 5982157.949351727, 'max': 10052089.596725823, 'min': 5965031.6306681} best=5965031.6306681
57: neval=797{'avg': 5983356.500780061, 'max': 9332649.10443725, 'min': 5965031.6306681} best=5965031.6306681
58: neval=798{'avg': 5978387.317370499, 'max': 9134680.025394816, 'min': 5965031.6306681} best=5965031.6306681
59: neval=807{'avg': 5982645.862225197, 'max': 11188408.1997716, 'min': 5965031.6306681} best=5965031.6306681
60: neval=778{'avg': 5975630.201410153, 'max': 7997727.734632341, 'min': 5965031.6306681} best=5965031.6306681
61: neval=808{'avg': 5971919.135218117, 'max': 7895500.362689929, 'min': 5965031.6306681} best=5965031.6306681
62: neval=799{'avg': 5980297.338475754, 'max': 8771973.105170384, 'min': 5965031.6306681} best=5965031.6306681
63: neval=788{'avg': 5972591.544656184, 'max': 8484152.364035428, 'min': 5965031.6306681} best=5965031.6306681
64: neval=769{'avg': 5977892.971990012, 'max': 9478188.040845158, 'min': 5965031.6306681} best=5965031.6306681
65: neval=777{'avg': 5987583.317902385, 'max': 9677672.5865317, 'min': 5965031.6306681} best=5965031.6306681
66: neval=802{'avg': 5985902.904619693, 'max': 9038075.228014087, 'min': 5965031.6306681} best=5965031.6306681
67: neval=785{'avg': 5982913.830184825, 'max': 9723521.084149085, 'min': 5965031.6306681} best=5965031.6306681
68: neval=786{'avg': 5980157.244578297, 'max': 10071135.604792554, 'min': 5965031.6306681} best=5965031.6306681
69: neval=819{'avg': 5972695.8622932555, 'max': 8568000.15098536, 'min': 5965031.6306681} best=5965031.6306681
70: neval=793{'avg': 5969504.418653552, 'max': 7185129.378848174, 'min': 5965031.6306681} best=5965031.6306681
71: neval=781{'avg': 5978764.170881378, 'max': 9401695.361275844, 'min': 5965031.6306681} best=5965031.6306681
