----------------------  実行情報  ----------------------
実行時間＝2127秒
個体数＝1350
合計世代数＝589
------------------------  前提  ------------------------

waste=kanen

ごみ量37位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584), 余市町 (2489), 砂川市 (2419), せたな町 (2370)

焼却施設数: 20
中継施設数: 7

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [358694, 83255, 80774, 61374, 46307, 45633, 42568, 38452, 34734, 32045, 25875, 19146, 17231, 9414, 9063, 8294, 8193, 7532, 7084, 5428]

inc_facility = ['札幌市', '函館市', '旭川市', '帯広市', '苫小牧市', '釧路市', '室蘭市', '江別市', '千歳市', '小樽市', '北見市', '岩見沢市', '滝川市', '新ひだか町', '中標津町', '稚内市', '紋別市', '網走市', 'せたな町', '根室市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '由仁町', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町'], ['札幌市', '石狩市', '喜茂別町'], ['南幌町', '長沼町', '江別市', '北広島市', '当別町'], ['千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['小樽市', '蘭越町', 'ニセコ町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['真狩村', '留寿都村', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['苫小牧市', '白老町', 'むかわ町'], ['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町'], ['島牧村', '寿都町', '黒松内町', '八雲町', '長万部町', '乙部町', '今金町', 'せたな町'], ['旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '陸別町'], ['網走市', '清里町', '斜里町', '小清水町', '大空町'], ['下川町', '紋別市', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[1166, 819, 688, 439, 365, 0, 0]
trans_facility = ['枝幸町', '留萌市', '羽幌町', '浜頓別町', '中頓別町', '岩見沢市', '喜茂別町']
trans_blocks = [[], [], ['留萌市', '増毛町', '小平町'], ['苫前町', '羽幌町', '初山別村', '遠別町'], ['浜頓別町'], ['美深町', '音威子府村', '中川町', '中頓別町'], ['枝幸町']]

arrows = [[['滝川市'], ['羽幌町', '留萌市']], [['稚内市'], ['浜頓別町', '中頓別町']], [['紋別市'], ['枝幸町']]]


---------------------  コスト情報  ---------------------

==============================
Total cost: 1666895.4059270232
==============================
TC_direct: {'札幌市': 14036.7207, '函館市': 52667.9669, '旭川市': 60244.20870000001, '帯広市': 66504.60569999999, '苫小牧市': 10268.9103, '釧路市': 17405.8138, '室蘭市': 53743.64139999999, '江別市': 20307.840299999996, '千歳市': 14059.4592, '小樽市': 29240.018700000004, '北見市': 12947.540800000002, '岩見沢市': 14149.2048, '滝川市': 19120.128999999994, '新ひだか町': 20238.8945, '中標津町': 14345.2375, '稚内市': 1801.7187, '紋別市': 15762.9578, '網走市': 3532.8189, 'せたな町': 22093.1894, '根室市': 4132.0012}
IC_inc: {'札幌市': 125739.6782404584, '函館市': 42803.319046144585, '旭川市': 41879.78257356763, '帯広市': 34355.666254093485, '苫小牧市': 28040.957147657944, '釧路市': 27746.089065790613, '室蘭市': 26389.467212669173, '江別市': 24523.82187383728, '千歳市': 22790.078055141938, '小樽市': 21503.777651283024, '北見市': 18430.976284856057, '岩見沢市': 14833.371687734343, '滝川市': 13748.061293288323, '新ひだか町': 8891.044741630374, '中標津町': 8650.768684366207, '稚内市': 8115.036325949342, '紋別市': 8043.664951311742, '網走市': 7570.314747540991, 'せたな町': 7242.899151533712, '根室市': 5977.738680892802}
OC_inc: {'札幌市': 52649.70455312811, '函館市': 55798.381830069724, '旭川市': 55458.09834060582, '帯広市': 51261.67049056312, '苫小牧市': 45736.80545710201, '釧路市': 45433.20587338103, '室蘭市': 43983.4054483896, '江別市': 41846.78151655252, '千歳市': 39712.1376435576, '小樽市': 38035.18762573496, '北見市': 33706.6804923292, '岩見沢市': 28061.796649267417, '滝川市': 26237.777957097493, '新ひだか町': 17414.673958611405, '中標津町': 16951.74467757078, '稚内市': 15911.385238342697, '紋別市': 15771.951722492246, '網走市': 14842.390243769083, 'せたな町': 14194.671086815257, '根室市': 11658.634045924002}

TC_indirect: {'枝幸町': 2229.9516799999997, '留萌市': 1492.83464, '羽幌町': 1865.8650400000001, '浜頓別町': 715.1397799999999, '中頓別町': 2449.5195999999996, '岩見沢市': 0, '喜茂別町': 0}
IC_trans: {'枝幸町': 198.5307632241432, '留萌市': 150.0208310267721, '羽幌町': 130.76615429819535, '浜頓別町': 92.00823001984833, '中頓別町': 79.7160755830246, '岩見沢市': 0, '喜茂別町': 0}
OC_trans: {'枝幸町': 8482.01703383327, '留萌市': 6357.609300011323, '羽幌町': 5648.394815303705, '浜頓別町': 4230.880174027831, '中頓別町': 4225.674988643023, '岩見沢市': 0, '喜茂別町': 0}


----------------------  輸送情報  ----------------------

direct 札幌市(983/983) t/day → receive from: 札幌市, 石狩市, 喜茂別町
direct 函館市(228/228) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町
direct 旭川市(221/221) t/day → receive from: 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 苫小牧市(127/127) t/day → receive from: 苫小牧市, 白老町, むかわ町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(117/117) t/day → receive from: 真狩村, 留寿都村, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 江別市(105/105) t/day → receive from: 南幌町, 長沼町, 江別市, 北広島市, 当別町
direct 千歳市(95/95) t/day → receive from: 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 小樽市(88/88) t/day → receive from: 小樽市, 蘭越町, ニセコ町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 北見市(71/71) t/day → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 陸別町
direct 岩見沢市(52/52) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 由仁町, 栗山町, 月形町, 新篠津村
direct 滝川市(43/47) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町
indirect 滝川市(4/47) t/day → receive from: 中継施設＝ 羽幌町(688) → receive from: 苫前町, 羽幌町, 初山別村, 遠別町
                                                    　　　留萌市(819) → receive from: 留萌市, 増毛町, 小平町
direct 新ひだか町(26/26) t/day → receive from: 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 中標津町(25/25) t/day → receive from: 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(21/23) t/day → receive from: 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(2/23) t/day → receive from: 中継施設＝ 浜頓別町(439) → receive from: 浜頓別町
                                                    　　　中頓別町(365) → receive from: 美深町, 音威子府村, 中川町, 中頓別町
direct 紋別市(19/22) t/day → receive from: 下川町, 紋別市, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
indirect 紋別市(3/22) t/day → receive from: 中継施設＝ 枝幸町(1166) → receive from: 枝幸町
direct 網走市(21/21) t/day → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
direct せたな町(19/19) t/day → receive from: 島牧村, 寿都町, 黒松内町, 八雲町, 長万部町, 乙部町, 今金町, せたな町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市

----------------------  遺伝情報  ----------------------

個体数＝1350
世代数＝1000
0: neval=1350{'avg': 2734165.1962800967, 'max': 4830585.175824223, 'min': 2113492.4852607907} best=2113492.4852607907
1: neval=1082{'avg': 2455123.214254301, 'max': 3391662.3237540703, 'min': 1968405.1462955216} best=1968405.1462955216
2: neval=1097{'avg': 2293155.237467423, 'max': 2972553.159507063, 'min': 1915302.193035217} best=1915302.193035217
3: neval=1109{'avg': 2195673.775588325, 'max': 3022283.882671143, 'min': 1905544.1267347327} best=1905544.1267347327
4: neval=1077{'avg': 2128057.6676049163, 'max': 2845656.627837235, 'min': 1905544.1267347327} best=1905544.1267347327
5: neval=1057{'avg': 2067532.247475073, 'max': 2973097.031153678, 'min': 1883440.4747767446} best=1883440.4747767446
6: neval=1071{'avg': 2016137.2965232255, 'max': 2973097.031153678, 'min': 1860563.4872184768} best=1860563.4872184768
7: neval=1067{'avg': 1973627.9833267753, 'max': 3085799.622283934, 'min': 1810896.0036094447} best=1810896.0036094447
8: neval=1090{'avg': 1930593.045585489, 'max': 2745315.7333588335, 'min': 1801651.2820600031} best=1801651.2820600031
9: neval=1076{'avg': 1901116.1262492982, 'max': 2680733.307627164, 'min': 1790283.6894078394} best=1790283.6894078394
10: neval=1069{'avg': 1874348.4031839413, 'max': 2701482.052454144, 'min': 1753962.85787494} best=1753962.85787494
11: neval=1090{'avg': 1853336.6398943046, 'max': 2937784.2552189915, 'min': 1749965.863378511} best=1749965.863378511
12: neval=1068{'avg': 1825250.4568746877, 'max': 2534063.0907467133, 'min': 1733579.1772917043} best=1733579.1772917043
13: neval=1058{'avg': 1804713.0143971655, 'max': 2858715.1064161533, 'min': 1726124.2635635077} best=1726124.2635635077
14: neval=1064{'avg': 1784644.290745143, 'max': 2784605.0889012706, 'min': 1715320.8400236617} best=1715320.8400236617
15: neval=1058{'avg': 1767367.6901290615, 'max': 2946025.7124894513, 'min': 1706318.9642006706} best=1706318.9642006706
16: neval=1096{'avg': 1756530.189598429, 'max': 2951136.5417009983, 'min': 1698950.4240752305} best=1698950.4240752305
17: neval=1071{'avg': 1742451.6958150242, 'max': 2553728.726011001, 'min': 1695063.8980450653} best=1695063.8980450653
18: neval=1070{'avg': 1728453.0260830275, 'max': 2559480.800509134, 'min': 1683717.4398306943} best=1683717.4398306943
19: neval=1057{'avg': 1722566.5477451219, 'max': 3261670.7992419996, 'min': 1683717.4398306943} best=1683717.4398306943
20: neval=1070{'avg': 1711296.4670496595, 'max': 2927195.808073477, 'min': 1685180.9657552987} best=1683717.4398306943
21: neval=1084{'avg': 1704632.7038105777, 'max': 2940334.195948318, 'min': 1683094.1442232248} best=1683094.1442232248
22: neval=1029{'avg': 1697448.433671646, 'max': 2613844.196475129, 'min': 1680945.1116287601} best=1680945.1116287601
23: neval=1062{'avg': 1697128.2640570626, 'max': 2982436.428445671, 'min': 1675484.8062996794} best=1675484.8062996794
24: neval=1068{'avg': 1692261.6783749782, 'max': 2655685.847062142, 'min': 1675870.344767802} best=1675484.8062996794
25: neval=1071{'avg': 1687777.8952993809, 'max': 2829171.473200001, 'min': 1675537.9240002388} best=1675484.8062996794
26: neval=1024{'avg': 1683156.43118297, 'max': 2401862.279392208, 'min': 1674125.85865124} best=1674125.85865124
27: neval=1071{'avg': 1685157.6517580547, 'max': 3010269.833166752, 'min': 1673994.4948907355} best=1673994.4948907355
28: neval=1082{'avg': 1684150.6500491686, 'max': 2588286.038921604, 'min': 1673393.2325956472} best=1673393.2325956472
29: neval=1059{'avg': 1680867.6968436537, 'max': 2848639.2570083374, 'min': 1673286.8344510635} best=1673286.8344510635
30: neval=1038{'avg': 1681084.6104657413, 'max': 2814388.661461821, 'min': 1671375.7195734405} best=1671375.7195734405
31: neval=1066{'avg': 1681852.1160246814, 'max': 3113417.8571318644, 'min': 1671375.7195734405} best=1671375.7195734405
32: neval=1070{'avg': 1678453.279133831, 'max': 2546794.076799223, 'min': 1671375.7195734405} best=1671375.7195734405
33: neval=1092{'avg': 1680827.2470937553, 'max': 2991614.483299434, 'min': 1670739.4906517495} best=1670739.4906517495
34: neval=1039{'avg': 1678187.9666584148, 'max': 2626021.830897644, 'min': 1670739.4906517495} best=1670739.4906517495
35: neval=1036{'avg': 1675004.6647002588, 'max': 2574502.8733438244, 'min': 1670739.4906517495} best=1670739.4906517495
36: neval=1058{'avg': 1679193.5141542682, 'max': 2867890.0044915588, 'min': 1670739.4906517495} best=1670739.4906517495
37: neval=1050{'avg': 1676458.6427981737, 'max': 2972058.853360325, 'min': 1670739.4906517495} best=1670739.4906517495
38: neval=1079{'avg': 1675506.3416289005, 'max': 2705757.743222478, 'min': 1670707.1589660726} best=1670707.1589660726
39: neval=1089{'avg': 1675393.4738590408, 'max': 2914418.81650883, 'min': 1670707.1589660726} best=1670707.1589660726
40: neval=1025{'avg': 1673833.9950143094, 'max': 2608685.838585139, 'min': 1670707.1589660726} best=1670707.1589660726
41: neval=1081{'avg': 1676894.388776327, 'max': 2698177.0063322457, 'min': 1670707.1589660726} best=1670707.1589660726
42: neval=1106{'avg': 1676129.3260846494, 'max': 2797356.1630610093, 'min': 1670707.1589660726} best=1670707.1589660726
43: neval=1108{'avg': 1675831.8308432014, 'max': 3309452.6827343577, 'min': 1670707.1589660726} best=1670707.1589660726
44: neval=1111{'avg': 1677295.2613345287, 'max': 2770393.4858499463, 'min': 1670707.1589660726} best=1670707.1589660726
45: neval=1103{'avg': 1673589.9010446179, 'max': 2477033.404027758, 'min': 1670707.1589660726} best=1670707.1589660726
46: neval=1055{'avg': 1674754.0802913627, 'max': 2581791.378721193, 'min': 1670707.1589660726} best=1670707.1589660726
47: neval=1047{'avg': 1676681.5672767714, 'max': 2685710.788173549, 'min': 1670707.1589660726} best=1670707.1589660726
48: neval=1067{'avg': 1676354.0525046343, 'max': 2535587.8622928835, 'min': 1670707.1589660726} best=1670707.1589660726
49: neval=1088{'avg': 1676997.5469881594, 'max': 2768006.7716254657, 'min': 1669651.5873840759} best=1669651.5873840759
50: neval=1050{'avg': 1679246.1596505179, 'max': 2772460.069198648, 'min': 1668766.7912311114} best=1668766.7912311114
51: neval=1038{'avg': 1677910.3951253425, 'max': 2544217.6360663655, 'min': 1668766.7912311114} best=1668766.7912311114
52: neval=1065{'avg': 1673739.4842158176, 'max': 2622040.8676402215, 'min': 1668766.7912311114} best=1668766.7912311114
53: neval=1049{'avg': 1675747.1503032635, 'max': 2667077.4547947324, 'min': 1668766.7912311114} best=1668766.7912311114
54: neval=1070{'avg': 1674754.8008768505, 'max': 2718253.5409908895, 'min': 1668766.7912311114} best=1668766.7912311114
55: neval=1068{'avg': 1675647.3671533917, 'max': 3153363.741707783, 'min': 1668688.835430196} best=1668688.835430196
56: neval=1071{'avg': 1674312.0657090668, 'max': 2786653.234624373, 'min': 1668688.835430196} best=1668688.835430196
57: neval=1038{'avg': 1674256.6347642238, 'max': 3479673.345104699, 'min': 1668688.835430196} best=1668688.835430196
58: neval=1068{'avg': 1673161.0648913984, 'max': 2760855.461695602, 'min': 1668688.835430196} best=1668688.835430196
59: neval=1050{'avg': 1673689.7837256058, 'max': 3085010.0283513027, 'min': 1668688.835430196} best=1668688.835430196
60: neval=1035{'avg': 1672080.9106303765, 'max': 2744289.0887133307, 'min': 1668688.835430196} best=1668688.835430196
61: neval=1067{'avg': 1673368.8525272687, 'max': 2629813.1485797707, 'min': 1668688.835430196} best=1668688.835430196
62: neval=1071{'avg': 1673712.7157626667, 'max': 2732481.1410540747, 'min': 1668688.835430196} best=1668688.835430196
63: neval=1066{'avg': 1673872.3170406094, 'max': 2661532.8399979435, 'min': 1668688.835430196} best=1668688.835430196
64: neval=1080{'avg': 1679046.4946999939, 'max': 3037977.341314316, 'min': 1668688.835430196} best=1668688.835430196
65: neval=1057{'avg': 1674035.4438937542, 'max': 3337202.781877344, 'min': 1668688.835430196} best=1668688.835430196
66: neval=1049{'avg': 1672738.777982478, 'max': 2818499.3163379948, 'min': 1668688.835430196} best=1668688.835430196
67: neval=1040{'avg': 1670450.8941226539, 'max': 2281560.6991194217, 'min': 1668688.835430196} best=1668688.835430196
68: neval=1049{'avg': 1671936.24155025, 'max': 2504195.018142437, 'min': 1668688.835430196} best=1668688.835430196
69: neval=1064{'avg': 1672124.2670652599, 'max': 3078321.27756356, 'min': 1668688.835430196} best=1668688.835430196
70: neval=1066{'avg': 1674364.2102264008, 'max': 2737669.4118953105, 'min': 1668688.835430196} best=1668688.835430196
71: neval=1053{'avg': 1673425.7079069582, 'max': 2495778.498461883, 'min': 1668688.835430196} best=1668688.835430196
72: neval=1062{'avg': 1672562.5004539737, 'max': 2622803.3095500576, 'min': 1668688.835430196} best=1668688.835430196
