----------------------  実行情報  ----------------------
実行時間＝4611秒
個体数＝1050
合計世代数＝474
------------------------  前提  ------------------------

waste=kanen

ごみ量31位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325)

焼却施設数: 20
中継施設数: 1

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [358694, 83618, 81013, 61374, 46307, 45633, 42568, 38452, 34734, 32045, 25875, 19146, 17168, 9414, 9063, 8193, 8118, 7532, 6721, 5428]

inc_facility = ['札幌市', '函館市', '旭川市', '帯広市', '苫小牧市', '釧路市', '室蘭市', '江別市', '千歳市', '小樽市', '北見市', '岩見沢市', '滝川市', '新ひだか町', '中標津町', '紋別市', '稚内市', '網走市', '今金町', '根室市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '由仁町', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['札幌市', '石狩市', '喜茂別町'], ['南幌町', '長沼町', '江別市', '北広島市', '当別町'], ['千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['小樽市', 'ニセコ町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['真狩村', '留寿都村', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['苫小牧市', '白老町', 'むかわ町'], ['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', '八雲町', '長万部町', '今金町', 'せたな町'], ['旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '美深町', '幌加内町'], ['音威子府村', '中川町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '豊富町', '幌延町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '陸別町'], ['網走市', '清里町', '斜里町', '小清水町', '大空町'], ['下川町', '枝幸町', '紋別市', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[0]
trans_facility = ['喜茂別町']
trans_blocks = [[]]

arrows = []


---------------------  コスト情報  ---------------------

==============================
Total cost: 1659393.4668273034
==============================
TC_direct: {'札幌市': 14036.7207, '函館市': 55232.6708, '旭川市': 62545.80260000001, '帯広市': 66504.60569999999, '苫小牧市': 10268.9103, '釧路市': 17405.8138, '室蘭市': 53743.64139999999, '江別市': 20307.840299999996, '千歳市': 14059.4592, '小樽市': 29240.018700000004, '北見市': 12947.540800000002, '岩見沢市': 14149.2048, '滝川市': 32101.735899999992, '新ひだか町': 20238.8945, '中標津町': 14345.2375, '紋別市': 26912.716200000003, '稚内市': 7271.865, '網走市': 3532.8189, '今金町': 19439.3052, '根室市': 4132.0012}
IC_inc: {'札幌市': 125739.6782404584, '函館市': 42937.795196501684, '旭川市': 41969.089865850314, '帯広市': 34355.666254093485, '苫小牧市': 28040.957147657944, '釧路市': 27746.089065790613, '室蘭市': 26389.467212669173, '江別市': 24523.82187383728, '千歳市': 22790.078055141938, '小樽市': 21503.777651283024, '北見市': 18430.976284856057, '岩見沢市': 14833.371687734343, '滝川市': 13711.801227446329, '新ひだか町': 8891.044741630374, '中標津町': 8650.768684366207, '紋別市': 8043.664951311742, '稚内市': 7990.507523156744, '網走市': 7570.314747540991, '今金町': 6973.349630397707, '根室市': 5977.738680892802}
OC_inc: {'札幌市': 52649.70455312811, '函館市': 55844.78500879127, '旭川市': 55492.6538332165, '帯広市': 51261.67049056312, '苫小牧市': 45736.80545710201, '釧路市': 45433.20587338103, '室蘭市': 43983.4054483896, '江別市': 41846.78151655252, '千歳市': 39712.1376435576, '小樽市': 38035.18762573496, '北見市': 33706.6804923292, '岩見沢市': 28061.796649267417, '滝川市': 26175.88055993951, '新ひだか町': 17414.673958611405, '中標津町': 16951.74467757078, '紋別市': 15771.951722492246, '稚内市': 15667.976463105822, '網走市': 14842.390243769083, '今金町': 13658.638341260033, '根室市': 11658.634045924002}

TC_indirect: {'喜茂別町': 0}
IC_trans: {'喜茂別町': 0}
OC_trans: {'喜茂別町': 0}


----------------------  輸送情報  ----------------------

direct 札幌市(983/983) t/day → receive from: 札幌市, 石狩市, 喜茂別町
direct 函館市(229/229) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 旭川市(222/222) t/day → receive from: 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 美深町, 幌加内町
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 苫小牧市(127/127) t/day → receive from: 苫小牧市, 白老町, むかわ町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(117/117) t/day → receive from: 真狩村, 留寿都村, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 江別市(105/105) t/day → receive from: 南幌町, 長沼町, 江別市, 北広島市, 当別町
direct 千歳市(95/95) t/day → receive from: 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 小樽市(88/88) t/day → receive from: 小樽市, ニセコ町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 北見市(71/71) t/day → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 陸別町
direct 岩見沢市(52/52) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 由仁町, 栗山町, 月形町, 新篠津村
direct 滝川市(47/47) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
direct 新ひだか町(26/26) t/day → receive from: 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 中標津町(25/25) t/day → receive from: 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 紋別市(22/22) t/day → receive from: 下川町, 枝幸町, 紋別市, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
direct 稚内市(22/22) t/day → receive from: 音威子府村, 中川町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 豊富町, 幌延町
direct 網走市(21/21) t/day → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
direct 今金町(18/18) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, 八雲町, 長万部町, 今金町, せたな町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市

----------------------  遺伝情報  ----------------------

個体数＝1050
世代数＝1000
0: neval=1050{'avg': 2240859.6641308595, 'max': 3427823.355370745, 'min': 1846282.5819727436} best=1846282.5819727436
1: neval=822{'avg': 2068343.0755529294, 'max': 2937150.861247047, 'min': 1796539.9496739372} best=1796539.9496739372
2: neval=830{'avg': 1975018.7108786856, 'max': 2493700.8877618792, 'min': 1810485.0507811815} best=1796539.9496739372
3: neval=838{'avg': 1920387.924424073, 'max': 2999020.2052662503, 'min': 1791075.8242908642} best=1791075.8242908642
4: neval=858{'avg': 1882486.0429679395, 'max': 2918024.9272206845, 'min': 1765473.1247121645} best=1765473.1247121645
5: neval=830{'avg': 1845060.7179838067, 'max': 2646438.708871053, 'min': 1718696.6721337843} best=1718696.6721337843
6: neval=784{'avg': 1813478.8934632568, 'max': 2498609.9370467863, 'min': 1722652.4714611687} best=1718696.6721337843
7: neval=835{'avg': 1789550.4727818465, 'max': 3121905.04751817, 'min': 1707394.2064542086} best=1707394.2064542086
8: neval=832{'avg': 1767052.3003332694, 'max': 3110207.9267566083, 'min': 1707394.2064542086} best=1707394.2064542086
9: neval=824{'avg': 1745336.2488200734, 'max': 2118929.2669610973, 'min': 1696948.7135764274} best=1696948.7135764274
10: neval=815{'avg': 1730164.5959114525, 'max': 2386695.2537356825, 'min': 1685853.60505748} best=1685853.60505748
11: neval=809{'avg': 1717463.7942942702, 'max': 2376652.5489210105, 'min': 1685853.60505748} best=1685853.60505748
12: neval=849{'avg': 1707115.0489674837, 'max': 2489434.892533353, 'min': 1679856.527447002} best=1679856.527447002
13: neval=831{'avg': 1697691.3892252932, 'max': 2169510.839150208, 'min': 1662219.1243887763} best=1662219.1243887763
14: neval=820{'avg': 1691460.5626054124, 'max': 3269100.276899182, 'min': 1662219.1243887763} best=1662219.1243887763
15: neval=829{'avg': 1684105.2627000564, 'max': 2785066.3477462674, 'min': 1662178.9601290268} best=1662178.9601290268
16: neval=824{'avg': 1676661.2058067636, 'max': 2376754.9617283894, 'min': 1662178.9601290268} best=1662178.9601290268
17: neval=830{'avg': 1670370.5618838437, 'max': 2387179.5232531996, 'min': 1662178.9601290268} best=1662178.9601290268
18: neval=865{'avg': 1665469.7332836422, 'max': 2009699.0764304495, 'min': 1662178.9601290268} best=1662178.9601290268
19: neval=851{'avg': 1668586.122444058, 'max': 2575560.4831621326, 'min': 1662178.9601290268} best=1662178.9601290268
20: neval=825{'avg': 1663706.4038868179, 'max': 2285813.562019172, 'min': 1662178.9601290268} best=1662178.9601290268
21: neval=835{'avg': 1665176.909119725, 'max': 2321714.4227983193, 'min': 1662178.9601290268} best=1662178.9601290268
22: neval=819{'avg': 1665521.8624263625, 'max': 2725107.591061012, 'min': 1662178.9601290268} best=1662178.9601290268
23: neval=837{'avg': 1665874.0246232445, 'max': 2835033.1170289298, 'min': 1662178.9601290268} best=1662178.9601290268
24: neval=828{'avg': 1666291.7871179031, 'max': 2384249.612265409, 'min': 1662178.9601290268} best=1662178.9601290268
25: neval=833{'avg': 1666156.876889732, 'max': 2839355.567556357, 'min': 1662178.9601290268} best=1662178.9601290268
26: neval=834{'avg': 1665904.42379409, 'max': 2517203.6351275076, 'min': 1662178.9601290268} best=1662178.9601290268
27: neval=819{'avg': 1664389.8917283993, 'max': 2592779.6031270246, 'min': 1662178.9601290268} best=1662178.9601290268
28: neval=830{'avg': 1666519.4409864584, 'max': 3171160.608495684, 'min': 1662178.9601290268} best=1662178.9601290268
29: neval=838{'avg': 1666301.6396499488, 'max': 2747070.9661103976, 'min': 1662178.9601290268} best=1662178.9601290268
30: neval=822{'avg': 1666236.7717676475, 'max': 2476484.1240184633, 'min': 1662178.9601290268} best=1662178.9601290268
31: neval=833{'avg': 1664280.3101884671, 'max': 2455571.235596372, 'min': 1662178.9601290268} best=1662178.9601290268
32: neval=821{'avg': 1666712.7867028534, 'max': 2909248.7474707263, 'min': 1662178.9601290268} best=1662178.9601290268
33: neval=838{'avg': 1672214.0664721902, 'max': 2875981.8174906946, 'min': 1662178.9601290268} best=1662178.9601290268
34: neval=829{'avg': 1664956.3276755335, 'max': 2676920.434157701, 'min': 1662178.9601290268} best=1662178.9601290268
35: neval=853{'avg': 1665136.1685581661, 'max': 2649115.270148552, 'min': 1662178.9601290268} best=1662178.9601290268
36: neval=799{'avg': 1664351.5434375247, 'max': 2448216.0443268116, 'min': 1662178.9601290268} best=1662178.9601290268
37: neval=831{'avg': 1666063.885808065, 'max': 2554482.904013852, 'min': 1662178.9601290268} best=1662178.9601290268
38: neval=825{'avg': 1666360.462639651, 'max': 2503639.3550313045, 'min': 1662178.9601290268} best=1662178.9601290268
39: neval=837{'avg': 1664645.1545451228, 'max': 2501785.5490231942, 'min': 1662178.9601290268} best=1662178.9601290268
40: neval=811{'avg': 1664572.556111256, 'max': 2549418.893781512, 'min': 1662178.9601290268} best=1662178.9601290268
41: neval=815{'avg': 1665587.1707447844, 'max': 2745880.6975753745, 'min': 1662178.9601290268} best=1662178.9601290268
42: neval=813{'avg': 1664297.7503681364, 'max': 2325725.3946791706, 'min': 1662178.9601290268} best=1662178.9601290268
43: neval=807{'avg': 1667819.833404746, 'max': 2782049.4569079014, 'min': 1662178.9601290268} best=1662178.9601290268
44: neval=825{'avg': 1669557.345826042, 'max': 3042932.4349501454, 'min': 1662178.9601290268} best=1662178.9601290268
45: neval=824{'avg': 1666742.432781017, 'max': 2650265.916813255, 'min': 1662178.9601290268} best=1662178.9601290268
46: neval=833{'avg': 1666030.2821741628, 'max': 2494798.0871377634, 'min': 1662178.9601290268} best=1662178.9601290268
47: neval=847{'avg': 1666705.2359488686, 'max': 2924908.8814889034, 'min': 1662178.9601290268} best=1662178.9601290268
48: neval=793{'avg': 1665134.1077617044, 'max': 2418649.1791123054, 'min': 1662178.9601290268} best=1662178.9601290268
49: neval=811{'avg': 1665472.0322592205, 'max': 2654364.173937245, 'min': 1662178.9601290268} best=1662178.9601290268
50: neval=827{'avg': 1663159.693189545, 'max': 2167589.4486148106, 'min': 1662178.9601290268} best=1662178.9601290268
51: neval=841{'avg': 1665317.477708279, 'max': 2236319.8023048947, 'min': 1662178.9601290268} best=1662178.9601290268
52: neval=827{'avg': 1664315.3619732747, 'max': 2431112.5476952065, 'min': 1662178.9601290268} best=1662178.9601290268
53: neval=843{'avg': 1663575.119450777, 'max': 2137065.1190248937, 'min': 1662178.9601290268} best=1662178.9601290268
54: neval=825{'avg': 1664363.0145238799, 'max': 2470087.058592465, 'min': 1662178.9601290268} best=1662178.9601290268
55: neval=828{'avg': 1666773.5475427597, 'max': 3059401.545975836, 'min': 1662178.9601290268} best=1662178.9601290268
56: neval=815{'avg': 1666551.2852632203, 'max': 2744279.575933442, 'min': 1662178.9601290268} best=1662178.9601290268
57: neval=845{'avg': 1666836.045040967, 'max': 2583188.4791086395, 'min': 1662178.9601290268} best=1662178.9601290268
58: neval=857{'avg': 1666096.8246394503, 'max': 2471229.3936863057, 'min': 1662178.9601290268} best=1662178.9601290268
59: neval=823{'avg': 1667699.4059522462, 'max': 2385141.716489241, 'min': 1661264.8521313914} best=1661264.8521313914
60: neval=833{'avg': 1666875.9902391662, 'max': 3002326.9877708177, 'min': 1661264.8521313914} best=1661264.8521313914
61: neval=800{'avg': 1664352.3422724782, 'max': 2473724.3985266048, 'min': 1661264.8521313914} best=1661264.8521313914
62: neval=841{'avg': 1666081.692010855, 'max': 2394384.1324070464, 'min': 1661264.8521313914} best=1661264.8521313914
63: neval=822{'avg': 1665854.5205822852, 'max': 2779856.7052812143, 'min': 1661264.8521313914} best=1661264.8521313914
64: neval=832{'avg': 1664893.5269377453, 'max': 2381295.8313233354, 'min': 1661264.8521313914} best=1661264.8521313914
65: neval=810{'avg': 1664630.7695230395, 'max': 2726031.5409133285, 'min': 1661264.8521313914} best=1661264.8521313914
66: neval=808{'avg': 1667951.339568442, 'max': 3099302.96901155, 'min': 1661264.8521313914} best=1661264.8521313914
67: neval=840{'avg': 1662911.0418434427, 'max': 2183096.3075136007, 'min': 1661264.8521313914} best=1661264.8521313914
68: neval=807{'avg': 1664659.0283931454, 'max': 2449701.0415789736, 'min': 1661264.8521313914} best=1661264.8521313914
69: neval=827{'avg': 1664641.57641337, 'max': 2825854.4682076923, 'min': 1661264.8521313914} best=1661264.8521313914
70: neval=863{'avg': 1663757.1979122693, 'max': 2526015.968239882, 'min': 1661264.8521313914} best=1661264.8521313914
71: neval=809{'avg': 1667190.8200213287, 'max': 2839630.278622368, 'min': 1661264.8521313914} best=1661264.8521313914
