----------------------  実行情報  ----------------------
実行時間＝651秒
個体数＝1100
合計世代数＝279
------------------------  前提  ------------------------

waste=sanpai

ごみ量32位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521)

焼却施設数: 12
中継施設数: 10

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [6566, 3668, 2990, 1857, 1377, 1179, 910, 849, 699, 697, 533, 232]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '旭川市', '函館市', '標茶町', '北見市', '稚内市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '岩内町', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '泊村', '神恵内村', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町'], ['天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '網走市', '美幌町', '津別町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['清里町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '別海町', '中標津町', '標津町']]

trans_size=[67, 51, 41, 30, 21, 12, 11, 10, 10, 6]
trans_facility = ['根室市', '紋別市', '留萌市', '枝幸町', '羽幌町', '浜頓別町', '羅臼町', '興部町', '雄武町', '中頓別町']
trans_blocks = [['北竜町', '留萌市', '増毛町', '小平町'], ['美深町', '雄武町'], ['苫前町', '羽幌町', '初山別村', '遠別町'], ['浜頓別町'], ['音威子府村', '中川町', '中頓別町'], ['枝幸町'], ['紋別市', '湧別町', '滝上町'], ['下川町', '興部町', '西興部村'], ['根室市'], ['羅臼町']]

arrows = [[['旭川市'], ['留萌市']], [['稚内市'], ['浜頓別町', '中頓別町', '羽幌町', '枝幸町']], [['北見市'], ['興部町', '雄武町', '紋別市']], [['標茶町'], ['根室市', '羅臼町']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 1294758.6865, '釧路市': 233846.43580000004, '札幌市': 1280504.8628999998, '室蘭市': 0.0, '伊達市': 605426.7041000001, '登別市': 0.0, '帯広市': 432940.4258000001, '旭川市': 734193.6532000002, '函館市': 418910.4472, '標茶町': 852742.2649999999, '北見市': 347020.84640000004, '稚内市': 64560.63649999999}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 469319.01800460217, '札幌市': 382544.9195466225, '室蘭市': 237559.42226609756, '伊達市': 176224.98599814135, '登別市': 150846.66981248945, '帯広市': 116474.32828876263, '旭川市': 110408.89555267438, '函館市': 96017.17383615748, '標茶町': 95809.91974270863, '北見市': 78941.65572626586, '稚内市': 43265.70817396224}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 196513.20875701046, '札幌市': 160179.1675807649, '室蘭市': 99470.85574851908, '伊達市': 73788.90718916999, '登別市': 63162.501364628006, '帯広市': 48770.11821757823, '旭川市': 45483.52983124032, '函館市': 37473.80084843144, '標茶町': 37361.65965209531, '北見市': 41010.022040112664, '稚内市': 55954.59175854897}

TC_indirect: {'根室市': 55024.29600000001, '紋別市': 52004.5739, '留萌市': 34516.14562, '枝幸町': 23766.42624, '羽幌町': 28275.239800000003, '浜頓別町': 6951.028339999999, '羅臼町': 8523.984600000002, '興部町': 17562.82906, '雄武町': 22636.4228, '中頓別町': 8275.781}
IC_trans: {'根室市': 2475.215743526457, '紋別市': 1962.5455755271341, '留萌市': 1638.4640896337887, '枝幸町': 1229.803052203425, '羽幌町': 929.1300319312941, '浜頓別町': 567.6741499849868, '羅臼町': 523.8604079014556, '興部町': 519.2977840354604, '雄武町': 507.24322146272175, '中頓別町': 340.8341955513285}
OC_trans: {'根室市': 149421.6569499996, '紋別市': 114014.26366072713, '留萌市': 92763.93306404304, '枝幸町': 66558.52779814947, '羽幌町': 48143.36498711909, '浜頓別町': 27600.136599020796, '羅臼町': 24772.212368114946, '興部町': 24769.328503966157, '雄武町': 24061.731982331596, '中頓別町': 14860.726134737686}

==============================
Total cost: 11128500.867419185
==============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2990/2990) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 岩内町, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1377/1377) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 泊村, 神恵内村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(910/910) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(808/849) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町
indirect 旭川市(41/849) t/day → receive from: 中継施設＝ 留萌市(15126) → receive from: 北竜町, 留萌市, 増毛町, 小平町
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 標茶町(620/697) t/day → receive from: 清里町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 別海町, 中標津町, 標津町
indirect 標茶町(78/697) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
                                                    　　　羅臼町(3870) → receive from: 羅臼町
direct 北見市(461/533) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
indirect 北見市(72/533) t/day → receive from: 中継施設＝ 興部町(3829) → receive from: 下川町, 興部町, 西興部村
                                                    　　　雄武町(3721) → receive from: 美深町, 雄武町
                                                    　　　紋別市(18685) → receive from: 紋別市, 湧別町, 滝上町
direct 稚内市(163/232) t/day → receive from: 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(69/232) t/day → receive from: 中継施設＝ 浜頓別町(4267) → receive from: 浜頓別町
                                                    　　　中頓別町(2285) → receive from: 音威子府村, 中川町, 中頓別町
                                                    　　　羽幌町(7725) → receive from: 苫前町, 羽幌町, 初山別村, 遠別町
                                                    　　　枝幸町(10784) → receive from: 枝幸町

----------------------  遺伝情報  ----------------------

個体数＝1100
世代数＝1000
0: neval=1100{'avg': 29744696.976913974, 'max': 47549823.23475543, 'min': 17918630.576285668} best=17918630.576285668
1: neval=854{'avg': 24876617.643944368, 'max': 41907151.18621902, 'min': 15639183.629459409} best=15639183.629459409
2: neval=867{'avg': 21673569.04837681, 'max': 31953623.720728036, 'min': 15639183.629459409} best=15639183.629459409
3: neval=890{'avg': 19594583.663243234, 'max': 30787507.259560414, 'min': 15505117.370090393} best=15505117.370090393
4: neval=864{'avg': 18200274.83378354, 'max': 37123559.26255203, 'min': 14011409.68038065} best=14011409.68038065
5: neval=860{'avg': 17245705.027707208, 'max': 29695890.142046105, 'min': 13892782.70685925} best=13892782.70685925
6: neval=878{'avg': 16602301.583136978, 'max': 32437667.545339353, 'min': 13350617.73456189} best=13350617.73456189
7: neval=888{'avg': 15964651.114003737, 'max': 26876290.388336904, 'min': 13005144.604456002} best=13005144.604456002
8: neval=888{'avg': 15213394.88548645, 'max': 22963863.569955215, 'min': 12832606.231652664} best=12832606.231652664
9: neval=866{'avg': 14716089.875159476, 'max': 27989928.890249506, 'min': 12569017.950552864} best=12569017.950552864
10: neval=845{'avg': 14147767.988497002, 'max': 21572552.789361916, 'min': 12509203.777343098} best=12509203.777343098
11: neval=873{'avg': 13811256.699993595, 'max': 26949904.697882578, 'min': 12504463.111921819} best=12504463.111921819
12: neval=854{'avg': 13436102.475200037, 'max': 21862204.95691064, 'min': 12270998.949851662} best=12270998.949851662
13: neval=865{'avg': 13143249.596605772, 'max': 21714925.44102755, 'min': 11810738.32487713} best=11810738.32487713
14: neval=897{'avg': 12839919.969129117, 'max': 23683111.989297092, 'min': 11999349.492450856} best=11810738.32487713
15: neval=881{'avg': 12636232.71570877, 'max': 24067465.178273067, 'min': 11761235.737844072} best=11761235.737844072
16: neval=853{'avg': 12418313.321658147, 'max': 23304469.549138647, 'min': 11589261.090127438} best=11589261.090127438
17: neval=862{'avg': 12255836.875694733, 'max': 24539758.8744543, 'min': 11561232.792610988} best=11561232.792610988
18: neval=857{'avg': 12079008.61393459, 'max': 20388439.49157475, 'min': 11506912.70222439} best=11506912.70222439
19: neval=883{'avg': 11943372.392933605, 'max': 22908306.796240825, 'min': 11502287.243608432} best=11502287.243608432
20: neval=881{'avg': 11848769.645366585, 'max': 19730040.27142451, 'min': 11417393.622863293} best=11417393.622863293
21: neval=862{'avg': 11718125.05967154, 'max': 25945217.626816876, 'min': 11394262.47552333} best=11394262.47552333
22: neval=878{'avg': 11716294.555157045, 'max': 30538441.264831334, 'min': 11399339.243787546} best=11394262.47552333
23: neval=871{'avg': 11621192.972242393, 'max': 22391885.99354913, 'min': 11343918.115342133} best=11343918.115342133
24: neval=837{'avg': 11519618.831277573, 'max': 19124469.40136476, 'min': 11282839.081832683} best=11282839.081832683
25: neval=856{'avg': 11497120.922825076, 'max': 24297341.17101381, 'min': 11282839.081832683} best=11282839.081832683
26: neval=865{'avg': 11447775.829469407, 'max': 19688076.833630484, 'min': 11280653.8436343} best=11280653.8436343
27: neval=846{'avg': 11410877.703421349, 'max': 32056168.835953526, 'min': 11243679.320218362} best=11243679.320218362
28: neval=845{'avg': 11382458.978376532, 'max': 25235064.59600216, 'min': 11264415.273792444} best=11243679.320218362
29: neval=923{'avg': 11385127.874886213, 'max': 19619884.850041877, 'min': 11217943.525347348} best=11217943.525347348
30: neval=848{'avg': 11375859.650299115, 'max': 28238148.214960504, 'min': 11212451.206918605} best=11212451.206918605
31: neval=867{'avg': 11324580.686915062, 'max': 26761416.12707474, 'min': 11220140.51204975} best=11212451.206918605
32: neval=849{'avg': 11346161.856877299, 'max': 25141657.476287257, 'min': 11216936.726460312} best=11212451.206918605
33: neval=856{'avg': 11283026.59126524, 'max': 18206248.161772214, 'min': 11201083.918755518} best=11201083.918755518
34: neval=832{'avg': 11275379.932826858, 'max': 17427688.12954211, 'min': 11184548.585249646} best=11184548.585249646
35: neval=886{'avg': 11262621.816189723, 'max': 17731098.95524897, 'min': 11157359.444102198} best=11157359.444102198
36: neval=851{'avg': 11243363.749412289, 'max': 20559310.442250445, 'min': 11157359.444102198} best=11157359.444102198
37: neval=875{'avg': 11242873.94946638, 'max': 18698831.31217276, 'min': 11145750.49818673} best=11145750.49818673
38: neval=838{'avg': 11246586.862870695, 'max': 19598046.69291623, 'min': 11141658.90839451} best=11141658.90839451
39: neval=876{'avg': 11189120.285630075, 'max': 18909510.024002578, 'min': 11140248.7728102} best=11140248.7728102
40: neval=866{'avg': 11188079.522683382, 'max': 18683625.841145616, 'min': 11137950.632340137} best=11137950.632340137
41: neval=876{'avg': 11203524.475909598, 'max': 18272895.08369846, 'min': 11130855.982854966} best=11130855.982854966
42: neval=856{'avg': 11173972.201493219, 'max': 22070590.59838411, 'min': 11130855.982854966} best=11130855.982854966
43: neval=851{'avg': 11157569.85620657, 'max': 18545264.451951925, 'min': 11130855.982854966} best=11130855.982854966
44: neval=877{'avg': 11181568.605391042, 'max': 21197059.19664707, 'min': 11130855.982854966} best=11130855.982854966
45: neval=891{'avg': 11180326.466835845, 'max': 29595372.15890051, 'min': 11130855.982854966} best=11130855.982854966
46: neval=856{'avg': 11166339.841246475, 'max': 21996747.43293934, 'min': 11130855.982854966} best=11130855.982854966
47: neval=881{'avg': 11216844.516817475, 'max': 30453585.375508666, 'min': 11130855.982854966} best=11130855.982854966
48: neval=870{'avg': 11170870.322812803, 'max': 20961226.951777145, 'min': 11130855.982854966} best=11130855.982854966
49: neval=873{'avg': 11166231.002037805, 'max': 17953204.348247364, 'min': 11130855.982854966} best=11130855.982854966
50: neval=857{'avg': 11178464.178717887, 'max': 28184767.435440283, 'min': 11130855.982854966} best=11130855.982854966
51: neval=890{'avg': 11170810.315473638, 'max': 18231609.61985021, 'min': 11130855.982854966} best=11130855.982854966
52: neval=827{'avg': 11146378.949663496, 'max': 15808858.941664107, 'min': 11130855.982854966} best=11130855.982854966
53: neval=896{'avg': 11175535.562618084, 'max': 22563910.073155437, 'min': 11130855.982854966} best=11130855.982854966
54: neval=852{'avg': 11189668.434661604, 'max': 21124771.588568658, 'min': 11130855.982854966} best=11130855.982854966
55: neval=891{'avg': 11161097.531473031, 'max': 23547310.007886443, 'min': 11130855.982854966} best=11130855.982854966
56: neval=874{'avg': 11161206.12685187, 'max': 23080789.18217276, 'min': 11130855.982854966} best=11130855.982854966
57: neval=859{'avg': 11188788.963983146, 'max': 18403736.05942625, 'min': 11130855.982854966} best=11130855.982854966
58: neval=887{'avg': 11183923.437622242, 'max': 19213079.669992294, 'min': 11128500.867419185} best=11128500.867419185
59: neval=840{'avg': 11174490.156689972, 'max': 23548623.23410211, 'min': 11128500.867419185} best=11128500.867419185
60: neval=882{'avg': 11198235.563026944, 'max': 22437998.58725875, 'min': 11128500.867419185} best=11128500.867419185
61: neval=834{'avg': 11158074.441792395, 'max': 23504398.383660886, 'min': 11128500.867419185} best=11128500.867419185
62: neval=875{'avg': 11168275.743816927, 'max': 17864660.028177764, 'min': 11128500.867419185} best=11128500.867419185
63: neval=861{'avg': 11154724.827464433, 'max': 15576190.083058998, 'min': 11128500.867419185} best=11128500.867419185
64: neval=850{'avg': 11150092.147184279, 'max': 18941353.701518133, 'min': 11128500.867419185} best=11128500.867419185
65: neval=863{'avg': 11150706.323723009, 'max': 19461182.41531315, 'min': 11128500.867419185} best=11128500.867419185
66: neval=845{'avg': 11184263.62666611, 'max': 27920582.49124499, 'min': 11128500.867419185} best=11128500.867419185
67: neval=874{'avg': 11155496.474472009, 'max': 20372936.874314263, 'min': 11128500.867419185} best=11128500.867419185
68: neval=837{'avg': 11149177.693990417, 'max': 18956717.353372317, 'min': 11128500.867419185} best=11128500.867419185
69: neval=877{'avg': 11163525.166867502, 'max': 18574994.875880882, 'min': 11128500.867419185} best=11128500.867419185
70: neval=869{'avg': 11170201.73360753, 'max': 21473454.25404659, 'min': 11128500.867419185} best=11128500.867419185
71: neval=877{'avg': 11147174.056964736, 'max': 20285034.637430247, 'min': 11128500.867419185} best=11128500.867419185
72: neval=867{'avg': 11161065.331574911, 'max': 15911433.460306855, 'min': 11128500.867419185} best=11128500.867419185
73: neval=867{'avg': 11182678.391468177, 'max': 21927181.012600265, 'min': 11128500.867419185} best=11128500.867419185
74: neval=889{'avg': 11179154.975122971, 'max': 22862590.53004497, 'min': 11128500.867419185} best=11128500.867419185
75: neval=851{'avg': 11161669.86660314, 'max': 20398023.33096844, 'min': 11128500.867419185} best=11128500.867419185
76: neval=888{'avg': 11179047.849633934, 'max': 21846992.994508218, 'min': 11128500.867419185} best=11128500.867419185
77: neval=875{'avg': 11200330.112694012, 'max': 23961608.62908613, 'min': 11128500.867419185} best=11128500.867419185
78: neval=861{'avg': 11180226.795478031, 'max': 21426725.50765814, 'min': 11128500.867419185} best=11128500.867419185
