----------------------  実行情報  ----------------------
実行時間＝771秒
個体数＝1000
合計世代数＝370
------------------------  前提  ------------------------

waste=sanpai

ごみ量30位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093)

焼却施設数: 13
中継施設数: 7

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [6092, 3668, 2848, 1857, 1377, 1179, 908, 874, 699, 697, 617, 524, 216]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '旭川市', '函館市', '標茶町', '千歳市', '北見市', '稚内市']
inc_blocks = [['岩見沢市', '美唄市', '三笠市', '南幌町', '月形町', '札幌市', '江別市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '岩内町', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['夕張市', '由仁町', '長沼町', '栗山町', '千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['室蘭市'], ['苫小牧市', '白老町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '泊村', '神恵内村', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町'], ['天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['北見市', '網走市', '美幌町', '津別町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['清里町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '別海町', '中標津町', '標津町']]

trans_size=[67, 63, 41, 35, 21, 17, 11]
trans_facility = ['根室市', '紋別市', '留萌市', '枝幸町', '苫前町', '浜頓別町', '羅臼町']
trans_blocks = [['北竜町', '留萌市', '増毛町', '小平町'], ['苫前町', '羽幌町', '初山別村', '遠別町'], ['中川町', '浜頓別町', '中頓別町'], ['美深町', '音威子府村', '枝幸町'], ['紋別市', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['根室市'], ['羅臼町']]

arrows = [[['旭川市'], ['苫前町', '留萌市']], [['稚内市'], ['浜頓別町', '枝幸町']], [['北見市'], ['紋別市']], [['標茶町'], ['根室市', '羅臼町']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 730102.1727, '釧路市': 233846.43580000004, '札幌市': 1084050.7809, '室蘭市': 0.0, '伊達市': 605426.7041000001, '登別市': 0.0, '帯広市': 425513.8793000001, '旭川市': 746366.8712000002, '函館市': 418910.4472, '標茶町': 852742.2649999999, '千歳市': 323078.9207, '北見市': 347020.84640000004, '稚内市': 64560.63649999999}
IC_inc: {'苫小牧市': 779527.5335849609, '釧路市': 469319.01800460217, '札幌市': 364421.5571122587, '室蘭市': 237559.42226609756, '伊達市': 176224.98599814135, '登別市': 150846.66981248945, '帯広市': 116171.80485006135, '旭川市': 112721.89799572782, '函館市': 96017.17383615748, '標茶町': 95809.91974270863, '千歳市': 87729.45538440187, '北見市': 78000.82524616973, '稚内市': 41091.87134724592}
OC_inc: {'苫小牧市': 326403.6850467387, '釧路市': 196513.20875701046, '札幌市': 152590.55521089886, '室蘭市': 99470.85574851908, '伊達市': 73788.90718916999, '登別市': 63162.501364628006, '帯広市': 48643.445635853, '旭川市': 46810.4361334374, '函館市': 37473.80084843144, '標茶町': 37361.65965209531, '千歳市': 33063.89233701452, '北見市': 42056.0087835956, '稚内市': 55137.88930892302}

TC_indirect: {'根室市': 55024.29600000001, '紋別市': 75799.32546000001, '留萌市': 34516.14562, '枝幸町': 42669.876280000004, '苫前町': 31913.272399999998, '浜頓別町': 17283.21834, '羅臼町': 8523.984600000002}
IC_trans: {'根室市': 2475.215743526457, '紋別市': 2348.222330826181, '留萌市': 1638.4640896337887, '枝幸町': 1430.4582109715063, '苫前町': 929.1300319312941, '浜頓別町': 787.589820499099, '羅臼町': 523.8604079014556}
OC_trans: {'根室市': 149421.6569499996, '紋別市': 140919.59767355074, '留萌市': 92763.93306404304, '枝幸町': 79306.86959476679, '苫前町': 48143.36498711909, '浜頓別町': 40345.736151811994, '羅臼町': 24772.212368114946}

==============================
Total cost: 10701075.371122036
==============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6092/6092) t/day → receive from: 苫小牧市, 白老町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2848/2848) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 南幌町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 岩内町, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1377/1377) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 泊村, 神恵内村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(908/908) t/day → receive from: 様似町, えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(811/874) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町
indirect 旭川市(63/874) t/day → receive from: 中継施設＝ 苫前町(7725) → receive from: 苫前町, 羽幌町, 初山別村, 遠別町
                                                    　　　留萌市(15126) → receive from: 北竜町, 留萌市, 増毛町, 小平町
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 標茶町(620/697) t/day → receive from: 清里町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 別海町, 中標津町, 標津町
indirect 標茶町(78/697) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
                                                    　　　羅臼町(3870) → receive from: 羅臼町
direct 千歳市(617/617) t/day → receive from: 夕張市, 由仁町, 長沼町, 栗山町, 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 北見市(461/524) t/day → receive from: 北見市, 網走市, 美幌町, 津別町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 大空町, 陸別町
indirect 北見市(63/524) t/day → receive from: 中継施設＝ 紋別市(23026) → receive from: 紋別市, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
direct 稚内市(163/216) t/day → receive from: 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(53/216) t/day → receive from: 中継施設＝ 浜頓別町(6337) → receive from: 中川町, 浜頓別町, 中頓別町
                                                    　　　枝幸町(12893) → receive from: 美深町, 音威子府村, 枝幸町

----------------------  遺伝情報  ----------------------

個体数＝1000
世代数＝1000
0: neval=1000{'avg': 25594039.647708327, 'max': 40969129.34338929, 'min': 15198723.327370185} best=15198723.327370185
1: neval=788{'avg': 21887174.87374136, 'max': 35507847.476633206, 'min': 15625380.351082666} best=15198723.327370185
2: neval=802{'avg': 19570061.384857904, 'max': 28875666.49717197, 'min': 13850024.666276716} best=13850024.666276716
3: neval=771{'avg': 17939064.759244677, 'max': 28440825.32716441, 'min': 13374815.816882487} best=13374815.816882487
4: neval=777{'avg': 16494694.533212002, 'max': 24878903.480285056, 'min': 12846313.078041442} best=12846313.078041442
5: neval=809{'avg': 15362941.484534677, 'max': 23981620.926916398, 'min': 12847020.510374669} best=12846313.078041442
6: neval=803{'avg': 14603762.437224323, 'max': 23292347.563173413, 'min': 12441127.671715636} best=12441127.671715636
7: neval=788{'avg': 13889508.786404818, 'max': 20244949.63789651, 'min': 12103842.104466405} best=12103842.104466405
8: neval=806{'avg': 13360929.395652194, 'max': 19030018.442063387, 'min': 11768368.34676754} best=11768368.34676754
9: neval=775{'avg': 12941657.604114037, 'max': 23808338.538392466, 'min': 11342447.121708708} best=11342447.121708708
10: neval=815{'avg': 12603438.363008633, 'max': 22032258.635250747, 'min': 11327779.12728485} best=11327779.12728485
11: neval=796{'avg': 12369583.444025015, 'max': 23769912.742293287, 'min': 11418101.384071682} best=11327779.12728485
12: neval=780{'avg': 12073227.07525849, 'max': 18643304.315643385, 'min': 11326626.260903846} best=11326626.260903846
13: neval=769{'avg': 11848729.519163447, 'max': 18500654.633486975, 'min': 11120569.981888821} best=11120569.981888821
14: neval=777{'avg': 11673380.793038856, 'max': 25758539.962706663, 'min': 11120569.981888821} best=11120569.981888821
15: neval=789{'avg': 11490176.671641499, 'max': 19975986.83316869, 'min': 11000671.819789842} best=11000671.819789842
16: neval=797{'avg': 11335626.03664141, 'max': 15826996.004770305, 'min': 10979834.396593736} best=10979834.396593736
17: neval=796{'avg': 11260689.209862454, 'max': 18550555.680450045, 'min': 10886943.484432394} best=10886943.484432394
18: neval=746{'avg': 11215927.059371738, 'max': 27957637.521348834, 'min': 10832859.474885754} best=10832859.474885754
19: neval=780{'avg': 11134955.420499517, 'max': 23125486.831591696, 'min': 10832859.474885754} best=10832859.474885754
20: neval=783{'avg': 11060782.97759092, 'max': 15069202.221626362, 'min': 10824138.138288226} best=10824138.138288226
21: neval=774{'avg': 11041397.169121526, 'max': 20658807.995567415, 'min': 10816563.528803652} best=10816563.528803652
22: neval=820{'avg': 10989855.217590574, 'max': 17909245.8735881, 'min': 10816563.528803652} best=10816563.528803652
23: neval=775{'avg': 10950257.62373127, 'max': 24834965.787459932, 'min': 10800065.904978514} best=10800065.904978514
24: neval=799{'avg': 10933269.761556331, 'max': 21434580.37139357, 'min': 10773328.91721308} best=10773328.91721308
25: neval=767{'avg': 10924672.840667916, 'max': 22490415.280479107, 'min': 10777736.623055896} best=10773328.91721308
26: neval=791{'avg': 10874511.354638832, 'max': 20020802.284808137, 'min': 10749361.950342892} best=10749361.950342892
27: neval=814{'avg': 10873153.29391289, 'max': 23185614.20695488, 'min': 10740147.524332853} best=10740147.524332853
28: neval=799{'avg': 10881519.005094036, 'max': 21115299.306813702, 'min': 10740147.524332853} best=10740147.524332853
29: neval=818{'avg': 10840533.763375625, 'max': 23333839.674294587, 'min': 10738456.611597553} best=10738456.611597553
30: neval=764{'avg': 10806727.646733131, 'max': 20184008.98172935, 'min': 10729476.288976017} best=10729476.288976017
31: neval=793{'avg': 10797027.045680944, 'max': 18412445.12421517, 'min': 10719168.893489942} best=10719168.893489942
32: neval=789{'avg': 10749977.644235026, 'max': 12448545.443844657, 'min': 10717383.735678688} best=10717383.735678688
33: neval=770{'avg': 10799706.274072295, 'max': 19598231.638245128, 'min': 10713996.84839639} best=10713996.84839639
34: neval=775{'avg': 10745695.478000134, 'max': 16826595.79551737, 'min': 10712540.738327354} best=10712540.738327354
35: neval=786{'avg': 10775520.023043698, 'max': 21190975.323448073, 'min': 10709248.955093931} best=10709248.955093931
36: neval=811{'avg': 10789624.591367412, 'max': 27432915.93344264, 'min': 10709248.955093931} best=10709248.955093931
37: neval=779{'avg': 10761208.78027549, 'max': 19353993.425733183, 'min': 10709248.955093931} best=10709248.955093931
38: neval=818{'avg': 10743150.690023398, 'max': 21344493.351682305, 'min': 10709248.955093931} best=10709248.955093931
39: neval=798{'avg': 10744749.897784065, 'max': 17077668.708981335, 'min': 10709248.955093931} best=10709248.955093931
40: neval=802{'avg': 10754508.942145092, 'max': 19667209.370135702, 'min': 10709248.955093931} best=10709248.955093931
41: neval=785{'avg': 10738227.985997505, 'max': 21869716.80480011, 'min': 10709248.955093931} best=10709248.955093931
42: neval=797{'avg': 10727282.742401978, 'max': 18859720.382428396, 'min': 10709248.955093931} best=10709248.955093931
43: neval=777{'avg': 10776037.58590229, 'max': 23760025.89754784, 'min': 10709248.955093931} best=10709248.955093931
44: neval=789{'avg': 10754725.145717636, 'max': 17030048.094547927, 'min': 10709248.955093931} best=10709248.955093931
45: neval=777{'avg': 10738511.219883252, 'max': 17338343.70367653, 'min': 10709248.955093931} best=10709248.955093931
46: neval=769{'avg': 10737464.710487109, 'max': 19123083.249993816, 'min': 10709248.955093931} best=10709248.955093931
47: neval=768{'avg': 10747435.03856355, 'max': 18778837.42384964, 'min': 10709248.955093931} best=10709248.955093931
48: neval=786{'avg': 10752343.412750367, 'max': 28179125.51885438, 'min': 10709248.955093931} best=10709248.955093931
49: neval=779{'avg': 10746663.699712193, 'max': 21802789.145821217, 'min': 10709248.955093931} best=10709248.955093931
50: neval=776{'avg': 10754679.829342447, 'max': 17456600.833112802, 'min': 10709248.955093931} best=10709248.955093931
51: neval=802{'avg': 10771321.846508969, 'max': 16917156.157087564, 'min': 10709248.955093931} best=10709248.955093931
52: neval=808{'avg': 10736769.374077203, 'max': 18767799.73497189, 'min': 10709248.955093931} best=10709248.955093931
53: neval=780{'avg': 10769905.063224442, 'max': 23525789.667400517, 'min': 10709248.955093931} best=10709248.955093931
54: neval=775{'avg': 10755695.74792871, 'max': 25136402.537473753, 'min': 10709248.955093931} best=10709248.955093931
55: neval=794{'avg': 10738852.137545453, 'max': 17866809.35800363, 'min': 10709248.955093931} best=10709248.955093931
56: neval=762{'avg': 10723278.925023163, 'max': 17756184.603396397, 'min': 10709248.955093931} best=10709248.955093931
57: neval=808{'avg': 10749960.625978082, 'max': 18745445.791268095, 'min': 10709248.955093931} best=10709248.955093931
58: neval=765{'avg': 10743569.00013515, 'max': 20426947.105912276, 'min': 10709248.955093931} best=10709248.955093931
59: neval=800{'avg': 10753102.272303607, 'max': 20039028.560789317, 'min': 10709248.955093931} best=10709248.955093931
60: neval=807{'avg': 10760205.472174328, 'max': 21255317.53329972, 'min': 10709248.955093931} best=10709248.955093931
61: neval=764{'avg': 10749052.882015752, 'max': 17170311.241095204, 'min': 10709248.955093931} best=10709248.955093931
62: neval=796{'avg': 10749210.050464526, 'max': 24639735.330734476, 'min': 10709248.955093931} best=10709248.955093931
63: neval=772{'avg': 10763268.33053048, 'max': 21779797.60040667, 'min': 10709248.955093931} best=10709248.955093931
64: neval=789{'avg': 10745907.832049519, 'max': 19554320.166010834, 'min': 10709248.955093931} best=10709248.955093931
65: neval=775{'avg': 10796371.752548102, 'max': 24428432.70080914, 'min': 10709248.955093931} best=10709248.955093931
66: neval=794{'avg': 10748218.495199699, 'max': 22372457.797621723, 'min': 10709248.955093931} best=10709248.955093931
67: neval=770{'avg': 10731881.588415902, 'max': 17856469.361299634, 'min': 10709248.955093931} best=10709248.955093931
68: neval=787{'avg': 10712251.831153981, 'max': 12398081.768768383, 'min': 10709248.955093931} best=10709248.955093931
69: neval=803{'avg': 10756937.595428154, 'max': 23823722.16567097, 'min': 10709248.955093931} best=10709248.955093931
70: neval=813{'avg': 10775501.655207401, 'max': 22054882.73595023, 'min': 10709248.955093931} best=10709248.955093931
71: neval=776{'avg': 10769178.892328385, 'max': 21668410.279825803, 'min': 10709248.955093931} best=10709248.955093931
72: neval=784{'avg': 10733111.284116916, 'max': 17045230.023266077, 'min': 10709248.955093931} best=10709248.955093931
73: neval=816{'avg': 10773064.533280674, 'max': 21463646.060927488, 'min': 10709248.955093931} best=10709248.955093931
74: neval=807{'avg': 10757159.298673382, 'max': 24008111.891514625, 'min': 10709248.955093931} best=10709248.955093931
75: neval=763{'avg': 10724394.057852222, 'max': 17104074.850615084, 'min': 10709248.955093931} best=10709248.955093931
76: neval=818{'avg': 10772192.352073967, 'max': 18512872.76409076, 'min': 10709248.955093931} best=10709248.955093931
