----------------------  実行情報  ----------------------
実行時間＝12937秒
個体数＝2100
合計世代数＝460
------------------------  前提  ------------------------

waste=sanpai

ごみ量52位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糖町 (22810), 壮瞥町 (22382), 別海町 (18297), 名寄市 (17639), 新ひだか町 (16942), 鶴居村 (16738), 芽室町 (15492), 美幌町 (13930), 余市町 (13266), 紋別市 (13078), 遠軽町 (12541), 富良野市 (12302), 俱知安町 (11954), 八雲町 (11334), 東神楽町 (11101)

焼却施設数: 31
中継施設数: 11

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [5587, 3668, 2068, 1857, 1179, 977, 892, 600, 550, 459, 313, 302, 299, 271, 267, 264, 229, 219, 199, 170, 168, 146, 134, 119, 113, 106, 99, 96, 91, 67, 47]
inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '登別市', '伊達市', '帯広市', '函館市', '旭川市', '千歳市', '北見市', '小樽市', '江別市', '白老町', 'むかわ町', '洞爺湖町', '標茶町', '滝川市', '岩見沢市', '中標津町', '稚内市', '八雲町', '厚岸町', '網走市', '俱知安町', '名寄市', '新ひだか町', '紋別市', '浜中町', '根室市', '枝幸町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '由仁町', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町'], ['札幌市', '石狩市'], ['南幌町', '長沼町', '江別市', '北広島市', '当別町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村'], ['室蘭市'], ['苫小牧市'], ['登別市'], ['伊達市', '壮瞥町'], ['白老町'], ['島牧村', '寿都町', '黒松内町', '豊浦町', '洞爺湖町'], ['厚真町', 'むかわ町', '日高町', '平取町'], ['新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町'], ['森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町'], ['稚内市', '猿払村', '豊富町', '幌延町'], ['浜頓別町', '中頓別町', '枝幸町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '陸別町'], ['網走市', '清里町', '斜里町', '小清水町', '大空町'], ['紋別市', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['厚岸町'], ['浜中町'], ['標茶町', '弟子屈町'], ['根室市'], ['別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[29, 12, 8, 5, 5, 4, 2, 2, 1, 0, 0]
trans_facility = ['留萌市', '羽幌町', '遠別町', '増毛町', '小平町', '苫前町', '音威子府村', '西興部村', '初山別村', '日高町', '枝幸町']
trans_blocks = [[], ['音威子府村', '中川町'], ['留萌市'], ['増毛町'], ['小平町'], ['苫前町'], ['羽幌町'], ['初山別村'], ['遠別町', '天塩町'], [], ['西興部村']]

arrows = [[['滝川市'], ['小平町', '留萌市', '増毛町']], [['名寄市'], ['苫前町', '羽幌町', '西興部村']], [['稚内市'], ['初山別村', '遠別町']], [['枝幸町'], ['音威子府村']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 0.0, '釧路市': 233846.43580000004, '札幌市': 39898.1877, '室蘭市': 0.0, '登別市': 0.0, '伊達市': 25730.3472, '帯広市': 352574.4092, '函館市': 174439.86089999997, '旭川市': 188397.90510000003, '千歳市': 155305.29760000002, '北見市': 62023.24769999999, '小樽市': 46656.203, '江別市': 67859.7439, '白老町': 0.0, 'むかわ町': 104193.183, '洞爺湖町': 54117.8506, '標茶町': 101665.95, '滝川市': 77929.5013, '岩見沢市': 50898.6602, '中標津町': 77744.6967, '稚内市': 54793.075999999994, '八雲町': 212420.8285, '厚岸町': 0.0, '網走市': 48205.4327, '俱知安町': 66657.5334, '名寄市': 34298.537500000006, '新ひだか町': 76383.6733, '紋別市': 88079.46589999998, '浜中町': 0.0, '根室市': 0.0, '枝幸町': 19345.0833}
IC_inc: {'苫小牧市': 714902.4976425101, '釧路市': 469319.01800460217, '札幌市': 264632.9914639851, '室蘭市': 237559.42226609756, '登別市': 150846.66981248945, '伊達市': 124972.6779115147, '帯広市': 114446.42852177891, '函館市': 85948.89536789546, '旭川市': 80776.24093280712, '千歳市': 70819.64442612199, '北見市': 53833.140078798024, '小樽市': 52363.32656978691, '江別市': 52030.680421229656, '白老町': 48510.387525714206, 'むかわ町': 47942.27975889147, '洞爺湖町': 47546.43163414443, '標茶町': 42979.25355882733, '滝川市': 41524.438482342375, '岩見沢市': 38722.398185986116, '中標津町': 34649.8065355361, '稚内市': 34361.316448981546, '八雲町': 31057.08817804723, '厚岸町': 29228.031142150852, '網走市': 26791.901362512544, '俱知安町': 25810.400654202338, '名寄市': 24708.86669395713, '新ひだか町': 23399.56823854445, '紋別市': 22852.490368687897, '浜中町': 22008.54633306526, '根室市': 17707.45942392802, '枝幸町': 13808.412667200333}
OC_inc: {'苫小牧市': 299343.8969454954, '釧路市': 196513.20875701046, '札幌市': 110807.09773206827, '室蘭市': 99470.85574851908, '登別市': 63162.501364628006, '伊達市': 52328.54625786183, '帯広市': 47806.64333177938, '函館市': 32167.663690657657, '旭川市': 38873.63130339144, '千歳市': 48918.0566852028, '北見市': 56995.50028077847, '小樽市': 57136.71539456396, '江別市': 57156.01792107452, '白老町': 57071.71061403734, 'むかわ町': 57008.36136943952, '洞爺湖町': 56955.993369101765, '標茶町': 55858.929907376376, '滝川市': 55317.1003890622, '岩見沢市': 54008.002505240045, '中標津町': 51473.97522298472, '稚内市': 51265.7861067866, '八雲町': 48607.43506175982, '厚岸町': 46917.56332578694, '網走市': 44422.579816020676, '俱知安町': 43337.9733543054, '名寄市': 42066.11830481815, '新ひだか町': 40478.97962470279, '紋別市': 39791.482142042245, '浜中町': 38702.73817355677, '根室市': 32621.32286033444, '枝幸町': 26340.663486432873}

TC_indirect: {'留萌市': 14927.280620000001, '羽幌町': 9679.265140000001, '遠別町': 7903.810799999999, '増毛町': 2477.8062, '小平町': 2610.6985, '苫前町': 2725.624, '音威子府村': 2668.9108200000005, '西興部村': 644.7798, '初山別村': 1140.57, '日高町': 0, '枝幸町': 0}
IC_trans: {'留萌市': 1223.3506286060574, '羽幌町': 589.0763828483514, '遠別町': 411.0073983002676, '増毛町': 297.96626674201866, '小平町': 270.61501247347496, '苫前町': 218.918140151922, '音威子府村': 147.4115436380995, '西興部村': 132.7060026900764, '初山別村': 105.31337971543546, '日高町': 0, '枝幸町': 0}
OC_trans: {'留萌市': 66553.8151822443, '羽幌町': 28313.922860041617, '遠別町': 18402.366491254834, '増毛町': 12736.107625499984, '小平町': 12020.773785148443, '苫前町': 9192.708571520126, '音威子府村': 6356.343189064486, '西興部村': 5649.309230979834, '初山別村': 4936.71840322012, '日高町': 0, '枝幸町': 0}

=============================
Total cost: 7674790.048133297
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(5587/5587) t/day → receive from: 苫小牧市
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 伊達市(977/977) t/day → receive from: 伊達市, 壮瞥町
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(600/600) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町
direct 旭川市(550/550) t/day → receive from: 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
direct 千歳市(459/459) t/day → receive from: 千歳市, 恵庭市, 安平町, 占冠村
direct 北見市(313/313) t/day → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 陸別町
direct 小樽市(302/302) t/day → receive from: 小樽市, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 江別市(299/299) t/day → receive from: 南幌町, 長沼町, 江別市, 北広島市, 当別町
direct 白老町(271/271) t/day → receive from: 白老町
direct むかわ町(267/267) t/day → receive from: 厚真町, むかわ町, 日高町, 平取町
direct 洞爺湖町(264/264) t/day → receive from: 島牧村, 寿都町, 黒松内町, 豊浦町, 洞爺湖町
direct 標茶町(229/229) t/day → receive from: 標茶町, 弟子屈町
direct 滝川市(179/219) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町
indirect 滝川市(39/219) t/day → receive from: 中継施設＝ 小平町(1717) → receive from: 小平町
                                                    　　　留萌市(10717) → receive from: 留萌市
                                                    　　　増毛町(1935) → receive from: 増毛町
direct 岩見沢市(199/199) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 由仁町, 栗山町, 月形町, 新篠津村
direct 中標津町(170/170) t/day → receive from: 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(159/168) t/day → receive from: 稚内市, 猿払村, 豊富町, 幌延町
indirect 稚内市(9/168) t/day → receive from: 中継施設＝ 初山別村(522) → receive from: 初山別村
                                                    　　　遠別町(2877) → receive from: 遠別町, 天塩町
direct 八雲町(146/146) t/day → receive from: 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 厚岸町(134/134) t/day → receive from: 厚岸町
direct 網走市(119/119) t/day → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
direct 俱知安町(113/113) t/day → receive from: 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村
direct 名寄市(89/106) t/day → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町
indirect 名寄市(18/106) t/day → receive from: 中継施設＝ 苫前町(1318) → receive from: 苫前町
                                                    　　　羽幌町(4463) → receive from: 羽幌町
                                                    　　　西興部村(701) → receive from: 西興部村
direct 新ひだか町(99/99) t/day → receive from: 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 紋別市(96/96) t/day → receive from: 紋別市, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町
direct 浜中町(91/91) t/day → receive from: 浜中町
direct 根室市(67/67) t/day → receive from: 根室市
direct 枝幸町(45/47) t/day → receive from: 浜頓別町, 中頓別町, 枝幸町
indirect 枝幸町(2/47) t/day → receive from: 中継施設＝ 音威子府村(801) → receive from: 音威子府村, 中川町

----------------------  遺伝情報  ----------------------

個体数＝2100
世代数＝1000
0: neval=2100{'avg': 15287347.164747529, 'max': 31955273.066339195, 'min': 10170918.820592666} best=10170918.820592666
1: neval=1680{'avg': 12642663.698630152, 'max': 21265453.635759056, 'min': 9379904.141230747} best=9379904.141230747
2: neval=1683{'avg': 11564272.558946725, 'max': 21493243.722041853, 'min': 9170964.59694482} best=9170964.59694482
3: neval=1648{'avg': 10867041.548812954, 'max': 19142665.545582794, 'min': 8989559.187674945} best=8989559.187674945
4: neval=1661{'avg': 10320282.937105572, 'max': 15846858.501770072, 'min': 8984263.955412962} best=8984263.955412962
5: neval=1627{'avg': 9977679.93560663, 'max': 14325528.284164298, 'min': 8768177.274410557} best=8768177.274410557
6: neval=1695{'avg': 9687426.690068629, 'max': 15054070.07995358, 'min': 8785293.76694124} best=8768177.274410557
7: neval=1693{'avg': 9485552.448267486, 'max': 16520767.123093475, 'min': 8625242.979849812} best=8625242.979849812
8: neval=1675{'avg': 9296948.13129229, 'max': 14096355.611025173, 'min': 8553304.453985354} best=8553304.453985354
9: neval=1665{'avg': 9120930.641303554, 'max': 12931909.676173873, 'min': 8411593.760054054} best=8411593.760054054
10: neval=1645{'avg': 8990166.122729957, 'max': 16392392.241409576, 'min': 8321440.290945819} best=8321440.290945819
11: neval=1650{'avg': 8857626.67871453, 'max': 15555605.801995862, 'min': 8332540.233490562} best=8321440.290945819
12: neval=1642{'avg': 8766149.176315196, 'max': 15530073.174350148, 'min': 8275318.044745142} best=8275318.044745142
13: neval=1667{'avg': 8670690.816760207, 'max': 15622019.764785413, 'min': 8172102.789243341} best=8172102.789243341
14: neval=1660{'avg': 8586878.269494532, 'max': 16085209.388268143, 'min': 8172102.789243341} best=8172102.789243341
15: neval=1642{'avg': 8500780.068243576, 'max': 15209501.198113443, 'min': 8056129.250548052} best=8056129.250548052
16: neval=1661{'avg': 8438564.908317344, 'max': 14442625.150979277, 'min': 8033268.368999328} best=8033268.368999328
17: neval=1670{'avg': 8370599.497590016, 'max': 15382862.092989823, 'min': 8032928.2056391} best=8032928.2056391
18: neval=1676{'avg': 8300905.222078054, 'max': 14475175.140148705, 'min': 8001034.055203232} best=8001034.055203232
19: neval=1696{'avg': 8225133.60587382, 'max': 14926501.836745802, 'min': 7896990.47640997} best=7896990.47640997
20: neval=1617{'avg': 8167647.347126799, 'max': 16752189.343941804, 'min': 7880186.648073047} best=7880186.648073047
21: neval=1669{'avg': 8102473.105357428, 'max': 12436446.087110102, 'min': 7864981.817380922} best=7864981.817380922
22: neval=1590{'avg': 8067387.995343517, 'max': 14363123.084023591, 'min': 7807333.126996865} best=7807333.126996865
23: neval=1621{'avg': 8026864.533321826, 'max': 16475345.724649584, 'min': 7772099.491011768} best=7772099.491011768
24: neval=1684{'avg': 7960690.177677095, 'max': 15389915.320847282, 'min': 7781417.596448843} best=7772099.491011768
25: neval=1649{'avg': 7920710.880737035, 'max': 16253282.227131005, 'min': 7752689.130209776} best=7752689.130209776
26: neval=1678{'avg': 7891056.391078714, 'max': 15333903.900473876, 'min': 7738095.4311174145} best=7738095.4311174145
27: neval=1661{'avg': 7866266.001339623, 'max': 15309192.140207082, 'min': 7735945.443789352} best=7735945.443789352
28: neval=1620{'avg': 7827502.731955794, 'max': 17591921.26003456, 'min': 7715826.452864899} best=7715826.452864899
29: neval=1666{'avg': 7806637.201687137, 'max': 12393389.117568722, 'min': 7729091.148280662} best=7715826.452864899
30: neval=1692{'avg': 7788102.783387806, 'max': 15735327.80060122, 'min': 7710740.69357914} best=7710740.69357914
31: neval=1658{'avg': 7775347.812709605, 'max': 17049963.75569547, 'min': 7710406.643860308} best=7710406.643860308
32: neval=1638{'avg': 7778759.574470207, 'max': 15307382.942589158, 'min': 7710406.643860308} best=7710406.643860308
33: neval=1659{'avg': 7754074.532306553, 'max': 16961550.586578086, 'min': 7688271.582507574} best=7688271.582507574
34: neval=1659{'avg': 7750438.278630146, 'max': 15574594.539111406, 'min': 7689196.21388895} best=7688271.582507574
35: neval=1632{'avg': 7740432.203259002, 'max': 14367096.253662251, 'min': 7695857.169599916} best=7688271.582507574
36: neval=1686{'avg': 7746135.752364515, 'max': 14702204.836874079, 'min': 7700637.297556887} best=7688271.582507574
37: neval=1681{'avg': 7730091.913693824, 'max': 12966681.02196755, 'min': 7699084.713159597} best=7688271.582507574
38: neval=1655{'avg': 7738584.48431261, 'max': 16776372.848593581, 'min': 7674790.048133297} best=7674790.048133297
39: neval=1642{'avg': 7727483.860384647, 'max': 14097045.03199826, 'min': 7700371.127941339} best=7674790.048133297
40: neval=1662{'avg': 7736941.243344482, 'max': 14544223.10677465, 'min': 7700371.127941339} best=7674790.048133297
41: neval=1667{'avg': 7716186.673295167, 'max': 14472904.527230512, 'min': 7700371.127941339} best=7674790.048133297
42: neval=1656{'avg': 7707312.770072325, 'max': 10756595.615230279, 'min': 7700371.127941339} best=7674790.048133297
43: neval=1655{'avg': 7721421.480205531, 'max': 17217710.673072465, 'min': 7700371.127941339} best=7674790.048133297
44: neval=1638{'avg': 7726027.562979041, 'max': 14231635.0922739, 'min': 7700371.127941339} best=7674790.048133297
45: neval=1647{'avg': 7727149.260030684, 'max': 18641076.100061383, 'min': 7700371.127941339} best=7674790.048133297
46: neval=1659{'avg': 7733502.132207169, 'max': 14111444.192085544, 'min': 7700371.127941339} best=7674790.048133297
47: neval=1660{'avg': 7725730.048773673, 'max': 17838164.587843306, 'min': 7700371.127941339} best=7674790.048133297
48: neval=1647{'avg': 7747942.615722379, 'max': 20846986.71989939, 'min': 7700371.127941339} best=7674790.048133297
49: neval=1698{'avg': 7724338.203440247, 'max': 15704170.960445868, 'min': 7700371.127941339} best=7674790.048133297
50: neval=1655{'avg': 7736902.167144852, 'max': 16153725.417144038, 'min': 7700371.127941339} best=7674790.048133297
51: neval=1706{'avg': 7734477.456447425, 'max': 16117881.16327885, 'min': 7700371.127941339} best=7674790.048133297
52: neval=1626{'avg': 7721345.630849173, 'max': 16022231.624589693, 'min': 7700371.127941339} best=7674790.048133297
53: neval=1651{'avg': 7720187.631851719, 'max': 15592216.372081574, 'min': 7700371.127941339} best=7674790.048133297
54: neval=1634{'avg': 7713378.2761181025, 'max': 13035124.901252791, 'min': 7700371.127941339} best=7674790.048133297
55: neval=1663{'avg': 7729814.071939911, 'max': 14553243.724738846, 'min': 7700371.127941339} best=7674790.048133297
56: neval=1605{'avg': 7725202.735956685, 'max': 16775703.463416483, 'min': 7700371.127941339} best=7674790.048133297
57: neval=1645{'avg': 7726396.537918881, 'max': 13266844.101312926, 'min': 7700371.127941339} best=7674790.048133297
58: neval=1653{'avg': 7727229.940957706, 'max': 13662144.971420195, 'min': 7700371.127941339} best=7674790.048133297
59: neval=1697{'avg': 7717741.989541126, 'max': 14745231.84768724, 'min': 7700371.127941339} best=7674790.048133297
60: neval=1646{'avg': 7723941.194174906, 'max': 15534628.329716021, 'min': 7700371.127941339} best=7674790.048133297
61: neval=1662{'avg': 7718612.401344799, 'max': 14479344.914408108, 'min': 7700371.127941339} best=7674790.048133297
62: neval=1686{'avg': 7734196.104425756, 'max': 14314741.316735145, 'min': 7700371.127941339} best=7674790.048133297
63: neval=1680{'avg': 7748045.332813265, 'max': 18163106.407239612, 'min': 7700371.127941339} best=7674790.048133297
64: neval=1652{'avg': 7752356.636838867, 'max': 18038639.91976118, 'min': 7700371.127941339} best=7674790.048133297
65: neval=1681{'avg': 7725266.735357055, 'max': 16174592.37519842, 'min': 7700371.127941339} best=7674790.048133297
66: neval=1693{'avg': 7721709.512828407, 'max': 13974224.607944751, 'min': 7700371.127941339} best=7674790.048133297
67: neval=1642{'avg': 7713049.359704082, 'max': 12792756.026867848, 'min': 7700371.127941339} best=7674790.048133297
68: neval=1678{'avg': 7730913.11215898, 'max': 14234086.813858781, 'min': 7700371.127941339} best=7674790.048133297
69: neval=1592{'avg': 7713195.309336782, 'max': 13414690.83177129, 'min': 7700371.127941339} best=7674790.048133297
70: neval=1653{'avg': 7734294.225206791, 'max': 15260063.400085513, 'min': 7700371.127941339} best=7674790.048133297
71: neval=1647{'avg': 7728357.25772743, 'max': 13590107.850042697, 'min': 7700371.127941339} best=7674790.048133297
72: neval=1680{'avg': 7744612.517693193, 'max': 15723161.171109358, 'min': 7700371.127941339} best=7674790.048133297
73: neval=1702{'avg': 7731977.298515903, 'max': 16616366.924148865, 'min': 7700371.127941339} best=7674790.048133297
74: neval=1672{'avg': 7722381.983914494, 'max': 15195109.587416237, 'min': 7700371.127941339} best=7674790.048133297
75: neval=1670{'avg': 7732737.74424271, 'max': 15980405.94645507, 'min': 7700371.127941339} best=7674790.048133297
76: neval=1681{'avg': 7734860.051690057, 'max': 14469830.910511663, 'min': 7700371.127941339} best=7674790.048133297
77: neval=1640{'avg': 7731298.118576235, 'max': 16562790.485631535, 'min': 7700371.127941339} best=7674790.048133297
78: neval=1664{'avg': 7739228.033267081, 'max': 17117977.782321837, 'min': 7700371.127941339} best=7674790.048133297
79: neval=1642{'avg': 7726045.666180618, 'max': 15808375.411710536, 'min': 7700371.127941339} best=7674790.048133297
80: neval=1669{'avg': 7725909.541626322, 'max': 16277005.828706803, 'min': 7700371.127941339} best=7674790.048133297
81: neval=1672{'avg': 7732042.9514402915, 'max': 14796379.563858528, 'min': 7700371.127941339} best=7674790.048133297
82: neval=1643{'avg': 7744320.775602926, 'max': 15124868.187807076, 'min': 7700371.127941339} best=7674790.048133297
83: neval=1699{'avg': 7738690.830174792, 'max': 16262632.900478235, 'min': 7700371.127941339} best=7674790.048133297
84: neval=1669{'avg': 7734204.064613214, 'max': 16460742.53255676, 'min': 7700371.127941339} best=7674790.048133297
85: neval=1675{'avg': 7733711.627671572, 'max': 12901309.673444334, 'min': 7700371.127941339} best=7674790.048133297
86: neval=1647{'avg': 7715028.054040573, 'max': 14247801.97883627, 'min': 7700371.127941339} best=7674790.048133297
87: neval=1651{'avg': 7716098.986548185, 'max': 14388599.611107651, 'min': 7700371.127941339} best=7674790.048133297
88: neval=1648{'avg': 7731228.904495671, 'max': 15492172.446344525, 'min': 7700371.127941339} best=7674790.048133297
89: neval=1656{'avg': 7718838.358032005, 'max': 16335203.246007333, 'min': 7700371.127941339} best=7674790.048133297
90: neval=1641{'avg': 7722606.741523146, 'max': 15004925.960534189, 'min': 7700371.127941339} best=7674790.048133297
91: neval=1665{'avg': 7717899.468996975, 'max': 12439542.336600872, 'min': 7700371.127941339} best=7674790.048133297
92: neval=1670{'avg': 7725344.231626089, 'max': 18685712.831076957, 'min': 7700371.127941339} best=7674790.048133297
93: neval=1680{'avg': 7736002.385434818, 'max': 16198707.073574733, 'min': 7700371.127941339} best=7674790.048133297
94: neval=1640{'avg': 7735405.1846627, 'max': 12671827.836185835, 'min': 7700371.127941339} best=7674790.048133297
95: neval=1649{'avg': 7743457.228135264, 'max': 16082953.783444395, 'min': 7700371.127941339} best=7674790.048133297
96: neval=1638{'avg': 7729401.022921822, 'max': 13715271.464862688, 'min': 7700371.127941339} best=7674790.048133297
97: neval=1669{'avg': 7750635.255957743, 'max': 17469580.133355264, 'min': 7700371.127941339} best=7674790.048133297
98: neval=1662{'avg': 7721390.053316069, 'max': 13329407.888763962, 'min': 7700371.127941339} best=7674790.048133297
99: neval=1730{'avg': 7718888.878532458, 'max': 14635673.36269998, 'min': 7700371.127941339} best=7674790.048133297
100: neval=1666{'avg': 7727269.707253074, 'max': 15811889.470792124, 'min': 7700371.127941339} best=7674790.048133297
101: neval=1673{'avg': 7736255.319594442, 'max': 19175215.90419981, 'min': 7700371.127941339} best=7674790.048133297
102: neval=1665{'avg': 7724020.778016994, 'max': 15414878.099433092, 'min': 7700371.127941339} best=7674790.048133297
103: neval=1647{'avg': 7737748.729029038, 'max': 17621320.660179034, 'min': 7700371.127941339} best=7674790.048133297
104: neval=1633{'avg': 7717093.6964297155, 'max': 14844008.758933596, 'min': 7700371.127941339} best=7674790.048133297
105: neval=1654{'avg': 7726427.46436633, 'max': 13137387.626368832, 'min': 7700371.127941339} best=7674790.048133297
