----------------------  実行情報  ----------------------
実行時間＝250秒
個体数＝650
合計世代数＝252
------------------------  前提  ------------------------

waste=sanpai

ごみ量23位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881)

焼却施設数: 5
中継施設数: 8

輸送単価＝ 1000 円/t/km
--------------------  GAPlot_input  --------------------

inc_size= [6572, 5683, 5085, 3018, 1199]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '旭川市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '八雲町', '長万部町', '今金町', 'せたな町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', '新ひだか町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '南富良野町', '占冠村', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村'], ['本別町', '足寄町', '浦幌町', '釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町']]

trans_size=[873, 668, 307, 167, 130, 53, 51, 47]
trans_facility = ['帯広市', '函館市', '北見市', '稚内市', '網走市', '遠軽町', '紋別市', '枝幸町']
trans_blocks = [['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['遠別町', '天塩町', '稚内市', '猿払村', '豊富町', '幌延町'], ['音威子府村', '中川町', '浜頓別町', '中頓別町', '枝幸町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '陸別町'], ['紋別市', '滝上町', '興部町', '西興部村', '雄武町'], ['佐呂間町', '遠軽町', '湧別町'], ['網走市', '清里町', '斜里町', '小清水町', '大空町', '羅臼町'], ['えりも町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町']]

arrows = [[['室蘭市'], ['函館市']], [['旭川市'], ['遠軽町', '枝幸町', '稚内市', '紋別市']], [['釧路市'], ['北見市', '網走市', '帯広市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 1330033.0065000001, '釧路市': 2139087.9466, '室蘭市': 2715818.3955000006, '札幌市': 1367702.9187999999, '旭川市': 1007665.2915000003}
IC_inc: {'苫小牧市': 840947.8542590372, '釧路市': 727187.8237522724, '室蘭市': 650579.9851387604, '札幌市': 386092.1207936888, '旭川市': 153410.9327952239}
OC_inc: {'苫小牧市': 352121.5951153841, '釧路市': 304488.0073732386, '室蘭市': 272410.7814259773, '札幌市': 161664.45130553615, '旭川市': 64236.20928504522}

TC_indirect: {'帯広市': 1105554.21912, '函館市': 1280256.1991200002, '北見市': 363368.1252999999, '稚内市': 374436.10314, '網走市': 235959.74566000002, '遠軽町': 66518.15652, '紋別市': 73533.61148, '枝幸町': 82637.37923999998}
IC_trans: {'帯広市': 24292.07753886947, '函館市': 19038.653303710416, '北見市': 9436.86822363765, '稚内市': 5480.722430980858, '網走市': 4393.52989229212, '遠軽町': 2022.4262708974982, '紋別市': 1944.1816033524858, '枝幸町': 1840.6568388396822}
OC_trans: {'帯広市': 1927808.5143959783, '函館市': 1476660.003667228, '北見市': 679188.7941119892, '稚内市': 369681.1501297192, '網走市': 288229.84336804505, '遠軽町': 118961.17863294124, '紋別市': 112599.91485164769, '枝幸町': 106219.37862572561}

==============================
Total cost: 21203508.753610015
==============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6572/6572) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, 新ひだか町
direct 釧路市(4374/5683) t/day → receive from: 本別町, 足寄町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町
indirect 釧路市(1310/5683) t/day → receive from: 中継施設＝ 北見市(112157) → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 陸別町
                                                    　　　網走市(47341) → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町, 羅臼町
                                                    　　　帯広市(318589) → receive from: えりも町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町
direct 室蘭市(4416/5085) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 八雲町, 長万部町, 今金町, せたな町
indirect 室蘭市(668/5085) t/day → receive from: 中継施設＝ 函館市(243969) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 札幌市(3018/3018) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(881/1199) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 南富良野町, 占冠村, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村
indirect 旭川市(318/1199) t/day → receive from: 中継施設＝ 遠軽町(19352) → receive from: 佐呂間町, 遠軽町, 湧別町
                                                    　　　枝幸町(17336) → receive from: 音威子府村, 中川町, 浜頓別町, 中頓別町, 枝幸町
                                                    　　　稚内市(60866) → receive from: 遠別町, 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
                                                    　　　紋別市(18481) → receive from: 紋別市, 滝上町, 興部町, 西興部村, 雄武町

----------------------  遺伝情報  ----------------------

個体数＝650
世代数＝1000
0: neval=650{'avg': 47078401.2296852, 'max': 67063361.70081839, 'min': 31620944.031699616} best=31620944.031699616
1: neval=502{'avg': 41765270.19354774, 'max': 60117532.731004745, 'min': 28947119.062749207} best=28947119.062749207
2: neval=495{'avg': 37284591.63408526, 'max': 64448384.34718629, 'min': 27035527.29095438} best=27035527.29095438
3: neval=516{'avg': 33824244.37603136, 'max': 56360251.63100727, 'min': 26595700.24470804} best=26595700.24470804
4: neval=509{'avg': 30974756.32885725, 'max': 42975153.30312771, 'min': 25868907.68220084} best=25868907.68220084
5: neval=520{'avg': 28871660.773250785, 'max': 40550098.9996499, 'min': 24880507.555148907} best=24880507.555148907
6: neval=520{'avg': 27531011.808364075, 'max': 39429945.67462987, 'min': 23794947.140146397} best=23794947.140146397
7: neval=504{'avg': 26582739.324920554, 'max': 33161944.08805375, 'min': 23532712.71753834} best=23532712.71753834
8: neval=516{'avg': 25741506.16381958, 'max': 40799754.78636053, 'min': 23291422.043028735} best=23291422.043028735
9: neval=515{'avg': 25129530.099680193, 'max': 34355518.66242106, 'min': 22533107.628309377} best=22533107.628309377
10: neval=519{'avg': 24529604.12581497, 'max': 38145739.67943159, 'min': 21664046.370212622} best=21664046.370212622
11: neval=513{'avg': 23943700.61443223, 'max': 38059684.50398062, 'min': 21832239.83111068} best=21664046.370212622
12: neval=510{'avg': 23438117.514129724, 'max': 36657547.20819288, 'min': 21648237.73308517} best=21648237.73308517
13: neval=510{'avg': 22871219.60731676, 'max': 26356990.59364555, 'min': 21728322.51897178} best=21648237.73308517
14: neval=509{'avg': 22452291.52852752, 'max': 24796926.8050329, 'min': 21578811.32797959} best=21578811.32797959
15: neval=510{'avg': 22248851.053832352, 'max': 43175545.67831682, 'min': 21578811.32797959} best=21578811.32797959
16: neval=495{'avg': 22090361.9427708, 'max': 40978599.927128315, 'min': 21426221.029612955} best=21426221.029612955
17: neval=534{'avg': 21923099.249286927, 'max': 35903481.43710571, 'min': 21400207.155126274} best=21400207.155126274
18: neval=531{'avg': 21772042.944723602, 'max': 24787650.469206728, 'min': 21400207.155126274} best=21400207.155126274
19: neval=505{'avg': 21716725.207256734, 'max': 26655281.171103593, 'min': 21385723.874496236} best=21385723.874496236
20: neval=517{'avg': 21685057.255250577, 'max': 32996144.13946821, 'min': 21303155.308845397} best=21303155.308845397
21: neval=514{'avg': 21677223.744030226, 'max': 37026073.39780581, 'min': 21303155.308845397} best=21303155.308845397
22: neval=497{'avg': 21598265.230944462, 'max': 40721592.79390306, 'min': 21266008.766789094} best=21266008.766789094
23: neval=495{'avg': 21481111.242199652, 'max': 28330804.837296337, 'min': 21203872.10752535} best=21203872.10752535
24: neval=504{'avg': 21423762.666913945, 'max': 29039557.65384735, 'min': 21257499.40463145} best=21203872.10752535
25: neval=524{'avg': 21378117.160140783, 'max': 27703572.09945754, 'min': 21220753.86061907} best=21203872.10752535
26: neval=511{'avg': 21318819.544789754, 'max': 28870560.6336651, 'min': 21207766.75595281} best=21203872.10752535
27: neval=518{'avg': 21386939.813066598, 'max': 52227029.21876423, 'min': 21207766.75595281} best=21203872.10752535
28: neval=506{'avg': 21291553.35259638, 'max': 40537803.59053453, 'min': 21207766.75595281} best=21203872.10752535
29: neval=526{'avg': 21282695.518546294, 'max': 35179781.47297666, 'min': 21207766.75595281} best=21203872.10752535
30: neval=520{'avg': 21285633.034702305, 'max': 38732031.30920871, 'min': 21207766.75595281} best=21203872.10752535
31: neval=514{'avg': 21231033.120533407, 'max': 33869545.66238361, 'min': 21207766.75595281} best=21203872.10752535
32: neval=523{'avg': 21251300.77947458, 'max': 37894750.91635408, 'min': 21207766.75595281} best=21203872.10752535
33: neval=487{'avg': 21240915.881535225, 'max': 32414198.346044578, 'min': 21207766.75595281} best=21203872.10752535
34: neval=492{'avg': 21245695.180022854, 'max': 33146171.931717813, 'min': 21207766.75595281} best=21203872.10752535
35: neval=510{'avg': 21257733.834909227, 'max': 35390643.29888065, 'min': 21207766.75595281} best=21203872.10752535
36: neval=518{'avg': 21247790.31429899, 'max': 37026952.43944916, 'min': 21207766.75595281} best=21203872.10752535
37: neval=516{'avg': 21241388.76789532, 'max': 29476825.307454184, 'min': 21207766.75595281} best=21203872.10752535
38: neval=500{'avg': 21210226.85720671, 'max': 22806832.570990466, 'min': 21207766.75595281} best=21203872.10752535
39: neval=498{'avg': 21226821.868326444, 'max': 31538317.6029881, 'min': 21207766.75595281} best=21203872.10752535
40: neval=512{'avg': 21293984.748534486, 'max': 54307912.18400566, 'min': 21207766.75595281} best=21203872.10752535
41: neval=532{'avg': 21253377.230694406, 'max': 28254891.63491099, 'min': 21207766.75595281} best=21203872.10752535
42: neval=507{'avg': 21241947.965822387, 'max': 38404609.11807743, 'min': 21207766.75595281} best=21203872.10752535
43: neval=521{'avg': 21237902.709703054, 'max': 29649792.51379726, 'min': 21207766.75595281} best=21203872.10752535
44: neval=501{'avg': 21282690.861126445, 'max': 34094053.019043215, 'min': 21207766.75595281} best=21203872.10752535
45: neval=504{'avg': 21296969.155567866, 'max': 36404139.96055461, 'min': 21207766.75595281} best=21203872.10752535
46: neval=527{'avg': 21262870.909372848, 'max': 35933207.490279235, 'min': 21207766.75595281} best=21203872.10752535
47: neval=530{'avg': 21238133.652396258, 'max': 31127148.259293444, 'min': 21207766.75595281} best=21203872.10752535
48: neval=513{'avg': 21228598.254379127, 'max': 32307090.12396192, 'min': 21207766.75595281} best=21203872.10752535
49: neval=490{'avg': 21323259.5473608, 'max': 45773768.53278332, 'min': 21207766.75595281} best=21203872.10752535
50: neval=524{'avg': 21265642.085756417, 'max': 38613817.57771353, 'min': 21207766.75595281} best=21203872.10752535
51: neval=498{'avg': 21211712.561958175, 'max': 22582885.547357112, 'min': 21207766.75595281} best=21203872.10752535
52: neval=505{'avg': 21266582.74360164, 'max': 39591861.70206466, 'min': 21207766.75595281} best=21203872.10752535
53: neval=498{'avg': 21254930.412228152, 'max': 37052926.60239402, 'min': 21207766.75595281} best=21203872.10752535
54: neval=518{'avg': 21379920.234696694, 'max': 45889105.43157414, 'min': 21207766.75595281} best=21203872.10752535
55: neval=525{'avg': 21269839.44398389, 'max': 34923167.343814716, 'min': 21207766.75595281} best=21203872.10752535
56: neval=507{'avg': 21239632.67022895, 'max': 26186836.090359554, 'min': 21207766.75595281} best=21203872.10752535
57: neval=529{'avg': 21258291.148120616, 'max': 30493897.49835714, 'min': 21207766.75595281} best=21203872.10752535
58: neval=527{'avg': 21322409.62470321, 'max': 54525369.86544781, 'min': 21207766.75595281} best=21203872.10752535
59: neval=509{'avg': 21226936.46422486, 'max': 27395397.847488463, 'min': 21207766.75595281} best=21203872.10752535
60: neval=512{'avg': 21260015.92296181, 'max': 32192985.50052661, 'min': 21207766.75595281} best=21203872.10752535
61: neval=525{'avg': 21225187.942626104, 'max': 25857431.71607773, 'min': 21207766.75595281} best=21203872.10752535
