--------------------  GAPlot_input  --------------------

inc_size= [6566, 4360, 4349, 3018, 1101, 910, 736, 518]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '旭川市', '帯広市', '函館市', '北見市']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '西興部村'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '浜中町', '標茶町', '弟子屈町', '鶴居村', '白糖町', '根室市', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[127, 40, 30, 12, 12, 6]
trans_facility = ['稚内市', '枝幸町', '豊富町', '浜頓別町', '猿払村', '中頓別町']
trans_blocks = [['浜頓別町'], ['稚内市'], ['猿払村'], ['音威子府村', '中川町', '中頓別町'], ['枝幸町', '興部町', '雄武町'], ['初山別村', '遠別町', '天塩町', '豊富町', '幌延町']]

arrows = [[['旭川市'], ['稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町']]]

----------------------  実行情報  ----------------------
実行時間＝855秒
個体数＝700
合計世代数＝203
------------------------  前提  ------------------------

waste=sanpai

ごみ量24位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445)

焼却施設数: 8
中継施設数: 6

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 388427.60594999994, '釧路市': 638780.75448, '室蘭市': 721728.70188, '札幌市': 410310.87564000004, '旭川市': 296048.04579000006, '帯広市': 129882.12774, '函館市': 174418.94070000004, '北見市': 157970.87763000003}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 557815.7122653376, '室蘭市': 556456.9859056548, '札幌市': 386092.1207936888, '旭川市': 140894.94570902418, '帯広市': 116474.32828876263, '函館市': 99570.97674578993, '北見市': 77337.35414088989}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 233568.53506256978, '室蘭市': 232999.60930733572, '札幌市': 161664.45130553615, '旭川市': 58995.51651804915, '帯広市': 48770.11821757823, '函館市': 39411.17211864153, '北見市': 42773.32642019491}

TC_indirect: {'稚内市': 67789.293936, '枝幸町': 21169.382118, '豊富町': 19871.276670000003, '浜頓別町': 4710.563184000001, '猿払村': 5594.619540000001, '中頓別町': 3387.64914}
IC_trans: {'稚内市': 4302.823313780405, '枝幸町': 1573.5085109272281, '豊富町': 1243.1729533480493, '浜頓別町': 567.6741499849868, '猿払村': 564.3854582175265, '中頓別町': 340.8341955513285}
OC_trans: {'稚内市': 280451.5583332065, '枝幸町': 88514.55620938154, '豊富町': 67268.30471705511, '浜頓別町': 27600.136599020796, '猿払村': 26898.02645651422, '中頓別町': 14860.726134737686}

============================
Total cost: 7498919.74065141
============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(4360/4360) t/day → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 室蘭市(4349/4349) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 札幌市(3018/3018) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(876/1101) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 西興部村
indirect 旭川市(226/1101) t/day → receive from: 中継施設＝ 稚内市(46228) → receive from: 稚内市
                                                    　　　猿払村(4237) → receive from: 猿払村
                                                    　　　浜頓別町(4267) → receive from: 浜頓別町
                                                    　　　中頓別町(2285) → receive from: 音威子府村, 中川町, 中頓別町
                                                    　　　枝幸町(14424) → receive from: 枝幸町, 興部町, 雄武町
                                                    　　　豊富町(10923) → receive from: 初山別村, 遠別町, 天塩町, 豊富町, 幌延町
direct 帯広市(910/910) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(736/736) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 北見市(518/518) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 大空町, 陸別町

----------------------  遺伝情報  ----------------------

個体数＝700
世代数＝1000
0: neval=700{'avg': 20569101.104279745, 'max': 35143761.13517843, 'min': 12707688.942017721} best=12707688.942017721
1: neval=569{'avg': 17219626.591846973, 'max': 25698104.48816479, 'min': 11909283.595389662} best=11909283.595389662
2: neval=539{'avg': 15294264.271364229, 'max': 25162159.787974056, 'min': 11904266.370397527} best=11904266.370397527
3: neval=546{'avg': 13934103.116909867, 'max': 19554401.433040522, 'min': 10088511.737878796} best=10088511.737878796
4: neval=578{'avg': 13204794.999408452, 'max': 21621040.869158823, 'min': 10051166.372344302} best=10051166.372344302
5: neval=562{'avg': 12352854.006571045, 'max': 20749014.866552267, 'min': 9833115.883052398} best=9833115.883052398
6: neval=570{'avg': 11693105.273186147, 'max': 19214379.364694268, 'min': 9375115.506686024} best=9375115.506686024
7: neval=549{'avg': 11079644.05022883, 'max': 16718398.057549506, 'min': 9352590.57191499} best=9352590.57191499
8: neval=550{'avg': 10586339.246182669, 'max': 15001338.089001607, 'min': 8364970.28625823} best=8364970.28625823
9: neval=548{'avg': 10276287.53269866, 'max': 14464320.130759465, 'min': 8364970.28625823} best=8364970.28625823
10: neval=568{'avg': 9984305.272811746, 'max': 19052148.713969845, 'min': 8364970.28625823} best=8364970.28625823
11: neval=523{'avg': 9639430.681901822, 'max': 12955333.921557115, 'min': 8306160.207551921} best=8306160.207551921
12: neval=556{'avg': 9372243.415225338, 'max': 14287815.413967282, 'min': 8126064.804601587} best=8126064.804601587
13: neval=580{'avg': 9127707.318943031, 'max': 16251109.35794097, 'min': 7944906.9907935755} best=7944906.9907935755
14: neval=545{'avg': 8786783.187358245, 'max': 13303181.565299336, 'min': 7933084.315877326} best=7933084.315877326
15: neval=568{'avg': 8607030.157119809, 'max': 21499787.874052033, 'min': 7919785.402017448} best=7919785.402017448
16: neval=525{'avg': 8345825.09109712, 'max': 16339020.483620927, 'min': 7793324.611368302} best=7793324.611368302
17: neval=567{'avg': 8156799.473353836, 'max': 12818729.676883068, 'min': 7745920.761909761} best=7745920.761909761
18: neval=556{'avg': 8054011.251153115, 'max': 13614642.766134955, 'min': 7715360.067150707} best=7715360.067150707
19: neval=543{'avg': 7919525.997980055, 'max': 13248381.72528788, 'min': 7683164.951443458} best=7683164.951443458
20: neval=556{'avg': 7831887.053072311, 'max': 10433929.067808658, 'min': 7632170.8087143805} best=7632170.8087143805
21: neval=567{'avg': 7783846.980726074, 'max': 16439002.399764268, 'min': 7616880.984146055} best=7616880.984146055
22: neval=545{'avg': 7724747.647784195, 'max': 15039992.996407934, 'min': 7560548.205824763} best=7560548.205824763
23: neval=534{'avg': 7678942.317572379, 'max': 11261999.903735269, 'min': 7560548.205824763} best=7560548.205824763
24: neval=536{'avg': 7635704.586636246, 'max': 12569174.734881453, 'min': 7557066.7816570895} best=7557066.7816570895
25: neval=564{'avg': 7640413.558327631, 'max': 15389089.123184979, 'min': 7525065.099209645} best=7525065.099209645
26: neval=543{'avg': 7602787.2382124495, 'max': 14007117.414011054, 'min': 7525065.099209645} best=7525065.099209645
27: neval=527{'avg': 7588533.369561288, 'max': 11199536.663768567, 'min': 7525065.099209645} best=7525065.099209645
28: neval=567{'avg': 7552519.774118335, 'max': 10598214.27431855, 'min': 7523549.615834913} best=7523549.615834913
29: neval=537{'avg': 7542434.24482266, 'max': 12294915.804368204, 'min': 7523549.615834913} best=7523549.615834913
30: neval=566{'avg': 7547982.467424284, 'max': 12735890.881321214, 'min': 7523549.615834913} best=7523549.615834913
31: neval=559{'avg': 7545918.3697429625, 'max': 12419538.012997905, 'min': 7523549.615834913} best=7523549.615834913
32: neval=565{'avg': 7540361.866144803, 'max': 13410206.464211272, 'min': 7523549.615834913} best=7523549.615834913
33: neval=533{'avg': 7524994.230853381, 'max': 7881606.794252349, 'min': 7523549.615834913} best=7523549.615834913
34: neval=569{'avg': 7541925.774715554, 'max': 11987760.044546187, 'min': 7523549.615834913} best=7523549.615834913
35: neval=534{'avg': 7565854.000632954, 'max': 16781781.417685445, 'min': 7523549.615834913} best=7523549.615834913
36: neval=573{'avg': 7562164.343118194, 'max': 13283650.246822033, 'min': 7523549.615834913} best=7523549.615834913
37: neval=556{'avg': 7567473.214521934, 'max': 16485610.17830404, 'min': 7523549.615834913} best=7523549.615834913
38: neval=576{'avg': 7550685.858626653, 'max': 11921167.614171883, 'min': 7523549.615834913} best=7523549.615834913
39: neval=565{'avg': 7538379.699792517, 'max': 13324292.011705643, 'min': 7523549.615834913} best=7523549.615834913
40: neval=538{'avg': 7538615.096329888, 'max': 12454006.53712235, 'min': 7523549.615834913} best=7523549.615834913
41: neval=550{'avg': 7530301.260856661, 'max': 9683922.987695746, 'min': 7523549.615834913} best=7523549.615834913
42: neval=533{'avg': 7530126.289622194, 'max': 8820725.842214849, 'min': 7523549.615834913} best=7523549.615834913
43: neval=557{'avg': 7547170.180821048, 'max': 13318727.878788695, 'min': 7523549.615834913} best=7523549.615834913
44: neval=543{'avg': 7545959.003308544, 'max': 12834538.533514518, 'min': 7523549.615834913} best=7523549.615834913
45: neval=549{'avg': 7528348.037586381, 'max': 10416072.641464436, 'min': 7523549.615834913} best=7523549.615834913
46: neval=548{'avg': 7544220.985502984, 'max': 11607122.189707382, 'min': 7523549.615834913} best=7523549.615834913
47: neval=570{'avg': 7562930.737929265, 'max': 12285212.568646397, 'min': 7523549.615834913} best=7523549.615834913
48: neval=532{'avg': 7551481.504855848, 'max': 12938196.973103039, 'min': 7523549.615834913} best=7523549.615834913
49: neval=547{'avg': 7554923.811579693, 'max': 14055816.457726255, 'min': 7523549.615834913} best=7523549.615834913
50: neval=552{'avg': 7553331.403353449, 'max': 14077693.164667767, 'min': 7523549.615834913} best=7523549.615834913
