局----------------------  実行情報  ----------------------
実行時間＝2897秒
個体数＝800
合計世代数＝100
==============================
Total cost: -48698.91413632136
==============================
------------------------  前提  ------------------------

waste=kanen

ごみ量26位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414)

焼却施設数: 13
中継施設数: 3

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='kanen'
unit ='t/year'

inc_size= [684818, 89590, 64327, 42953, 41913, 6831, 4736, 2358, 1237, 877, 692, 422, 342]
inc_facility = ['札幌市', '函館市', '帯広市', '釧路市', '北見市', '中標津町', '根室市', '標茶町', '厚岸町', '標津町', '浜中町', '鶴居村', '羅臼町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '赤平市', '三笠市', '滝川市', '砂川市', '歌志内市', '南幌町', '奈井江町', '上砂川町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '新十津川町', '雨竜町', '札幌市', '江別市', '千歳市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '寿都町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村', '安平町'], ['黒松内町', '函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['猿払村', '浜頓別町', '枝幸町', '北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町', '大空町', '陸別町'], ['浦河町', '様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '白糠町'], ['厚岸町'], ['浜中町'], ['標茶町', '弟子屈町'], ['清里町', '斜里町', '標津町'], ['鶴居村'], ['根室市'], ['別海町', '中標津町'], ['羅臼町']]

trans_size=[94791, 53773, 42741]
trans_facility = ['旭川市', '苫小牧市', '登別市']
trans_blocks = [['島牧村', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町', '新冠町', '新ひだか町'], ['芦別市', '深川市', '妹背牛町', '秩父別町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '中川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '中頓別町', '豊富町', '幌延町']]

arrows = [[['札幌市'], ['苫小牧市', '登別市', '旭川市']]]


---------------------  エネルギー情報  ---------------------
[75794.17150960417, 98041.8150700647, -234233.33249681207, 11698.431780821918]

EL_direct: {'札幌市': 45811.73741002084, '函館市': 9616.3574479375, '帯広市': 8022.238686041666, '釧路市': 409.1830448333333, '北見市': 11136.038902895833, '中標津町': 373.56680237500007, '根室市': 0.0, '標茶町': 267.7760312500001, '厚岸町': 0.0, '標津町': 157.27318425, '浜中町': 0.0, '鶴居村': 0.0, '羅臼町': 0.0}
ED_inc: {'札幌市': -464602.7716047113, '函館市': 49837.150563574956, '帯広市': 48989.14846977344, '釧路市': 43461.73061958416, '北見市': 43046.033602256604, '中標津町': 14695.147427352002, '根室市': 11263.27870452983, '標茶町': 6626.902043122484, '厚岸町': 3970.9852374523625, '標津町': 3002.244239956554, '浜中町': 2470.530811909597, '鶴居村': 1635.9345826027702, '羅臼町': 1370.3528057844808}

EL_indirect: {'旭川市': 61022.63257269183, '苫小牧市': 15881.142879099338, '登別市': 21138.039618273506}
ED_trans: {'旭川市': 5796.534575342466, '苫小牧市': 3288.255780821918, '登別市': 2613.641424657534}

----------------------  輸送情報  ----------------------

direct 札幌市(1352/1876) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 赤平市, 三笠市, 滝川市, 砂川市, 歌志内市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新十津川町, 雨竜町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 安平町
indirect 札幌市(524/1876) t/day → receive from: 中継施設＝ 苫小牧市(53773) → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町
登別市(42741) → receive from: 島牧村, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
旭川市(94791) → receive from: 芦別市, 深川市, 妹背牛町, 秩父別町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 中頓別町, 豊富町, 幌延町
direct 函館市(245/245) t/day → receive from: 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 帯広市(176/176) t/day → receive from: 浦河町, 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(118/118) t/day → receive from: 釧路市, 釧路町, 白糠町
direct 北見市(115/115) t/day → receive from: 猿払村, 浜頓別町, 枝幸町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 陸別町
direct 中標津町(19/19) t/day → receive from: 別海町, 中標津町
direct 根室市(13/13) t/day → receive from: 根室市
direct 標茶町(6/6) t/day → receive from: 標茶町, 弟子屈町
direct 厚岸町(3/3) t/day → receive from: 厚岸町
direct 標津町(2/2) t/day → receive from: 清里町, 斜里町, 標津町
direct 浜中町(2/2) t/day → receive from: 浜中町
direct 鶴居村(1/1) t/day → receive from: 鶴居村
direct 羅臼町(1/1) t/day → receive from: 羅臼町

----------------------  遺伝情報  ----------------------

個体数＝800
世代数＝100
0: neval=800{'avg': inf, 'max': inf, 'min': 235652.94751789587} best=235652.94751789587
1: neval=597{'avg': inf, 'max': inf, 'min': 189361.06246081382} best=189361.06246081382
2: neval=599{'avg': inf, 'max': inf, 'min': 36324.73885926002} best=36324.73885926002
3: neval=639{'avg': inf, 'max': inf, 'min': 37610.77239230412} best=36324.73885926002
4: neval=636{'avg': 256938.387347041, 'max': 634745.472690494, 'min': 100204.50484899546} best=36324.73885926002
5: neval=611{'avg': 218895.99324805086, 'max': 575695.91731171, 'min': 95430.74993777879} best=36324.73885926002
6: neval=636{'avg': inf, 'max': inf, 'min': 6750.168329824093} best=6750.168329824093
7: neval=623{'avg': 158604.264659447, 'max': 421181.49821622897, 'min': 6750.168329824093} best=6750.168329824093
8: neval=657{'avg': 135928.73492973417, 'max': 359325.34244309505, 'min': 6750.168329824093} best=6750.168329824093
9: neval=660{'avg': 117232.91324596791, 'max': 322540.4101094111, 'min': 16400.0608287363} best=6750.168329824093
10: neval=622{'avg': 93251.36421923674, 'max': 305599.8956324149, 'min': 17828.599823858833} best=6750.168329824093
11: neval=648{'avg': 69720.7310961572, 'max': 320134.98005529534, 'min': 3023.4173355813837} best=3023.4173355813837
12: neval=605{'avg': 48263.46340374809, 'max': 376820.2916975499, 'min': -2113.9524457110565} best=-2113.9524457110565
13: neval=651{'avg': 31571.525356163038, 'max': 285743.9251864709, 'min': -13409.919918500718} best=-13409.919918500718
14: neval=626{'avg': 17652.046365452916, 'max': 226138.12020579673, 'min': -22707.027866242697} best=-22707.027866242697
15: neval=631{'avg': 7768.628344739056, 'max': 177325.3395126104, 'min': -21633.20868861769} best=-22707.027866242697
16: neval=632{'avg': 1858.7927014352483, 'max': 213414.8320423564, 'min': -33600.70188303172} best=-33600.70188303172
17: neval=615{'avg': -3667.1946109733767, 'max': 254317.78445540482, 'min': -33600.70188303172} best=-33600.70188303172
18: neval=630{'avg': -8206.688426045079, 'max': 460269.27095135197, 'min': -33600.70188303172} best=-33600.70188303172
19: neval=601{'avg': -12796.530763205097, 'max': 233052.27093760855, 'min': -32252.57094887503} best=-33600.70188303172
20: neval=648{'avg': -17536.21454998296, 'max': 224575.55613855683, 'min': -34843.62134672898} best=-34843.62134672898
21: neval=608{'avg': -20623.23299369943, 'max': 295300.59393253527, 'min': -36751.96914529175} best=-36751.96914529175
22: neval=616{'avg': -24760.776983402837, 'max': 236734.3103717407, 'min': -36751.96914529175} best=-36751.96914529175
23: neval=644{'avg': -28588.877423360645, 'max': 155520.98852181772, 'min': -37838.57849162888} best=-37838.57849162888
24: neval=623{'avg': -30098.66870016683, 'max': 243822.08986106285, 'min': -41890.14906471523} best=-41890.14906471523
25: neval=637{'avg': -32813.4017480479, 'max': 260560.8410764828, 'min': -39489.96678228014} best=-41890.14906471523
26: neval=623{'avg': -34965.84014629467, 'max': 109539.08916658476, 'min': -41321.63040849836} best=-41890.14906471523
27: neval=655{'avg': -35176.72210923752, 'max': 194953.66297531492, 'min': -43569.54762538116} best=-43569.54762538116
28: neval=618{'avg': -37112.393161361266, 'max': 390431.5882249225, 'min': -43569.54762538116} best=-43569.54762538116
29: neval=644{'avg': -38075.68859632496, 'max': 289195.6248508407, 'min': -43569.54762538116} best=-43569.54762538116
30: neval=612{'avg': -39975.232029083745, 'max': 185988.71051009756, 'min': -43569.54762538116} best=-43569.54762538116
31: neval=635{'avg': -40685.79978536617, 'max': 298443.7142679668, 'min': -44004.28266579426} best=-44004.28266579426
32: neval=637{'avg': -41693.62218421532, 'max': 257479.1629121651, 'min': -44004.28266579426} best=-44004.28266579426
33: neval=636{'avg': -41887.01496401785, 'max': 331595.8611300523, 'min': -44004.28266579426} best=-44004.28266579426
34: neval=642{'avg': -43152.52327321211, 'max': 105419.69845309094, 'min': -44004.28266579426} best=-44004.28266579426
35: neval=628{'avg': -42678.64986327569, 'max': 146777.6946284489, 'min': -44004.28266579426} best=-44004.28266579426
36: neval=654{'avg': -42015.56179864519, 'max': 374295.7249928052, 'min': -44004.28266579426} best=-44004.28266579426
37: neval=591{'avg': -42698.44342981186, 'max': 205474.856163221, 'min': -44004.28266579426} best=-44004.28266579426
38: neval=624{'avg': -42371.8913182161, 'max': 145427.71472373616, 'min': -44004.28266579426} best=-44004.28266579426
39: neval=641{'avg': -43206.73299552721, 'max': 209180.24930648747, 'min': -44004.28266579426} best=-44004.28266579426
40: neval=646{'avg': -42264.927093957085, 'max': 243562.41136284705, 'min': -44004.28266579426} best=-44004.28266579426
41: neval=646{'avg': -40762.43611795053, 'max': 352247.7849437556, 'min': -44004.28266579426} best=-44004.28266579426
42: neval=619{'avg': -42435.109281878045, 'max': 238752.96544060175, 'min': -44004.28266579426} best=-44004.28266579426
43: neval=643{'avg': -42290.73987418597, 'max': 227520.49862499803, 'min': -44004.28266579426} best=-44004.28266579426
44: neval=640{'avg': -42533.16635886513, 'max': 203604.75198578893, 'min': -44004.28266579426} best=-44004.28266579426
45: neval=628{'avg': -43416.77270242639, 'max': 121465.11492269114, 'min': -44004.28266579426} best=-44004.28266579426
46: neval=610{'avg': -42627.94507762039, 'max': 332815.1633386492, 'min': -44004.28266579426} best=-44004.28266579426
47: neval=642{'avg': -42122.58755762117, 'max': 232167.74287506603, 'min': -44004.28266579426} best=-44004.28266579426
48: neval=621{'avg': -42945.632882804406, 'max': 169883.69740184728, 'min': -44004.28266579426} best=-44004.28266579426
49: neval=636{'avg': -41574.92162734004, 'max': 274286.15517989534, 'min': -44004.28266579426} best=-44004.28266579426
50: neval=643{'avg': -42932.791877857264, 'max': 279367.55352776113, 'min': -44004.28266579426} best=-44004.28266579426
51: neval=650{'avg': -41676.97461634022, 'max': 336722.70363679185, 'min': -44004.28266579426} best=-44004.28266579426
52: neval=619{'avg': -42541.55351780476, 'max': 214773.37314355734, 'min': -44004.28266579426} best=-44004.28266579426
53: neval=616{'avg': -43021.17533017924, 'max': 206693.3832418985, 'min': -47981.97739108249} best=-47981.97739108249
54: neval=641{'avg': -42605.61958968848, 'max': 324272.2041346887, 'min': -47981.97739108249} best=-47981.97739108249
55: neval=631{'avg': -42879.848118226444, 'max': 300497.0883974342, 'min': -47981.97739108249} best=-47981.97739108249
56: neval=639{'avg': -42678.12539879436, 'max': 219382.07959384876, 'min': -47981.97739108249} best=-47981.97739108249
57: neval=627{'avg': -43440.51740476066, 'max': 232382.8243602469, 'min': -47981.97739108249} best=-47981.97739108249
58: neval=637{'avg': -44810.83584472998, 'max': 132048.94409010396, 'min': -47981.97739108249} best=-47981.97739108249
