局----------------------  実行情報  ----------------------
実行時間＝2899秒
個体数＝1300
合計世代数＝100
=============================
Total cost: 12335092.71369637
=============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量36位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546)

焼却施設数: 8
中継施設数: 18

輸送単価＝ 877 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='sanpai'
unit ='t/year'

inc_size= [2439263, 1603486, 1551396, 1065411, 395105, 325699, 255303, 232629]
inc_facility = ['苫小牧市', '室蘭市', '釧路市', '札幌市', '旭川市', '帯広市', '函館市', '美幌町']
inc_blocks = [['南幌町', '札幌市', '江別市', '北広島市', '石狩市', '当別町'], ['室蘭市'], ['苫小牧市', '厚真町', 'むかわ町', '日高町', '平取町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '幌加内町', '初山別村'], ['網走市', '美幌町', '津別町', '清里町', '斜里町', '小清水町', '佐呂間町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糠町']]

trans_size=[430316, 356506, 167381, 138985, 125721, 99038, 95176, 82141, 81020, 76880, 65133, 62104, 44668, 43861, 39869, 36029, 34866, 24477]
trans_facility = ['登別市', '伊達市', '千歳市', '洞爺湖町', '小樽市', '白老町', '北見市', '厚岸町', '岩見沢市', '深川市', '稚内市', '中標津町', '名寄市', '標茶町', '弟子屈町', '新ひだか町', '湧別町', '根室市']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '奈井江町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '新篠津村'], ['赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '上砂川町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町', '苫前町', '羽幌町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['伊達市', '壮瞥町'], ['白老町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '豊浦町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['弟子屈町'], ['士別市', '名寄市', '下川町', '美深町', '音威子府村', '中川町', '中頓別町', '枝幸町', '西興部村'], ['遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '豊富町', '幌延町'], ['北見市', '訓子府町', '置戸町'], ['紋別市', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町'], ['厚岸町', '浜中町'], ['標茶町'], ['根室市'], ['別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市']], [['室蘭市'], ['洞爺湖町', '登別市', '伊達市']], [['苫小牧市'], ['千歳市', '白老町', '新ひだか町']], [['旭川市'], ['名寄市', '深川市', '稚内市']], [['美幌町'], ['湧別町', '北見市', '弟子屈町']], [['釧路市'], ['根室市', '中標津町', '厚岸町', '標茶町']]]


---------------------  コスト情報  ---------------------
[1770132.6460895, 4063386.6155792023, 4486405.793469644, 1413742.7354769374, 296459.4309753382, 304965.49210575124]

TC_direct: {'苫小牧市': 306156.2587843, '室蘭市': 0.0, '釧路市': 205083.3241966, '札幌市': 233915.96646159998, '旭川市': 200731.5040007, '帯広市': 309207.7568684, '函館市': 367384.46219439997, '美幌町': 147653.3735835}
IC_inc: {'苫小牧市': 1383297.6752423083, '室蘭市': 909331.4071027142, '釧路市': 879791.3468864225, '札幌市': 604190.9213879695, '旭川市': 224062.68941750526, '帯広市': 185144.59186416608, '函館市': 155330.84510770143, '美幌町': 145256.31646085661}
OC_inc: {'苫小牧市': 438276.86442847835, '室蘭市': 288107.8490654608, '釧路市': 278748.5295217792, '札幌市': 191428.7194154995, '旭川市': 70990.86097727632, '帯広市': 58520.27291337218, '函館市': 45871.80567211646, '美幌町': 41797.83348295469}

TC_indirect: {'登別市': 234048.9154316, '伊達市': 330465.8073098, '千歳市': 290518.23620670004, '洞爺湖町': 453761.29457250005, '小樽市': 267518.21403449995, '白老町': 74164.853895, '北見市': 76682.3792012, '厚岸町': 222264.95832669997, '岩見沢市': 167979.55373339998, '深川市': 296371.3171486, '稚内市': 596192.9686152, '中標津町': 247706.8460019, '名寄市': 245651.24180420002, '標茶町': 65648.2806767, '弟子屈町': 72717.61131839998, '新ひだか町': 160778.8031854, '湧別町': 166862.138521, '根室市': 94053.1955964}
IC_trans: {'登別市': 41548.755561019, '伊達市': 36382.63196095502, '千歳市': 22012.54211899579, '洞爺湖町': 19789.795040449586, '小樽市': 18568.06717200099, '白老町': 16223.64309900052, '北見市': 15873.853782247748, '厚岸町': 14537.339389361081, '岩見沢市': 14488.709910581436, '深川市': 14105.269115423318, '稚内市': 12747.432087977579, '中標津町': 12593.234031159203, '名寄市': 10595.045888362103, '標茶町': 10543.177042349018, '弟子屈町': 9877.132301761148, '新ひだか町': 9404.522309150798, '湧別町': 9318.29255042215, '根室市': 7849.987614121693}
OC_trans: {'登別市': 49667.04993831772, '伊達市': 42466.74097116244, '千歳市': 23087.930022785564, '洞爺湖町': 20346.599153101506, '小樽市': 19001.34466983611, '白老町': 16255.275348952313, '北見市': 15353.901777699217, '厚岸町': 13958.753688105198, '岩見沢市': 13897.726659400305, '深川市': 13670.422963191111, '稚内市': 12306.795027002487, '中標津町': 12130.497493387822, '名寄市': 9660.381587468723, '標茶町': 9608.018246106016, '弟子屈町': 9344.259516360027, '新ひだか町': 8382.196098137043, '湧別町': 8300.993446717925, '根室市': 7526.6054980197505}


----------------------  輸送情報  ----------------------

direct 苫小牧市(5854/6683) t/day → receive from: 苫小牧市, 厚真町, むかわ町, 日高町, 平取町
indirect 苫小牧市(829/6683) t/day → receive from: 中継施設＝ 千歳市(167381) → receive from: 千歳市, 恵庭市, 安平町, 占冠村
白老町(99038) → receive from: 白老町
新ひだか町(36029) → receive from: 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 室蘭市(1857/4393) t/day → receive from: 室蘭市
indirect 室蘭市(2536/4393) t/day → receive from: 中継施設＝ 洞爺湖町(138985) → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 豊浦町, 洞爺湖町, 長万部町, 今金町, せたな町
登別市(430316) → receive from: 登別市
伊達市(356506) → receive from: 伊達市, 壮瞥町
direct 釧路市(3668/4250) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糠町
indirect 釧路市(582/4250) t/day → receive from: 中継施設＝ 根室市(24477) → receive from: 根室市
中標津町(62104) → receive from: 別海町, 中標津町, 標津町, 羅臼町
厚岸町(82141) → receive from: 厚岸町, 浜中町
標茶町(43861) → receive from: 標茶町
direct 札幌市(2353/2919) t/day → receive from: 南幌町, 札幌市, 江別市, 北広島市, 石狩市, 当別町
indirect 札幌市(566/2919) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(81020) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 奈井江町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新篠津村
direct 旭川市(571/1082) t/day → receive from: 芦別市, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 幌加内町, 初山別村
indirect 旭川市(511/1082) t/day → receive from: 中継施設＝ 名寄市(44668) → receive from: 士別市, 名寄市, 下川町, 美深町, 音威子府村, 中川町, 中頓別町, 枝幸町, 西興部村
深川市(76880) → receive from: 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 上砂川町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町
稚内市(65133) → receive from: 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 豊富町, 幌延町
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 美幌町(172/637) t/day → receive from: 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 佐呂間町, 大空町, 陸別町
indirect 美幌町(466/637) t/day → receive from: 中継施設＝ 湧別町(34866) → receive from: 紋別市, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町
北見市(95176) → receive from: 北見市, 訓子府町, 置戸町
弟子屈町(39869) → receive from: 弟子屈町

----------------------  遺伝情報  ----------------------

個体数＝1300
世代数＝100
0: neval=1300{'avg': inf, 'max': inf, 'min': 15286168.278145716} best=15286168.278145716
1: neval=1055{'avg': inf, 'max': inf, 'min': 15930516.440189887} best=15286168.278145716
2: neval=1024{'avg': inf, 'max': inf, 'min': 15930516.440189887} best=15286168.278145716
3: neval=1038{'avg': inf, 'max': inf, 'min': 16872826.108097058} best=15286168.278145716
4: neval=1035{'avg': inf, 'max': inf, 'min': 16130767.889267515} best=15286168.278145716
5: neval=1055{'avg': inf, 'max': inf, 'min': 14743819.83642573} best=14743819.83642573
6: neval=1036{'avg': inf, 'max': inf, 'min': 15929159.645085998} best=14743819.83642573
7: neval=1037{'avg': inf, 'max': inf, 'min': 15929159.645085998} best=14743819.83642573
8: neval=1038{'avg': inf, 'max': inf, 'min': 15643292.277408637} best=14743819.83642573
9: neval=991{'avg': inf, 'max': inf, 'min': 15266033.92470714} best=14743819.83642573
10: neval=1048{'avg': inf, 'max': inf, 'min': 14637889.801810341} best=14637889.801810341
11: neval=1021{'avg': inf, 'max': inf, 'min': 14938928.74437095} best=14637889.801810341
12: neval=1012{'avg': inf, 'max': inf, 'min': 14938928.74437095} best=14637889.801810341
13: neval=1038{'avg': inf, 'max': inf, 'min': 14144346.108303113} best=14144346.108303113
14: neval=1042{'avg': inf, 'max': inf, 'min': 14282990.983169733} best=14144346.108303113
15: neval=1020{'avg': inf, 'max': inf, 'min': 14505727.961839927} best=14144346.108303113
16: neval=1036{'avg': inf, 'max': inf, 'min': 13634223.96914087} best=13634223.96914087
17: neval=1046{'avg': inf, 'max': inf, 'min': 13841626.907808289} best=13634223.96914087
18: neval=1004{'avg': inf, 'max': inf, 'min': 13841626.907808289} best=13634223.96914087
19: neval=1031{'avg': inf, 'max': inf, 'min': 13781314.634686263} best=13634223.96914087
20: neval=1052{'avg': inf, 'max': inf, 'min': 13771422.058899354} best=13634223.96914087
21: neval=1009{'avg': inf, 'max': inf, 'min': 13471648.27757022} best=13471648.27757022
22: neval=1002{'avg': inf, 'max': inf, 'min': 13355013.040126191} best=13355013.040126191
23: neval=1019{'avg': 14592982.126343379, 'max': 34945834.39544563, 'min': 13173604.48686596} best=13173604.48686596
24: neval=1033{'avg': inf, 'max': inf, 'min': 13134683.959563415} best=13134683.959563415
25: neval=1004{'avg': 14130416.222581675, 'max': 33638899.046111315, 'min': 13090956.877025612} best=13090956.877025612
26: neval=1037{'avg': 13967180.969768459, 'max': 30064264.8746636, 'min': 13004212.73360642} best=13004212.73360642
27: neval=1027{'avg': inf, 'max': inf, 'min': 13004212.73360642} best=13004212.73360642
28: neval=1021{'avg': 13439495.463630447, 'max': 21320195.826073777, 'min': 12848128.986737031} best=12848128.986737031
29: neval=1020{'avg': 13285172.541663531, 'max': 21190203.085516207, 'min': 12841442.709709223} best=12841442.709709223
30: neval=1008{'avg': 13145730.004700452, 'max': 23708150.668122634, 'min': 12729044.247682495} best=12729044.247682495
31: neval=1019{'avg': 13069279.766259436, 'max': 22184344.512735195, 'min': 12679125.988238888} best=12679125.988238888
32: neval=1019{'avg': 13010147.723663254, 'max': 26065470.344671514, 'min': 12679125.988238888} best=12679125.988238888
33: neval=997{'avg': 12925544.385856561, 'max': 25792877.171188463, 'min': 12679125.988238888} best=12679125.988238888
34: neval=1016{'avg': 12852133.122063117, 'max': 21954376.42102613, 'min': 12623550.215487815} best=12623550.215487815
35: neval=986{'avg': 12801741.228502482, 'max': 29953919.77061585, 'min': 12622101.097968092} best=12622101.097968092
36: neval=1020{'avg': 12773876.933020264, 'max': 24293825.704617757, 'min': 12586655.525283437} best=12586655.525283437
37: neval=1017{'avg': 12700215.704094065, 'max': 17789932.07623581, 'min': 12556197.28905292} best=12556197.28905292
38: neval=1048{'avg': 12687760.060717225, 'max': 23304539.141416635, 'min': 12556197.28905292} best=12556197.28905292
39: neval=1043{'avg': 12653616.101594888, 'max': 20111859.12476686, 'min': 12556197.28905292} best=12556197.28905292
40: neval=1048{'avg': 12649277.848863827, 'max': 24714990.725981563, 'min': 12543573.708852822} best=12543573.708852822
41: neval=1032{'avg': 12620725.675273906, 'max': 19694026.076642226, 'min': 12534959.803544737} best=12534959.803544737
42: neval=993{'avg': 12589913.849037366, 'max': 18108021.01979269, 'min': 12523016.037819982} best=12523016.037819982
43: neval=1028{'avg': 12585111.250478761, 'max': 21653501.497542273, 'min': 12520538.656198267} best=12520538.656198267
44: neval=1018{'avg': 12562080.826681392, 'max': 21428808.154370353, 'min': 12520538.656198267} best=12520538.656198267
45: neval=1035{'avg': 12558449.178292278, 'max': 20406167.1956834, 'min': 12520538.656198267} best=12520538.656198267
46: neval=1041{'avg': 12564705.065751737, 'max': 22594469.401852734, 'min': 12514113.389603997} best=12514113.389603997
47: neval=1019{'avg': 12559342.46043362, 'max': 20546214.368883323, 'min': 12514113.389603997} best=12514113.389603997
48: neval=997{'avg': 12534301.928182378, 'max': 17223224.189503063, 'min': 12511636.007982284} best=12511636.007982284
49: neval=1018{'avg': 12546102.241026819, 'max': 18627328.33705714, 'min': 12503948.832735464} best=12503948.832735464
50: neval=1015{'avg': 12540294.973535983, 'max': 20958426.994517323, 'min': 12503948.832735464} best=12503948.832735464
51: neval=1013{'avg': 12525142.633844472, 'max': 16046527.063975548, 'min': 12503948.832735464} best=12503948.832735464
52: neval=1006{'avg': 12539176.310426997, 'max': 20634301.400580704, 'min': 12503948.832735464} best=12503948.832735464
53: neval=1013{'avg': 12533365.059134573, 'max': 21469856.01764335, 'min': 12503948.832735464} best=12503948.832735464
54: neval=1037{'avg': 12549022.865713151, 'max': 26979836.892675612, 'min': 12503948.832735464} best=12503948.832735464
55: neval=1028{'avg': 12528417.106014818, 'max': 21208082.312651303, 'min': 12503948.832735464} best=12503948.832735464
56: neval=1038{'avg': 12554620.617222952, 'max': 24528053.36957691, 'min': 12503948.832735464} best=12503948.832735464
57: neval=1011{'avg': 12537164.09537296, 'max': 19636064.69818878, 'min': 12503948.832735464} best=12503948.832735464
58: neval=1024{'avg': 12529868.39443986, 'max': 19155102.184880897, 'min': 12503948.832735464} best=12503948.832735464
59: neval=999{'avg': 12536668.757723048, 'max': 20066099.381167192, 'min': 12503948.832735464} best=12503948.832735464
60: neval=1028{'avg': 12531787.970443105, 'max': 18565335.253001317, 'min': 12503948.832735464} best=12503948.832735464
61: neval=1047{'avg': 12529029.82019231, 'max': 21561439.10410228, 'min': 12503948.832735464} best=12503948.832735464
62: neval=1040{'avg': 12548693.727456745, 'max': 26515067.39537053, 'min': 12503948.832735464} best=12503948.832735464
63: neval=1028{'avg': 12531189.301623298, 'max': 18321077.55538753, 'min': 12503948.832735464} best=12503948.832735464
64: neval=1036{'avg': 12533387.852244468, 'max': 20325088.59563579, 'min': 12503948.832735464} best=12503948.832735464
65: neval=1012{'avg': 12542797.644204142, 'max': 25034573.691609874, 'min': 12503948.832735464} best=12503948.832735464
66: neval=1018{'avg': 12517671.314666808, 'max': 17094713.09701211, 'min': 12503948.832735464} best=12503948.832735464
67: neval=985{'avg': 12523020.735822687, 'max': 18008287.394610487, 'min': 12503948.832735464} best=12503948.832735464
68: neval=1042{'avg': 12533650.141802246, 'max': 21948835.930146396, 'min': 12503948.832735464} best=12503948.832735464
69: neval=1041{'avg': 12532836.603263825, 'max': 22654592.127226748, 'min': 12503948.832735464} best=12503948.832735464
70: neval=1054{'avg': 12522570.864100456, 'max': 18505049.745034195, 'min': 12503948.832735464} best=12503948.832735464
71: neval=1035{'avg': 12529721.264866162, 'max': 21208668.91195097, 'min': 12503948.832735464} best=12503948.832735464
72: neval=1006{'avg': 12545028.08569489, 'max': 26719912.692219518, 'min': 12503948.832735464} best=12503948.832735464
73: neval=1048{'avg': 12559312.759997115, 'max': 25792042.701488815, 'min': 12503948.832735464} best=12503948.832735464
74: neval=990{'avg': 12536490.379985584, 'max': 19038144.977885466, 'min': 12503948.832735464} best=12503948.832735464
75: neval=1038{'avg': 12545451.44279564, 'max': 26523162.44229312, 'min': 12503948.832735464} best=12503948.832735464
76: neval=1012{'avg': 12534897.196015418, 'max': 21384289.31288653, 'min': 12503948.832735464} best=12503948.832735464
77: neval=1048{'avg': 12559291.111189283, 'max': 25649225.544164993, 'min': 12503948.832735464} best=12503948.832735464
78: neval=1039{'avg': 12572739.648652261, 'max': 24796279.409046818, 'min': 12503948.832735464} best=12503948.832735464
79: neval=1018{'avg': 12526763.008640168, 'max': 19271100.982617807, 'min': 12503948.832735464} best=12503948.832735464
80: neval=1032{'avg': 12539427.690085003, 'max': 24279090.84438543, 'min': 12503948.832735464} best=12503948.832735464
81: neval=1060{'avg': 12554453.614580832, 'max': 26529409.009291958, 'min': 12503948.832735464} best=12503948.832735464
82: neval=1024{'avg': 12560071.377165528, 'max': 20421771.049673162, 'min': 12503948.832735464} best=12503948.832735464
83: neval=1039{'avg': 12527397.260463009, 'max': 18386201.296179388, 'min': 12503948.832735464} best=12503948.832735464
84: neval=1032{'avg': 12565450.691138167, 'max': 26771063.36167619, 'min': 12503948.832735464} best=12503948.832735464
85: neval=1039{'avg': 12538166.392549984, 'max': 21347431.184134867, 'min': 12503948.832735464} best=12503948.832735464
86: neval=996{'avg': 12542923.78824786, 'max': 18466080.425759215, 'min': 12503948.832735464} best=12503948.832735464
87: neval=1028{'avg': 12542867.20996753, 'max': 27024035.08190116, 'min': 12503948.832735464} best=12503948.832735464
88: neval=1062{'avg': 12523891.998137975, 'max': 19033771.716263585, 'min': 12503948.832735464} best=12503948.832735464
89: neval=1004{'avg': 12525753.99589496, 'max': 18981385.15323047, 'min': 12503948.832735464} best=12503948.832735464
90: neval=1041{'avg': 12529305.539120631, 'max': 23753932.79362221, 'min': 12503948.832735464} best=12503948.832735464
91: neval=1043{'avg': 12525101.035614898, 'max': 20205261.25387754, 'min': 12503948.832735464} best=12503948.832735464
92: neval=1015{'avg': 12525124.25066502, 'max': 24452936.050697412, 'min': 12503948.832735464} best=12503948.832735464
93: neval=1034{'avg': 12542331.156183055, 'max': 24763390.775238454, 'min': 12503948.832735464} best=12503948.832735464
