局----------------------  実行情報  ----------------------
実行時間＝2899秒
個体数＝1150
合計世代数＝100
=============================
Total cost: -4390239.99528852
=============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量33位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124)

焼却施設数: 11
中継施設数: 12

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='sanpai'
unit ='t/year'

inc_size= [2235853, 1602881, 1107995, 889096, 750794, 660292, 503034, 78509, 30328, 6994, 2516]
inc_facility = ['苫小牧市', '釧路市', '室蘭市', '札幌市', '伊達市', '長沼町', '帯広市', '稚内市', '浦河町', 'えりも町', '様似町']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '江別市', '千歳市', '恵庭市', '北広島市', '新篠津村', '安平町', '占冠村'], ['月形町', '札幌市', '石狩市', '当別町'], ['室蘭市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町', '日高町', '平取町'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['新冠町', '浦河町', '新ひだか町'], ['様似町'], ['えりも町', '広尾町'], ['中川町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町']]

trans_size=[430316, 218943, 199332, 144012, 125721, 106618, 87021, 79825, 70429, 53356, 40621, 37132]
trans_facility = ['登別市', '函館市', '旭川市', '訓子府町', '小樽市', '厚岸町', '標茶町', '滝川市', '中標津町', '八雲町', '士別市', '湧別町']
trans_blocks = [['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['登別市'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町'], ['旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '幌加内町'], ['北見市', '網走市', '美幌町', '津別町', '訓子府町', '置戸町', '大空町', '陸別町'], ['紋別市', '佐呂間町', '遠軽町', '湧別町', '滝上町', '興部町', '雄武町'], ['森町', '八雲町', '長万部町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['厚岸町', '浜中町', '根室市'], ['小清水町', '標茶町', '弟子屈町'], ['士別市', '名寄市', '和寒町', '剣淵町', '下川町', '美深町', '音威子府村', '苫前町', '羽幌町', '西興部村'], ['清里町', '斜里町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['長沼町'], ['士別市', '滝川市', '旭川市']], [['札幌市'], ['小樽市']], [['室蘭市'], ['登別市']], [['伊達市'], ['函館市', '八雲町']], [['帯広市'], ['湧別町', '訓子府町']], [['釧路市'], ['厚岸町', '中標津町', '標茶町']]]


---------------------  エネルギー情報  ---------------------
[210280.69584870833, 367382.5281032422, -5065336.195459649, 97432.9762191781]

EL_direct: {'苫小牧市': 46028.82151860417, '釧路市': 18366.688811791668, '室蘭市': 0.0, '札幌市': 5346.417496604167, '伊達市': 28871.62182910417, '長沼町': 57278.707572666666, '帯広市': 25215.172461916674, '稚内市': 20131.42289004167, '浦河町': 7635.9462879375005, 'えりも町': 1405.896980041667, '様似町': 0.0}
ED_inc: {'苫小牧市': -1516875.2875956951, '釧路市': -1087446.526161011, '室蘭市': -751699.7916587504, '札幌市': -603191.6010132071, '伊達市': -509363.0326658874, '長沼町': -447963.53668919054, '帯広市': -258034.63078405045, '稚内市': 50096.544239640236, '浦河町': 37228.25127546161, 'えりも町': 14943.593617711314, '様似町': 6969.821975329266}

EL_indirect: {'登別市': 11276.222507056, '函館市': 71770.0710608635, '旭川市': 50760.610276168, '訓子府町': 62395.384466168005, '小樽市': 17808.068771753005, '厚岸町': 31504.650773856003, '標茶町': 16105.766522904501, '滝川市': 23071.03904727917, '中標津町': 20306.54428036, '八雲町': 24765.13209568017, '士別市': 19272.882584624498, '湧別町': 18346.155716529334}
ED_trans: {'登別市': 26314.118136986304, '函館市': 13388.514410958904, '旭川市': 12189.288328767125, '訓子府町': 8806.432438356165, '小樽市': 7687.925260273973, '厚岸町': 6519.763726027399, '標茶町': 5321.393753424658, '滝川市': 4881.353424657534, '中標津町': 4306.781589041097, '八雲町': 3262.7559452054797, '士別市': 2484.00197260274, '湧別町': 2270.6472328767127}

----------------------  輸送情報  ----------------------

direct 苫小牧市(6126/6126) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町, 日高町, 平取町
direct 釧路市(3668/4391) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
indirect 釧路市(723/4391) t/day → receive from: 中継施設＝ 厚岸町(106618) → receive from: 厚岸町, 浜中町, 根室市
中標津町(70429) → receive from: 清里町, 斜里町, 別海町, 中標津町, 標津町, 羅臼町
標茶町(87021) → receive from: 小清水町, 標茶町, 弟子屈町
direct 室蘭市(1857/3036) t/day → receive from: 室蘭市
indirect 室蘭市(1179/3036) t/day → receive from: 中継施設＝ 登別市(430316) → receive from: 登別市
direct 札幌市(2091/2436) t/day → receive from: 月形町, 札幌市, 石狩市, 当別町
indirect 札幌市(344/2436) t/day → receive from: 中継施設＝ 小樽市(125721) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1311/2057) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
indirect 伊達市(746/2057) t/day → receive from: 中継施設＝ 函館市(218943) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町
八雲町(53356) → receive from: 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 長沼町(933/1809) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 江別市, 千歳市, 恵庭市, 北広島市, 新篠津村, 安平町, 占冠村
indirect 長沼町(876/1809) t/day → receive from: 中継施設＝ 士別市(40621) → receive from: 士別市, 名寄市, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 苫前町, 羽幌町, 西興部村
滝川市(79825) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町
旭川市(199332) → receive from: 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 幌加内町
direct 帯広市(882/1378) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
indirect 帯広市(496/1378) t/day → receive from: 中継施設＝ 湧別町(37132) → receive from: 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町
訓子府町(144012) → receive from: 北見市, 網走市, 美幌町, 津別町, 訓子府町, 置戸町, 大空町, 陸別町
direct 稚内市(215/215) t/day → receive from: 中川町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町
direct 浦河町(83/83) t/day → receive from: 新冠町, 浦河町, 新ひだか町
direct えりも町(19/19) t/day → receive from: えりも町, 広尾町
direct 様似町(7/7) t/day → receive from: 様似町

----------------------  遺伝情報  ----------------------

個体数＝1150
世代数＝100
0: neval=1150{'avg': -3362478.280382921, 'max': -2628151.397773386, 'min': -3782056.864808306} best=-3782056.864808306
1: neval=893{'avg': -3502047.4176455713, 'max': -2868042.7941229558, 'min': -3885831.807508034} best=-3885831.807508034
2: neval=917{'avg': -3598217.168108838, 'max': -2783153.8275976186, 'min': -3923601.9117606375} best=-3923601.9117606375
3: neval=881{'avg': -3680990.3067019545, 'max': -2933957.6876810584, 'min': -3944802.721373583} best=-3944802.721373583
4: neval=896{'avg': -3738847.1995327906, 'max': -2977918.2926395447, 'min': -3962143.119155919} best=-3962143.119155919
5: neval=896{'avg': -3788644.0885516093, 'max': -3307453.0401801863, 'min': -3950957.82808957} best=-3962143.119155919
6: neval=958{'avg': -3815775.02054818, 'max': -3320669.027595864, 'min': -3966485.5597491483} best=-3966485.5597491483
7: neval=920{'avg': -3848391.673206389, 'max': -3112134.0970220966, 'min': -4016812.444512048} best=-4016812.444512048
8: neval=909{'avg': -3890811.0798611036, 'max': -3481271.94012879, 'min': -4078442.5383848473} best=-4078442.5383848473
9: neval=902{'avg': -3919597.435487155, 'max': -3460793.382790613, 'min': -4086530.3937026113} best=-4086530.3937026113
10: neval=891{'avg': -3942054.2162054493, 'max': -3418485.3414851623, 'min': -4116089.5177702378} best=-4116089.5177702378
11: neval=924{'avg': -3965396.2231331766, 'max': -3528411.6062835264, 'min': -4139311.9070392386} best=-4139311.9070392386
12: neval=932{'avg': -3987457.450717602, 'max': -3493243.484887692, 'min': -4139311.9070392386} best=-4139311.9070392386
13: neval=875{'avg': -4016121.6731338575, 'max': -3544642.54373514, 'min': -4204863.742869848} best=-4204863.742869848
14: neval=893{'avg': -4028122.65519756, 'max': -3516832.303383384, 'min': -4204863.742869848} best=-4204863.742869848
15: neval=930{'avg': -4046709.8663168848, 'max': -3686006.1918409215, 'min': -4227788.578044204} best=-4227788.578044204
16: neval=910{'avg': -4064484.492156583, 'max': -3056608.2848594887, 'min': -4184403.539345671} best=-4227788.578044204
17: neval=903{'avg': -4074891.518180056, 'max': -3260181.5085390597, 'min': -4227538.251112504} best=-4227788.578044204
18: neval=886{'avg': -4091131.6605908284, 'max': -2492002.188670782, 'min': -4227538.251112504} best=-4227788.578044204
19: neval=892{'avg': -4099436.385826265, 'max': -2923622.2496262966, 'min': -4199156.056488785} best=-4227788.578044204
20: neval=928{'avg': -4102329.8287082557, 'max': -2988530.397590829, 'min': -4242878.76893295} best=-4242878.76893295
21: neval=901{'avg': -4118212.165521733, 'max': -3461407.3656246266, 'min': -4242878.76893295} best=-4242878.76893295
22: neval=917{'avg': -4128982.481299415, 'max': -2991609.170649617, 'min': -4228429.7351453155} best=-4242878.76893295
23: neval=928{'avg': -4143100.5493304194, 'max': -3628544.9069858324, 'min': -4237509.135571703} best=-4242878.76893295
24: neval=918{'avg': -4155187.3725791792, 'max': -3616348.3613769277, 'min': -4271158.496190964} best=-4271158.496190964
25: neval=908{'avg': -4164871.850811213, 'max': -3273515.984507702, 'min': -4269568.275666803} best=-4271158.496190964
26: neval=908{'avg': -4186517.16697357, 'max': -3581571.3313523084, 'min': -4294917.61772447} best=-4294917.61772447
27: neval=929{'avg': -4197351.68622429, 'max': -2960701.0624383516, 'min': -4294917.61772447} best=-4294917.61772447
28: neval=886{'avg': -4214333.680203519, 'max': -3293080.0765061206, 'min': -4325575.522196684} best=-4325575.522196684
29: neval=895{'avg': -4229066.009184219, 'max': -3605508.1429352066, 'min': -4325575.522196684} best=-4325575.522196684
30: neval=903{'avg': -4242529.4113200335, 'max': -3540788.2734120605, 'min': -4325575.522196684} best=-4325575.522196684
31: neval=917{'avg': -4260446.7740629045, 'max': -3010177.2907394418, 'min': -4325575.522196684} best=-4325575.522196684
32: neval=904{'avg': -4275855.100790632, 'max': -3223374.999892428, 'min': -4329768.884559551} best=-4329768.884559551
33: neval=905{'avg': -4290361.633950569, 'max': -3138318.057018242, 'min': -4334024.94751161} best=-4334024.94751161
34: neval=903{'avg': -4301739.233356126, 'max': -3521125.0277936985, 'min': -4341474.478978044} best=-4341474.478978044
35: neval=905{'avg': -4310400.544426429, 'max': -3352952.786128306, 'min': -4352152.792336177} best=-4352152.792336177
36: neval=894{'avg': -4323770.041376753, 'max': -3511667.042084602, 'min': -4352152.792336177} best=-4352152.792336177
37: neval=921{'avg': -4328547.33174505, 'max': -3640154.337048842, 'min': -4352152.792336177} best=-4352152.792336177
38: neval=903{'avg': -4328164.576056469, 'max': -3254908.9392551, 'min': -4356458.139154964} best=-4356458.139154964
39: neval=905{'avg': -4335507.60382633, 'max': -3293428.1296773283, 'min': -4356458.139154964} best=-4356458.139154964
40: neval=906{'avg': -4339298.276383665, 'max': -3282730.0332018742, 'min': -4358907.606052508} best=-4358907.606052508
41: neval=899{'avg': -4341436.731702077, 'max': -3218145.2072307994, 'min': -4358907.606052508} best=-4358907.606052508
42: neval=911{'avg': -4348447.188608839, 'max': -3335628.5954475114, 'min': -4358907.606052508} best=-4358907.606052508
43: neval=901{'avg': -4348433.792666644, 'max': -3481338.977317805, 'min': -4360027.918210066} best=-4360027.918210066
44: neval=903{'avg': -4353969.680734614, 'max': -3662568.8825981678, 'min': -4360027.918210066} best=-4360027.918210066
45: neval=879{'avg': -4353166.942536093, 'max': -3560380.3977746153, 'min': -4360027.918210066} best=-4360027.918210066
46: neval=911{'avg': -4354946.344706867, 'max': -3236716.8376601245, 'min': -4360027.918210066} best=-4360027.918210066
47: neval=930{'avg': -4351468.916510157, 'max': -3072432.589230101, 'min': -4365525.230509209} best=-4365525.230509209
48: neval=930{'avg': -4355473.249816033, 'max': -3276601.7787115537, 'min': -4365525.230509209} best=-4365525.230509209
49: neval=880{'avg': -4356581.579620027, 'max': -3100955.197933662, 'min': -4365525.230509209} best=-4365525.230509209
50: neval=911{'avg': -4355402.4743182855, 'max': -3321508.7187392125, 'min': -4366075.166808332} best=-4366075.166808332
51: neval=923{'avg': -4354189.86425703, 'max': -3345904.1657531457, 'min': -4366075.166808332} best=-4366075.166808332
52: neval=876{'avg': -4353034.823766978, 'max': -2921899.648505625, 'min': -4366075.166808332} best=-4366075.166808332
53: neval=897{'avg': -4358098.279359104, 'max': -2778622.9803133057, 'min': -4366075.166808332} best=-4366075.166808332
54: neval=895{'avg': -4359617.159860606, 'max': -3534401.344809247, 'min': -4366075.166808332} best=-4366075.166808332
55: neval=935{'avg': -4361121.602780725, 'max': -3369340.443131954, 'min': -4369694.728798029} best=-4369694.728798029
56: neval=905{'avg': -4360702.558120916, 'max': -3258571.265640544, 'min': -4372917.415161159} best=-4372917.415161159
57: neval=847{'avg': -4362770.187159458, 'max': -3279596.8592510587, 'min': -4372917.415161159} best=-4372917.415161159
58: neval=921{'avg': -4362674.502909138, 'max': -3582010.5966575746, 'min': -4372917.415161159} best=-4372917.415161159
59: neval=898{'avg': -4365046.027457594, 'max': -3313053.49552413, 'min': -4372917.415161159} best=-4372917.415161159
60: neval=918{'avg': -4364225.006963004, 'max': -3161901.561332026, 'min': -4372917.415161159} best=-4372917.415161159
61: neval=901{'avg': -4364052.805312478, 'max': -3400490.6340004536, 'min': -4372917.415161159} best=-4372917.415161159
62: neval=900{'avg': -4369440.820570538, 'max': -3445228.384060099, 'min': -4372917.415161159} best=-4372917.415161159
63: neval=899{'avg': -4367495.031174373, 'max': -3099466.4284737366, 'min': -4372917.415161159} best=-4372917.415161159
64: neval=914{'avg': -4368591.726213506, 'max': -3201510.9213328464, 'min': -4372917.415161159} best=-4372917.415161159
65: neval=909{'avg': -4368440.411899038, 'max': -3233262.8100382867, 'min': -4372917.415161159} best=-4372917.415161159
66: neval=912{'avg': -4368343.148293769, 'max': -3264726.3029212817, 'min': -4372917.415161159} best=-4372917.415161159
67: neval=918{'avg': -4366332.904959415, 'max': -2745223.586262024, 'min': -4372917.415161159} best=-4372917.415161159
68: neval=897{'avg': -4368160.514535673, 'max': -3122125.729288237, 'min': -4372917.415161159} best=-4372917.415161159
69: neval=920{'avg': -4371012.858092291, 'max': -3928524.226368285, 'min': -4372917.415161159} best=-4372917.415161159
70: neval=938{'avg': -4371792.130281721, 'max': -3929552.009232829, 'min': -4372917.415161159} best=-4372917.415161159
71: neval=925{'avg': -4367905.592871182, 'max': -3407365.896382626, 'min': -4372917.415161159} best=-4372917.415161159
72: neval=915{'avg': -4368062.907091796, 'max': -3355844.1820840985, 'min': -4372917.415161159} best=-4372917.415161159
73: neval=927{'avg': -4368512.810276281, 'max': -2952004.5770684346, 'min': -4372917.415161159} best=-4372917.415161159
74: neval=928{'avg': -4365964.808614301, 'max': -3387068.208398849, 'min': -4372917.415161159} best=-4372917.415161159
