----------------------  実行情報  ----------------------
実行時間＝2860秒
個体数＝1650
合計世代数＝557
=============================
Total cost: 5587494.015140672
=============================
------------------------  前提  ------------------------

waste=sanpai

ごみ量43位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726), 石狩市 (26551), 滝川市 (24546), 根室市 (24477), 白糖町 (22810), 壮瞥町 (22382), 別海町 (18297), 名寄市 (17639), 新ひだか町 (16942), 鶴居村 (16738)

焼却施設数: 26
中継施設数: 7

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

waste =sanpai

inc_size= [2039382, 1338813, 754911, 677679, 430316, 356506, 325699, 287011, 225814, 220271, 217864, 192760, 165927, 110113, 99038, 83730, 62104, 56629, 49048, 44305, 33289, 33093, 24477, 21358, 12382, 5773]

inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '登別市', '伊達市', '帯広市', '旭川市', '函館市', '厚真町', '江別市', '北見市', '豊浦町', '小樽市', '白老町', '標茶町', '中標津町', '稚内市', '厚岸町', '新ひだか町', '名寄市', '浜中町', '根室市', '浜頓別町', '江差町', '乙部町']
inc_blocks = [['札幌市', '石狩市'], ['南幌町', '由仁町', '長沼町', '江別市', '恵庭市', '北広島市', '当別町'], ['小樽市', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['苫小牧市'], ['登別市'], ['伊達市', '壮瞥町'], ['真狩村', '留寿都村', '豊浦町', '洞爺湖町'], ['白老町'], ['千歳市', '厚真町', '安平町', 'むかわ町', '平取町', '占冠村'], ['日高町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町'], ['松前町', '江差町', '上ノ国町'], ['厚沢部町', '乙部町'], ['深川市', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '音威子府村', '西興部村'], ['遠別町', '天塩町', '稚内市', '豊富町', '幌延町'], ['中川町', '猿払村', '浜頓別町', '中頓別町', '枝幸町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['厚岸町'], ['浜中町'], ['標茶町', '弟子屈町'], ['根室市'], ['別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[70596, 53989, 43471, 38668, 33736, 22325, 20672]
trans_facility = ['岩見沢市', '滝川市', '網走市', '俱知安町', '長万部町', '紋別市', '留萌市']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '栗山町', '月形町', '新篠津村'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町'], ['蘭越町', 'ニセコ町', '喜茂別町', '京極町', '俱知安町', '共和町', '岩内町', '泊村', '神恵内村'], ['島牧村', '寿都町', '黒松内町', '八雲町', '長万部町', '今金町', 'せたな町'], ['留萌市', '増毛町', '小平町', '苫前町', '羽幌町', '初山別村'], ['網走市', '清里町', '斜里町', '小清水町', '大空町'], ['紋別市', '湧別町', '滝上町', '興部町', '雄武町']]

arrows = [[['江別市'], ['岩見沢市']], [['豊浦町'], ['長万部町', '俱知安町']], [['旭川市'], ['留萌市', '滝川市']], [['北見市'], ['網走市', '紋別市']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 0.0, '釧路市': 70153.93074000001, '札幌市': 11969.45631, '室蘭市': 0.0, '登別市': 0.0, '伊達市': 7719.104160000001, '帯広市': 105772.32276, '旭川市': 66849.05292, '函館市': 57758.32293, '厚真町': 122086.78104000002, '江別市': 51464.060670000006, '北見市': 41210.12025, '豊浦町': 12404.11185, '小樽市': 13996.860900000001, '白老町': 0.0, '標茶町': 30499.785, '中標津町': 23323.409010000003, '稚内市': 16849.20636, '厚岸町': 0.0, '新ひだか町': 31052.478989999996, '名寄市': 11579.50185, '浜中町': 0.0, '根室市': 0.0, '浜頓別町': 16337.32545, '江差町': 5747.6571, '乙部町': 1195.3872000000001}
IC_inc: {'苫小牧市': 714902.4976425101, '釧路市': 469319.01800460217, '札幌市': 264632.9914639851, '室蘭市': 237559.42226609756, '登別市': 150846.66981248945, '伊達市': 124972.6779115147, '帯広市': 114446.42852177891, '旭川市': 104473.57364623054, '函館市': 87885.24639387788, '厚真町': 86324.45239604391, '江別市': 85643.28714027227, '北見市': 78407.71533851683, '豊浦町': 70375.55015309043, '小樽市': 52363.32656978691, '白老町': 48510.387525714206, '標茶町': 42979.25355882733, '中標津町': 34649.8065355361, '稚内市': 32419.22610687353, '厚岸町': 29228.031142150852, '新ひだか町': 27161.51737172413, '名寄市': 22102.4512837617, '浜中町': 22008.54633306526, '根室市': 17707.45942392802, '浜頓別町': 16049.990571222203, '江差町': 10833.374795657759, '乙部町': 6249.310809134517}
OC_inc: {'苫小牧市': 299343.8969454954, '釧路市': 196513.20875701046, '札幌市': 110807.09773206827, '室蘭市': 99470.85574851908, '登別市': 63162.501364628006, '伊達市': 52328.54625786183, '帯広市': 47806.64333177938, '旭川市': 42127.9540597218, '函館市': 33145.356164195866, '厚真町': 32331.745364076574, '江別市': 32591.64776060013, '北見市': 41607.78074450523, '豊浦町': 49276.59388105006, '小樽市': 57136.71539456396, '白老町': 57071.71061403734, '標茶町': 55858.929907376376, '中標津町': 51473.97522298472, '稚内市': 49764.546201129844, '厚岸町': 46917.56332578694, '新ひだか町': 44819.17297064192, '名寄市': 38825.57427729928, '浜中町': 38702.73817355677, '根室市': 32621.32286033444, '浜頓別町': 30040.09824338855, '江差町': 21068.668168262207, '乙部町': 12207.123079270352}

TC_indirect: {'岩見沢市': 24639.944622, '滝川市': 31518.648365999998, '網走市': 26141.678916, '俱知安町': 29174.906123999997, '長万部町': 42205.737288000004, '紋別市': 21338.766420000004, '留萌市': 22025.687862}
IC_trans: {'岩見沢市': 10958.166468977506, '滝川市': 9400.856484282567, '網走市': 8344.939858347176, '俱知安町': 7837.657836383041, '長万部町': 7295.512726663645, '紋別市': 5923.783918124592, '留萌市': 5705.875607036714}
OC_trans: {'岩見沢市': 10565.71611515191, '滝川市': 8697.622089601839, '網走市': 7257.810010745019, '俱知安町': 6919.976964943592, '長万部町': 5873.069477495368, '紋別市': 4370.436773274533, '留萌市': 4254.166453106473}


----------------------  輸送情報  ----------------------

direct 苫小牧市(5587/5587) t/day → receive from: 苫小牧市
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 伊達市(977/977) t/day → receive from: 伊達市, 壮瞥町
direct 帯広市(892/892) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(582/786) t/day → receive from: 深川市, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
indirect 旭川市(205/786) t/day → receive from: 中継施設＝ 留萌市(20672) → receive from: 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村
滝川市(53989) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町
direct 函館市(619/619) t/day → receive from: 函館市, 北斗市, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町
direct 厚真町(603/603) t/day → receive from: 千歳市, 厚真町, 安平町, むかわ町, 平取町, 占冠村
direct 江別市(403/597) t/day → receive from: 南幌町, 由仁町, 長沼町, 江別市, 恵庭市, 北広島市, 当別町
indirect 江別市(193/597) t/day → receive from: 中継施設＝ 岩見沢市(70596) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 栗山町, 月形町, 新篠津村
direct 北見市(348/528) t/day → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 陸別町
indirect 北見市(180/528) t/day → receive from: 中継施設＝ 網走市(43471) → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
紋別市(22325) → receive from: 紋別市, 湧別町, 滝上町, 興部町, 雄武町
direct 豊浦町(256/455) t/day → receive from: 真狩村, 留寿都村, 豊浦町, 洞爺湖町
indirect 豊浦町(198/455) t/day → receive from: 中継施設＝ 長万部町(33736) → receive from: 島牧村, 寿都町, 黒松内町, 八雲町, 長万部町, 今金町, せたな町
俱知安町(38668) → receive from: 蘭越町, ニセコ町, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村
direct 小樽市(302/302) t/day → receive from: 小樽市, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 白老町(271/271) t/day → receive from: 白老町
direct 標茶町(229/229) t/day → receive from: 標茶町, 弟子屈町
direct 中標津町(170/170) t/day → receive from: 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(155/155) t/day → receive from: 遠別町, 天塩町, 稚内市, 豊富町, 幌延町
direct 厚岸町(134/134) t/day → receive from: 厚岸町
direct 新ひだか町(121/121) t/day → receive from: 日高町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 名寄市(91/91) t/day → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 音威子府村, 西興部村
direct 浜中町(91/91) t/day → receive from: 浜中町
direct 根室市(67/67) t/day → receive from: 根室市
direct 浜頓別町(59/59) t/day → receive from: 中川町, 猿払村, 浜頓別町, 中頓別町, 枝幸町
direct 江差町(34/34) t/day → receive from: 松前町, 江差町, 上ノ国町
direct 乙部町(16/16) t/day → receive from: 厚沢部町, 乙部町

----------------------  遺伝情報  ----------------------

個体数＝1650
世代数＝1000
0: neval=1650{'avg': 6786899.378262089, 'max': 8766718.849484257, 'min': 5984030.98255244} best=5984030.98255244
1: neval=1299{'avg': 6466280.140479961, 'max': 8600902.15051599, 'min': 5964780.697742825} best=5964780.697742825
2: neval=1263{'avg': 6289053.421984113, 'max': 7970193.504262661, 'min': 5892426.527225895} best=5892426.527225895
3: neval=1273{'avg': 6176864.249478277, 'max': 7908686.909853687, 'min': 5864245.318223639} best=5864245.318223639
4: neval=1303{'avg': 6086819.083998559, 'max': 7876531.721746481, 'min': 5851383.580840628} best=5851383.580840628
5: neval=1300{'avg': 6022939.340640183, 'max': 7357920.88487456, 'min': 5802531.973284679} best=5802531.973284679
6: neval=1316{'avg': 5983741.101003719, 'max': 8012569.139962034, 'min': 5798031.538965603} best=5798031.538965603
7: neval=1316{'avg': 5951399.083808948, 'max': 8222505.348988127, 'min': 5798498.144037959} best=5798031.538965603
8: neval=1333{'avg': 5925142.948935688, 'max': 7501325.176132254, 'min': 5782816.238945665} best=5782816.238945665
9: neval=1284{'avg': 5899062.517795783, 'max': 7939288.163206744, 'min': 5784587.4251} best=5782816.238945665
10: neval=1292{'avg': 5876161.95369427, 'max': 7756944.56654435, 'min': 5765629.256119357} best=5765629.256119357
11: neval=1242{'avg': 5854570.509845331, 'max': 7466687.401488025, 'min': 5723785.67194387} best=5723785.67194387
12: neval=1335{'avg': 5834657.9310648255, 'max': 8292843.759590684, 'min': 5723785.67194387} best=5723785.67194387
13: neval=1287{'avg': 5812796.964593076, 'max': 6952723.226737196, 'min': 5669508.943023225} best=5669508.943023225
14: neval=1287{'avg': 5802631.27474381, 'max': 7815300.2407042775, 'min': 5669508.943023225} best=5669508.943023225
15: neval=1314{'avg': 5781733.645782299, 'max': 7503590.335408849, 'min': 5649915.330764915} best=5649915.330764915
16: neval=1306{'avg': 5763848.611729721, 'max': 6968781.574201368, 'min': 5661805.628816357} best=5649915.330764915
17: neval=1291{'avg': 5750907.817180221, 'max': 8002111.691708324, 'min': 5657197.226945785} best=5649915.330764915
18: neval=1304{'avg': 5735373.564244387, 'max': 8222196.480135569, 'min': 5657197.226945785} best=5649915.330764915
19: neval=1292{'avg': 5725859.004508128, 'max': 7557984.960720002, 'min': 5650904.45428074} best=5649915.330764915
20: neval=1298{'avg': 5713799.811002898, 'max': 8127235.867482018, 'min': 5647941.5705055855} best=5647941.5705055855
21: neval=1284{'avg': 5701734.057846157, 'max': 8489084.102996001, 'min': 5640111.862780976} best=5640111.862780976
22: neval=1307{'avg': 5689881.862674928, 'max': 7095531.717601724, 'min': 5633245.448141104} best=5633245.448141104
23: neval=1315{'avg': 5680434.915577831, 'max': 7599805.195262434, 'min': 5633245.448141104} best=5633245.448141104
24: neval=1324{'avg': 5669959.1429287065, 'max': 6742535.877849454, 'min': 5628190.513062855} best=5628190.513062855
25: neval=1258{'avg': 5658828.283462816, 'max': 6742302.369185312, 'min': 5618467.295848032} best=5618467.295848032
26: neval=1320{'avg': 5656349.385265667, 'max': 7523135.497832843, 'min': 5614061.086577631} best=5614061.086577631
27: neval=1337{'avg': 5656197.760123383, 'max': 7961030.998536773, 'min': 5606172.641020986} best=5606172.641020986
28: neval=1283{'avg': 5645469.797667231, 'max': 7761230.38692661, 'min': 5605644.573867708} best=5605644.573867708
29: neval=1308{'avg': 5641030.27938807, 'max': 8154636.872405088, 'min': 5596208.728775588} best=5596208.728775588
30: neval=1341{'avg': 5641101.975138526, 'max': 7700157.636894818, 'min': 5596208.728775588} best=5596208.728775588
31: neval=1270{'avg': 5627924.206120483, 'max': 9212643.504161851, 'min': 5596208.728775588} best=5596208.728775588
32: neval=1326{'avg': 5622172.109192614, 'max': 7085794.685777296, 'min': 5596208.728775588} best=5596208.728775588
33: neval=1292{'avg': 5625612.138183133, 'max': 8271337.353218208, 'min': 5595887.851901912} best=5595887.851901912
34: neval=1290{'avg': 5612116.143599256, 'max': 7755596.243224498, 'min': 5594203.948037856} best=5594203.948037856
35: neval=1341{'avg': 5609411.3788110595, 'max': 7628326.463774715, 'min': 5592010.540547231} best=5592010.540547231
36: neval=1311{'avg': 5611639.629897361, 'max': 8262682.885013581, 'min': 5587715.284825297} best=5587715.284825297
37: neval=1314{'avg': 5605968.382029472, 'max': 8197017.851095679, 'min': 5587715.284825297} best=5587715.284825297
38: neval=1348{'avg': 5600512.54304298, 'max': 6770788.161593372, 'min': 5587715.284825297} best=5587715.284825297
39: neval=1282{'avg': 5604313.537088529, 'max': 8275960.840082241, 'min': 5587715.284825297} best=5587715.284825297
40: neval=1307{'avg': 5604432.173376121, 'max': 7997663.925093722, 'min': 5587715.284825297} best=5587715.284825297
41: neval=1306{'avg': 5602399.268452662, 'max': 7790881.835957347, 'min': 5587715.284825297} best=5587715.284825297
42: neval=1310{'avg': 5601322.759948803, 'max': 8227550.371205468, 'min': 5587715.284825297} best=5587715.284825297
43: neval=1276{'avg': 5599622.727920606, 'max': 7960678.066578716, 'min': 5587715.284825297} best=5587715.284825297
44: neval=1338{'avg': 5594902.594375706, 'max': 6878495.885033346, 'min': 5587715.284825297} best=5587715.284825297
45: neval=1307{'avg': 5597805.322559375, 'max': 8033145.500441026, 'min': 5587715.284825297} best=5587715.284825297
46: neval=1265{'avg': 5590900.659256474, 'max': 7127320.161518336, 'min': 5587715.284825297} best=5587715.284825297
47: neval=1324{'avg': 5593792.824810199, 'max': 7199909.572703909, 'min': 5587715.284825297} best=5587715.284825297
48: neval=1330{'avg': 5598046.932116711, 'max': 7599845.631585152, 'min': 5587715.284825297} best=5587715.284825297
49: neval=1291{'avg': 5594832.658835786, 'max': 6900707.550764321, 'min': 5587715.284825297} best=5587715.284825297
50: neval=1298{'avg': 5592737.9071840225, 'max': 7638649.875593559, 'min': 5587715.284825297} best=5587715.284825297
51: neval=1284{'avg': 5592518.882038918, 'max': 7570946.53030723, 'min': 5587715.284825297} best=5587715.284825297
52: neval=1328{'avg': 5595089.6234150445, 'max': 7271328.403266253, 'min': 5587715.284825297} best=5587715.284825297
53: neval=1310{'avg': 5595391.064170585, 'max': 8091006.421375806, 'min': 5587715.284825297} best=5587715.284825297
54: neval=1322{'avg': 5598769.541592163, 'max': 8293180.067194041, 'min': 5587715.284825297} best=5587715.284825297
55: neval=1282{'avg': 5593455.388189734, 'max': 7087430.714202117, 'min': 5587715.284825297} best=5587715.284825297
56: neval=1278{'avg': 5590340.369961106, 'max': 6797825.687665646, 'min': 5587715.284825297} best=5587715.284825297
57: neval=1276{'avg': 5595514.124736168, 'max': 7258240.538094186, 'min': 5587715.284825297} best=5587715.284825297
58: neval=1313{'avg': 5592943.6268412545, 'max': 6965846.038574686, 'min': 5587715.284825297} best=5587715.284825297
59: neval=1318{'avg': 5596012.83435892, 'max': 7158819.361251544, 'min': 5587715.284825297} best=5587715.284825297
60: neval=1302{'avg': 5592534.449516897, 'max': 8198169.790526498, 'min': 5587715.284825297} best=5587715.284825297
61: neval=1310{'avg': 5596269.796397705, 'max': 8389962.879915075, 'min': 5587715.284825297} best=5587715.284825297
62: neval=1307{'avg': 5598591.226028336, 'max': 6920120.464370438, 'min': 5587715.284825297} best=5587715.284825297
63: neval=1317{'avg': 5594062.854078571, 'max': 7008005.065905454, 'min': 5587715.284825297} best=5587715.284825297
64: neval=1292{'avg': 5594717.91819448, 'max': 7769948.618216538, 'min': 5587715.284825297} best=5587715.284825297
65: neval=1316{'avg': 5594607.192326253, 'max': 7495204.568101701, 'min': 5587715.284825297} best=5587715.284825297
66: neval=1298{'avg': 5596447.115049209, 'max': 7175201.268103059, 'min': 5587715.284825297} best=5587715.284825297
67: neval=1320{'avg': 5594716.2790643405, 'max': 7429682.449335485, 'min': 5587715.284825297} best=5587715.284825297
68: neval=1298{'avg': 5592561.220873793, 'max': 7559548.1593065355, 'min': 5587715.284825297} best=5587715.284825297
69: neval=1279{'avg': 5595702.553419966, 'max': 7354471.822723055, 'min': 5587715.284825297} best=5587715.284825297
70: neval=1302{'avg': 5592810.909071951, 'max': 6997321.141441287, 'min': 5587715.284825297} best=5587715.284825297
71: neval=1318{'avg': 5595632.415472558, 'max': 7437392.663755209, 'min': 5587715.284825297} best=5587715.284825297
72: neval=1283{'avg': 5591447.699331728, 'max': 6599820.750913221, 'min': 5587715.284825297} best=5587715.284825297
73: neval=1269{'avg': 5592857.638169292, 'max': 7856730.1631549345, 'min': 5587715.284825297} best=5587715.284825297
74: neval=1259{'avg': 5591465.866793119, 'max': 7007449.436496793, 'min': 5587715.284825297} best=5587715.284825297
75: neval=1301{'avg': 5594934.05110606, 'max': 7628003.231120231, 'min': 5587715.284825297} best=5587715.284825297
76: neval=1324{'avg': 5594723.647209662, 'max': 7800465.511816784, 'min': 5587715.284825297} best=5587715.284825297
77: neval=1279{'avg': 5592037.99821484, 'max': 6653339.4111035075, 'min': 5587715.284825297} best=5587715.284825297
78: neval=1343{'avg': 5597450.462260016, 'max': 7629405.368819717, 'min': 5587715.284825297} best=5587715.284825297
79: neval=1303{'avg': 5594848.938010021, 'max': 6520005.15276183, 'min': 5587715.284825297} best=5587715.284825297
80: neval=1315{'avg': 5591369.961551445, 'max': 6651155.542993381, 'min': 5587715.284825297} best=5587715.284825297
81: neval=1311{'avg': 5594617.313223605, 'max': 8202087.169445201, 'min': 5587715.284825297} best=5587715.284825297
82: neval=1318{'avg': 5594741.352412912, 'max': 7546200.55079934, 'min': 5587715.284825297} best=5587715.284825297
83: neval=1315{'avg': 5596611.90883479, 'max': 7086376.209188294, 'min': 5587715.284825297} best=5587715.284825297
84: neval=1242{'avg': 5592775.837007883, 'max': 8405742.141442275, 'min': 5587715.284825297} best=5587715.284825297
85: neval=1299{'avg': 5595332.835117111, 'max': 7240890.482194093, 'min': 5587715.284825297} best=5587715.284825297
86: neval=1311{'avg': 5594485.7608379945, 'max': 7998602.7399657555, 'min': 5587715.284825297} best=5587715.284825297
87: neval=1298{'avg': 5593365.334718886, 'max': 7014020.724841132, 'min': 5587715.284825297} best=5587715.284825297
88: neval=1313{'avg': 5598169.871550046, 'max': 8197339.706629374, 'min': 5587715.284825297} best=5587715.284825297
89: neval=1300{'avg': 5594225.489386371, 'max': 7407020.191061042, 'min': 5587715.284825297} best=5587715.284825297
90: neval=1317{'avg': 5597922.522200921, 'max': 8423343.807573788, 'min': 5587715.284825297} best=5587715.284825297
91: neval=1251{'avg': 5590439.435779312, 'max': 6619877.14991196, 'min': 5587715.284825297} best=5587715.284825297
92: neval=1333{'avg': 5595117.990723092, 'max': 8199119.283313756, 'min': 5587715.284825297} best=5587715.284825297
93: neval=1308{'avg': 5598286.322211562, 'max': 7345786.489342131, 'min': 5587715.284825297} best=5587715.284825297
94: neval=1326{'avg': 5592822.483391542, 'max': 7492670.718419761, 'min': 5587715.284825297} best=5587715.284825297
