
Best Solution:
ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

施設数: 8
札幌市 (455900) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
苫小牧市 (124954) → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, 新ひだか町
旭川市 (97811) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
函館市 (90136) → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町
音更町 (62456) → receive from: えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
釧路市 (60124) → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
北見市 (40276) → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
稚内市 (10799) → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町

TC: {'札幌市': 110118.56417999999, '苫小牧市': 146761.64502, '旭川市': 46390.299869999995, '函館市': 39078.45768000001, '音更町': 34211.31249, '釧路市': 49420.275149999994, '北見市': 31307.94792, '稚内市': 9886.457279999999}

IC: {'札幌市': 159815.1051030265, '苫小牧市': 57361.23187360729, '旭川市': 48076.31066532725, '函館市': 45325.56878233742, '音更町': 34791.29351522685, '釧路市': 33849.72255062314, '北見市': 25357.124756538607, '稚内市': 9815.922821275713}

OC: {'札幌市': 66917.76362518221, '苫小牧市': 56287.16549771179, '旭川市': 57024.56046545789, '函館市': 56536.28280428931, '音更町': 51574.683920861855, '釧路市': 50887.191237607556, '北見市': 42821.615360375356, '稚内市': 19174.56440623127}

Total cost: 1282791.0669756797

実行時間= 14秒


------------------  施設数: 8  ------------------

個体数＝150
世代数＝70
gen	nevals	avg       	min        	max        
0  	150   	2.1095e+06	1.39819e+06	3.05158e+06
1  	133   	1.9516e+06	1.39819e+06	2.85055e+06
2  	122   	1.8741e+06	1.31766e+06	3.96076e+06
3  	131   	1.83501e+06	1.31766e+06	4.77625e+06
4  	133   	1.79309e+06	1.35735e+06	4.70366e+06
5  	136   	1.7546e+06 	1.35735e+06	3.68814e+06
6  	131   	1.7084e+06 	1.32995e+06	3.4101e+06 
7  	133   	1.64554e+06	1.29068e+06	3.71074e+06
8  	126   	1.61155e+06	1.29068e+06	3.79505e+06
9  	129   	1.54713e+06	1.29068e+06	3.32221e+06
10 	136   	1.56955e+06	1.29068e+06	3.10158e+06
11 	124   	1.61225e+06	1.29068e+06	4.16867e+06
12 	129   	1.56667e+06	1.29068e+06	3.45147e+06
13 	131   	1.52176e+06	1.29068e+06	2.58216e+06
14 	129   	1.55755e+06	1.29068e+06	2.40326e+06
15 	126   	1.54776e+06	1.28279e+06	3.27949e+06
16 	126   	1.53961e+06	1.28279e+06	3.01994e+06
17 	123   	1.53004e+06	1.28279e+06	2.96899e+06
18 	130   	1.553e+06  	1.28279e+06	3.33143e+06
19 	133   	1.46816e+06	1.29068e+06	3.2891e+06 
20 	126   	1.4686e+06 	1.29068e+06	3.13214e+06
21 	131   	1.44093e+06	1.29068e+06	2.85257e+06
22 	134   	1.47037e+06	1.29068e+06	3.72572e+06
23 	128   	1.46014e+06	1.28735e+06	3.27569e+06
24 	128   	1.44038e+06	1.28735e+06	3.04432e+06
25 	118   	1.49053e+06	1.28735e+06	4.41534e+06
26 	141   	1.44873e+06	1.28735e+06	2.89834e+06
27 	122   	1.47654e+06	1.28735e+06	2.76905e+06
28 	133   	1.45232e+06	1.28735e+06	3.38085e+06
29 	132   	1.41116e+06	1.28735e+06	3.48932e+06
30 	132   	1.49011e+06	1.28735e+06	3.54013e+06
31 	124   	1.4856e+06 	1.28735e+06	3.45237e+06
32 	131   	1.4714e+06 	1.28735e+06	2.83243e+06
33 	132   	1.42132e+06	1.28735e+06	3.11468e+06
34 	129   	1.45724e+06	1.28735e+06	3.58329e+06
35 	129   	1.43418e+06	1.28735e+06	2.8219e+06 
36 	131   	1.50235e+06	1.28735e+06	3.4806e+06 
37 	136   	1.44146e+06	1.28735e+06	3.61664e+06
38 	134   	1.48334e+06	1.28735e+06	4.58641e+06
39 	127   	1.48863e+06	1.28735e+06	3.39163e+06
40 	124   	1.44804e+06	1.28735e+06	2.61764e+06
41 	127   	1.4141e+06 	1.28735e+06	3.279e+06  
42 	127   	1.45518e+06	1.28735e+06	2.9927e+06 
43 	137   	1.38825e+06	1.28735e+06	2.82372e+06
44 	127   	1.43344e+06	1.28735e+06	3.94369e+06
45 	132   	1.46919e+06	1.28735e+06	3.43353e+06
46 	139   	1.47161e+06	1.28735e+06	4.3477e+06 
47 	121   	1.47431e+06	1.28735e+06	3.49168e+06
48 	133   	1.42449e+06	1.28735e+06	2.84661e+06
49 	131   	1.44429e+06	1.28735e+06	3.17867e+06
50 	127   	1.53841e+06	1.28735e+06	4.63107e+06
51 	131   	1.49052e+06	1.28735e+06	2.95413e+06
52 	121   	1.47105e+06	1.28735e+06	3.52221e+06
53 	127   	1.48266e+06	1.28735e+06	3.50082e+06
54 	129   	1.42071e+06	1.28735e+06	3.34211e+06
55 	132   	1.49604e+06	1.28735e+06	3.98024e+06
56 	125   	1.48068e+06	1.28735e+06	3.58273e+06
57 	127   	1.45454e+06	1.28735e+06	2.88065e+06
58 	122   	1.48848e+06	1.28735e+06	4.62069e+06
59 	137   	1.45501e+06	1.28735e+06	2.88333e+06
60 	131   	1.4817e+06 	1.28735e+06	3.23112e+06
61 	129   	1.41357e+06	1.28735e+06	2.80892e+06
62 	127   	1.45491e+06	1.28735e+06	3.25023e+06
63 	122   	1.44797e+06	1.28735e+06	3.57397e+06
64 	137   	1.46399e+06	1.28735e+06	2.92034e+06
65 	131   	1.48667e+06	1.28735e+06	3.5498e+06 
66 	116   	1.42482e+06	1.28735e+06	3.46998e+06
67 	135   	1.45699e+06	1.28735e+06	3.54372e+06
68 	128   	1.52071e+06	1.28735e+06	3.71888e+06
69 	136   	1.47195e+06	1.28735e+06	3.26342e+06
70 	131   	1.44566e+06	1.28735e+06	2.71463e+06
