
Best Solution:
ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

施設数: 3
札幌市 (685009) → receive from: 夕張市, 岩見沢市, 美唄市, 芦別市, 赤平市, 三笠市, 滝川市, 砂川市, 歌志内市, 深川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 東川町, 美瑛町, 上富良野町, 中富良野町, 占冠村, 和寒町, 剣淵町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 中頓別町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町
本別町 (167311) → receive from: 浦河町, 様似町, えりも町, 愛別町, 上川町, 南富良野町, 下川町, 猿払村, 浜頓別町, 枝幸町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
函館市 (90136) → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町

TC: {'札幌市': 916827.50433, '本別町': 459658.41851999995, '函館市': 39078.45768000001}

IC: {'札幌市': 240128.94347777814, '本別町': 70798.2890989703, '函館市': 45325.56878233742}

OC: {'札幌市': 100546.76539399526, '本別町': 48935.47486116757, '函館市': 56536.28280428931}

Total cost: 1977835.7049485382

実行時間= 8秒


------------------  施設数: 3  ------------------

個体数＝150
世代数＝70
gen	nevals	avg        	min        	max        
0  	150   	3.31307e+06	2.26084e+06	8.15604e+06
1  	124   	2.87851e+06	2.26084e+06	5.18213e+06
2  	126   	2.80825e+06	2.0288e+06 	6.55182e+06
3  	126   	2.6477e+06 	1.99831e+06	6.78571e+06
4  	131   	2.4535e+06 	1.99831e+06	6.35796e+06
5  	130   	2.36815e+06	1.99831e+06	5.86628e+06
6  	139   	2.2034e+06 	1.99831e+06	4.8313e+06 
7  	126   	2.21611e+06	1.99831e+06	6.65988e+06
8  	139   	2.30216e+06	1.99831e+06	6.75419e+06
9  	135   	2.4813e+06 	1.99831e+06	6.07404e+06
10 	135   	2.30409e+06	1.99831e+06	6.9361e+06 
11 	133   	2.28091e+06	1.99831e+06	7.12961e+06
12 	121   	2.27858e+06	1.99831e+06	6.87804e+06
13 	122   	2.22875e+06	1.99831e+06	5.73427e+06
14 	125   	2.23578e+06	1.99831e+06	5.79361e+06
15 	120   	2.22245e+06	1.99831e+06	5.70072e+06
16 	131   	2.3278e+06 	1.99831e+06	7.70881e+06
17 	131   	2.42577e+06	1.99831e+06	7.02959e+06
18 	131   	2.22793e+06	1.99831e+06	5.7146e+06 
19 	125   	2.33268e+06	1.99831e+06	5.73303e+06
20 	137   	2.30126e+06	1.99831e+06	9.26849e+06
21 	124   	2.1761e+06 	1.99831e+06	5.5872e+06 
22 	120   	2.22099e+06	1.99831e+06	5.65941e+06
23 	134   	2.16509e+06	1.99831e+06	5.5872e+06 
24 	127   	2.29097e+06	1.99831e+06	5.72139e+06
25 	131   	2.29067e+06	1.99831e+06	5.88488e+06
26 	137   	2.22885e+06	1.99831e+06	6.98841e+06
27 	123   	2.36297e+06	1.99831e+06	7.25158e+06
28 	122   	2.32235e+06	1.99831e+06	6.35276e+06
29 	128   	2.20277e+06	1.99831e+06	5.66023e+06
30 	132   	2.3274e+06 	1.99831e+06	6.35968e+06
31 	123   	2.25892e+06	1.99831e+06	5.77402e+06
32 	130   	2.30007e+06	1.99831e+06	6.72756e+06
33 	126   	2.20894e+06	1.99831e+06	7.25708e+06
34 	140   	2.34807e+06	1.99831e+06	5.73725e+06
35 	127   	2.36583e+06	1.99831e+06	5.77402e+06
36 	128   	2.29057e+06	1.99831e+06	8.6534e+06 
37 	115   	2.19651e+06	1.99831e+06	5.68172e+06
38 	137   	2.29746e+06	1.99831e+06	7.11172e+06
39 	116   	2.43896e+06	1.99831e+06	7.14505e+06
40 	130   	2.21466e+06	1.99831e+06	5.73988e+06
41 	122   	2.20547e+06	1.99831e+06	5.77347e+06
42 	120   	2.26778e+06	1.97784e+06	7.03779e+06
43 	131   	2.19892e+06	1.97784e+06	4.74259e+06
44 	120   	2.2165e+06 	1.97784e+06	6.99056e+06
45 	132   	2.20399e+06	1.97784e+06	5.98738e+06
46 	132   	2.40444e+06	1.97784e+06	5.94478e+06
47 	121   	2.32237e+06	1.97784e+06	6.923e+06  
48 	133   	2.37438e+06	1.97784e+06	6.52414e+06
49 	131   	2.34239e+06	1.97784e+06	5.5897e+06 
50 	130   	2.32824e+06	1.97784e+06	7.71309e+06
51 	136   	2.23484e+06	1.97784e+06	5.55985e+06
52 	129   	2.22965e+06	1.97784e+06	6.36759e+06
53 	131   	2.32553e+06	1.97784e+06	5.60023e+06
54 	133   	2.32486e+06	1.97784e+06	6.704e+06  
55 	121   	2.27742e+06	1.97784e+06	6.81661e+06
56 	126   	2.27673e+06	1.97784e+06	6.69821e+06
57 	134   	2.35079e+06	1.97784e+06	7.03967e+06
58 	136   	2.3487e+06 	1.97784e+06	6.87048e+06
59 	129   	2.26009e+06	1.97784e+06	7.08194e+06
60 	133   	2.19129e+06	1.97784e+06	5.64172e+06
61 	136   	2.19848e+06	1.97784e+06	5.57607e+06
62 	119   	2.37494e+06	1.97784e+06	6.80243e+06
63 	125   	2.19692e+06	1.97784e+06	5.46214e+06
64 	132   	2.2384e+06 	1.97784e+06	6.73299e+06
65 	132   	2.20409e+06	1.97784e+06	5.5425e+06 
66 	132   	2.31324e+06	1.97784e+06	5.68146e+06
67 	131   	2.14311e+06	1.97784e+06	5.56436e+06
68 	135   	2.2583e+06 	1.97784e+06	6.7511e+06 
69 	133   	2.22205e+06	1.97784e+06	5.51007e+06
70 	137   	2.31504e+06	1.97784e+06	6.72171e+06
