
Best Solution:
ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

施設数: 6
札幌市 (455900) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
苫小牧市 (124425) → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
旭川市 (115824) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町, 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
釧路市 (92686) → receive from: 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 大空町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
函館市 (90136) → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町
帯広市 (63485) → receive from: 様似町, えりも町, 南富良野町, 占冠村, 訓子府町, 置戸町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町

TC: {'札幌市': 110118.56417999999, '苫小牧市': 144536.67102, '旭川市': 151703.43489, '釧路市': 184372.83038999996, '函館市': 39078.45768000001, '帯広市': 27202.718790000003}
IC: {'札幌市': 159815.1051030265, '苫小牧市': 57186.039128624805, '旭川市': 54307.56905539424, '釧路市': 46246.49216906523, '函館市': 45325.56878233742, '帯広市': 35203.63279034292}
OC: {'札幌市': 66917.76362518221, '苫小牧市': 56334.55844093495, '旭川市': 56930.51135497701, '釧路市': 56736.3273906355, '函館市': 56536.28280428931, '帯広市': 51862.950323736724}

Total cost: 1400415.4779185466

実行時間= 12秒


------------------  施設数: 6  ------------------

個体数＝150
世代数＝70
gen	nevals	avg       	min      	max       
0  	150   	2.3115e+06	1.636e+06	3.2913e+06
1  	139   	2.15401e+06	1.52474e+06	3.902e+06 
2  	138   	2.1102e+06 	1.48125e+06	4.61131e+06
3  	129   	2.04435e+06	1.48125e+06	4.00279e+06
4  	128   	1.99385e+06	1.41108e+06	5.24497e+06
5  	125   	1.89207e+06	1.41108e+06	3.71208e+06
6  	133   	1.85756e+06	1.41108e+06	3.80398e+06
7  	135   	1.84352e+06	1.41108e+06	4.16005e+06
8  	136   	1.74375e+06	1.41108e+06	3.64134e+06
9  	130   	1.80787e+06	1.41108e+06	3.70784e+06
10 	130   	1.69566e+06	1.41108e+06	3.64351e+06
11 	132   	1.72759e+06	1.41108e+06	3.52556e+06
12 	120   	1.63915e+06	1.41108e+06	3.95752e+06
13 	122   	1.56371e+06	1.41108e+06	3.73042e+06
14 	127   	1.52801e+06	1.41108e+06	3.35712e+06
15 	122   	1.62149e+06	1.41108e+06	3.8818e+06 
16 	122   	1.58389e+06	1.41108e+06	3.61852e+06
17 	123   	1.57681e+06	1.41108e+06	3.87448e+06
18 	121   	1.61177e+06	1.41108e+06	3.42027e+06
19 	134   	1.64489e+06	1.41108e+06	3.75902e+06
20 	131   	1.56332e+06	1.41108e+06	3.62943e+06
21 	126   	1.57569e+06	1.41108e+06	4.54993e+06
22 	126   	1.57102e+06	1.41108e+06	3.04822e+06
23 	128   	1.53346e+06	1.41108e+06	3.78932e+06
24 	128   	1.59851e+06	1.41108e+06	4.70393e+06
25 	126   	1.55897e+06	1.41108e+06	3.6453e+06 
26 	131   	1.57734e+06	1.41108e+06	3.13923e+06
27 	131   	1.60614e+06	1.41108e+06	3.57873e+06
28 	134   	1.62629e+06	1.41108e+06	4.5782e+06 
29 	123   	1.61752e+06	1.41108e+06	4.27419e+06
30 	119   	1.58898e+06	1.41108e+06	3.42294e+06
31 	123   	1.52502e+06	1.41108e+06	3.53661e+06
32 	130   	1.57905e+06	1.41108e+06	4.59789e+06
33 	124   	1.53355e+06	1.41108e+06	2.75981e+06
34 	126   	1.58008e+06	1.41108e+06	3.02421e+06
35 	126   	1.60884e+06	1.41108e+06	4.65802e+06
36 	126   	1.59291e+06	1.40042e+06	3.55257e+06
37 	125   	1.56376e+06	1.40042e+06	4.78577e+06
38 	133   	1.53317e+06	1.40042e+06	2.86342e+06
39 	124   	1.60049e+06	1.40042e+06	3.89947e+06
40 	119   	1.59032e+06	1.40042e+06	3.23736e+06
41 	127   	1.56898e+06	1.40042e+06	4.64264e+06
42 	135   	1.54069e+06	1.40042e+06	3.03891e+06
43 	140   	1.59236e+06	1.40042e+06	3.54416e+06
44 	134   	1.56104e+06	1.40042e+06	3.60462e+06
45 	126   	1.52806e+06	1.40042e+06	3.012e+06  
46 	136   	1.58345e+06	1.40042e+06	4.02275e+06
47 	138   	1.59358e+06	1.40042e+06	3.69111e+06
48 	131   	1.5648e+06 	1.40042e+06	3.48854e+06
49 	129   	1.56593e+06	1.40042e+06	3.28969e+06
50 	123   	1.55933e+06	1.40042e+06	3.51627e+06
51 	124   	1.62265e+06	1.40042e+06	3.65768e+06
52 	133   	1.61067e+06	1.40042e+06	3.53877e+06
53 	132   	1.56144e+06	1.40042e+06	3.63059e+06
54 	132   	1.59655e+06	1.40042e+06	3.5342e+06 
55 	137   	1.59516e+06	1.40042e+06	3.75515e+06
56 	134   	1.55457e+06	1.40042e+06	3.01377e+06
57 	132   	1.60597e+06	1.40042e+06	3.82102e+06
