
Best Solution:
ごみ量50位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584), 余市町 (2489), 砂川市 (2419), せたな町 (2370), 遠軽町 (2357), 深川市 (2253), 名寄市 (2243), 洞爺湖町 (2163), 岩内町 (2128), 士別市 (2062), 美瑛町 (2024), 別海町 (1994), 芦別市 (1984), 当別町 (1946), 美唄市 (1927), 森町 (1687), 八雲町 (1561)

施設数: 6
札幌市 (455900) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 寿都町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
苫小牧市 (124425) → receive from: 千歳市, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
旭川市 (115824) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町, 紋別市, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
釧路市 (92686) → receive from: 北見市, 網走市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 大空町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
函館市 (90136) → receive from: 島牧村, 黒松内町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町
帯広市 (63485) → receive from: 様似町, えりも町, 南富良野町, 占冠村, 訓子府町, 置戸町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町

TC: {'札幌市': 110118.56417999999, '苫小牧市': 144536.67102, '旭川市': 151703.43489, '釧路市': 184372.83038999996, '函館市': 39078.45768000001, '帯広市': 27202.718790000003}
IC: {'札幌市': 159815.1051030265, '苫小牧市': 57186.039128624805, '旭川市': 54307.56905539424, '釧路市': 46246.49216906523, '函館市': 45325.56878233742, '帯広市': 35203.63279034292}
OC: {'札幌市': 66917.76362518221, '苫小牧市': 56334.55844093495, '旭川市': 56930.51135497701, '釧路市': 56736.3273906355, '函館市': 56536.28280428931, '帯広市': 51862.950323736724}

Total cost: 1400415.4779185466

実行時間= 13秒


------------------  施設数: 6  ------------------

個体数＝150
世代数＝70
gen	nevals	avg        	min        	max        
0  	150   	2.66218e+06	1.73627e+06	4.73611e+06
1  	127   	2.3933e+06 	1.78977e+06	4.8177e+06 
2  	135   	2.24702e+06	1.68349e+06	4.55868e+06
3  	122   	2.14297e+06	1.69537e+06	3.73888e+06
4  	130   	2.08712e+06	1.61869e+06	3.85056e+06
5  	131   	2.03571e+06	1.59626e+06	3.36207e+06
6  	133   	1.99708e+06	1.65964e+06	3.63015e+06
7  	127   	1.94311e+06	1.63231e+06	3.258e+06  
8  	125   	1.95846e+06	1.54201e+06	3.4884e+06 
9  	126   	1.96126e+06	1.47349e+06	3.58909e+06
10 	131   	2.00093e+06	1.47349e+06	4.41263e+06
11 	134   	1.87987e+06	1.46129e+06	5.07239e+06
12 	126   	1.80549e+06	1.46129e+06	4.84438e+06
13 	128   	1.74993e+06	1.46129e+06	3.684e+06  
14 	129   	1.70214e+06	1.46129e+06	4.335e+06  
15 	134   	1.68274e+06	1.43527e+06	4.55074e+06
16 	135   	1.68275e+06	1.43527e+06	4.00152e+06
17 	124   	1.60483e+06	1.43527e+06	3.69793e+06
18 	135   	1.631e+06  	1.43527e+06	3.44369e+06
19 	126   	1.68301e+06	1.43527e+06	3.79813e+06
20 	131   	1.59463e+06	1.43527e+06	3.79774e+06
21 	131   	1.62605e+06	1.43527e+06	4.57895e+06
22 	132   	1.58082e+06	1.43527e+06	3.69807e+06
23 	129   	1.62768e+06	1.43527e+06	3.6063e+06 
24 	133   	1.65415e+06	1.41612e+06	3.20302e+06
25 	126   	1.58295e+06	1.41612e+06	3.17657e+06
26 	132   	1.56965e+06	1.41612e+06	3.15749e+06
27 	131   	1.61878e+06	1.41612e+06	3.30533e+06
28 	125   	1.57444e+06	1.41612e+06	3.60373e+06
29 	133   	1.57755e+06	1.40042e+06	3.27552e+06
30 	110   	1.56381e+06	1.40042e+06	3.50987e+06
31 	135   	1.57205e+06	1.40042e+06	2.99224e+06
32 	127   	1.60889e+06	1.40042e+06	3.59733e+06
33 	131   	1.53274e+06	1.40042e+06	3.54703e+06
34 	130   	1.62789e+06	1.40042e+06	3.63733e+06
35 	134   	1.63287e+06	1.40042e+06	4.79915e+06
36 	116   	1.49144e+06	1.40042e+06	2.59351e+06
37 	126   	1.53315e+06	1.40042e+06	3.53651e+06
38 	128   	1.5243e+06 	1.40042e+06	2.54144e+06
39 	123   	1.60758e+06	1.40042e+06	3.53141e+06
40 	121   	1.61035e+06	1.40042e+06	4.06557e+06
41 	140   	1.57113e+06	1.40042e+06	3.58456e+06
42 	133   	1.57347e+06	1.40042e+06	3.78359e+06
43 	129   	1.58376e+06	1.40042e+06	3.608e+06  
44 	119   	1.53146e+06	1.40042e+06	3.33501e+06
45 	131   	1.60428e+06	1.40042e+06	3.92755e+06
46 	127   	1.53122e+06	1.40042e+06	3.0046e+06 
47 	126   	1.57354e+06	1.40042e+06	3.60984e+06
48 	130   	1.54752e+06	1.40042e+06	3.02089e+06
49 	121   	1.53459e+06	1.40042e+06	2.67206e+06
50 	129   	1.54049e+06	1.40042e+06	3.3693e+06 
51 	131   	1.52539e+06	1.40042e+06	3.0302e+06 
52 	124   	1.47739e+06	1.40042e+06	2.3956e+06 
53 	129   	1.62065e+06	1.40042e+06	3.63733e+06
54 	127   	1.53216e+06	1.40042e+06	2.54748e+06
55 	134   	1.56904e+06	1.40042e+06	3.65282e+06
56 	130   	1.52075e+06	1.40042e+06	2.73583e+06
57 	122   	1.53817e+06	1.40042e+06	3.67564e+06
58 	121   	1.57003e+06	1.40042e+06	3.5646e+06 
59 	134   	1.54783e+06	1.40042e+06	3.19636e+06
60 	131   	1.56849e+06	1.40042e+06	3.68587e+06
61 	144   	1.57069e+06	1.40042e+06	4.7716e+06 
62 	129   	1.57376e+06	1.40042e+06	3.73141e+06
63 	137   	1.55292e+06	1.40042e+06	4.547e+06  
64 	138   	1.53861e+06	1.40042e+06	2.50513e+06
65 	130   	1.56974e+06	1.40042e+06	3.53275e+06
66 	131   	1.55562e+06	1.40042e+06	3.03795e+06
67 	122   	1.51582e+06	1.40042e+06	2.43742e+06
