
実行時間= 37秒

------------------------  前提  ------------------------

ごみ量20位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299)

焼却施設数: 2
中継施設数: 1

----------------------  輸送情報  ----------------------

direct 札幌市(686063)/775145 → receive from: 夕張市, 岩見沢市, 美唄市, 芦別市, 赤平市, 三笠市, 滝川市, 砂川市, 歌志内市, 深川市, 南幌町, 奈井江町, 上砂川町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 新ひだか町, 長万部町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 東川町, 美瑛町, 上富良野町, 中富良野町, 占冠村, 和寒町, 剣淵町, 美深町, 音威子府村, 中川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 中頓別町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町
indirect 札幌市(89082)/775145 → receive from: 函館市(89082)
direct 本別町(167311)/167311 → receive from: 浦河町, 様似町, えりも町, 愛別町, 上川町, 南富良野町, 下川町, 猿払村, 浜頓別町, 枝幸町, 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町, 大空町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 陸別町, 浦幌町, 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 921387.6573, '本別町': 459658.41851999995}
IC_inc: {'札幌市': 271725.99176373205, '本別町': 70798.2890989703}
OC_inc: {'札幌市': 113777.0780549284, '本別町': 48935.47486116757}

TC_indirect: {'函館市': 242276.10001499997}
IC_trans: {}
OC_trans: {}

Total cost: 2128559.0096137985

----------------------  遺伝情報  ----------------------

個体数＝150
世代数＝70
gen	nevals	avg        	min       	max        
0  	150   	3.62672e+06	2.4004e+06	8.85662e+06
1  	134   	3.11837e+06	2.4004e+06	5.90024e+06
2  	133   	3.04785e+06	2.4004e+06	6.0551e+06 
3  	138   	3.00484e+06	2.33626e+06	6.79476e+06
4  	138   	2.94045e+06	2.33626e+06	7.46622e+06
5  	134   	2.73339e+06	2.32584e+06	6.62175e+06
6  	117   	2.71717e+06	2.32584e+06	8.32877e+06
7  	130   	2.66932e+06	2.32584e+06	8.17543e+06
8  	127   	2.54402e+06	2.32584e+06	8.17184e+06
9  	123   	2.59983e+06	2.32584e+06	7.41839e+06
10 	128   	2.50282e+06	2.32584e+06	7.35146e+06
11 	135   	2.58238e+06	2.32584e+06	7.15032e+06
12 	129   	2.69799e+06	2.32584e+06	7.14687e+06
13 	135   	2.67746e+06	2.29049e+06	7.29996e+06
14 	128   	2.55406e+06	2.29049e+06	7.69056e+06
15 	132   	2.59972e+06	2.29049e+06	8.23585e+06
16 	131   	2.65248e+06	2.29049e+06	8.12531e+06
17 	134   	2.49163e+06	2.29049e+06	5.61636e+06
18 	126   	2.4242e+06 	2.29049e+06	6.50586e+06
19 	128   	2.59469e+06	2.29049e+06	6.68991e+06
20 	135   	2.57152e+06	2.29049e+06	6.83251e+06
21 	121   	2.49251e+06	2.29049e+06	6.81127e+06
22 	130   	2.42936e+06	2.29049e+06	5.82339e+06
23 	122   	2.59797e+06	2.29049e+06	6.81544e+06
24 	132   	2.66506e+06	2.29049e+06	8.08568e+06
25 	139   	2.50379e+06	2.12856e+06	5.93945e+06
26 	128   	2.55168e+06	2.12856e+06	8.07289e+06
27 	134   	2.4988e+06 	2.12856e+06	5.96312e+06
28 	125   	2.4574e+06 	2.12856e+06	6.79707e+06
29 	126   	2.44221e+06	2.12856e+06	6.6343e+06 
30 	129   	2.38855e+06	2.12856e+06	5.95625e+06
31 	129   	2.40723e+06	2.12856e+06	6.77744e+06
32 	132   	2.32269e+06	2.12856e+06	5.88128e+06
33 	131   	2.40059e+06	2.12856e+06	7.38992e+06
34 	132   	2.39634e+06	2.12856e+06	6.83634e+06
35 	125   	2.45615e+06	2.12856e+06	6.61884e+06
36 	127   	2.39961e+06	2.12856e+06	5.96312e+06
37 	125   	2.3376e+06 	2.12856e+06	6.01697e+06
38 	129   	2.48618e+06	2.12856e+06	5.50224e+06
39 	136   	2.54673e+06	2.12856e+06	6.22271e+06
40 	129   	2.48734e+06	2.12856e+06	6.23477e+06
41 	133   	2.31849e+06	2.12856e+06	5.99404e+06
42 	124   	2.38428e+06	2.12856e+06	5.97208e+06
43 	130   	2.39668e+06	2.12856e+06	6.6707e+06 
44 	131   	2.5027e+06 	2.12856e+06	9.31507e+06
45 	125   	2.59183e+06	2.12856e+06	6.05799e+06
46 	127   	2.48856e+06	2.12856e+06	7.44356e+06
47 	131   	2.41707e+06	2.12856e+06	6.55487e+06
48 	139   	2.36535e+06	2.12856e+06	6.49098e+06
49 	121   	2.46189e+06	2.12856e+06	7.5478e+06 
50 	131   	2.43844e+06	2.12856e+06	6.55627e+06
51 	134   	2.39366e+06	2.12856e+06	5.97208e+06
52 	135   	2.39835e+06	2.12856e+06	6.09367e+06
53 	142   	2.4073e+06 	2.12856e+06	6.02761e+06
54 	135   	2.49826e+06	2.12856e+06	6.72487e+06
55 	128   	2.34363e+06	2.12856e+06	6.31972e+06
56 	128   	2.49774e+06	2.12856e+06	6.81005e+06
57 	123   	2.32342e+06	2.12856e+06	6.71349e+06
58 	128   	2.29718e+06	2.12856e+06	6.66358e+06
59 	131   	2.3907e+06 	2.12856e+06	5.81597e+06
60 	131   	2.32601e+06	2.12856e+06	5.96722e+06
61 	129   	2.40978e+06	2.12856e+06	5.96312e+06
62 	131   	2.3745e+06 	2.12856e+06	9.65377e+06
63 	129   	2.45229e+06	2.12856e+06	6.77566e+06
64 	132   	2.51147e+06	2.12856e+06	7.32569e+06
65 	134   	2.41602e+06	2.12856e+06	6.04455e+06
66 	116   	2.56814e+06	2.12856e+06	6.42612e+06
67 	124   	2.39986e+06	2.12856e+06	5.89623e+06
68 	128   	2.3635e+06 	2.12856e+06	6.1482e+06 
69 	129   	2.39308e+06	2.12856e+06	6.1241e+06 
70 	115   	2.40786e+06	2.12856e+06	7.00201e+06
