
実行時間＝351秒
個体数＝700
合計世代数＝302
------------------------  前提  ------------------------

waste=sanpai

ごみ量24位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445)

焼却施設数: 9
中継施設数: 5

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 388427.60594999994, '釧路市': 638780.75448, '室蘭市': 224328.03396, '札幌市': 384151.45887000003, '伊達市': 181628.01123, '旭川市': 296048.04579000006, '帯広市': 129882.12774, '函館市': 125673.13416, '北見市': 164322.37866000005}
IC_inc: {'苫小牧市': 840065.8739904714, '釧路市': 557815.7122653376, '室蘭市': 388406.092078587, '札幌市': 382544.9195466225, '伊達市': 176224.98599814135, '旭川市': 140259.401103734, '帯広市': 116474.32828876263, '函館市': 96017.17383615748, '北見市': 77871.18798670404}
OC_inc: {'苫小牧市': 351752.292432162, '釧路市': 233568.53506256978, '室蘭市': 162633.3571131471, '札幌市': 160179.1675807649, '伊達市': 73788.90718916999, '旭川市': 58729.401349256754, '帯広市': 48770.11821757823, '函館市': 37473.80084843144, '北見市': 42197.48940571761}

TC_indirect: {'稚内市': 67789.293936, '浜頓別町': 32798.959806, '豊富町': 19871.276670000003, '猿払村': 5594.619540000001, '中頓別町': 3387.64914}
IC_trans: {'稚内市': 4302.823313780405, '浜頓別町': 1799.0221987448635, '豊富町': 1243.1729533480493, '猿払村': 564.3854582175265, '中頓別町': 340.8341955513285}
OC_trans: {'稚内市': 280451.5583332065, '浜頓別町': 103387.1641263674, '豊富町': 67268.30471705511, '猿払村': 26898.02645651422, '中頓別町': 14860.726134737686}

=============================
Total cost: 7108572.112112839
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(6566/6566) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 釧路市(4360/4360) t/day → receive from: 釧路市, 釧路町, 厚岸町, 浜中町, 標茶町, 弟子屈町, 鶴居村, 白糖町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 室蘭市(3036/3036) t/day → receive from: 室蘭市, 登別市
direct 札幌市(2990/2990) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 岩内町, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 伊達市(1377/1377) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 泊村, 神恵内村, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 旭川市(876/1096) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 西興部村
indirect 旭川市(221/1096) t/day → receive from: 中継施設＝ 稚内市(46228) → receive from: 稚内市
                                                    　　　猿払村(4237) → receive from: 猿払村
                                                    　　　浜頓別町(16878) → receive from: 浜頓別町, 枝幸町, 雄武町
                                                    　　　中頓別町(2285) → receive from: 音威子府村, 中川町, 中頓別町
                                                    　　　豊富町(10923) → receive from: 初山別村, 遠別町, 天塩町, 豊富町, 幌延町
direct 帯広市(910/910) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 北見市(523/523) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 大空町, 陸別町

----------------------  遺伝情報  ----------------------

個体数＝700
世代数＝1000
0: neval=700{'avg': 17787529.53340401, 'max': 32206517.257814, 'min': 10952022.90604004} best=10952022.90604004
1: neval=546{'avg': 14469484.875000328, 'max': 22353375.10069052, 'min': 9920735.392881544} best=9920735.392881544
2: neval=554{'avg': 13213088.973601706, 'max': 23147734.53251502, 'min': 9702645.662718944} best=9702645.662718944
3: neval=577{'avg': 12199455.154873803, 'max': 17808006.58581292, 'min': 9374910.184857402} best=9374910.184857402
4: neval=544{'avg': 11494208.981798286, 'max': 14608244.656706482, 'min': 8733758.360079406} best=8733758.360079406
5: neval=558{'avg': 10884540.236934446, 'max': 19311889.921157442, 'min': 9239219.959221173} best=8733758.360079406
6: neval=564{'avg': 10399971.287214896, 'max': 15554705.117405642, 'min': 8682128.646480242} best=8682128.646480242
7: neval=542{'avg': 9938076.301319782, 'max': 16415747.708406202, 'min': 8004438.023748261} best=8004438.023748261
8: neval=540{'avg': 9441948.62965902, 'max': 14080767.70755563, 'min': 7959794.459840099} best=7959794.459840099
9: neval=553{'avg': 9074182.554654526, 'max': 14812269.567173311, 'min': 7822262.192738071} best=7822262.192738071
10: neval=557{'avg': 8781620.10329999, 'max': 12554709.11791226, 'min': 7778420.533665819} best=7778420.533665819
11: neval=549{'avg': 8456403.097328352, 'max': 11395326.330869075, 'min': 7617654.541548079} best=7617654.541548079
12: neval=553{'avg': 8245922.718279438, 'max': 14229091.047389647, 'min': 7630254.106633955} best=7617654.541548079
13: neval=563{'avg': 8060431.826072306, 'max': 11588691.880674925, 'min': 7363395.241927935} best=7363395.241927935
14: neval=571{'avg': 7951229.205815479, 'max': 11522056.321405604, 'min': 7337940.047732076} best=7337940.047732076
15: neval=557{'avg': 7804398.300209736, 'max': 12117431.94225493, 'min': 7276531.639095383} best=7276531.639095383
16: neval=554{'avg': 7649863.321685412, 'max': 10809846.477062903, 'min': 7278250.295388811} best=7276531.639095383
17: neval=564{'avg': 7532212.390487933, 'max': 9654219.01572891, 'min': 7261990.393002322} best=7261990.393002322
18: neval=559{'avg': 7444672.83077592, 'max': 10054544.512495246, 'min': 7205414.019910023} best=7205414.019910023
19: neval=556{'avg': 7405994.298033576, 'max': 12447253.130793998, 'min': 7215347.780953039} best=7205414.019910023
20: neval=547{'avg': 7374029.464775726, 'max': 12875073.292915327, 'min': 7174422.7006718535} best=7174422.7006718535
21: neval=572{'avg': 7296720.463088777, 'max': 9703612.030387156, 'min': 7140563.854944632} best=7140563.854944632
22: neval=577{'avg': 7333339.827988507, 'max': 22087169.051379308, 'min': 7140563.854944632} best=7140563.854944632
23: neval=573{'avg': 7251229.398342441, 'max': 12561289.698872749, 'min': 7140563.854944632} best=7140563.854944632
24: neval=553{'avg': 7223942.924616997, 'max': 10027339.72457989, 'min': 7140563.854944632} best=7140563.854944632
25: neval=576{'avg': 7188082.4402020015, 'max': 9981666.594528161, 'min': 7140563.854944632} best=7140563.854944632
