
実行時間＝401秒
個体数＝1050
合計世代数＝246
------------------------  前提  ------------------------

waste=sanpai

ごみ量31位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922)

焼却施設数: 1
中継施設数: 20

輸送単価＝ 300 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 8444684.083739998}
IC_inc: {'苫小牧市': 2758218.7167389826}
OC_inc: {'苫小牧市': 1154921.0445051813}

TC_indirect: {'釧路市': 2145158.581596, '旭川市': 459747.435684, '帯広市': 329872.31283, '釧路町': 223860.56338800007, '北見市': 235181.679054, '音更町': 122659.82341200001, '中標津町': 167674.96561800002, '稚内市': 156015.79927800002, '厚岸町': 100999.34731200001, '標茶町': 88387.19592600001, '網走市': 110224.678188, '弟子屈町': 79591.521294, '浜中町': 74574.810756, '名寄市': 63629.277654, '白糖町': 44202.17957400001, '小平町': 51124.906752, '根室市': 61463.803067999994, '遠軽町': 41005.855884000004, '紋別市': 39775.711709999996, '枝幸町': 43648.586460000006}
IC_trans: {'釧路市': 82685.13277713374, '旭川市': 20434.727977723083, '帯広市': 19222.07515761205, '釧路町': 10145.67915041615, '北見市': 9436.86822363765, '音更町': 6749.193939424764, '中標津町': 5579.014340754769, '稚内市': 5367.591356159645, '厚岸町': 4532.242183041575, '標茶町': 4109.193975851469, '網走市': 4077.1923215888974, '弟子屈町': 3780.228333900662, '浜中町': 3213.8745290149946, '名寄市': 3212.2705030355382, '白糖町': 2516.51623428897, '小平町': 2500.4073285895784, '根室市': 2475.215743526457, '遠軽町': 2022.4262708974982, '紋別市': 1880.894107116668, '枝幸町': 1840.6568388396822}
OC_trans: {'釧路市': 7223310.299051338, '旭川市': 1595645.4927058313, '帯広市': 1492241.6126139653, '釧路町': 736552.7725794947, '北見市': 679188.7941119892, '音更町': 466716.45709816855, '中標津町': 376768.22718029964, '稚内市': 360481.1310850241, '厚岸町': 298149.90854009823, '標茶町': 266285.0707233755, '網走市': 264157.6393008435, '弟子屈町': 242204.28543981828, '浜中町': 201127.68164374828, '名寄市': 201126.34523931326, '白糖町': 152254.99677516994, '小平町': 150841.9843965671, '根室市': 149421.6569499996, '遠軽町': 118961.17863294124, '紋別市': 109050.60839740813, '枝幸町': 106219.37862572561}

=============================
Total cost: 32383109.80280584
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(14686/21557) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 千歳市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村, 室蘭市, 苫小牧市, 登別市, 伊達市, 豊浦町, 壮瞥町, 白老町, 厚真町, 洞爺湖町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町, 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 長万部町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町, 占冠村
indirect 苫小牧市(6871/21557) t/day → receive from: 中継施設＝ 遠軽町(19352) → receive from: 佐呂間町, 遠軽町, 湧別町
                                                    　　　帯広市(246551) → receive from: 帯広市, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町
                                                    　　　音更町(77007) → receive from: 南富良野町, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 本別町, 足寄町
                                                    　　　釧路市(1194406) → receive from: 釧路市, 鶴居村
                                                    　　　釧路町(121597) → receive from: 釧路町
                                                    　　　厚岸町(49048) → receive from: 厚岸町
                                                    　　　浜中町(33093) → receive from: 浜中町
                                                    　　　標茶町(43861) → receive from: 標茶町
                                                    　　　弟子屈町(39869) → receive from: 弟子屈町
                                                    　　　白糖町(24951) → receive from: 浦幌町, 白糖町
                                                    　　　根室市(24477) → receive from: 根室市
                                                    　　　中標津町(62104) → receive from: 別海町, 中標津町, 標津町, 羅臼町
                                                    　　　旭川市(263667) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
                                                    　　　名寄市(33074) → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 西興部村
                                                    　　　小平町(24766) → receive from: 秩父別町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町, 苫前町, 羽幌町, 初山別村, 遠別町
                                                    　　　稚内市(59444) → receive from: 天塩町, 稚内市, 猿払村, 豊富町, 幌延町
                                                    　　　枝幸町(17336) → receive from: 音威子府村, 中川町, 浜頓別町, 中頓別町, 枝幸町
                                                    　　　北見市(112157) → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 陸別町
                                                    　　　網走市(43471) → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
                                                    　　　紋別市(17780) → receive from: 紋別市, 滝上町, 興部町, 雄武町

----------------------  遺伝情報  ----------------------

個体数＝1050
世代数＝1000
0: neval=1050{'avg': 56542737.56329598, 'max': 68570904.6327928, 'min': 46526572.88271601} best=46526572.88271601
1: neval=845{'avg': 51129144.34137948, 'max': 66039720.653119355, 'min': 43599077.89417948} best=43599077.89417948
2: neval=852{'avg': 47762042.64585255, 'max': 62067619.57307899, 'min': 38624801.57842909} best=38624801.57842909
3: neval=818{'avg': 46180306.85111443, 'max': 50135888.53405228, 'min': 39281963.24084796} best=38624801.57842909
4: neval=824{'avg': 44777513.81516279, 'max': 50034734.70731329, 'min': 36924088.23814721} best=36924088.23814721
5: neval=870{'avg': 43046783.72088524, 'max': 48956425.70368215, 'min': 35561854.878354974} best=35561854.878354974
6: neval=835{'avg': 41174175.91124769, 'max': 49233501.6255966, 'min': 36387131.49600656} best=35561854.878354974
7: neval=821{'avg': 39831391.61739522, 'max': 48367753.00137098, 'min': 35182508.204684794} best=35182508.204684794
8: neval=822{'avg': 39015384.12983773, 'max': 42252349.218848325, 'min': 33883985.09499403} best=33883985.09499403
9: neval=815{'avg': 38297369.57053692, 'max': 43104720.45148776, 'min': 33187870.13194392} best=33187870.13194392
10: neval=829{'avg': 37419509.99993468, 'max': 46074851.142844304, 'min': 32839414.720484078} best=32839414.720484078
11: neval=853{'avg': 36341350.4608248, 'max': 41455881.371782765, 'min': 32807615.90416456} best=32807615.90416456
12: neval=866{'avg': 35125242.6507395, 'max': 44354370.09257037, 'min': 32794328.200237878} best=32794328.200237878
13: neval=814{'avg': 33996038.60232173, 'max': 40434906.26747634, 'min': 32794328.200237878} best=32794328.200237878
14: neval=835{'avg': 33470257.441840775, 'max': 45840611.432134405, 'min': 32739172.002502143} best=32739172.002502143
15: neval=818{'avg': 33202988.715861626, 'max': 41128158.752763316, 'min': 32633554.9319776} best=32633554.9319776
16: neval=843{'avg': 33015922.690067947, 'max': 37276296.35548852, 'min': 32608302.955232196} best=32608302.955232196
17: neval=813{'avg': 32912447.671104286, 'max': 39164372.7698668, 'min': 32608302.955232196} best=32608302.955232196
18: neval=827{'avg': 32859141.117143396, 'max': 48719310.82351839, 'min': 32604064.972513676} best=32604064.972513676
19: neval=835{'avg': 32828214.612883452, 'max': 38544002.04542099, 'min': 32604064.972513676} best=32604064.972513676
20: neval=837{'avg': 32798535.442965727, 'max': 42594403.13441013, 'min': 32523039.66957524} best=32523039.66957524
21: neval=839{'avg': 32736024.199188035, 'max': 35911045.85702416, 'min': 32494917.809552327} best=32494917.809552327
22: neval=803{'avg': 32701656.8783796, 'max': 41422577.51906542, 'min': 32501483.894846484} best=32494917.809552327
23: neval=811{'avg': 32669383.525722794, 'max': 42673452.37953153, 'min': 32481411.435355376} best=32481411.435355376
24: neval=831{'avg': 32637558.057797402, 'max': 61849649.583113894, 'min': 32462750.83592188} best=32462750.83592188
25: neval=804{'avg': 32550358.432422273, 'max': 38949522.99670317, 'min': 32437425.073023587} best=32437425.073023587
26: neval=802{'avg': 32525647.892093223, 'max': 47462393.75618269, 'min': 32446921.46099654} best=32437425.073023587
27: neval=825{'avg': 32503768.701236617, 'max': 39344124.47200844, 'min': 32431754.365503803} best=32431754.365503803
28: neval=862{'avg': 32480425.760999296, 'max': 40160934.68152176, 'min': 32423310.704214506} best=32423310.704214506
29: neval=836{'avg': 32510940.738594335, 'max': 42819049.300754406, 'min': 32423310.704214506} best=32423310.704214506
30: neval=835{'avg': 32464992.62781521, 'max': 38614992.12816592, 'min': 32412487.84281435} best=32412487.84281435
31: neval=840{'avg': 32458251.80571244, 'max': 37638588.20758826, 'min': 32407673.265702374} best=32407673.265702374
32: neval=829{'avg': 32468768.199668, 'max': 40070273.15614952, 'min': 32400332.9340965} best=32400332.9340965
33: neval=808{'avg': 32460533.538772665, 'max': 42159617.11143861, 'min': 32394080.08278048} best=32394080.08278048
34: neval=820{'avg': 32453210.313699543, 'max': 41224202.26751038, 'min': 32392407.42280902} best=32392407.42280902
35: neval=811{'avg': 32435279.75812767, 'max': 42680171.05434888, 'min': 32383109.80280584} best=32383109.80280584
36: neval=832{'avg': 32419566.344380412, 'max': 39883801.033713005, 'min': 32383109.80280584} best=32383109.80280584
37: neval=809{'avg': 32424503.132476036, 'max': 39774485.983159356, 'min': 32383109.80280584} best=32383109.80280584
38: neval=838{'avg': 32424136.017156526, 'max': 41723194.931490764, 'min': 32383109.80280584} best=32383109.80280584
39: neval=796{'avg': 32406013.887267563, 'max': 40350669.30119546, 'min': 32383109.80280584} best=32383109.80280584
40: neval=830{'avg': 32434952.27856581, 'max': 42463758.52206004, 'min': 32383109.80280584} best=32383109.80280584
41: neval=824{'avg': 32434861.84714965, 'max': 45281358.94806556, 'min': 32383109.80280584} best=32383109.80280584
42: neval=827{'avg': 32412938.927438844, 'max': 40207464.667131126, 'min': 32383109.80280584} best=32383109.80280584
43: neval=829{'avg': 32396928.18681738, 'max': 40339100.95434178, 'min': 32383109.80280584} best=32383109.80280584
44: neval=833{'avg': 32456648.526498172, 'max': 73065770.70680182, 'min': 32383109.80280584} best=32383109.80280584
45: neval=818{'avg': 32414559.92402452, 'max': 41385515.044669226, 'min': 32383109.80280584} best=32383109.80280584
46: neval=835{'avg': 32425147.35493593, 'max': 42364273.63098882, 'min': 32383109.80280584} best=32383109.80280584
47: neval=815{'avg': 32418096.158246342, 'max': 41972298.95890609, 'min': 32383109.80280584} best=32383109.80280584
48: neval=853{'avg': 32431350.79016142, 'max': 47599979.47075852, 'min': 32383109.80280584} best=32383109.80280584
49: neval=841{'avg': 32402848.230865918, 'max': 40747995.69260488, 'min': 32383109.80280584} best=32383109.80280584
50: neval=803{'avg': 32427111.22587736, 'max': 40949704.1100799, 'min': 32383109.80280584} best=32383109.80280584
