----------------------  実行情報  ----------------------
実行時間＝3197秒
個体数＝1200
合計世代数＝337
------------------------  前提  ------------------------

waste=sanpai

ごみ量34位以内：
苫小牧市 (2039382), 釧路市 (1177668), 札幌市 (728360), 室蘭市 (677679), 登別市 (430316), 伊達市 (334124), 帯広市 (182218), 旭川市 (138210), 函館市 (133081), 釧路町 (121597), 白老町 (99038), 北見市 (91496), 小樽市 (91037), 千歳市 (69923), 江別市 (64214), 安平町 (60328), 洞爺湖町 (54767), 厚岸町 (49048), 岩見沢市 (47176), 稚内市 (46228), 音更町 (44302), 標茶町 (43861), むかわ町 (42881), 厚真町 (42445), 北斗市 (42381), 弟子屈町 (39869), 恵庭市 (36267), 豊浦町 (36146), 中標津町 (35109), 浜中町 (33093), 北広島市 (30922), 七飯町 (30521), 網走市 (28124), 幕別町 (26726)

焼却施設数: 17
中継施設数: 7

輸送単価＝ 500 円/t/km
--------------------  GAPlot_input  --------------------

waste =sanpai

inc_size= [2138420, 1338813, 754911, 677679, 483537, 430316, 328884, 277526, 261391, 255303, 221046, 179733, 150479, 137675, 110298, 63711, 58570]

inc_facility = ['苫小牧市', '釧路市', '札幌市', '室蘭市', '伊達市', '登別市', '帯広市', '旭川市', '厚真町', '函館市', '江別市', '北見市', '厚岸町', '小樽市', '中標津町', '稚内市', '名寄市']
inc_blocks = [['札幌市', '石狩市'], ['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '奈井江町', '由仁町', '長沼町', '栗山町', '月形町', '浦臼町', '江別市', '恵庭市', '北広島市', '当別町', '新篠津村'], ['小樽市', '俱知安町', '共和町', '岩内町', '泊村', '仁木町', '余市町', '赤井川村'], ['室蘭市'], ['苫小牧市', '白老町'], ['登別市'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町', '今金町', 'せたな町'], ['千歳市', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '様似町', '新ひだか町', '占冠村'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '上砂川町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '音威子府村', '中川町', '中頓別町', '枝幸町', '滝上町', '興部町', '西興部村', '雄武町'], ['天塩町', '稚内市', '猿払村', '浜頓別町', '豊富町', '幌延町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '大空町', '陸別町'], ['えりも町', '南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '鶴居村', '白糖町'], ['厚岸町', '浜中町', '標茶町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[11474, 6407, 2848, 1935, 1717, 1318, 0]
trans_facility = ['留萌市', '羽幌町', '古平町', '増毛町', '小平町', '苫前町', '稚内市']
trans_blocks = [['神恵内村', '積丹町', '古平町'], ['北竜町', '留萌市'], ['増毛町'], ['小平町'], ['苫前町'], ['羽幌町', '初山別村', '遠別町'], []]

arrows = [[['小樽市'], ['古平町']], [['旭川市'], ['小平町', '留萌市', '増毛町']], [['名寄市'], ['苫前町', '羽幌町']]]


---------------------  コスト情報  ---------------------

TC_direct: {'苫小牧市': 118474.2075, '釧路市': 116923.21790000002, '札幌市': 19949.09385, '室蘭市': 0.0, '伊達市': 231778.92135000002, '登別市': 0.0, '帯広市': 196824.24385, '旭川市': 250867.8507, '厚真町': 351933.21595, '函館市': 209455.2236, '江別市': 198677.70755000005, '北見市': 224261.8163, '厚岸町': 238624.36430000002, '小樽市': 97345.57379999998, '中標津町': 161101.75955, '稚内市': 49657.88909999999, '名寄市': 93886.71319999998}
IC_inc: {'苫小牧市': 749620.1295337001, '釧路市': 469319.01800460217, '札幌市': 264632.9914639851, '室蘭市': 237559.42226609756, '伊達市': 169503.21666199193, '登別市': 150846.66981248945, '帯広市': 115289.82458149541, '旭川市': 101972.61402597114, '厚真町': 97662.5694732357, '函館市': 96017.17383615748, '江別市': 86543.32962619234, '北見市': 74550.10552106248, '厚岸町': 65587.59756104733, '小樽市': 61514.304521907994, '中標津町': 52426.741847844394, '稚内市': 35293.944624471085, '名寄市': 33216.62001652857}
OC_inc: {'苫小牧市': 313880.8600380832, '釧路市': 196513.20875701046, '札幌市': 110807.09773206827, '室蘭市': 99470.85574851908, '伊達市': 70974.3686554721, '登別市': 63162.501364628006, '帯広市': 48274.14295263089, '旭川市': 40735.72991410905, '厚真町': 38367.4076590261, '函館市': 37473.80084843144, '江別市': 32445.501158789266, '北見市': 45602.291544287684, '厚岸町': 52647.48448358509, '小樽市': 54793.77780014489, '中標津町': 57132.50428832991, '稚内市': 51925.0483854375, '名寄市': 50401.99230993282}

TC_indirect: {'留萌市': 11600.68149, '羽幌町': 10553.98763, '古平町': 2847.9827600000003, '増毛町': 2024.84205, '小平町': 1637.0393100000001, '苫前町': 1362.812, '稚内市': 0}
IC_trans: {'留萌市': 1295.9593533188647, '羽幌町': 794.8248227342604, '古平町': 407.6279188708323, '増毛町': 297.96626674201866, '小平町': 270.61501247347496, '苫前町': 218.918140151922, '稚内市': 0}
OC_trans: {'留萌市': 70807.06069645632, '羽幌町': 40350.65980011619, '古平町': 18400.326678815385, '増毛町': 12736.107625499984, '小平町': 12020.773785148443, '苫前町': 9192.708571520126, '稚内市': 0}

=============================
Total cost: 6982747.539431115
=============================

----------------------  輸送情報  ----------------------

direct 苫小牧市(5859/5859) t/day → receive from: 苫小牧市, 白老町
direct 釧路市(3668/3668) t/day → receive from: 釧路市, 釧路町, 鶴居村, 白糖町
direct 札幌市(2068/2068) t/day → receive from: 札幌市, 石狩市
direct 室蘭市(1857/1857) t/day → receive from: 室蘭市
direct 伊達市(1325/1325) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町, 今金町, せたな町
direct 登別市(1179/1179) t/day → receive from: 登別市
direct 帯広市(901/901) t/day → receive from: えりも町, 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 旭川市(719/760) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 上砂川町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町
indirect 旭川市(41/760) t/day → receive from: 中継施設＝ 小平町(1717) → receive from: 小平町
                                                    　　　留萌市(11474) → receive from: 北竜町, 留萌市
                                                    　　　増毛町(1935) → receive from: 増毛町
direct 厚真町(716/716) t/day → receive from: 千歳市, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 様似町, 新ひだか町, 占冠村
direct 函館市(699/699) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町
direct 江別市(606/606) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 奈井江町, 由仁町, 長沼町, 栗山町, 月形町, 浦臼町, 江別市, 恵庭市, 北広島市, 当別町, 新篠津村
direct 北見市(492/492) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 大空町, 陸別町
direct 厚岸町(412/412) t/day → receive from: 厚岸町, 浜中町, 標茶町, 根室市
direct 小樽市(369/377) t/day → receive from: 小樽市, 俱知安町, 共和町, 岩内町, 泊村, 仁木町, 余市町, 赤井川村
indirect 小樽市(8/377) t/day → receive from: 中継施設＝ 古平町(2848) → receive from: 神恵内村, 積丹町, 古平町
direct 中標津町(302/302) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(175/175) t/day → receive from: 天塩町, 稚内市, 猿払村, 浜頓別町, 豊富町, 幌延町
direct 名寄市(139/160) t/day → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 音威子府村, 中川町, 中頓別町, 枝幸町, 滝上町, 興部町, 西興部村, 雄武町
indirect 名寄市(21/160) t/day → receive from: 中継施設＝ 苫前町(1318) → receive from: 苫前町
                                                    　　　羽幌町(6407) → receive from: 羽幌町, 初山別村, 遠別町

----------------------  遺伝情報  ----------------------

個体数＝1200
世代数＝1000
0: neval=1200{'avg': 15499775.687673403, 'max': 29270694.26433776, 'min': 10036147.36095211} best=10036147.36095211
1: neval=952{'avg': 12905764.956490166, 'max': 19792957.758968174, 'min': 9422509.184387762} best=9422509.184387762
2: neval=956{'avg': 11642847.990505405, 'max': 15996962.199573074, 'min': 8894754.717687063} best=8894754.717687063
3: neval=956{'avg': 10920410.143403152, 'max': 16089951.794994822, 'min': 8849022.833229883} best=8849022.833229883
4: neval=941{'avg': 10366830.775350057, 'max': 19912265.553493, 'min': 8478176.629471555} best=8478176.629471555
5: neval=949{'avg': 9921462.924044007, 'max': 15438461.309422087, 'min': 8681574.675130712} best=8478176.629471555
6: neval=933{'avg': 9589262.715729427, 'max': 14508626.192343324, 'min': 8183102.349372257} best=8183102.349372257
7: neval=970{'avg': 9275043.221332707, 'max': 14016872.487551747, 'min': 8178331.104982892} best=8178331.104982892
8: neval=941{'avg': 8946590.43522391, 'max': 12366295.078094222, 'min': 7874987.051526856} best=7874987.051526856
9: neval=934{'avg': 8706875.064172756, 'max': 13437484.767030511, 'min': 7738510.340136659} best=7738510.340136659
10: neval=938{'avg': 8485157.383503644, 'max': 12319861.176196177, 'min': 7626579.623052625} best=7626579.623052625
11: neval=933{'avg': 8368080.252311259, 'max': 14956336.857063081, 'min': 7646413.057518626} best=7626579.623052625
12: neval=958{'avg': 8194821.774845119, 'max': 11814541.193155305, 'min': 7595400.587315136} best=7595400.587315136
13: neval=942{'avg': 8086051.474243978, 'max': 11518548.972462839, 'min': 7483533.817388267} best=7483533.817388267
14: neval=972{'avg': 7981958.78508257, 'max': 15633655.058437224, 'min': 7442012.397993818} best=7442012.397993818
15: neval=944{'avg': 7875943.756869793, 'max': 14213164.674637789, 'min': 7409924.002138528} best=7409924.002138528
16: neval=931{'avg': 7761399.037476803, 'max': 10688788.885125455, 'min': 7368955.898199634} best=7368955.898199634
17: neval=926{'avg': 7662280.64592213, 'max': 10764413.54915818, 'min': 7331804.03471756} best=7331804.03471756
18: neval=960{'avg': 7586582.902591154, 'max': 12305424.245028589, 'min': 7191549.902514617} best=7191549.902514617
19: neval=953{'avg': 7528153.669902592, 'max': 15075069.938875688, 'min': 7264901.231501236} best=7191549.902514617
20: neval=964{'avg': 7464249.0032326095, 'max': 12176141.065845426, 'min': 7190987.864726437} best=7190987.864726437
21: neval=943{'avg': 7432343.3535015, 'max': 11082232.788855076, 'min': 7152785.043071135} best=7152785.043071135
22: neval=941{'avg': 7367733.206104145, 'max': 16103289.745039605, 'min': 7157673.134005889} best=7152785.043071135
23: neval=951{'avg': 7321019.375795698, 'max': 12536999.654900055, 'min': 7076632.421243068} best=7076632.421243068
24: neval=946{'avg': 7268428.276738745, 'max': 10356833.489554489, 'min': 7062455.519251779} best=7062455.519251779
25: neval=949{'avg': 7252353.072211835, 'max': 16357508.964856178, 'min': 7048313.62478676} best=7048313.62478676
26: neval=926{'avg': 7203193.817704077, 'max': 11706490.631494276, 'min': 7029064.956585896} best=7029064.956585896
27: neval=930{'avg': 7167214.041502663, 'max': 13758509.701243935, 'min': 7003394.606002369} best=7003394.606002369
28: neval=940{'avg': 7128717.3124114955, 'max': 13394343.18600578, 'min': 7015207.6268017925} best=7003394.606002369
29: neval=926{'avg': 7094989.492778853, 'max': 11030896.572109591, 'min': 7012490.05932469} best=7003394.606002369
30: neval=942{'avg': 7102462.833952885, 'max': 14585647.331000261, 'min': 6990641.094312995} best=6990641.094312995
31: neval=937{'avg': 7075037.304368125, 'max': 12629138.353756199, 'min': 6987923.526835892} best=6987923.526835892
32: neval=967{'avg': 7038414.920122911, 'max': 10853861.875340253, 'min': 6987523.201061455} best=6987523.201061455
33: neval=947{'avg': 7031901.488315812, 'max': 10965357.805940928, 'min': 6987523.201061455} best=6987523.201061455
34: neval=913{'avg': 7010365.745668499, 'max': 10956765.618040511, 'min': 6987523.201061455} best=6987523.201061455
35: neval=943{'avg': 7013178.0824191, 'max': 12806680.03006459, 'min': 6983851.2273896905} best=6983851.2273896905
36: neval=962{'avg': 7000523.242955866, 'max': 9753006.705950348, 'min': 6983851.2273896905} best=6983851.2273896905
37: neval=955{'avg': 6997699.440590974, 'max': 11322691.063898236, 'min': 6983851.2273896905} best=6983851.2273896905
38: neval=931{'avg': 6998317.136453765, 'max': 10394757.083684098, 'min': 6983851.2273896905} best=6983851.2273896905
39: neval=967{'avg': 7021016.133693908, 'max': 12885553.967969913, 'min': 6983851.2273896905} best=6983851.2273896905
40: neval=982{'avg': 7013441.962610584, 'max': 13365098.357768865, 'min': 6983851.2273896905} best=6983851.2273896905
41: neval=912{'avg': 6997796.99995071, 'max': 10840371.747270623, 'min': 6983851.2273896905} best=6983851.2273896905
42: neval=950{'avg': 7008197.394654195, 'max': 11139884.708728928, 'min': 6983851.2273896905} best=6983851.2273896905
43: neval=971{'avg': 7001751.412204724, 'max': 11706755.924599927, 'min': 6983851.2273896905} best=6983851.2273896905
44: neval=945{'avg': 7013833.792550371, 'max': 12635481.934288993, 'min': 6983851.2273896905} best=6983851.2273896905
45: neval=933{'avg': 7031291.804273749, 'max': 14135706.662754878, 'min': 6983851.2273896905} best=6983851.2273896905
46: neval=924{'avg': 7012160.089909454, 'max': 10816241.708060332, 'min': 6983851.2273896905} best=6983851.2273896905
47: neval=956{'avg': 7006942.367626337, 'max': 11474175.942739068, 'min': 6983851.2273896905} best=6983851.2273896905
48: neval=951{'avg': 7013746.535031476, 'max': 13280249.45132651, 'min': 6983851.2273896905} best=6983851.2273896905
49: neval=955{'avg': 7008779.5961705, 'max': 14209485.190459529, 'min': 6983851.2273896905} best=6983851.2273896905
50: neval=964{'avg': 6998953.020087746, 'max': 10607698.197987713, 'min': 6983851.2273896905} best=6983851.2273896905
51: neval=960{'avg': 7012140.132063407, 'max': 15259820.314421061, 'min': 6983851.2273896905} best=6983851.2273896905
52: neval=928{'avg': 7001093.070105998, 'max': 10296550.176606102, 'min': 6983851.2273896905} best=6983851.2273896905
53: neval=927{'avg': 7007073.618725448, 'max': 11835467.91389861, 'min': 6983851.2273896905} best=6983851.2273896905
54: neval=932{'avg': 7011104.756099538, 'max': 11908823.385245942, 'min': 6983851.2273896905} best=6983851.2273896905
55: neval=949{'avg': 7037835.26439719, 'max': 17719985.11211546, 'min': 6983851.2273896905} best=6983851.2273896905
56: neval=956{'avg': 7001826.00255439, 'max': 11023793.83680787, 'min': 6983851.2273896905} best=6983851.2273896905
57: neval=946{'avg': 7006987.052666239, 'max': 11262476.73978306, 'min': 6983851.2273896905} best=6983851.2273896905
58: neval=963{'avg': 7000346.722605141, 'max': 9817049.449143128, 'min': 6983851.2273896905} best=6983851.2273896905
59: neval=922{'avg': 7007747.676338501, 'max': 11606729.430303127, 'min': 6983851.2273896905} best=6983851.2273896905
60: neval=940{'avg': 6997983.4619911825, 'max': 10180855.409950297, 'min': 6983851.2273896905} best=6983851.2273896905
61: neval=909{'avg': 6992499.225072961, 'max': 9889480.364086144, 'min': 6983851.2273896905} best=6983851.2273896905
62: neval=964{'avg': 7002762.765918696, 'max': 12513969.436238438, 'min': 6983851.2273896905} best=6983851.2273896905
63: neval=958{'avg': 6997797.947401444, 'max': 10558756.182324426, 'min': 6983851.2273896905} best=6983851.2273896905
64: neval=968{'avg': 7008364.551824068, 'max': 13225368.711617252, 'min': 6983851.2273896905} best=6983851.2273896905
65: neval=928{'avg': 7003309.361101627, 'max': 12828674.86258927, 'min': 6983851.2273896905} best=6983851.2273896905
66: neval=939{'avg': 6998230.054587367, 'max': 11065599.995006444, 'min': 6983851.2273896905} best=6983851.2273896905
67: neval=953{'avg': 6990837.987953209, 'max': 10302918.887923246, 'min': 6983851.2273896905} best=6983851.2273896905
68: neval=953{'avg': 7002237.381521519, 'max': 11778821.466038065, 'min': 6983851.2273896905} best=6983851.2273896905
69: neval=950{'avg': 7001359.404699913, 'max': 10872486.008473752, 'min': 6983851.2273896905} best=6983851.2273896905
70: neval=941{'avg': 6994325.777495375, 'max': 12910500.414281558, 'min': 6983851.2273896905} best=6983851.2273896905
