局----------------------  実行情報  ----------------------
実行時間＝1745秒
個体数＝1000
合計世代数＝100
===============================
Total cost: -378953.36938520224
===============================
------------------------  前提  ------------------------

waste=kanen

ごみ量30位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395)

焼却施設数: 3
中継施設数: 17

輸送単価＝ 4.8 円/t/km
--------------------  GAPlot_input  --------------------

waste ='kanen'

unit ='t/year'

inc_size= [930594, 7409, 3093]

inc_facility = ['札幌市', '稚内市', '幌延町']
inc_blocks = [['札幌市', '石狩市', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '喜茂別町', '京極町', '俱知安町'], ['稚内市', '猿払村'], ['美深町', '音威子府村', '中川町', '苫前町', '羽幌町', '初山別村', '遠別町', '天塩町', '浜頓別町', '中頓別町', '枝幸町', '豊富町', '幌延町', '斜里町', '興部町', '雄武町']]

trans_size=[83618, 80932, 61374, 46307, 45633, 38979, 38452, 34734, 32045, 31874, 19146, 16543, 10694, 10006, 9414, 6721, 5428]
trans_facility = ['函館市', '旭川市', '帯広市', '苫小牧市', '釧路市', '訓子府町', '江別市', '千歳市', '小樽市', '室蘭市', '岩見沢市', '滝川市', '伊達市', '中標津町', '新ひだか町', '長万部町', '根室市']
trans_blocks = [['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '留萌市', '増毛町', '小平町'], ['千歳市', '恵庭市', '厚真町', '安平町', '占冠村'], ['小樽市', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['室蘭市', '登別市'], ['苫小牧市', '白老町', 'むかわ町'], ['南幌町', '長沼町', '江別市', '北広島市', '当別町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['島牧村', '寿都町', '黒松内町', '八雲町', '長万部町', '今金町', 'せたな町'], ['旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町', '西興部村'], ['夕張市', '岩見沢市', '美唄市', '三笠市', '由仁町', '栗山町', '月形町', '新篠津村'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '大空町', '陸別町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '小清水町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市', '釧路市', '新ひだか町', '滝川市', '函館市', '訓子府町', '根室市', '中標津町', '帯広市', '長万部町', '室蘭市', '苫小牧市', '旭川市', '伊達市', '江別市', '千歳市']]]


---------------------  エネルギー情報  ---------------------
[3300.3244383958336, 190381.3064388235, -607607.0769747504, 34972.07671232877]

EL_direct: {'札幌市': 1102.4674383125, '稚内市': 108.504511375, '幌延町': 2089.352488708334}
ED_inc: {'札幌市': -631345.1919177282, '稚内市': 15565.636936887062, '幌延町': 8172.478006090701}

EL_indirect: {'函館市': 43456.43243837133, '旭川市': 21637.393949116842, '帯広市': 23361.9070688315, '苫小牧市': 5473.828935984501, '釧路市': 22114.879115233667, '訓子府町': 28703.87298223467, '江別市': 2686.5908447625, '千歳市': 3418.35192296, '小樽市': 4121.8003181225, '室蘭市': 7848.347992996334, '岩見沢市': 2297.1686832640007, '滝川市': 4243.775886302334, '伊達市': 2711.409702100667, '中標津町': 7575.3674127819995, '新ひだか町': 3460.287126696834, '長万部町': 3482.2604268031673, '根室市': 3787.631632260667}
ED_trans: {'函館市': 5113.297972602739, '旭川市': 4949.047232876713, '帯広市': 3753.0621369863015, '苫小牧市': 2831.7047671232876, '釧路市': 2790.489205479452, '訓子府町': 2383.5925479452058, '江別市': 2351.366136986301, '千歳市': 2124.007890410959, '小樽市': 1959.5736986301372, '室蘭市': 1949.1169315068496, '岩見沢市': 1170.7910136986302, '滝川市': 1011.6157808219178, '伊達市': 653.9454246575343, '中標津町': 611.8737534246576, '新ひだか町': 575.6725479452055, '長万部町': 410.9937534246576, '根室市': 331.9259178082192}

----------------------  輸送情報  ----------------------

direct 札幌市(983/2550) t/day → receive from: 札幌市, 石狩市, 蘭越町, ニセコ町, 真狩村, 留寿都村, 喜茂別町, 京極町, 俱知安町
indirect 札幌市(1567/2550) t/day → receive from: 中継施設＝ 小樽市(32045) → receive from: 小樽市, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(19146) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 由仁町, 栗山町, 月形町, 新篠津村
釧路市(45633) → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
新ひだか町(9414) → receive from: 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
滝川市(16543) → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 留萌市, 増毛町, 小平町
函館市(83618) → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 江差町, 上ノ国町, 厚沢部町, 乙部町
訓子府町(38979) → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 大空町, 陸別町
根室市(5428) → receive from: 浜中町, 根室市
中標津町(10006) → receive from: 清里町, 小清水町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
帯広市(61374) → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
長万部町(6721) → receive from: 島牧村, 寿都町, 黒松内町, 八雲町, 長万部町, 今金町, せたな町
室蘭市(31874) → receive from: 室蘭市, 登別市
苫小牧市(46307) → receive from: 苫小牧市, 白老町, むかわ町
旭川市(80932) → receive from: 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町, 西興部村
伊達市(10694) → receive from: 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
江別市(38452) → receive from: 南幌町, 長沼町, 江別市, 北広島市, 当別町
千歳市(34734) → receive from: 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 稚内市(20/20) t/day → receive from: 稚内市, 猿払村
direct 幌延町(8/8) t/day → receive from: 美深町, 音威子府村, 中川町, 苫前町, 羽幌町, 初山別村, 遠別町, 天塩町, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 幌延町, 斜里町, 興部町, 雄武町

----------------------  遺伝情報  ----------------------

個体数＝1000
世代数＝100
0: neval=1000{'avg': -153731.5458967514, 'max': 3418.4188947059156, 'min': -282303.33863230376} best=-282303.33863230376
1: neval=775{'avg': -188172.28889611803, 'max': -40505.280007180285, 'min': -288738.5534498107} best=-288738.5534498107
2: neval=782{'avg': -213703.06853702254, 'max': -38237.937862106395, 'min': -299285.4943001878} best=-299285.4943001878
3: neval=786{'avg': -236281.1708640086, 'max': -81427.23584578952, 'min': -314022.4937366573} best=-314022.4937366573
4: neval=807{'avg': -252584.72111104496, 'max': -83320.7098495281, 'min': -312083.72451035574} best=-314022.4937366573
5: neval=770{'avg': -266830.23059306474, 'max': -131084.8651537128, 'min': -303082.0204710131} best=-314022.4937366573
6: neval=778{'avg': -276850.9457350969, 'max': -190172.84518318315, 'min': -313651.53899669414} best=-314022.4937366573
7: neval=794{'avg': -284746.962632407, 'max': -192238.0064060174, 'min': -329047.13954760047} best=-329047.13954760047
8: neval=771{'avg': -291789.86085089826, 'max': -213429.59927377084, 'min': -337629.5393652659} best=-337629.5393652659
9: neval=792{'avg': -296583.0274081304, 'max': -142087.42039529615, 'min': -337629.5393652659} best=-337629.5393652659
10: neval=783{'avg': -303077.2311636162, 'max': -152767.8795067567, 'min': -337167.7826671727} best=-337629.5393652659
11: neval=798{'avg': -308036.1332222099, 'max': -146692.41336979915, 'min': -340151.31376164954} best=-340151.31376164954
12: neval=826{'avg': -311680.68889091566, 'max': -169934.6999660234, 'min': -341029.2348362559} best=-341029.2348362559
13: neval=796{'avg': -316470.16096548195, 'max': -192816.6854274801, 'min': -341029.2348362559} best=-341029.2348362559
14: neval=794{'avg': -320595.3445571345, 'max': -209496.6931040507, 'min': -341029.2348362559} best=-341029.2348362559
15: neval=790{'avg': -323046.4340273382, 'max': -228060.70009618305, 'min': -341316.1350641337} best=-341316.1350641337
16: neval=777{'avg': -324835.53955611563, 'max': -209879.79915728478, 'min': -345353.44007132854} best=-345353.44007132854
17: neval=801{'avg': -326503.05544457317, 'max': -197698.9360833166, 'min': -345353.44007132854} best=-345353.44007132854
18: neval=782{'avg': -328186.8565313366, 'max': -204304.19606836373, 'min': -345353.44007132854} best=-345353.44007132854
19: neval=797{'avg': -330186.4241391177, 'max': -12187.850319416575, 'min': -345353.44007132854} best=-345353.44007132854
20: neval=801{'avg': -331614.6234904871, 'max': -168974.5136248502, 'min': -345326.0083101818} best=-345353.44007132854
21: neval=776{'avg': -333050.55861538893, 'max': -175667.3084411362, 'min': -347322.3463718376} best=-347322.3463718376
22: neval=766{'avg': -333915.98181716003, 'max': -88271.85655942632, 'min': -347322.3463718376} best=-347322.3463718376
23: neval=778{'avg': -335725.17627674044, 'max': -164291.29739411327, 'min': -351629.87682804494} best=-351629.87682804494
24: neval=791{'avg': -335913.02182204305, 'max': -242752.40642125925, 'min': -351629.87682804494} best=-351629.87682804494
25: neval=779{'avg': -337113.24022073246, 'max': -208437.78010096654, 'min': -355437.7867657101} best=-355437.7867657101
26: neval=780{'avg': -338441.8264370689, 'max': -119065.98041097017, 'min': -355437.7867657101} best=-355437.7867657101
27: neval=758{'avg': -342794.05591926863, 'max': -183764.93568611285, 'min': -355437.7867657101} best=-355437.7867657101
28: neval=792{'avg': -346228.0529733754, 'max': -109434.98065871395, 'min': -356847.4865608999} best=-356847.4865608999
29: neval=772{'avg': -349919.2317218799, 'max': -114461.69606392886, 'min': -357192.2027644502} best=-357192.2027644502
30: neval=789{'avg': -351708.2704829608, 'max': -207972.79276581132, 'min': -356847.4865608999} best=-357192.2027644502
31: neval=812{'avg': -353174.3361894523, 'max': -190649.9500931024, 'min': -361137.5354288786} best=-361137.5354288786
32: neval=807{'avg': -354517.48355817026, 'max': -210331.83522271283, 'min': -361137.5354288786} best=-361137.5354288786
33: neval=781{'avg': -355623.6918369908, 'max': -250070.88831121018, 'min': -361137.5354288786} best=-361137.5354288786
34: neval=821{'avg': -355829.1310004939, 'max': -86096.32780501204, 'min': -362607.38039556687} best=-362607.38039556687
35: neval=825{'avg': -357118.4436754584, 'max': -248920.04118297246, 'min': -364374.8746458136} best=-364374.8746458136
36: neval=785{'avg': -357914.11433632916, 'max': -243682.8759168618, 'min': -365021.2163948248} best=-365021.2163948248
37: neval=803{'avg': -357970.16196235945, 'max': -204856.88058113438, 'min': -366390.14143701515} best=-366390.14143701515
38: neval=781{'avg': -359709.155755336, 'max': -224957.49044801592, 'min': -366390.14143701515} best=-366390.14143701515
39: neval=767{'avg': -360702.0725082464, 'max': -232624.21199120668, 'min': -371104.44711880066} best=-371104.44711880066
40: neval=807{'avg': -362602.6758582816, 'max': -147766.1616819175, 'min': -371104.44711880066} best=-371104.44711880066
41: neval=782{'avg': -364872.58336114464, 'max': -322884.08979411155, 'min': -371104.44711880066} best=-371104.44711880066
42: neval=794{'avg': -365711.1483833179, 'max': -128634.94281853002, 'min': -371727.1256302037} best=-371727.1256302037
43: neval=781{'avg': -367512.3571559087, 'max': -136746.24628221255, 'min': -371759.9009582386} best=-371759.9009582386
44: neval=803{'avg': -368986.86001470685, 'max': -172940.8770828541, 'min': -371759.9009582386} best=-371759.9009582386
45: neval=763{'avg': -369637.1982991799, 'max': -225119.23995661654, 'min': -371759.9009582386} best=-371759.9009582386
46: neval=791{'avg': -370832.1771074835, 'max': -296697.57998567587, 'min': -371759.9009582386} best=-371759.9009582386
47: neval=789{'avg': -371012.3021193259, 'max': -256347.18403327515, 'min': -372056.18444693094} best=-372056.18444693094
48: neval=803{'avg': -371195.894672983, 'max': -206437.72446426324, 'min': -372056.18444693094} best=-372056.18444693094
49: neval=764{'avg': -371153.1776456107, 'max': -203865.45794893487, 'min': -372056.18444693094} best=-372056.18444693094
50: neval=799{'avg': -370760.5039910631, 'max': -175560.03817254465, 'min': -372056.18444693094} best=-372056.18444693094
51: neval=810{'avg': -370670.6488692066, 'max': -174634.63191068565, 'min': -372056.18444693094} best=-372056.18444693094
52: neval=798{'avg': -371457.2578763193, 'max': -131437.57609328657, 'min': -372056.18444693094} best=-372056.18444693094
53: neval=797{'avg': -371471.4476845298, 'max': -170253.21831870388, 'min': -372056.18444693094} best=-372056.18444693094
54: neval=802{'avg': -371040.96496695676, 'max': -193406.0592516784, 'min': -372056.18444693094} best=-372056.18444693094
55: neval=801{'avg': -371446.23170059075, 'max': -242771.26455092404, 'min': -372056.18444693094} best=-372056.18444693094
56: neval=774{'avg': -371337.2817771695, 'max': -196934.9490344886, 'min': -372056.18444693094} best=-372056.18444693094
57: neval=778{'avg': -371374.769028995, 'max': -196879.9105471664, 'min': -372056.18444693094} best=-372056.18444693094
58: neval=795{'avg': -371025.0382365446, 'max': -113349.70992227399, 'min': -373096.6021543418} best=-373096.6021543418
59: neval=789{'avg': -371346.2346585057, 'max': -210929.05202557176, 'min': -373096.6021543418} best=-373096.6021543418
60: neval=823{'avg': -371686.42020017805, 'max': -266565.12990054884, 'min': -373096.6021543418} best=-373096.6021543418
61: neval=777{'avg': -371217.8333367203, 'max': -170362.68876621066, 'min': -373096.6021543418} best=-373096.6021543418
