局----------------------  実行情報  ----------------------
実行時間＝3446秒
個体数＝1300
合計世代数＝100
=============================
Total cost: 2002234.159697064
=============================
------------------------  前提  ------------------------

waste=kanen

ごみ量36位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395), 紋別市 (3325), 中札内村 (2807), 芽室町 (2638), 東神楽町 (2584), 余市町 (2489), 砂川市 (2419)

焼却施設数: 14
中継施設数: 12

輸送単価＝ 877 円/t/km
--------------------  GAPlot_input  --------------------

waste_name ='kanen'
unit ='t/year'

inc_size= [449359, 98268, 89317, 81041, 61374, 45633, 42568, 25875, 9414, 9063, 8115, 8109, 7532, 5428]
inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市', '新ひだか町', '中標津町', '稚内市', '紋別市', '網走市', '根室市']
inc_blocks = [['札幌市', '石狩市', '喜茂別町', '京極町'], ['蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市'], ['苫小牧市', '白老町', '厚真町', 'むかわ町'], ['日高町', '平取町', '新冠町', '浦河町', '様似町', 'えりも町', '新ひだか町'], ['函館市', '北斗市', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町'], ['芦別市', '深川市', '秩父別町', '沼田町', '旭川市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '幌加内町', '留萌市', '小平町'], ['中川町', '初山別村', '遠別町', '天塩町', '稚内市', '猿払村', '浜頓別町', '中頓別町', '豊富町', '幌延町'], ['北見市', '美幌町', '津別町', '訓子府町', '置戸町', '佐呂間町', '陸別町'], ['網走市', '清里町', '斜里町', '小清水町', '大空町'], ['枝幸町', '紋別市', '遠軽町', '湧別町', '滝上町', '興部町', '西興部村', '雄武町'], ['南富良野町', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糠町'], ['浜中町', '根室市'], ['弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size=[34276, 28439, 27117, 18988, 11493, 11235, 10694, 5524, 4628, 3703, 3206, 1996]
trans_facility = ['千歳市', '小樽市', '江別市', '岩見沢市', '北広島市', '滝川市', '伊達市', '士別市', '岩内町', 'せたな町', '江差町', '八雲町']
trans_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '栗山町', '月形町', '新篠津村'], ['赤平市', '滝川市', '砂川市', '歌志内市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '雨竜町', '北竜町', '増毛町'], ['南幌町', '江別市', '当別町'], ['千歳市', '恵庭市', '安平町', '占冠村'], ['由仁町', '長沼町', '北広島市'], ['小樽市', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['寿都町', '黒松内町', '共和町', '岩内町', '泊村', '神恵内村'], ['伊達市', '豊浦町', '壮瞥町', '洞爺湖町'], ['八雲町', '長万部町'], ['松前町', '江差町', '上ノ国町', '厚沢部町', '乙部町'], ['島牧村', '今金町', 'せたな町'], ['士別市', '名寄市', '剣淵町', '下川町', '美深町', '音威子府村', '苫前町', '羽幌町']]

arrows = [[['札幌市'], ['小樽市', '岩見沢市', '岩内町', '江別市', '北広島市']], [['室蘭市'], ['伊達市']], [['苫小牧市'], ['千歳市']], [['函館市'], ['江差町', 'せたな町', '八雲町']], [['旭川市'], ['士別市', '滝川市']]]


---------------------  コスト情報  ---------------------
[264709.485309, 263190.8090495, 722729.804768749, 613928.1376300141, 67862.29798470723, 69813.62495509334]

TC_direct: {'札幌市': 12310.204053899999, '旭川市': 45934.29188119999, '函館市': 27362.5185704, '苫小牧市': 10307.5936725, '帯広市': 58324.53919889999, '釧路市': 15264.8987026, '室蘭市': 17412.800095399998, '北見市': 11354.9932816, '新ひだか町': 17749.5104765, '中標津町': 12580.7732875, '稚内市': 6346.437687, '紋別市': 23038.8771738, '網走市': 3098.2821753, '根室市': 3623.7650524000005}
IC_inc: {'札幌市': 254829.9466064989, '旭川市': 78036.81299975277, '函館市': 72844.01817434834, '苫小牧市': 67912.0034607136, '帯広市': 55578.54350715017, '釧路市': 44885.96457105725, '室蘭市': 42691.302819228265, '北見市': 29816.531856810427, '新ひだか町': 14383.400785826538, '中標津町': 13994.696541128857, '稚内市': 12923.121101290519, '紋別市': 12916.231244245791, '網走市': 12246.802738366207, '根室市': 9670.428362331331}
OC_inc: {'札幌市': 80738.99924801738, '旭川市': 69826.63793592765, '函館市': 69117.52978333115, '苫小牧市': 67933.66921744167, '帯広市': 62749.58328038413, '釧路市': 55614.94013682977, '室蘭市': 53840.2345597908, '北見市': 41260.46097245466, '新ひだか町': 21317.360971835526, '中標津町': 20750.687681722306, '稚内市': 19174.12211358526, '紋別市': 19163.918752114772, '網走市': 18168.619823905352, '根室市': 14271.373152673736}

TC_indirect: {'千歳市': 42838.88438439999, '小樽市': 40913.1333771, '江別市': 18868.4877542, '岩見沢市': 36461.858275000006, '北広島市': 10368.375482799998, '滝川市': 25311.854208, '伊達市': 13866.712085, '士別市': 20695.0192451, '岩内町': 19061.129993100003, 'せたな町': 16580.917770300002, '江差町': 11960.615232799999, '八雲町': 6263.8212416999995}
IC_trans: {'千歳市': 9273.839023359767, '小樽市': 8404.86666897948, '江別市': 8290.205738448458, '岩見沢市': 7091.003628404108, '北広島市': 5724.327558380525, '滝川市': 5684.575153584573, '伊達市': 5399.270755606528, '士別市': 4191.026041881543, '岩内町': 3958.915148116202, 'せたな町': 3686.5926736546476, '江差町': 3321.7720182437406, '八雲町': 2835.9035760476454}
OC_trans: {'千歳市': 8259.444425652486, '小樽市': 7833.798897229466, '江別市': 7733.173475251626, '岩見沢市': 6367.351010914384, '北広島市': 5638.554806039579, '滝川市': 5610.229209668999, '伊達市': 5549.859483008744, '士別市': 4876.4217508037855, '岩内町': 4731.022672140293, 'せたな町': 4564.568065046502, '江差町': 4465.881191587624, '八雲町': 4183.319967749851}


----------------------  輸送情報  ----------------------

direct 札幌市(983/1231) t/day → receive from: 札幌市, 石狩市, 喜茂別町, 京極町
indirect 札幌市(248/1231) t/day → receive from: 中継施設＝ 小樽市(28439) → receive from: 小樽市, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
岩見沢市(18988) → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 栗山町, 月形町, 新篠津村
岩内町(4628) → receive from: 寿都町, 黒松内町, 共和町, 岩内町, 泊村, 神恵内村
江別市(27117) → receive from: 南幌町, 江別市, 当別町
北広島市(11493) → receive from: 由仁町, 長沼町, 北広島市
direct 旭川市(223/269) t/day → receive from: 芦別市, 深川市, 秩父別町, 沼田町, 旭川市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 幌加内町, 留萌市, 小平町
indirect 旭川市(46/269) t/day → receive from: 中継施設＝ 士別市(5524) → receive from: 士別市, 名寄市, 剣淵町, 下川町, 美深町, 音威子府村, 苫前町, 羽幌町
滝川市(11235) → receive from: 赤平市, 滝川市, 砂川市, 歌志内市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 雨竜町, 北竜町, 増毛町
direct 函館市(220/245) t/day → receive from: 函館市, 北斗市, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町
indirect 函館市(24/245) t/day → receive from: 中継施設＝ 江差町(3206) → receive from: 松前町, 江差町, 上ノ国町, 厚沢部町, 乙部町
せたな町(3703) → receive from: 島牧村, 今金町, せたな町
八雲町(1996) → receive from: 八雲町, 長万部町
direct 苫小牧市(128/222) t/day → receive from: 苫小牧市, 白老町, 厚真町, むかわ町
indirect 苫小牧市(94/222) t/day → receive from: 中継施設＝ 千歳市(34276) → receive from: 千歳市, 恵庭市, 安平町, 占冠村
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糠町
direct 室蘭市(87/117) t/day → receive from: 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市
indirect 室蘭市(29/117) t/day → receive from: 中継施設＝ 伊達市(10694) → receive from: 伊達市, 豊浦町, 壮瞥町, 洞爺湖町
direct 北見市(71/71) t/day → receive from: 北見市, 美幌町, 津別町, 訓子府町, 置戸町, 佐呂間町, 陸別町
direct 新ひだか町(26/26) t/day → receive from: 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町
direct 中標津町(25/25) t/day → receive from: 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(22/22) t/day → receive from: 中川町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 豊富町, 幌延町
direct 紋別市(22/22) t/day → receive from: 枝幸町, 紋別市, 遠軽町, 湧別町, 滝上町, 興部町, 西興部村, 雄武町
direct 網走市(21/21) t/day → receive from: 網走市, 清里町, 斜里町, 小清水町, 大空町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市

----------------------  遺伝情報  ----------------------

個体数＝1300
世代数＝100
0: neval=1300{'avg': 2754879.7916594315, 'max': 3614866.203868274, 'min': 2239227.5062601888} best=2239227.5062601888
1: neval=1023{'avg': 2587656.577211347, 'max': 3288956.557501264, 'min': 2279944.4580479483} best=2239227.5062601888
2: neval=1045{'avg': 2493736.540973584, 'max': 3248677.498861593, 'min': 2260523.3369480036} best=2239227.5062601888
3: neval=1037{'avg': 2439692.76803131, 'max': 3082482.3510200037, 'min': 2254337.648578074} best=2239227.5062601888
4: neval=977{'avg': 2392970.7233611275, 'max': 3245757.025050248, 'min': 2211715.7772053983} best=2211715.7772053983
5: neval=1031{'avg': 2361014.2213987247, 'max': 3206444.3180597285, 'min': 2213709.0888403077} best=2211715.7772053983
6: neval=1015{'avg': 2332037.4749988434, 'max': 2882300.910797473, 'min': 2176866.262845839} best=2176866.262845839
7: neval=1031{'avg': 2305525.1167303263, 'max': 2964010.4591458286, 'min': 2176830.785539544} best=2176830.785539544
8: neval=1009{'avg': 2283901.8958825115, 'max': 2947110.89280451, 'min': 2131775.074666781} best=2131775.074666781
9: neval=1027{'avg': 2259758.5952895423, 'max': 2655055.0780782998, 'min': 2130813.081244539} best=2130813.081244539
10: neval=1005{'avg': 2238553.099425533, 'max': 2758346.650988703, 'min': 2129969.12816299} best=2129969.12816299
11: neval=1030{'avg': 2217544.95226068, 'max': 3015284.694829439, 'min': 2122134.9421401243} best=2122134.9421401243
12: neval=1000{'avg': 2197082.1852368624, 'max': 3734810.158583321, 'min': 2122134.9421401243} best=2122134.9421401243
13: neval=1013{'avg': 2178839.460740163, 'max': 3427919.3034506547, 'min': 2092803.833923142} best=2092803.833923142
14: neval=1019{'avg': 2161580.7958932766, 'max': 3160373.3275467847, 'min': 2092803.833923142} best=2092803.833923142
15: neval=1010{'avg': 2147477.5592173217, 'max': 3378689.2902583517, 'min': 2080279.5710959164} best=2080279.5710959164
16: neval=1053{'avg': 2134388.494488988, 'max': 2808195.8172522546, 'min': 2080065.8757762606} best=2080065.8757762606
17: neval=1014{'avg': 2123469.4912376762, 'max': 3054814.5479697627, 'min': 2064180.5396847478} best=2064180.5396847478
18: neval=1045{'avg': 2111415.55828313, 'max': 2652053.38586419, 'min': 2062199.7624626674} best=2062199.7624626674
19: neval=1017{'avg': 2105053.9985363595, 'max': 3435719.2378899856, 'min': 2064597.1269075915} best=2062199.7624626674
20: neval=1024{'avg': 2093270.385580046, 'max': 3826095.4763079504, 'min': 2044392.4415287585} best=2044392.4415287585
21: neval=1057{'avg': 2081333.096925355, 'max': 2678124.8362941197, 'min': 2034725.7563627893} best=2034725.7563627893
22: neval=1021{'avg': 2075811.7632121353, 'max': 3278109.973707844, 'min': 2031526.7117613365} best=2031526.7117613365
23: neval=1042{'avg': 2068272.7267854998, 'max': 3160383.1356865903, 'min': 2031526.7117613365} best=2031526.7117613365
24: neval=1031{'avg': 2058490.1690988804, 'max': 3473598.1562354625, 'min': 2030418.6829173048} best=2030418.6829173048
25: neval=1033{'avg': 2049861.4660806274, 'max': 2673080.637513644, 'min': 2027759.0602852495} best=2027759.0602852495
26: neval=1023{'avg': 2045245.1126148994, 'max': 2550643.557560291, 'min': 2020384.7109709624} best=2020384.7109709624
27: neval=1001{'avg': 2039798.4283943828, 'max': 2596202.862040636, 'min': 2017428.191961123} best=2017428.191961123
28: neval=1027{'avg': 2036053.6204419232, 'max': 2686232.236429046, 'min': 2017428.191961123} best=2017428.191961123
29: neval=996{'avg': 2032487.9380015717, 'max': 3032286.3497882592, 'min': 2015245.364839557} best=2015245.364839557
30: neval=1023{'avg': 2032191.1633292432, 'max': 2876483.4664048664, 'min': 2015045.2176415545} best=2015045.2176415545
31: neval=1010{'avg': 2027574.1460899466, 'max': 2950933.9637888866, 'min': 2014129.9504427842} best=2014129.9504427842
32: neval=1032{'avg': 2028518.2789265006, 'max': 3089376.531382547, 'min': 2012523.660872338} best=2012523.660872338
33: neval=1042{'avg': 2024681.7872313606, 'max': 3183812.8213388175, 'min': 2008182.2302307836} best=2008182.2302307836
34: neval=1039{'avg': 2021483.1169126306, 'max': 2889269.692397206, 'min': 2005933.9960851956} best=2005933.9960851956
35: neval=1022{'avg': 2020650.442189177, 'max': 2782156.8588372376, 'min': 2005933.9960851956} best=2005933.9960851956
36: neval=1031{'avg': 2016805.687076012, 'max': 2996293.151018386, 'min': 2005024.9732825342} best=2005024.9732825342
37: neval=1020{'avg': 2013102.4514222974, 'max': 2567458.0096523864, 'min': 2003549.6189358637} best=2003549.6189358637
38: neval=1018{'avg': 2012436.713810642, 'max': 2751507.6753299376, 'min': 2003123.8046408473} best=2003123.8046408473
39: neval=1001{'avg': 2009648.0784099032, 'max': 2632567.808776541, 'min': 2002852.515136564} best=2002852.515136564
40: neval=1014{'avg': 2010445.7544590202, 'max': 3146522.1723051853, 'min': 2002852.515136564} best=2002852.515136564
41: neval=1029{'avg': 2011568.7690754312, 'max': 3239090.2980182725, 'min': 2002852.515136564} best=2002852.515136564
42: neval=990{'avg': 2007158.244383481, 'max': 2994960.3124549603, 'min': 2002852.515136564} best=2002852.515136564
43: neval=995{'avg': 2007079.360310074, 'max': 2877251.952313309, 'min': 2002852.515136564} best=2002852.515136564
44: neval=1023{'avg': 2006968.442081308, 'max': 3638893.8966381145, 'min': 2002852.515136564} best=2002852.515136564
45: neval=1020{'avg': 2005360.8363577663, 'max': 2718363.7681962643, 'min': 2002852.515136564} best=2002852.515136564
46: neval=991{'avg': 2005357.6988889966, 'max': 3107960.464944692, 'min': 2002852.515136564} best=2002852.515136564
47: neval=1032{'avg': 2005481.3248426279, 'max': 2989123.615258546, 'min': 2002852.515136564} best=2002852.515136564
48: neval=1024{'avg': 2005308.2026788741, 'max': 2557298.4097617134, 'min': 2002852.515136564} best=2002852.515136564
49: neval=1029{'avg': 2005517.8884585043, 'max': 2795589.4992582607, 'min': 2002852.515136564} best=2002852.515136564
50: neval=1020{'avg': 2005737.1769549781, 'max': 2658347.3785633277, 'min': 2002852.515136564} best=2002852.515136564
51: neval=1031{'avg': 2006918.1845941888, 'max': 3288480.269072647, 'min': 2002852.515136564} best=2002852.515136564
52: neval=1046{'avg': 2004697.9665214084, 'max': 2917559.9689966682, 'min': 2002852.515136564} best=2002852.515136564
53: neval=1049{'avg': 2006506.2572706596, 'max': 3034874.660686086, 'min': 2002852.515136564} best=2002852.515136564
54: neval=1012{'avg': 2005704.6048295468, 'max': 3114853.767360442, 'min': 2002852.515136564} best=2002852.515136564
55: neval=1004{'avg': 2007185.512322318, 'max': 3305436.7494874992, 'min': 2002852.515136564} best=2002852.515136564
56: neval=1022{'avg': 2005966.2949245328, 'max': 2794292.998477933, 'min': 2002852.515136564} best=2002852.515136564
57: neval=1002{'avg': 2007952.316617967, 'max': 3251298.0902295196, 'min': 2002852.515136564} best=2002852.515136564
58: neval=1021{'avg': 2006871.1626993597, 'max': 2737980.3306013257, 'min': 2002852.515136564} best=2002852.515136564
59: neval=1035{'avg': 2009804.4431601663, 'max': 3414789.899914067, 'min': 2002852.515136564} best=2002852.515136564
60: neval=1018{'avg': 2006777.2138653146, 'max': 2957117.309389011, 'min': 2002852.515136564} best=2002852.515136564
61: neval=1047{'avg': 2007681.4501302764, 'max': 2805022.4646181283, 'min': 2002852.515136564} best=2002852.515136564
62: neval=1010{'avg': 2005278.6617551271, 'max': 3071928.83419289, 'min': 2002852.515136564} best=2002852.515136564
63: neval=1054{'avg': 2007455.8718696125, 'max': 2944448.4568764647, 'min': 2002852.515136564} best=2002852.515136564
64: neval=1014{'avg': 2004344.6807597938, 'max': 2965643.823306979, 'min': 2002852.515136564} best=2002852.515136564
65: neval=1029{'avg': 2006927.4805297821, 'max': 3008109.5391327403, 'min': 2002852.515136564} best=2002852.515136564
66: neval=1037{'avg': 2006706.6842443605, 'max': 2853378.3019007803, 'min': 2002852.515136564} best=2002852.515136564
67: neval=1015{'avg': 2006749.989771785, 'max': 3033007.279882161, 'min': 2002852.515136564} best=2002852.515136564
68: neval=1011{'avg': 2006143.9746498922, 'max': 2669085.269134327, 'min': 2002852.515136564} best=2002852.515136564
69: neval=1027{'avg': 2008712.5816798266, 'max': 3357019.488521382, 'min': 2002852.515136564} best=2002852.515136564
70: neval=1063{'avg': 2004660.0535821621, 'max': 2658008.365548159, 'min': 2002852.515136564} best=2002852.515136564
71: neval=988{'avg': 2009358.132829095, 'max': 3551287.2614951665, 'min': 2002852.515136564} best=2002852.515136564
72: neval=1048{'avg': 2004050.0786042965, 'max': 2679616.418976618, 'min': 2002852.515136564} best=2002852.515136564
73: neval=1011{'avg': 2006821.9963889048, 'max': 3148907.2816276797, 'min': 2002852.515136564} best=2002852.515136564
74: neval=1000{'avg': 2006947.8694529901, 'max': 2990937.2410972617, 'min': 2002852.515136564} best=2002852.515136564
75: neval=1016{'avg': 2004844.8733372511, 'max': 3031206.1621756395, 'min': 2002852.515136564} best=2002852.515136564
76: neval=1001{'avg': 2009492.2534413172, 'max': 4054902.063016776, 'min': 2002852.515136564} best=2002852.515136564
77: neval=1045{'avg': 2006638.2213813378, 'max': 2796090.2858494488, 'min': 2002852.515136564} best=2002852.515136564
78: neval=1040{'avg': 2005584.991885514, 'max': 2768054.4195436416, 'min': 2002852.515136564} best=2002852.515136564
79: neval=1013{'avg': 2006944.7787880972, 'max': 3379392.7736755814, 'min': 2002852.515136564} best=2002852.515136564
80: neval=1003{'avg': 2006210.0176832126, 'max': 2788952.448035706, 'min': 2002852.515136564} best=2002852.515136564
81: neval=1018{'avg': 2004012.5571155674, 'max': 2436588.9419013523, 'min': 2002852.515136564} best=2002852.515136564
82: neval=1015{'avg': 2005905.3300871842, 'max': 2638381.7618090217, 'min': 2002852.515136564} best=2002852.515136564
83: neval=1015{'avg': 2005668.1059033768, 'max': 3052054.128200099, 'min': 2002852.515136564} best=2002852.515136564
84: neval=1017{'avg': 2005180.9219368869, 'max': 2689565.026363251, 'min': 2002852.515136564} best=2002852.515136564
