----------------------  実行情報  ----------------------
実行時間＝110秒
個体数＝700
合計世代数＝164
=============================
Total cost: 1234726.880643673
=============================
------------------------  前提  ------------------------

waste=kanen

ごみ量24位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837)

焼却施設数: 14
中継施設数: 0

輸送単価＝ 300 円/t/km
--------------------  GAPlot_input  --------------------

waste =kanen

inc_size= [455324, 97498, 88709, 81857, 62985, 45633, 44198, 39598, 9387, 7799, 5428, 1836, 562, 282]

inc_facility = ['札幌市', '旭川市', '函館市', '苫小牧市', '帯広市', '釧路市', '室蘭市', '北見市', '中標津町', '稚内市', '根室市', '枝幸町', '浜頓別町', '猿払村']
inc_blocks = [['夕張市', '岩見沢市', '美唄市', '三笠市', '南幌町', '由仁町', '長沼町', '栗山町', '月形町', '札幌市', '江別市', '恵庭市', '北広島市', '石狩市', '当別町', '新篠津村', '小樽市', '喜茂別町', '京極町', '共和町', '岩内町', '泊村', '神恵内村', '積丹町', '古平町', '仁木町', '余市町', '赤井川村'], ['島牧村', '寿都町', '黒松内町', '蘭越町', 'ニセコ町', '真狩村', '留寿都村', '俱知安町', '室蘭市', '登別市', '伊達市', '豊浦町', '壮瞥町', '洞爺湖町', '長万部町'], ['千歳市', '苫小牧市', '白老町', '厚真町', '安平町', 'むかわ町', '日高町', '平取町', '新冠町', '浦河町', '新ひだか町'], ['函館市', '北斗市', '松前町', '福島町', '知内町', '木古内町', '七飯町', '鹿部町', '森町', '八雲町', '江差町', '上ノ国町', '厚沢部町', '乙部町', '今金町', 'せたな町'], ['芦別市', '赤平市', '滝川市', '砂川市', '歌志内市', '深川市', '奈井江町', '上砂川町', '浦臼町', '新十津川町', '妹背牛町', '秩父別町', '雨竜町', '北竜町', '沼田町', '旭川市', '士別市', '名寄市', '富良野市', '鷹栖町', '東神楽町', '当麻町', '比布町', '愛別町', '上川町', '東川町', '美瑛町', '上富良野町', '中富良野町', '和寒町', '剣淵町', '下川町', '幌加内町', '留萌市', '増毛町', '小平町', '苫前町'], ['羽幌町', '初山別村', '遠別町', '天塩町', '稚内市', '豊富町', '幌延町'], ['猿払村'], ['中川町', '浜頓別町', '中頓別町'], ['美深町', '音威子府村', '枝幸町', '興部町', '西興部村', '雄武町'], ['北見市', '網走市', '紋別市', '美幌町', '津別町', '小清水町', '訓子府町', '置戸町', '佐呂間町', '遠軽町', '湧別町', '滝上町', '大空町', '陸別町'], ['様似町', 'えりも町', '南富良野町', '占冠村', '帯広市', '音更町', '士幌町', '上士幌町', '鹿追町', '新得町', '清水町', '芽室町', '中札内村', '更別村', '大樹町', '広尾町', '幕別町', '池田町', '豊頃町', '本別町', '足寄町', '浦幌町'], ['釧路市', '釧路町', '厚岸町', '標茶町', '鶴居村', '白糖町'], ['浜中町', '根室市'], ['清里町', '斜里町', '弟子屈町', '別海町', '中標津町', '標津町', '羅臼町']]

trans_size = []
trans_facility = []
trans_blocks = []

arrows = []


---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 107750.56481999999, '旭川市': 45430.196039999995, '函館市': 33495.620160000006, '苫小牧市': 48106.58742, '帯広市': 25443.31968, '釧路市': 5221.74414, '室蘭市': 20651.749350000002, '北見市': 29263.9788, '中標津町': 4994.53689, '稚内市': 2371.2608099999998, '根室市': 1239.6003600000001, '枝幸町': 1371.78105, '浜頓別町': 92.84619000000002, '猿払村': 0.0}
IC_inc: {'札幌市': 159613.1891114947, '旭川市': 47965.33771567071, '函館市': 44807.04482740549, '苫小牧市': 42283.88188243283, '帯広市': 35003.50835214785, '釧路市': 27746.089065790613, '室蘭市': 27114.20586589729, '北見市': 25048.63221091822, '中標津町': 8872.651784106152, '稚内市': 7762.858382624787, '根室市': 5977.738680892802, '枝幸町': 2735.9855659730733, '浜頓別町': 1165.2563690796526, '猿払村': 708.7469597647195}
OC_inc: {'札幌市': 66833.21738291832, '旭川市': 57011.203346841095, '函館市': 56407.36772522112, '苫小牧市': 55611.63687040698, '帯広市': 51724.01573343067, '釧路市': 45433.20587338103, '室蘭市': 44768.76962017755, '北見市': 42464.59053278037, '中標津町': 17379.31890023605, '稚内市': 15221.502613342034, '根室市': 11658.634045924002, '枝幸町': 5020.578657274882, '浜頓別町': 1896.871193387165, '猿払村': 1057.0556641527328}

TC_indirect: {}
IC_trans: {}
OC_trans: {}


----------------------  輸送情報  ----------------------

direct 札幌市(1247/1247) t/day → receive from: 夕張市, 岩見沢市, 美唄市, 三笠市, 南幌町, 由仁町, 長沼町, 栗山町, 月形町, 札幌市, 江別市, 恵庭市, 北広島市, 石狩市, 当別町, 新篠津村, 小樽市, 喜茂別町, 京極町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 旭川市(267/267) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町
direct 函館市(243/243) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 今金町, せたな町
direct 苫小牧市(224/224) t/day → receive from: 千歳市, 苫小牧市, 白老町, 厚真町, 安平町, むかわ町, 日高町, 平取町, 新冠町, 浦河町, 新ひだか町
direct 帯広市(173/173) t/day → receive from: 様似町, えりも町, 南富良野町, 占冠村, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(121/121) t/day → receive from: 島牧村, 寿都町, 黒松内町, 蘭越町, ニセコ町, 真狩村, 留寿都村, 俱知安町, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 北見市(108/108) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 大空町, 陸別町
direct 中標津町(26/26) t/day → receive from: 清里町, 斜里町, 弟子屈町, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(21/21) t/day → receive from: 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 豊富町, 幌延町
direct 根室市(15/15) t/day → receive from: 浜中町, 根室市
direct 枝幸町(5/5) t/day → receive from: 美深町, 音威子府村, 枝幸町, 興部町, 西興部村, 雄武町
direct 浜頓別町(2/2) t/day → receive from: 中川町, 浜頓別町, 中頓別町
direct 猿払村(1/1) t/day → receive from: 猿払村

----------------------  遺伝情報  ----------------------

個体数＝700
世代数＝1000
0: neval=700{'avg': 1505059.666971666, 'max': 1928658.9228578513, 'min': 1313345.3394999485} best=1313345.3394999485
1: neval=541{'avg': 1435280.096659629, 'max': 1700588.284783803, 'min': 1313345.3394999485} best=1313345.3394999485
2: neval=550{'avg': 1383333.365774309, 'max': 1773925.2967369966, 'min': 1306451.4470310365} best=1306451.4470310365
3: neval=546{'avg': 1353571.7947885676, 'max': 1704010.7114347797, 'min': 1298934.538531042} best=1298934.538531042
4: neval=574{'avg': 1332187.1951730696, 'max': 1483976.7918418795, 'min': 1291530.6134125225} best=1291530.6134125225
5: neval=555{'avg': 1320485.6227651224, 'max': 1927109.8600295496, 'min': 1284869.2812882885} best=1284869.2812882885
6: neval=578{'avg': 1309689.923158089, 'max': 1575728.114112101, 'min': 1268446.2972833593} best=1268446.2972833593
7: neval=546{'avg': 1299511.2958736832, 'max': 1465393.6069252924, 'min': 1266976.4322850269} best=1266976.4322850269
8: neval=534{'avg': 1291310.154629942, 'max': 1448105.3205155113, 'min': 1262312.4683463378} best=1262312.4683463378
9: neval=534{'avg': 1284335.343977954, 'max': 1459370.824905419, 'min': 1260243.2194743692} best=1260243.2194743692
10: neval=535{'avg': 1278209.6985062598, 'max': 1468252.4652711458, 'min': 1258445.7613048279} best=1258445.7613048279
11: neval=553{'avg': 1273850.9031126236, 'max': 1573573.573451675, 'min': 1256805.2358384663} best=1256805.2358384663
12: neval=565{'avg': 1268458.110173239, 'max': 1544719.1780251348, 'min': 1251404.7048984664} best=1251404.7048984664
13: neval=567{'avg': 1263458.123162898, 'max': 1495958.9467454068, 'min': 1250050.7546788452} best=1250050.7546788452
14: neval=530{'avg': 1262101.5311807746, 'max': 1884974.2283838168, 'min': 1248721.1229419622} best=1248721.1229419622
15: neval=537{'avg': 1255795.996517466, 'max': 1453805.6599563854, 'min': 1245846.5319384637} best=1245846.5319384637
16: neval=560{'avg': 1251971.254045713, 'max': 1310558.1672324957, 'min': 1245022.0258973124} best=1245022.0258973124
17: neval=569{'avg': 1252735.114956242, 'max': 1685320.129659696, 'min': 1244275.2196885648} best=1244275.2196885648
18: neval=532{'avg': 1248429.3844461713, 'max': 1603838.2296842732, 'min': 1241190.7345802402} best=1241190.7345802402
19: neval=551{'avg': 1246326.8012725315, 'max': 1454945.724008488, 'min': 1239662.288359666} best=1239662.288359666
20: neval=560{'avg': 1246487.998189765, 'max': 1909971.2454293128, 'min': 1239662.288359666} best=1239662.288359666
21: neval=541{'avg': 1244453.5725363744, 'max': 1453177.6428927742, 'min': 1239662.288359666} best=1239662.288359666
22: neval=552{'avg': 1243880.5581331456, 'max': 1674998.0683870693, 'min': 1236406.8526738025} best=1236406.8526738025
23: neval=512{'avg': 1241780.8505396156, 'max': 1611277.1245288872, 'min': 1234726.880643673} best=1234726.880643673
24: neval=554{'avg': 1242603.7125869489, 'max': 1811186.563851093, 'min': 1234726.880643673} best=1234726.880643673
25: neval=562{'avg': 1238573.8536043903, 'max': 1367225.5370342087, 'min': 1234726.880643673} best=1234726.880643673
26: neval=558{'avg': 1237962.3997556658, 'max': 1749252.968764973, 'min': 1234726.880643673} best=1234726.880643673
27: neval=543{'avg': 1239212.0654742771, 'max': 1739422.6649252805, 'min': 1234726.880643673} best=1234726.880643673
28: neval=570{'avg': 1239394.9152994826, 'max': 2141686.41156888, 'min': 1234726.880643673} best=1234726.880643673
29: neval=569{'avg': 1235502.4558309282, 'max': 1427117.055492003, 'min': 1234726.880643673} best=1234726.880643673
30: neval=545{'avg': 1235453.704234776, 'max': 1360263.664231466, 'min': 1234726.880643673} best=1234726.880643673
31: neval=552{'avg': 1235791.695641845, 'max': 1803778.3799059438, 'min': 1234726.880643673} best=1234726.880643673
32: neval=549{'avg': 1235547.6226668863, 'max': 1397374.0960283289, 'min': 1234726.880643673} best=1234726.880643673
33: neval=543{'avg': 1236021.4999780615, 'max': 1498856.830888128, 'min': 1234726.880643673} best=1234726.880643673
34: neval=554{'avg': 1235872.0272422216, 'max': 1498856.830888128, 'min': 1234726.880643673} best=1234726.880643673
35: neval=522{'avg': 1235510.1038031017, 'max': 1412833.6141522294, 'min': 1234726.880643673} best=1234726.880643673
36: neval=539{'avg': 1236067.9502734346, 'max': 1550840.0425388867, 'min': 1234726.880643673} best=1234726.880643673
37: neval=578{'avg': 1235918.8211323915, 'max': 1480794.943194558, 'min': 1234726.880643673} best=1234726.880643673
38: neval=561{'avg': 1238590.8976167962, 'max': 1732649.104883849, 'min': 1234726.880643673} best=1234726.880643673
39: neval=542{'avg': 1237593.4502729536, 'max': 1559582.2259805491, 'min': 1234726.880643673} best=1234726.880643673
40: neval=551{'avg': 1235204.648692905, 'max': 1430273.6065822986, 'min': 1234726.880643673} best=1234726.880643673
41: neval=559{'avg': 1236381.202752059, 'max': 1434683.9296650083, 'min': 1234726.880643673} best=1234726.880643673
42: neval=567{'avg': 1235972.2895510285, 'max': 1638202.9765254501, 'min': 1234726.880643673} best=1234726.880643673
43: neval=560{'avg': 1235701.1898929074, 'max': 1424579.3814881495, 'min': 1234726.880643673} best=1234726.880643673
44: neval=537{'avg': 1235249.3258870586, 'max': 1401970.2318208744, 'min': 1234726.880643673} best=1234726.880643673
45: neval=537{'avg': 1234827.4235513925, 'max': 1305106.91604729, 'min': 1234726.880643673} best=1234726.880643673
46: neval=547{'avg': 1235934.7880335914, 'max': 1505596.7348383423, 'min': 1234726.880643673} best=1234726.880643673
47: neval=537{'avg': 1236526.4531311067, 'max': 1642582.8121516383, 'min': 1234726.880643673} best=1234726.880643673
48: neval=536{'avg': 1235769.588391317, 'max': 1766458.7234076848, 'min': 1234726.880643673} best=1234726.880643673
49: neval=563{'avg': 1235543.3299392671, 'max': 1750755.415251985, 'min': 1234726.880643673} best=1234726.880643673
50: neval=556{'avg': 1236757.3995519157, 'max': 1574630.0891146143, 'min': 1234726.880643673} best=1234726.880643673
51: neval=545{'avg': 1237063.8423531395, 'max': 1550264.4954506168, 'min': 1234726.880643673} best=1234726.880643673
52: neval=554{'avg': 1235994.4787607887, 'max': 1649808.7554049008, 'min': 1234726.880643673} best=1234726.880643673
53: neval=562{'avg': 1237158.0097479848, 'max': 1720888.7485245084, 'min': 1234726.880643673} best=1234726.880643673
54: neval=549{'avg': 1236863.4420960143, 'max': 1901543.597185026, 'min': 1234726.880643673} best=1234726.880643673
55: neval=542{'avg': 1235785.2411266707, 'max': 1528035.495906395, 'min': 1234726.880643673} best=1234726.880643673
56: neval=553{'avg': 1234977.461297216, 'max': 1350317.2063371679, 'min': 1234726.880643673} best=1234726.880643673
57: neval=554{'avg': 1235616.3128478336, 'max': 1436913.8024035748, 'min': 1234726.880643673} best=1234726.880643673
58: neval=549{'avg': 1235170.3957927604, 'max': 1349523.1650054904, 'min': 1234726.880643673} best=1234726.880643673
59: neval=536{'avg': 1236188.8411475457, 'max': 1838630.634417093, 'min': 1234726.880643673} best=1234726.880643673
60: neval=552{'avg': 1235439.271991319, 'max': 1474948.1100536773, 'min': 1234726.880643673} best=1234726.880643673
61: neval=563{'avg': 1236725.577194994, 'max': 1458775.4734059111, 'min': 1234726.880643673} best=1234726.880643673
62: neval=546{'avg': 1238267.1787461368, 'max': 1555164.0538581433, 'min': 1234726.880643673} best=1234726.880643673
